movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.3097665,0.47270864,0.2719015,0.43874902,0.2471014,0.37227198,0.4396527,0.18021196,0.20407686,0.0,0.47362217,0.3332511,0.0,0.057946227,0.32646793,0.29783946,0.35623604,0.34799573,0.3784872,0.44373623,0.24552698,0.3424815,0.0,0.39677075,0.18767188,0.20012152,0.34523946,0.06836886,0.23917666,0.24333781,0.35700867,0.26308882,0.29193628,0.174079,0.26413885,0.37350485,0.4448506,0.14053603,0.15556505,0.0,0.35135767,0.0,0.34628445,0.2526211,0.27483347,0.3353928,0.24959804,0.28416145,0.4170426,0.32822177,0.48022795,0.41097596,0.31463498,0.0,0.18368512,0.2533136,0.23658854,0.29430917,0.0,0.42277622,0.35950035,0.25257352,0.0,0.0,0.19750103,0.0,0.47353023,0.31914672,0.0,0.36557952,0.0,0.0,0.41985637,0.06561683,0.4263993,0.16674685,0.41316798,0.09794332,0.33946076,0.36241028,0.22086805,0.26948795,0.21139249,0.15495618,0.29600024,0.0,0.43072504,0.39077213,0.19763309,0.0,0.19854885,0.15129179,0.19980574,0.37226826,0.4295008,0.17656696,0.35397798,0.31987017,0.0,0.22333325,0.38167632,0.0,0.349661,0.13971667,0.15528512,0.3370917,0.2570777,0.25654346,0.08959199,0.2780472,0.04086574,0.5746198,0.095483676,0.40724814,0.38155398,0.36945185,0.39969325,0.4187502,0.32571486,0.24291769,0.43397647,0.28579995,0.2526227,0.21001181,0.28865698,0.0,0.052930064,0.26787335,0.0,0.28250286,0.063115664,0.30139825,0.17840983,0.18672822,0.12689249,0.35259163,0.17403027,0.33249906,0.14850433,0.27302665,0.2591928,0.21284908,0.28133148,0.0,0.36266863,0.21505362,0.3222195,0.3080161,0.2680183,0.22108604
47metersdown,0.34436798,0.37289783,0.46352032,0.4921164,0.5326454,0.6647595,0.5009723,0.3852859,0.24997523,0.0,0.5844642,0.38531998,0.0,0.1733115,0.4453529,0.56015843,0.41495582,0.5982319,0.7052751,0.5808003,0.44128308,0.5467328,0.0,0.5296476,0.039484207,0.35043502,0.62504077,0.02915615,0.4061901,0.28912595,0.56463164,0.23043755,0.32391077,0.3299773,0.4523796,0.52713054,0.5821851,0.28758314,0.17666648,0.0,0.44560668,0.0,0.4597589,0.47077572,0.43790573,0.2765679,0.2071862,0.49827868,0.49881944,0.49538696,0.8765752,0.46291733,0.35842216,0.0,0.71849376,0.32582846,0.6082249,0.49201572,0.0,0.69892615,0.549485,0.5639893,0.0,0.0657217,0.4299316,0.0,0.728775,0.45338303,0.0,0.4665664,0.0,0.0,0.8075357,0.4818654,0.8433055,0.039125644,0.6821886,0.0,0.4899572,0.52417207,0.35100478,0.49425107,0.48227054,0.48183015,0.40126637,0.0,0.55952173,0.5652428,0.3600856,0.0,0.29127085,0.27741113,0.3122791,0.33997953,0.63822323,0.12861386,0.37966648,0.35072693,0.0,0.5382223,0.46923745,0.0,0.7169269,0.30784675,0.35054103,0.30934238,0.52471447,0.35950655,0.042653132,0.2547235,0.0,0.7176343,0.15422896,0.7116366,0.52703035,0.6263791,0.687839,0.56825835,0.61927825,0.3552503,0.63045555,0.28342637,0.33298358,0.26066792,0.4088987,0.0,0.0,0.37650082,0.0,0.43589544,0.19191748,0.4742793,0.42593485,0.6133029,0.17357895,0.38970128,0.0618926,0.5859717,0.19600236,0.27374846,0.2804914,0.45572546,0.5458482,0.0,0.776008,0.38395467,0.60111284,0.5488305,0.09278071,0.33431327
abeautifuldaymovie,0.3484011,0.44052482,0.26009488,0.35790306,0.35673234,0.61569285,0.502251,0.45034647,0.26386264,0.0,0.5809665,0.37587482,0.0,0.21183527,0.530245,0.45861042,0.4643453,0.49707285,0.4197459,0.48109803,0.3402529,0.35996825,0.0,0.56953293,0.2061593,0.25375375,0.4276706,0.011153037,0.34669712,0.28668365,0.6189483,0.428231,0.32816705,0.1160431,0.3609582,0.49479708,0.41031915,0.29998934,0.21814911,0.0,0.16324487,0.0,0.33236453,0.3162967,0.2650727,0.3443879,0.27703455,0.33200067,0.4249182,0.36864173,0.613948,0.2468442,0.3820449,0.002368682,0.30006453,0.089260034,0.46311253,0.5314907,0.0061003696,0.35125905,0.5415073,0.4310767,0.0,0.0,0.3078377,0.0,0.6811817,0.4712956,0.0,0.59309876,0.0,0.0,0.5939358,0.20178658,0.5058716,0.07368882,0.5122463,0.0,0.46902654,0.41453654,0.38838515,0.21308132,0.34645104,0.28551212,0.35333622,0.0,0.48843753,0.340371,0.34642598,0.0,0.1979378,0.14421073,0.19707482,0.24766177,0.5717875,0.17906573,0.3712532,0.3150286,0.0,0.4003436,0.5004414,0.0,0.3717414,0.31824046,0.22973071,0.40795025,0.46726194,0.22318415,0.20778345,0.29107916,0.0,0.6175514,0.09698947,0.47235623,0.4058427,0.3161741,0.4122319,0.4069822,0.54169995,0.28465146,0.39043975,0.15311728,0.27464566,0.37400308,0.3149018,0.0,0.15783025,0.36410093,0.0,0.19243294,0.09868081,0.4409684,0.30913335,0.32933462,0.29749247,0.2529623,0.25321248,0.4784297,0.14910743,0.24697153,0.2591843,0.19652781,0.38051647,0.0,0.44762135,0.21812391,0.46451396,0.32399285,0.22787237,0.18558589
abominablemovie,0.497247,0.6661497,0.5902826,0.61388713,0.5692856,0.6959762,0.7349172,0.2991521,0.2413171,0.081771374,0.53704226,0.32491985,0.0,0.09343011,0.23348558,0.48983982,0.32486525,0.9380548,0.5524269,0.35061476,0.46657184,0.38729623,0.0,0.6075712,0.2666307,0.6896522,0.40026176,0.10298623,0.61629,0.5311706,0.806618,0.37917495,0.5525339,0.0,0.36213115,0.74878335,0.6682372,0.41711262,0.5500501,0.0,0.6076007,0.0,0.40380272,0.42935598,0.25217777,0.5361521,0.228594,0.5203402,0.7575926,0.5811641,0.62485576,0.6753362,0.4327636,0.0,0.53031105,0.25754339,0.6295538,0.41383055,0.0,0.6958009,0.5820003,0.26232275,0.0,0.082317844,0.5317182,0.0,0.6435845,0.51393276,0.0,0.6310385,0.0,0.0,0.6341187,0.20043422,0.56099635,0.04201375,0.51467997,0.0,0.5206093,0.7382895,0.26131842,0.36906752,0.6218463,0.37584522,0.18234196,0.0,0.5912203,0.7248514,0.35333067,0.0,0.42030048,0.24692583,0.15581407,0.1396625,0.6417153,0.16016679,0.59443223,0.5487984,0.0,0.24715564,0.66830105,0.0,0.61055255,0.2729073,0.2537649,0.50735295,0.49269032,0.42158478,0.1590843,0.634156,0.022515018,0.783031,0.11524603,0.7112278,0.43972576,0.76989347,0.6263417,0.68837804,0.76322156,0.41411203,0.4242616,0.19232862,0.14781283,0.42205483,0.4351889,0.0,0.29934144,0.652048,0.0,0.24509665,0.05323647,0.46810395,0.26362282,0.59711,0.27833614,0.6004877,0.6102964,0.54457664,0.17454728,0.67249596,0.48550242,0.29126897,0.4018997,0.012148904,0.4811148,0.49757302,0.3550278,0.59845006,0.46579608,0.2560299
adastramovie,0.24688801,0.28850213,0.21419467,0.19928531,0.23580658,0.3114139,0.22794403,0.22308995,0.19181833,0.0,0.33454773,0.29992014,0.04497715,0.19640774,0.21872558,0.34312594,0.34908128,0.421641,0.3361708,0.3338465,0.2392965,0.22832102,0.0,0.24633661,0.17409612,0.20330884,0.42106146,0.0,0.34211412,0.23761278,0.2883475,0.20478848,0.098656364,0.12412717,0.20537595,0.3154424,0.29429284,0.1324218,0.2704065,0.0,0.29231983,0.0,0.2832255,0.28773865,0.13469371,0.22257556,0.26346588,0.20057048,0.3179751,0.2593352,0.3625638,0.2078943,0.18382566,0.0,0.31758976,0.172332,0.31814662,0.35594517,0.0,0.264947,0.31439316,0.22960083,0.0,0.029888665,0.2708708,0.0,0.45502687,0.35504988,0.0,0.4227921,0.0,0.0,0.51930267,0.2407047,0.41132206,0.07388229,0.45407522,0.0,0.20642953,0.33442715,0.2636663,0.21768965,0.2677954,0.18528391,0.21662086,0.0,0.3570053,0.3717285,0.22057582,0.0,0.17861034,0.18439534,0.03930642,0.16033319,0.42131308,0.008904088,0.19519444,0.2883712,0.0,0.25653148,0.27911454,0.0,0.30820614,0.14835693,0.20960298,0.28510973,0.3049683,0.22618534,0.1853202,0.28799158,0.0,0.45995367,0.19929713,0.46066648,0.25281662,0.29757917,0.42906997,0.31494793,0.30401126,0.22365254,0.355721,0.15120855,0.17745028,0.30347246,0.17218444,0.0,0.09852742,0.2379943,0.0,0.1822811,0.09740505,0.33340576,0.2549926,0.3532385,0.18921736,0.28648278,0.23305717,0.36699492,0.15831774,0.16846138,0.28734535,0.13274956,0.31833056,0.0,0.3601039,0.19968915,0.20244059,0.32805243,0.14157225,0.19985653
adogsjourneymovie,0.64143264,1.0594187,0.7155181,0.7554498,0.6645304,1.2469219,1.0702279,0.79766905,0.18766086,0.0,0.8661994,0.6810761,0.0,0.3345881,0.8006601,0.924746,0.93532115,1.1374191,0.8567025,0.76057196,0.26395434,0.8112073,0.0,1.3113194,0.22335538,0.6487359,1.049149,0.18845233,1.1380391,0.5639447,1.2540061,0.6946813,0.6062897,0.38323465,1.0040559,0.7243938,0.6903128,0.6398291,0.6414798,0.0,0.5826442,0.0,0.67393106,0.650423,0.53814256,0.60085696,0.4808639,0.9597225,0.8175013,0.3361407,1.437768,0.46628258,0.6271873,0.0,0.41177514,0.53746617,0.97032017,0.9889717,0.0,1.0023317,0.9880261,0.83335483,0.0,0.32990903,0.38499713,0.0,1.2035064,0.98390234,0.0,1.3516954,0.0,0.0,1.5194569,0.5980646,1.2253203,0.08194395,1.2332408,0.0,1.1114419,0.8844896,0.6935327,0.5361279,0.88887775,0.456629,0.56239325,0.0,0.99969417,0.78605396,0.8060243,0.0,0.32470036,0.5852763,0.5907313,0.5268988,1.0982516,0.8346994,0.5303075,0.7250913,0.0,0.60031086,0.83996356,0.0,1.0474795,0.43827593,0.55740106,0.6371162,0.66748667,0.39662057,0.69344246,0.47991115,0.0,1.589406,0.09954958,0.90274286,0.70395327,1.1018884,0.84241134,0.9599339,1.0628849,0.64443326,0.7490993,0.62159634,0.61369836,0.47882053,0.8167714,0.0,0.06975941,0.95906705,0.0,0.6481371,0.20998083,0.7509059,0.7352342,1.1253603,0.3090131,0.60195595,0.34034184,0.5989263,0.21213116,0.7161768,0.45262474,0.6778498,0.5258403,0.0,0.9811132,0.28769782,1.0181423,0.76605433,0.5224457,0.554037
aftermathmovie,0.2832197,0.36401626,0.24279505,0.2837484,0.2216585,0.46040332,0.460102,0.24626294,0.11218029,0.0,0.38630304,0.22655267,0.0,0.028527709,0.265687,0.29391968,0.29361972,0.45709926,0.35456988,0.2673449,0.17861363,0.16360098,0.0,0.33421195,0.14169732,0.25273624,0.38721043,0.09647011,0.28796196,0.16847926,0.4031373,0.1875253,0.23052347,0.07962509,0.31431857,0.33341575,0.28974402,0.29251754,0.160197,0.0,0.3094587,0.0,0.25891358,0.2710583,0.20459524,0.12837104,0.20686652,0.2900316,0.3578205,0.31110626,0.4145626,0.21169195,0.24903047,0.0,0.2512468,0.1491417,0.3089073,0.2807574,0.0,0.38637578,0.3660388,0.2975944,0.0,0.062108755,0.09155591,0.0,0.4665848,0.30213517,0.0,0.37957278,0.0,0.0,0.45993912,0.13918741,0.40897566,0.097249396,0.40245783,0.0,0.27928677,0.37575263,0.27211696,0.09287147,0.23849273,0.20314424,0.25380167,0.0,0.25131196,0.28657746,0.26209962,0.0,0.12805644,0.14780733,0.20756811,0.23813303,0.43548313,0.19972712,0.23804043,0.28847602,0.0,0.20503458,0.36069095,0.0,0.39718676,0.19082507,0.2082187,0.3486909,0.30493248,0.30610687,0.09394611,0.30175442,0.0,0.47901398,0.119667694,0.35970926,0.13349271,0.377968,0.446806,0.3623556,0.29515633,0.31358847,0.26799145,0.28869843,0.1111919,0.282708,0.24127042,0.0,0.040576976,0.25170815,0.0,0.23857369,0.15794554,0.39524484,0.21706547,0.30194077,0.17345722,0.30848342,0.22158706,0.21104842,0.07844162,0.30405903,0.25248796,0.1764945,0.22836688,0.0,0.35704392,0.15943329,0.29527336,0.1918029,0.19515648,0.19082175
aftermovie,0.37613684,0.40871808,0.3964523,0.45373315,0.23752442,0.41294128,0.5390548,0.33306554,0.33946496,0.0,0.4364042,0.33281007,0.0,0.053515285,0.32347584,0.39855292,0.30675885,0.5153142,0.38660184,0.45007226,0.25806662,0.32589903,0.0,0.4176778,0.1719494,0.37762144,0.40911672,0.0,0.37970212,0.27660367,0.3436013,0.2789377,0.35386026,0.0419762,0.27434677,0.38847923,0.43741974,0.2168383,0.13844159,0.0,0.3082963,0.0,0.3887781,0.40910852,0.3225098,0.18785426,0.27715614,0.42658836,0.31236428,0.3338541,0.5137467,0.3060137,0.35504234,0.0,0.4239362,0.2632712,0.4042922,0.4144777,0.0,0.4200523,0.42980877,0.30393228,0.0,0.0,0.27763984,0.0,0.52593213,0.38837144,0.0,0.5287436,0.0,0.0,0.5106884,0.14244387,0.4065225,0.0030654743,0.4504795,0.0,0.45372266,0.5094481,0.30555475,0.23955807,0.37598965,0.22233887,0.31382406,0.0,0.36577326,0.49794984,0.21831125,0.0,0.23729403,0.19654748,0.24714728,0.24992968,0.5916811,0.110356785,0.3391737,0.4494506,0.0,0.31633732,0.35972112,0.055491533,0.4176367,0.1410943,0.23666865,0.20321256,0.2642984,0.21280175,0.17169033,0.22157884,0.0,0.52696127,0.0,0.47762877,0.27606156,0.4077203,0.5001933,0.46663254,0.41799328,0.26033223,0.35670862,0.23332477,0.19562246,0.24585441,0.3444479,0.0,0.0,0.31915554,0.0,0.0881202,0.17255688,0.30045742,0.1554371,0.5065985,0.16449413,0.5325108,0.20323074,0.5110955,0.16206104,0.30142394,0.38254082,0.2624505,0.20670086,0.0,0.5530823,0.286921,0.3212753,0.38268074,0.28856406,0.1312761
ahiddenlifefilm,0.13099746,0.16143954,0.13090953,0.1336346,0.109978415,0.19983855,0.18505971,0.13650292,0.09498173,0.0,0.16969886,0.13835202,0.0,0.03982556,0.14555012,0.15208048,0.14235073,0.18378945,0.14037204,0.15273477,0.10633045,0.14369987,0.0,0.16049686,0.06541144,0.12083553,0.17454687,0.04000441,0.12674461,0.08982313,0.18423577,0.12319005,0.10776109,0.041007105,0.1320298,0.1817704,0.16937488,0.09685852,0.10224308,0.0,0.15615097,0.0,0.13723487,0.15228784,0.10701413,0.11682889,0.12164315,0.14767827,0.16041985,0.14006487,0.23698477,0.11694243,0.12904322,0.0,0.14065088,0.09815624,0.1479805,0.15287331,0.0,0.17662634,0.16238607,0.14413768,0.0,0.033714473,0.116178066,0.0,0.23317462,0.16539285,0.0,0.17265193,0.0,0.0,0.21144591,0.05576025,0.20505328,0.029735513,0.19992024,0.0,0.15593743,0.17579852,0.09900203,0.092990115,0.1535272,0.118275374,0.099944904,0.0,0.1635302,0.18568394,0.10308038,0.0,0.09833436,0.08362224,0.07919902,0.11172886,0.19088031,0.07634102,0.11735796,0.14356592,0.0,0.11602467,0.1690515,0.0,0.16059102,0.05904966,0.10034131,0.1354655,0.13724262,0.119263284,0.06862417,0.1456359,0.0,0.20772806,0.039148565,0.1826634,0.11564745,0.18253426,0.1891389,0.15889607,0.16046156,0.10222859,0.14543575,0.095709234,0.075045556,0.1379401,0.11905911,0.0,0.031242538,0.14933147,0.0,0.102586076,0.069721565,0.14903896,0.0948362,0.1640236,0.08050608,0.14528348,0.084982716,0.17222923,0.04922097,0.11084852,0.118832104,0.11547679,0.12823963,0.0,0.17028472,0.080247946,0.14914267,0.15258394,0.10461791,0.09734377
alitamovie,0.6964371,0.43917266,0.59390736,0.37580252,0.35648626,0.654184,0.6168892,0.5195725,0.40205738,0.0,0.64770544,0.30784765,0.11218868,0.0782212,0.47748542,0.6531091,0.41785893,0.60007435,0.5521901,0.58939254,0.39142165,0.39117023,0.0,0.6556749,0.5384655,0.38397506,0.63483304,0.2816268,0.5956851,0.4717192,0.6453362,0.35043675,0.24134988,0.2809096,0.49682292,0.56562966,0.5692542,0.2855733,0.30033803,0.0,0.41223285,0.0,0.58053285,0.4481284,0.3311716,0.5096737,0.3532455,0.59660625,0.5694679,0.37658885,0.48560137,0.23733902,0.27366537,0.019004695,0.76581407,0.43123564,0.5834257,0.49747115,0.0,0.43708944,0.4395385,0.70047325,0.0,0.05762618,0.2555519,0.0,0.8071756,0.6431451,0.0,0.4697745,0.0,0.0,0.76786953,0.23759197,0.6948999,0.0,0.84019876,0.0,0.7465206,0.65942067,0.49757445,0.41329083,0.4864675,0.43025658,0.31701404,0.0,0.4831966,0.5719619,0.20548204,0.0,0.27211505,0.2817723,0.25859618,0.41110975,0.64236933,0.29071328,0.2854953,0.4989143,0.0,0.34362048,0.60670775,0.0,0.5449048,0.36873463,0.49046695,0.41799247,0.38444045,0.45312977,0.24383663,0.5777547,0.0,0.6788451,0.008845333,0.7921674,0.43359965,0.6511401,0.87095726,0.49229535,0.5165563,0.67401814,0.33893228,0.39384922,0.16616118,0.43640497,0.71369326,0.0,0.20166668,0.46750635,0.0,0.14735806,0.24634226,0.48893875,0.31294972,0.5991835,0.33660933,0.78807473,0.37818947,0.7509432,0.25788337,0.21923794,0.56703186,0.24326912,0.37062144,0.046306938,0.6041789,0.3305041,0.4176175,0.7614267,0.23416263,0.2655992
