movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.36192045,0.6362311,0.0,0.0,0.6589497,0.03861782,0.22213328,0.48298654,0.60032564,0.25123578,0.0,0.0,0.51208144,0.51735365,0.0,0.0,0.8212112,0.5130608,0.6689559,0.024622083,0.57004154,0.0,0.80564725,0.45408303,0.0,0.0,0.3958873,0.5964725,0.39552572,0.39542472,0.70844233,0.21512751,0.6306524,0.5388459,0.0,0.030062823,0.11030791,0.6343336,0.40473363,0.0,0.33635503,0.5416484,0.0,0.0,0.58344513,0.46839333,0.3380881,0.4859133,0.41940272,0.0,0.0,0.4504311,0.38898417,0.19867302,0.8201764,0.102912486,0.20711988,0.7070022,0.47277528,0.2147463,0.27890185,0.33711278,0.0,0.5656414,0.4437445,0.49245107,0.59129125,0.62703323,0.35283253,0.6346382
47metersdown,0.20211384,0.5449757,0.0,0.0,0.44018966,0.048236515,0.2683678,0.49479634,0.62398666,0.048282746,0.0,0.0,0.51528645,0.28747076,0.0,0.0,0.81001675,0.6735354,0.8236475,0.13241631,0.27919456,0.0,0.79791194,0.3465662,0.0,0.0,0.0,0.718544,0.0,0.38178372,0.4060338,0.35454792,0.3579652,0.38951063,0.0,0.0,0.24485274,0.32265213,0.489782,0.0,0.687431,0.62182814,0.0,0.0,0.87459165,0.36327207,0.5501551,0.35162577,0.47876516,0.0,0.0,0.51819134,0.2962245,0.4239506,0.80868965,0.3461648,0.000532303,0.51655364,0.7697569,0.4270811,0.35228956,0.35312688,0.0,0.7712499,0.26077676,0.54605395,0.42305028,0.9570097,0.35454184,0.6925653
abeautifuldaymovie,0.31229663,0.47103816,0.0,0.0,0.47531122,0.115286365,0.23521392,0.5267955,0.5928934,0.072557285,0.0,0.0,0.26026925,0.42044857,0.047316022,0.0,0.5813489,0.4079309,0.4937088,0.020866059,0.47539487,0.0,0.97919434,0.44019726,0.0,0.0,0.20111313,0.34188354,0.10910146,0.17133991,0.5828424,0.3004853,0.7673467,0.44040987,0.0,0.0,0.30215007,0.5020274,0.49382433,0.0,0.3636672,0.50420713,0.0,0.0,0.58414084,0.41688567,0.46801734,0.36543405,0.58720297,0.009777602,0.012563956,0.6501467,0.42918518,0.27563125,0.7080009,0.0,0.3229158,0.713337,0.3057326,0.17214242,0.21325469,0.28712794,0.013296741,0.39613354,0.4497148,0.50225115,0.53209007,0.50365716,0.25210285,0.5838405
abominablemovie,0.5591088,0.70591384,0.0,0.0,0.873501,0.0,0.5676445,0.55562043,0.7420592,0.34049204,0.0,0.0,0.41284934,0.81121933,0.0,0.0,0.9300469,0.69624096,0.8926997,0.01814387,0.99020875,0.0,1.5184413,0.3427511,0.0,0.0,0.30652782,0.7217989,0.28502038,0.75264937,0.62267053,0.18811652,0.9255462,0.85461,0.0,0.17666341,0.633511,0.9156702,0.6198703,0.0,0.49048936,0.7721277,0.0,0.0,1.0847517,0.6832452,0.37146652,0.8225455,0.8149992,0.0,0.0,0.84596205,0.5024613,0.20181243,0.6944521,0.0,0.679947,0.655753,0.9897545,0.24795693,0.22714368,0.24112445,0.0,0.6165955,0.777026,1.1188601,0.8422777,0.8552554,0.73448765,1.2962741
adastramovie,0.44690818,0.53643304,0.0,0.0,0.47850144,0.0,0.17570609,0.5184754,0.44582218,0.10786775,0.0,0.0,0.25994,0.45134374,0.0,0.0,0.5845541,0.40911207,0.42735848,0.0,0.3075463,0.0,0.6819404,0.18492809,0.0,0.0,0.16497496,0.45672518,0.17428918,0.23736115,0.50750524,0.30643594,0.54105514,0.29875576,0.0,0.03155587,0.20567007,0.5522707,0.37888774,0.0,0.2530267,0.495673,0.0,0.0,0.48553953,0.2692874,0.4815824,0.47858062,0.34116405,0.0,0.042141065,0.32391477,0.42764837,0.1255568,0.5676484,0.2479674,0.119715035,0.55485815,0.44125473,0.14103171,0.25241396,0.33193132,0.0,0.46897545,0.3400726,0.5791315,0.44323045,0.5985278,0.40175453,0.37191835
adogsjourneymovie,1.188498,1.0492827,0.0,0.0,0.47367716,0.0,0.51656455,0.5459386,1.3947806,0.3958297,0.0,0.0,0.20568463,0.7781091,0.0,0.0,1.2177743,1.0791798,1.3675393,0.08150106,0.8472953,0.0,1.588239,0.40417966,0.0,0.0,0.90846235,1.4188206,0.0,0.76406664,0.9821407,0.84276825,1.4083191,1.3076141,0.0,0.04698968,0.27313957,0.85303676,0.6148248,0.0,1.0375203,0.5571287,0.0,0.0,1.1306021,0.98208165,1.1746697,0.5913996,0.79790616,0.0,0.037838608,0.6333387,1.1490995,0.58898807,1.4405618,0.49986255,0.3944625,1.4377122,1.5535554,0.4141516,0.7049075,0.45809817,0.0,1.2474799,0.76766336,0.8513347,0.9551293,1.4299453,1.1721064,1.4574271
aftermathmovie,0.21124381,0.36417967,0.0,0.0,0.30282867,0.0,0.11461927,0.33769727,0.41455394,0.25165582,0.0,0.0,0.1473504,0.3993971,0.0,0.0,0.4849015,0.35959327,0.5222012,0.0,0.43938816,0.0,0.45690736,0.286885,0.0,0.0,0.014847729,0.29207593,0.03652956,0.28549337,0.3294478,0.27001265,0.4721897,0.3196419,0.0,0.05780801,0.13834769,0.3863825,0.29954857,0.0,0.36117652,0.41121128,0.0,0.0,0.4916449,0.33921146,0.43795824,0.4175873,0.20194714,0.0,0.0,0.41542962,0.32210022,0.3459456,0.5964634,0.09196798,0.11402476,0.574247,0.46123213,0.17278838,0.27100113,0.28480473,0.0,0.48876616,0.35950878,0.4061452,0.5125723,0.39628297,0.2811093,0.50209033
aftermovie,0.47275394,0.62808824,0.0,0.0,0.5027433,0.0,0.2952815,0.5169435,0.46736234,0.32736698,0.0,0.0,0.17343473,0.40542626,0.0,0.0,0.35395682,0.5278787,0.49510142,0.0,0.5313014,0.0,0.88719624,0.40747288,0.0,0.0,0.0,0.43083903,0.17129447,0.28410476,0.4195043,0.23174156,0.6607339,0.4643066,0.0,0.0,0.30720878,0.5147779,0.4723446,0.0,0.39855784,0.29470384,0.0,0.0,0.66445196,0.33833688,0.43820602,0.5111378,0.23093918,0.0,0.0,0.45911914,0.2597705,0.07365432,0.5489688,0.20672074,0.18511035,0.5977439,0.49054933,0.22524661,0.3314811,0.23356172,0.0,0.5055863,0.373391,0.61324435,0.521908,0.79568607,0.3799303,0.72575307
ahiddenlifefilm,0.17885971,0.25145915,0.0,0.0,0.2539674,0.026295718,0.087034985,0.251622,0.28520665,0.11542679,0.0,0.0,0.10928149,0.21745807,0.0,0.0,0.26410937,0.25634056,0.2791091,0.0111394115,0.21796218,0.0,0.37478995,0.17364076,0.0,0.0,0.10929139,0.26429936,0.071803614,0.19414808,0.27083638,0.16053839,0.300424,0.1982055,0.0,0.010654775,0.122238725,0.2592908,0.17083065,0.0,0.20519483,0.21659698,0.0,0.0,0.31022406,0.18453583,0.22514457,0.21366453,0.18481772,0.0,0.0,0.23235744,0.20505434,0.19110675,0.3264267,0.084128104,0.11243902,0.28094476,0.28339204,0.12833726,0.1336396,0.14517999,0.0,0.24427018,0.19525725,0.26853392,0.2711651,0.3094039,0.18936026,0.28959814
alitamovie,0.66009814,0.767627,0.0,0.0,1.0556056,0.0,0.32046297,0.8099251,0.6891621,0.04199839,0.0,0.0,0.15195128,0.9773622,0.0,0.0,1.0295879,0.7352702,0.73864836,0.0,0.760826,0.0,1.4041971,0.7151204,0.0,0.0,0.20532301,0.7263078,0.33831656,0.5442174,1.055361,0.36252302,0.93590087,0.6982459,0.0,0.29967207,0.43910486,0.45133874,0.5608163,0.0,0.3066928,0.5975792,0.0,0.0,1.0977409,0.49954906,0.7810913,0.94243217,0.7658206,0.0,0.0,0.82016134,0.7857556,0.0,0.9120129,0.35057312,0.4769843,0.75295204,0.82599247,0.52275926,0.5189994,0.6241234,0.0,0.9789194,0.61679363,1.2881719,1.0756975,0.8877804,0.677775,1.0824959
