movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.1498696,1.2356555,0.5618402,1.1864585,0.6859504,1.0050409,0.60243624,0.6070974,1.2624491,0.7201788
47metersdown,1.3442979,1.1508071,0.53761387,1.1799396,0.7376874,1.4136527,0.5882663,0.7485525,1.3944232,0.5040225
abeautifuldaymovie,0.9460094,0.9897407,0.35964176,1.2037883,0.70845085,1.0979736,0.7497916,0.63545,1.427177,0.7697336
abominablemovie,1.2391474,1.2384989,0.5957476,1.8601505,0.65915096,1.6991584,1.0304537,0.40004617,1.849385,0.935221
adastramovie,0.78000945,0.7782513,0.43615398,1.1404516,0.7503372,0.98715895,0.5424813,0.50785774,0.98871773,0.77973324
adogsjourneymovie,1.4047406,1.4129176,0.63652384,2.65531,0.9446297,2.2867172,1.0274241,0.56832874,2.5118632,1.1425346
aftermathmovie,0.9407318,0.9125171,0.4406024,0.7553842,0.42559224,0.69145095,0.43596786,0.51096493,1.1038722,0.6869146
aftermovie,1.1235213,1.0100889,0.5578348,1.0799106,0.5648647,1.1556016,0.6330983,0.5952243,1.2920718,1.0376267
ahiddenlifefilm,0.5380001,0.5372224,0.24382347,0.55241746,0.3713699,0.5228112,0.3493669,0.29459858,0.68098193,0.41733688
alitamovie,1.0406159,1.3280637,0.59800124,1.178751,0.69629663,1.2145939,0.6724957,0.747993,1.5091376,0.64195234
angelhasfallen,1.3270442,1.3779988,0.16182253,1.6773331,0.9310121,1.0768058,0.9508579,0.42964637,1.9188758,1.0761626
angrybirdsmovie,2.134408,1.8510497,0.3941405,2.2629073,0.87954634,1.9911561,1.9308925,0.47521514,3.0660303,2.0255075
annabellemovie,1.5794991,1.5752909,0.43220276,1.8000194,1.0523129,1.7893562,1.047698,0.6531129,2.2996023,1.1959218
annamovie,1.199429,1.2773101,0.58540666,1.0456182,0.7231089,1.1428344,0.66220695,0.5244361,1.4824786,0.70481473
apollo11movie,0.64402807,0.64034444,0.3898792,0.5590639,0.4918924,0.85725707,0.40819037,0.46626055,0.9551297,0.39748782
arcticdogsmovie,1.0610771,1.0587676,0.36356068,1.0105586,0.7374669,1.303556,0.74974096,0.5224593,1.4690965,0.7226122
arcticmovie,0.75219935,0.81652546,0.3920981,0.78937113,0.6076733,0.7338981,0.33860716,0.5838683,0.8141991,0.6333689
artofracingmovie,1.0087698,1.1318829,0.58393043,1.4025947,0.81390834,1.1938417,0.81858546,0.6710713,1.4701515,0.8548232
avengers,0.85397,0.81939375,0.46425557,0.9829941,0.40926534,0.84327275,0.41320974,0.52704257,0.9512983,0.5854451
beachbummovie,0.9560676,0.46509257,0.3294604,1.0457623,0.6814422,1.018064,0.63717574,0.607955,1.0987804,0.5907467
bernadettefilm,0.9060996,1.1765251,0.5663994,1.5121912,0.9115007,0.8223396,0.9071618,0.72367513,1.4936515,1.194276
blackandbluemovie,2.3642442,1.9033239,0.5068463,2.52114,1.3221842,1.7899215,1.0423768,0.637164,2.5790284,1.4678992
blackchristmas,1.3168787,1.0949199,0.54959655,1.386434,0.76465595,1.0837728,0.64246553,0.44936335,1.5318693,0.8280707
blindedbythelightmovie,0.72983617,0.5119519,0.36546412,0.6367223,0.4543528,0.7100113,0.29128748,0.44474524,0.8824697,0.5750326
bombshellmovie,1.1564993,1.2881846,0.70937467,1.0866686,0.7357927,1.118448,0.74149024,0.7291388,1.4032437,0.71632737
booksmart,0.0,0.5301396,0.0,1.0499665,0.0,0.0,0.0,0.0,0.70745754,0.0
breakthroughmovie,1.9888573,2.0867243,1.0966647,1.6910162,1.2489191,2.2343214,0.99772805,0.62978196,2.915441,1.1112031
brianbanksmovie,1.4362162,1.5798821,0.82580787,1.7910722,1.1294663,1.4161094,0.93471414,1.2314126,1.6381418,1.1910495
brightburnmovie,1.1994917,1.227802,0.47946966,1.6719384,0.8229877,1.3268936,0.8341047,0.4187361,1.7361026,0.9823447
brittanyrunsmov,0.8545474,0.7770788,0.26747748,0.6855804,0.54113245,0.65601236,0.5679676,0.4005881,0.87912905,0.7116991
captainmarvelofficial,1.0142471,0.95990014,0.7200367,0.8878354,0.6991132,1.223164,0.67628783,0.6325084,1.4328072,0.94917554
captivestatemovie,1.0893043,1.1413798,0.47099873,1.5227948,0.987868,1.1812198,0.8007391,0.53738576,1.596967,1.0662726
catsmovie,1.6771439,1.5250769,0.5727794,2.264348,1.1992042,1.9639808,0.8646444,1.4709383,1.8186135,1.3591534
charliesangels,2.1256742,1.2165577,0.6790011,2.2215772,0.67496604,1.8893495,1.576232,0.53247327,2.420743,1.727378
childsplaymovie,1.7744877,1.7356412,0.55835116,1.8852348,0.6521154,1.9881041,0.23717657,0.5625241,2.569985,0.9245743
clarathefilm,0.51296854,0.78408873,0.052425276,1.031952,0.46516663,0.8979666,0.70943993,0.0,1.9088674,0.76467466
coldpursuitmovie,0.7134064,0.87453336,0.355463,0.63536155,0.51597923,0.6032623,0.5601443,0.4631353,0.81286365,0.5044788
countdown,1.7148111,1.9835007,0.650929,1.5164741,0.9015229,1.4894402,1.1429131,0.8125237,2.2126124,1.2573067
currentwarmovie,1.3868248,1.2968917,0.57155704,1.3098356,0.78187835,0.95641965,0.7457574,0.5348332,1.7887721,0.81121457
darkwatersmovie,1.6609802,1.3916569,0.8486747,1.2529217,1.1685846,1.1398935,0.89247,0.8102405,2.3557036,1.1143541
detectivepikachumovie,1.4102415,1.7126446,0.74351,1.5359746,0.9915203,1.245713,0.89585584,0.5962565,1.6983309,0.87305075
disneyaladdin,1.5934646,1.7998381,0.80239713,1.3866631,1.3499388,1.2531104,1.3196352,0.66408545,2.1093776,1.434805
disneyfrozen,1.4742479,1.9455819,0.57542306,1.456261,0.8823629,1.0455099,1.4297147,1.0738829,1.9670238,1.1324425
disneymaleficent,1.3100735,1.6431601,0.6041291,1.2017878,1.0563496,1.0961598,1.0420235,0.55120945,1.6139088,1.1511894
doctorsleepmovie,1.2998229,1.159215,0.56547356,0.9063574,0.7910665,0.91028094,0.764765,0.5569701,1.2884908,0.8661729
dolemiteismyname,1.7678562,1.8720889,0.69542205,2.0010195,1.4057674,1.3054428,1.0620682,0.807323,2.3388116,1.3677778
dontletgomovie,1.5368098,1.2252123,0.6015041,1.6623236,0.75433946,1.2291803,0.6553727,0.4987018,1.687763,0.954114
doramovie,1.3353131,1.2401581,0.69962764,1.1218874,0.8431807,1.0566214,0.65294766,0.59972346,1.8597655,1.2989252
downtonabbey_official,1.887248,1.6303508,0.6579645,1.3216109,1.2412055,1.2492294,0.9778741,0.6968506,2.3761117,1.2536472
dumbo,1.1490537,1.3133805,0.5052356,1.0363462,0.8855805,0.9753843,0.9580178,0.5642684,1.4608611,0.9480314
escaperoom,1.2977802,1.3735731,0.48183155,1.7909386,1.0566376,1.5025258,0.93163174,0.3855945,2.0594625,0.98063314
everybodyknowsmovie,0.9704097,0.8701486,0.44210464,0.8687086,0.66827196,0.768334,0.5346674,0.39836872,1.2005688,0.7162465
fastandfuriousmovie,1.9979786,1.8102381,1.1725446,2.0817568,0.87427706,2.181613,1.0128009,1.1101115,2.509302,0.75896496
fightingwmyfam,1.2137247,1.3233342,0.62311614,1.6157278,0.5327481,1.6251566,1.1838017,0.75737125,1.924419,0.89325386
fivefeetapartfilm,2.0619557,2.4781759,0.8562306,2.055505,0.87943065,1.8081224,1.8915608,2.010661,1.9929556,1.3496875
fordvferrari,0.59657896,0.8087945,0.42901164,0.7748728,0.6987933,0.7896031,0.4795083,0.22346048,0.86902666,0.4915725
freaksthefilm,0.8418154,1.0225425,0.2869544,1.2462183,0.92306244,1.0634439,0.48486403,0.23321542,1.5455128,0.5935065
geminimanmovie,1.5072445,1.4244511,0.71081394,1.4408716,1.0976578,1.2279501,0.68857545,0.5752401,1.7253195,1.2250568
glassmovie,1.0310577,1.206362,0.47436938,1.4196187,0.8769241,1.3106766,0.7374111,0.9182665,1.5625585,0.87795043
gloriabellmovie,1.1643773,1.1540942,0.8124889,0.9665886,0.7372692,0.873568,0.6914272,0.54356146,1.3125651,0.69392884
godzillamovie,1.4414724,1.4465003,0.5200381,1.6112247,0.94798595,1.1160989,0.79831725,0.6877598,1.693799,0.9133483
goldfinchmovie,1.2774888,1.5675538,0.67737806,1.60788,0.95570296,1.3691921,0.70562196,0.8525822,1.4255434,1.0925889
goodboysmovie,1.5228301,1.2545092,0.7651891,1.2581486,0.7207015,1.1743987,1.0095985,0.6261289,1.7594372,0.940497
goodliarmovie,1.4258429,1.6182373,0.52318865,1.5891479,1.0329858,1.4491369,0.99283373,0.82085353,2.2814515,0.9311773
gretafilm,1.1471751,1.2019546,0.6523531,1.4059081,1.0655597,1.0975633,0.76280236,0.7400831,1.7907274,0.990056
halathemovie,1.9199642,2.1002452,0.73580813,1.4041877,1.1982764,1.2871568,0.9526038,0.7663631,2.3290942,1.370214
happydeathdaymovie,0.41833484,0.63616097,0.42178056,0.8601946,0.47555327,0.38157445,0.21977173,0.36643803,0.8100501,0.4935978
harrietfilm,1.2630119,1.1320763,0.47104153,1.0770813,0.67089945,0.9848983,0.66936624,0.47047323,1.2358052,0.9059754
hellboymovie,0.98265904,0.9474775,0.43477586,0.803334,0.59170645,0.9344991,0.70174915,0.1126669,1.3068585,0.7148455
hersmellmovie,1.3057892,1.1999862,0.21623063,1.2234153,0.8968136,1.4082336,0.90516293,0.7966848,2.255215,1.1658854
highlifemovie,1.0178561,1.0416771,0.7064928,0.8966508,0.77657896,0.8194942,0.5368018,0.6018841,1.1664873,0.6707637
