movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,1.0700749,0.2888494,1.079129,0.37226126,0.63242227,0.21500397,1.0307593,0.5963283,0.49734858,0.87362576,0.45887843,0.8544947,1.0836997,0.48999012,1.2019083,1.0127237,1.0865036,0.58605534,0.676904,0.0
47metersdown,1.5232693,0.31428096,0.7302319,0.32187107,0.811165,0.15219933,1.4475727,0.51557994,0.45099834,1.1677896,0.27480406,0.78691256,1.1916224,0.56893593,1.359099,0.9208152,1.2197121,0.6450915,0.7231701,0.0
abeautifuldaymovie,0.89281684,0.32902607,1.0079938,0.33935335,0.6148979,0.16170418,1.0412006,0.44738537,0.3501266,0.9287663,0.20146129,0.719617,1.0391352,0.57228684,1.1797568,0.80532014,1.013083,0.6119091,0.5120788,0.0
abominablemovie,1.8730183,0.47984225,1.3020685,0.7051558,1.5244136,0.018281216,1.446326,0.90228254,0.36803088,1.2925456,0.513111,1.3154434,1.4843172,0.74342746,1.5091377,1.1589459,1.7393554,0.8722663,1.0072454,0.0
adastramovie,0.65003425,0.2704584,0.6114038,0.37549573,0.60875434,0.10748181,0.88680136,0.4424435,0.22401196,0.815835,0.3341346,0.69851685,0.8637788,0.42194772,0.8216805,0.8876624,0.8629619,0.49689728,0.49736306,0.0
adogsjourneymovie,2.2465904,0.4114586,2.1154628,0.3436793,1.9088198,0.21425413,2.340962,0.7486775,0.7294079,2.1219993,1.1254376,0.79703903,2.3902543,1.3433402,2.447894,1.7648174,2.6193197,0.8702356,1.6193081,0.0
aftermathmovie,0.78179455,0.23351488,0.66081846,0.332937,0.6479934,0.13013485,0.70277715,0.45053306,0.3166283,0.5998877,0.2766864,0.5260215,0.7571782,0.31431824,0.93368506,0.628098,0.8073104,0.38101983,0.4540692,0.0
aftermovie,0.8121138,0.16712649,0.77366936,0.3789792,0.70231354,0.058353566,1.0882852,0.46642184,0.45531204,0.7968412,0.23838961,0.74527764,1.0066782,0.46805373,1.1315444,0.9181887,0.87072825,0.5887918,0.64672357,0.0
ahiddenlifefilm,0.42480767,0.11965923,0.41711238,0.18645465,0.34311953,0.07857442,0.49471688,0.2503936,0.19915956,0.42550516,0.16314048,0.3478034,0.48595276,0.23108155,0.5277818,0.37981465,0.47217882,0.27297643,0.300537,0.0
alitamovie,1.2483662,0.2186779,0.90058714,0.43188703,1.0684344,0.16768534,1.3579061,0.8017859,0.29974577,1.2841313,0.48161477,1.2194916,1.5043455,0.6811826,1.3594792,1.159069,1.1353362,0.9552187,0.846147,0.0
