movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.31438094,0.4144498,0.41142377,0.1932036,0.3520135,0.30686247,0.46606064,0.55370307,0.4166119,0.3261917,0.0,0.43433112,0.14629208,0.1542996,0.29387364,0.51787424,0.52014136,0.5663162,0.0,0.52845544,0.01818571,0.5308077,0.45964774,0.15003005,0.30769876,0.2357805,0.3596929,0.051992733,0.42139846,0.138194,0.014249476,0.63037324,0.382642,0.53210026,0.0,0.494587,0.44300908,0.6076944,0.3150732,0.036427945,0.4885769,0.61944467,0.6271971,0.022536224,0.50193655,0.0,0.24591574,0.53713167,0.4845944,0.09923094,0.45057622,0.564385,0.24751464,0.6562279,0.18337794,0.4882693,0.47295037,0.3768004,0.15570413,0.0,0.0,0.0,0.40378678,0.3576561,0.40815282,0.49466053,0.37828502,0.27811182,0.58887196,0.2321409,0.0,0.43762434,0.37667382,0.0,0.39670938,0.24822773,0.49235034,0.6220775,0.303797,0.38949704
47metersdown,0.4968037,0.7273089,0.67702216,0.0,0.58944553,0.6203334,0.7672609,0.48169744,0.32591859,0.5369582,0.0,0.3655007,0.28069615,0.4043243,0.2746452,0.7865054,0.90440536,0.62359595,0.0,0.49792898,0.0,0.6296243,0.3867341,0.54820293,0.61369044,0.32278994,0.56947744,0.087119415,0.7481614,0.3256241,0.09928282,0.64528304,0.73293996,0.6859626,0.0,0.67240775,0.71401167,0.4951993,0.43844926,0.10749049,0.53681904,0.758879,0.7042122,0.22839575,0.6276556,0.0,0.43327045,0.9360939,0.4466878,0.32407653,0.47244737,0.6340688,0.45505545,0.8849626,0.34398076,0.3803914,0.78194356,0.58102363,0.32848856,0.0,0.0,0.0,0.4969247,0.4478838,0.6260089,0.5535145,0.40625843,0.6843971,0.76008224,0.31693766,0.0,0.6327922,0.6438137,0.0,0.5856199,0.1510925,0.39768142,0.62519586,0.45899725,0.5056512
abeautifuldaymovie,0.31151068,0.3857737,0.5095292,0.08520734,0.44646308,0.28816804,0.53252286,0.48191762,0.43290648,0.3453078,0.0,0.34579158,0.40769506,0.20517173,0.105932854,0.55106044,0.43825608,0.6131724,0.0,0.37727177,0.0,0.53575695,0.27292702,0.20757757,0.24485622,0.37093475,0.22619513,0.0,0.48065335,0.120192416,0.039807223,0.5460674,0.46056536,0.5816079,0.0,0.46453506,0.34805468,0.40397915,0.3990898,0.0,0.45725563,0.4236909,0.45248917,0.09362934,0.5821899,0.0,0.3025284,0.5442704,0.29946133,0.18413314,0.47455287,0.49627978,0.3136072,0.6295903,0.10182209,0.42927358,0.5001716,0.53022236,0.054458372,0.0,0.0,0.0,0.38914382,0.39447442,0.38540307,0.3908434,0.38057634,0.59440154,0.6399257,0.40028596,0.0,0.53829163,0.44706875,0.0,0.6071757,0.37232465,0.4134307,0.67057556,0.14913476,0.3403976
abominablemovie,0.17685822,0.71731704,1.1643009,0.31759715,0.8323499,0.30694553,0.6185967,0.66814613,0.5015315,0.36541447,0.0,0.5810938,0.3427927,0.33785617,0.3448518,0.5599298,1.0995189,1.104035,0.0,0.55798787,0.0,0.9480506,0.47568676,0.41016418,0.38005415,0.4294619,0.43143,0.083075054,0.73151666,0.35895306,0.20509738,1.3740536,0.7137727,1.1008224,0.0,0.46762687,0.7360327,0.53649426,0.5530845,0.04548023,0.5099227,0.749041,0.85766304,0.010047408,0.5968754,0.0,0.55399066,0.58776736,0.5960742,0.36432397,0.7335831,0.79824626,0.5942519,0.75446427,0.24764292,0.5498822,0.44178417,0.59567475,0.22996221,0.0,0.0,0.0,0.72131944,0.47387028,0.5084541,0.7692159,0.6615018,0.57965267,1.1862099,0.32932708,0.0,1.0179968,0.52754843,0.0,0.7906041,0.3612402,0.7491966,1.0805259,0.4719323,0.41301292
adastramovie,0.08224337,0.3681445,0.38156697,0.32032868,0.46536246,0.34784335,0.48997116,0.4387226,0.42287904,0.35971898,0.0,0.33287576,0.28457195,0.3348602,0.09561507,0.48535222,0.48578566,0.31723285,0.0,0.31377995,0.0,0.6608303,0.2873961,0.23676677,0.0483099,0.26431692,0.37156248,0.0,0.39728603,0.15825483,0.1015794,0.4697123,0.33173287,0.5953199,0.0,0.4901089,0.45821676,0.5467186,0.32127476,0.059875347,0.34160474,0.45773542,0.62775,0.010805247,0.5506252,0.0,0.30272353,0.48536903,0.4495748,0.2906462,0.42517427,0.34026027,0.2742588,0.5910005,0.21738137,0.45479062,0.41784474,0.1907983,0.039471507,0.0,0.0,0.0,0.32449937,0.2961422,0.34460592,0.37555185,0.43002105,0.39122602,0.37962767,0.3337201,0.0,0.57812446,0.30540353,0.0,0.41171175,0.26663393,0.41247964,0.49069673,0.252485,0.29288486
adogsjourneymovie,0.7317354,0.93369764,0.799559,0.032919455,0.9799521,0.49351236,0.9321014,1.1669067,0.32006425,1.1478107,0.0,0.8325341,0.9017843,0.6399008,0.0,1.3442812,1.5005314,1.2751038,0.0,0.9579543,0.0,0.9840912,0.8412792,0.47903043,0.5294105,0.76952875,0.3392806,0.0,0.8408413,0.3267394,0.31688157,1.5247788,0.92064726,1.1637758,0.0,1.2300675,0.96673137,0.9544641,0.49695778,0.21205361,0.76605296,1.127085,0.919635,0.0,1.3975469,0.0,0.76117283,0.95423746,0.9790688,0.42432153,0.844779,0.95274866,0.6458409,1.4627147,0.38151813,0.82979965,0.61282516,0.9779995,0.0,0.0,0.0,0.0,0.933634,0.6333855,0.8182687,1.1294909,0.89468545,0.68129474,1.4179881,0.8646558,0.0,0.9645832,0.8269173,0.0,1.0536741,0.6725473,0.6389354,1.691616,0.20455451,0.34492415
aftermathmovie,0.20250979,0.3692118,0.42822754,0.1084865,0.22481301,0.24536204,0.26266932,0.2284595,0.34986222,0.23898959,0.0,0.31368795,0.14061917,0.11050984,0.15350693,0.45039785,0.40733358,0.43074292,0.0,0.19416578,0.0,0.43064234,0.25889924,0.17388107,0.24232294,0.23477136,0.23803326,0.06421041,0.25852448,0.21599668,0.0,0.49038365,0.38609862,0.45937395,0.0,0.16180778,0.3345455,0.3116427,0.1957921,0.0,0.21892443,0.5073348,0.49315122,0.041674167,0.451322,0.0,0.24538341,0.33220962,0.3652769,0.23449206,0.42627966,0.38364148,0.26729617,0.43597654,0.13306335,0.29501536,0.3098056,0.32414997,0.013856651,0.0,0.0,0.0,0.21390593,0.2985449,0.3126222,0.37562683,0.3226306,0.15229909,0.4885496,0.25862896,0.0,0.42287534,0.32010716,0.0,0.31643283,0.29647642,0.27928323,0.53056043,0.18674834,0.19807374
aftermovie,0.32716736,0.51030546,0.39392042,0.32457116,0.47443247,0.31196207,0.5505115,0.5735423,0.3639688,0.324705,0.0,0.31644037,0.3862345,0.3610435,0.2231364,0.56487066,0.5542838,0.5646317,0.0,0.3119433,0.0,0.6969402,0.20040926,0.27287018,0.31141713,0.2931208,0.25740707,0.0,0.47116736,0.024453836,0.17974871,0.610254,0.32908976,0.5378168,0.0,0.38573897,0.47864705,0.47302064,0.33266932,0.0,0.40893808,0.57271737,0.7035731,0.009088485,0.5819216,0.0,0.44331944,0.44226554,0.45092824,0.4056204,0.47539186,0.48237848,0.4168787,0.6297782,0.46583998,0.39890185,0.59582335,0.3917832,0.084029526,0.07586117,0.0,0.0,0.3505149,0.4582186,0.3780418,0.40722847,0.54023236,0.62278694,0.56962305,0.42180318,0.0,0.50293183,0.389212,0.0,0.48498917,0.34190544,0.51836497,0.60645336,0.14045836,0.33712727
ahiddenlifefilm,0.15368864,0.20085727,0.21140617,0.08353068,0.17098492,0.13896315,0.20165859,0.2064206,0.16821316,0.16836429,0.0,0.15475437,0.111597836,0.12168914,0.06882404,0.25305536,0.25771275,0.25161573,0.0,0.15711904,0.0,0.23961864,0.14913777,0.09274364,0.12804125,0.1327067,0.113006264,0.015623294,0.18277101,0.10340463,0.060459092,0.30227825,0.18633275,0.24753764,0.0,0.1755988,0.2134321,0.19824165,0.1357872,0.018889584,0.1588482,0.25669983,0.26405668,0.007634476,0.26681846,0.0,0.14954731,0.22630757,0.19632001,0.13819578,0.19455588,0.20935541,0.13476644,0.2896955,0.11877975,0.1679743,0.20112444,0.17472433,0.06348047,0.0,0.0,0.0,0.16865553,0.14852963,0.19152892,0.19563462,0.20756584,0.18176271,0.25901464,0.16732192,0.0,0.25773588,0.17281325,0.0,0.22897644,0.14335988,0.18551359,0.29702705,0.10471088,0.12510219
alitamovie,0.40244615,0.56368244,0.7107118,0.27463493,0.7047919,0.44388175,0.7408878,0.6046977,0.47116274,0.61231494,0.0,0.47462043,0.35223615,0.4081651,0.007474173,0.577069,0.81451434,0.6670765,0.0,0.4228968,0.0,0.756595,0.3992763,0.43252316,0.3623625,0.2701281,0.56936026,0.0,0.7080591,0.48211414,0.17809471,0.97009635,0.66605985,0.92520195,0.0,0.6356718,0.5888194,0.71736217,0.45438987,0.0,0.60600823,0.74518085,0.9063515,0.07447807,0.8867339,0.0,0.62399495,0.6560886,0.6308475,0.374041,0.72437,0.6240871,0.29734626,1.1248417,0.32849357,0.63093686,0.56114036,0.42492253,0.17555195,0.01034245,0.0,0.0,0.6766527,0.39541233,0.47611699,0.6280402,0.611755,0.55377483,0.73916173,0.3110785,0.0,0.93380445,0.35696238,0.0,0.7333941,0.5071825,0.6238107,0.83494073,0.51523143,0.3332165
