movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.27613008,0.5140358,0.3675111,0.3206171,0.0,0.34201065,0.392921,0.27781826,0.33527005,0.20644997,0.0,0.14743641,0.31656474,0.48707807,0.13415481,0.26950228,0.0,0.6906902,0.23932695,0.27431676,0.0,0.38299197,0.0,0.28483066,0.40338594,0.37113094,0.46492004,0.5863842,0.39567,0.5163008,0.28783092,0.056895696,0.43416435,0.2544124,0.0,0.16504681,0.39394215,0.27370527,0.32831457,0.54793155,0.057740353,0.4761452,0.35307726,0.34046185,0.26884678,0.14058967,0.39158714,0.33016863,0.21659553,0.0,0.43832633,0.23723467,0.27972835,0.4094805,0.17375225,0.34145558,0.2793205,0.31551346,0.26280463,0.5236937,0.36282086,0.19905558,0.5186612,0.3892316,0.049086496,0.3009764,0.44508013,0.278201,0.0,0.35442245,0.44474128,0.0,0.30887827,0.1981551,0.42189074,0.21061683,0.40812734,0.44357863,0.11970106,0.05470079,0.4290001,0.0,0.0,0.16302049,0.49317926,0.23008159,0.24321768,0.38999596,0.25471467,0.352694,0.65124357,0.55040914,0.366949,0.17490663,0.4002661,0.0,0.32359394,0.063490905,0.5300342,0.27748644,0.42711556,0.2964234,0.107858405,0.44029808,0.32152683,0.40067273,0.0,0.0,0.0,0.100095354,0.09830205,0.0,0.48342925,0.56070006,0.18977232,0.40986875,0.0,0.4541946,0.27568287,0.50551754,0.15613474,0.43583468,0.0,0.16748571,0.1372189,0.37986746,0.3611821,0.038111772,0.0,0.35156837,0.094778866,0.3039448,0.18679683,0.35681546,0.19535351,0.25357404,0.35102957,0.19431356,0.106177494,0.25467533
47metersdown,0.34723222,0.60347325,0.43799248,0.32723492,0.0,0.47624394,0.602359,0.38885626,0.45882615,0.64124346,0.0,0.20912609,0.50362194,0.4352959,0.26453635,0.4054246,0.0,0.62826294,0.45675698,0.3070456,0.0,0.47142178,0.0,0.38219813,0.44295588,0.31640136,0.43946102,0.6426649,0.34713382,0.6525815,0.522731,0.13252956,0.66581607,0.34260455,0.0,0.17109925,0.7040664,0.14004663,0.37264824,0.7076601,0.15003966,0.5318847,0.64384127,0.57452905,0.24166954,0.4509504,0.6385341,0.5384376,0.35783538,0.0,0.5228854,0.40290266,0.385078,0.50212455,0.3162676,0.5324692,0.53654176,0.37395105,0.35089347,0.49748805,0.2541048,0.3186321,0.70016193,0.38959017,0.0,0.37909484,0.6019063,0.35842362,0.028290458,0.41458896,0.67717606,0.0,0.35886922,0.44018078,0.91077673,0.3091994,0.4488392,0.52025795,0.14958553,0.13651632,0.6197862,0.0,0.038381323,0.2545712,0.8834502,0.23731759,0.26546067,0.534987,0.4787669,0.44452158,0.63442963,0.5831606,0.6661286,0.50590706,0.26077938,0.0,0.44177037,0.10119153,0.5376444,0.3708994,0.57746637,0.6054672,0.42902467,0.60337484,0.47388062,0.47333097,0.23660807,0.0,0.0,0.29926428,0.2142842,0.0,0.35776114,0.68094087,0.293003,0.758278,0.1269816,0.49485788,0.53660315,0.5105656,0.40641335,0.7194902,0.0,0.073695816,0.16608864,0.57438403,0.38251477,0.0,0.017934803,0.52147406,0.37122267,0.42750436,0.24563569,0.5055619,0.33024368,0.39448732,0.5875667,0.41010797,0.14005415,0.22777529
abeautifuldaymovie,0.2063242,0.40778765,0.43989432,0.26887503,0.0,0.3199502,0.4484925,0.36393258,0.3889888,0.22860631,0.0,0.10772911,0.38416868,0.41367936,0.15897584,0.19817945,0.0,0.68047935,0.36799157,0.33116853,0.0,0.46353757,0.0,0.35371265,0.3646637,0.32239857,0.5487208,0.45044938,0.44104207,0.37874976,0.30537182,0.16963093,0.26200432,0.22652277,0.0,0.22534183,0.2441127,0.19490622,0.21391523,0.47539046,0.0,0.5180351,0.23644716,0.31760776,0.23257104,0.1295079,0.39706653,0.3978337,0.23352359,0.0,0.3980737,0.21047363,0.34900808,0.5297251,0.2965304,0.2474859,0.2393493,0.18753022,0.3415516,0.27025092,0.18249746,0.095453694,0.3911899,0.32016158,0.0,0.20283519,0.2970688,0.25970206,0.0,0.16758873,0.4148805,0.0,0.26267213,0.15996443,0.30045256,0.36187917,0.3297639,0.4173875,0.1193588,0.1239751,0.34833196,0.0,0.0,0.16527696,0.5498798,0.24596095,0.31524506,0.14721638,0.25098768,0.24924523,0.6279041,0.38570932,0.49166608,0.3642435,0.31035274,0.0,0.1982183,0.04102928,0.49145955,0.20996532,0.4998846,0.2775985,0.31904146,0.49587375,0.4419343,0.34140348,0.14302914,0.0,0.0,0.065689854,0.025114283,0.0,0.4587655,0.44424424,0.10742238,0.31743643,0.0,0.4305963,0.38424966,0.29884982,0.21690755,0.5799366,0.0,0.04068611,0.13500099,0.34992993,0.23090793,0.0,0.0,0.354658,0.1902171,0.3766597,0.16710335,0.39368623,0.19973892,0.2100278,0.45864135,0.27875775,0.18148772,0.32195315
abominablemovie,0.37166056,0.6450588,0.595172,0.53945124,0.0,0.30508634,0.70380425,0.53748506,0.75413233,0.40044257,0.0,0.14844576,0.5692942,0.59109133,0.07827821,0.42734343,0.0,0.9132735,0.2574753,0.587151,0.0,0.62598884,0.0,0.425328,0.6085417,0.4271316,0.4910472,0.6877612,0.4483972,0.82121706,0.45613518,0.18483049,0.68806636,0.33442536,0.0,0.0024687424,0.6844764,0.2653977,0.433741,0.8242759,0.076535165,0.68160045,0.6795021,0.6167475,0.36607507,0.38697088,0.7476331,0.59481215,0.49556848,0.0,0.50393826,0.27057308,0.50832844,0.5155823,0.45001704,0.4195323,0.31180647,0.16684131,0.44571066,0.6548015,0.4533059,0.2586643,0.61962813,0.2808466,0.0,0.19197074,0.6151501,0.47284356,0.028481087,0.60757536,0.64597267,0.0,0.29805887,0.36710268,0.7417557,0.55672264,0.5106382,0.7050209,0.0,0.44356662,0.51133543,0.0,0.21670116,0.40083826,0.78164446,0.3720757,0.56433445,0.41072667,0.51665056,0.3725238,0.8265655,0.5514804,0.5261693,0.5085014,0.34318164,0.0,0.42943382,0.08704468,0.40320605,0.4870287,0.7129398,0.5565828,0.5378356,0.7369991,0.8244457,0.50761336,0.01509372,0.0,0.0,0.2650753,0.32553178,0.021496376,0.57093185,0.5063018,0.39594883,0.69228095,0.0,0.8929875,0.58541054,0.60480934,0.22904815,0.67676044,0.0,0.1102707,0.32576832,0.7121053,0.60794276,0.0,0.0,0.60956997,0.22761226,0.52046114,0.23100273,0.37798893,0.60811925,0.18606208,0.53101456,0.5370405,0.32587647,0.35914958
adastramovie,0.15332541,0.4051769,0.25675637,0.29518047,0.0,0.27768183,0.39424238,0.23328875,0.36404747,0.14150076,0.0,0.14299475,0.28379753,0.29557756,0.09087287,0.32438433,0.071767256,0.46113393,0.2544575,0.16185677,0.0,0.34593725,0.0,0.15715943,0.21863261,0.21885176,0.47273096,0.38117793,0.18538848,0.36626086,0.123432055,0.14870071,0.3828066,0.07212355,0.08793907,0.01928466,0.24358553,0.10820064,0.12002456,0.45889738,0.0,0.32265103,0.3583801,0.16045092,0.19021353,0.25052494,0.3455477,0.319955,0.18786518,0.0,0.30366167,0.26030526,0.30626157,0.30468425,0.11997323,0.30774957,0.20490527,0.21767749,0.27973944,0.21893647,0.18984544,0.2227059,0.3267246,0.33219692,0.0,0.13911939,0.39385375,0.19080882,0.11452249,0.21067245,0.35118112,0.0,0.17519747,0.23969719,0.4787987,0.14587495,0.29745558,0.40393215,0.047282398,0.033973515,0.39611053,0.0,0.0,0.21269876,0.38380182,0.09064469,0.21071053,0.18872264,0.37253508,0.3485096,0.5998233,0.35819203,0.35628042,0.47980687,0.34612367,0.0,0.39580256,0.021948505,0.3723835,0.300685,0.46172315,0.25328544,0.20550925,0.5142294,0.43196082,0.37721956,0.0,0.0,0.0,0.019101799,0.12844819,0.010828292,0.3422106,0.4002973,0.053267162,0.3622939,0.0,0.5043344,0.26409876,0.36079225,0.051334895,0.33174893,0.0,0.19150142,0.18932986,0.3361357,0.3192193,0.016247809,0.016738284,0.28722534,0.19190544,0.27464908,0.24084961,0.39647096,0.18358925,0.24202655,0.32732052,0.27113572,0.16470535,0.27024484
adogsjourneymovie,0.36402515,0.77695805,0.97423,0.34306315,0.0,0.8662473,0.88646567,0.29161185,0.99583167,0.4399409,0.0,0.645585,0.6262445,0.58871394,0.629684,1.0331424,0.0,1.4914106,0.7172482,0.9185238,0.0,0.6772164,0.0,0.60827595,0.8361033,0.81936044,0.98949546,1.1404094,0.66619736,0.82563347,0.37938264,0.47304255,0.97884023,0.6516437,0.18824083,0.32580405,0.80738485,0.2562191,0.14408374,0.85758895,0.0,0.67348135,0.71644163,0.9145272,0.4796407,0.60660636,1.2320184,0.63078505,0.4164791,0.0,0.8672471,0.6219961,0.7593154,0.7682267,0.40178138,0.74630505,0.5078135,0.17091228,0.92950565,1.0572501,0.60742605,0.07039325,0.68886393,0.8096361,0.0,0.20051534,0.66679907,0.62819684,0.02192836,0.7551035,0.6172869,0.0,0.42612782,0.008152557,0.92510843,0.52834517,0.9338977,0.7090279,0.1506827,0.22992428,1.2009547,0.0,0.0,0.748351,0.8784821,0.25120512,0.6186476,0.54324245,0.44246304,0.7954011,1.1488823,0.8880559,0.92921156,0.8795241,0.20087984,0.0,0.7812003,0.07240948,0.8834677,0.62762576,0.52409345,0.90138495,0.8265511,1.1108967,1.2864739,0.5243701,0.13704576,0.0,0.0,0.16469634,0.12328603,0.0,1.0873821,0.82817864,0.31365693,1.191001,0.0,0.66606057,0.5389323,0.89398944,0.07316624,0.9417006,0.0,0.37159088,0.24500585,0.80550367,0.4714447,0.0,0.035887513,0.7351256,0.33405745,0.27886242,0.6529194,0.5646003,0.48984507,0.6022051,0.67382175,0.40205204,0.4356536,0.5720726
aftermathmovie,0.1809943,0.46940607,0.16178638,0.23252125,0.0,0.31471387,0.32694712,0.27189505,0.42155564,0.04345368,0.0,0.1332976,0.31865585,0.33576027,0.1854283,0.24964161,0.0,0.5222315,0.30460906,0.39157495,0.0,0.28369778,0.0,0.2297038,0.3885198,0.20908403,0.41929355,0.5602975,0.21052563,0.35359612,0.2573307,0.117643505,0.26152045,0.3254009,0.0,0.10240923,0.27058843,0.21734026,0.1754773,0.35031518,0.008661801,0.44623318,0.26378796,0.34345412,0.14775121,0.14555335,0.36638916,0.1972959,0.21032049,0.0,0.3023002,0.27597052,0.34088272,0.39124048,0.27521992,0.2763199,0.35267177,0.0972811,0.32305664,0.38411525,0.3594134,0.105598025,0.3711739,0.26554582,0.06263814,0.3169536,0.19051434,0.22065702,0.0,0.18578433,0.40584636,0.0,0.23130794,0.10091717,0.366817,0.29603335,0.33299294,0.2960641,0.078318715,0.0916014,0.43890098,0.0,0.0,0.23898372,0.41138527,0.18842179,0.22044945,0.19786611,0.27003613,0.25365704,0.50607383,0.3637385,0.4049037,0.40846968,0.2319157,0.0,0.22380403,0.050727263,0.4429666,0.2924648,0.42500263,0.421673,0.28440633,0.43446177,0.3375417,0.25276858,0.024270592,0.0,0.0,0.024758697,0.062400527,0.05200541,0.3929718,0.2680331,0.094641656,0.34690467,0.0,0.3077342,0.20093572,0.30538124,0.11939736,0.35673288,0.0,0.16208234,0.114704594,0.342084,0.22844625,0.0,0.020840663,0.25982264,0.15428223,0.2844305,0.18496436,0.3111059,0.1968709,0.09764717,0.28511024,0.11482432,0.07439975,0.43584773
aftermovie,0.20116647,0.36814934,0.27513278,0.28391168,0.0,0.29275063,0.34059218,0.33700675,0.3858807,0.12155157,0.0,0.07957879,0.31041723,0.28333628,0.051640175,0.32754314,0.0,0.4563475,0.254113,0.27213544,0.0,0.41962886,0.0,0.26478392,0.23550734,0.26346728,0.5219733,0.53936076,0.37877634,0.27803126,0.1020269,0.090662345,0.45972747,0.2576471,0.03312792,0.08961125,0.28045687,0.13100775,0.15684326,0.36603966,0.06403573,0.408562,0.30322975,0.3609177,0.2835055,0.21533038,0.4300217,0.24275681,0.27958474,0.0,0.3835676,0.20207454,0.30310124,0.32562032,0.2407313,0.30898276,0.36373955,0.17462893,0.1506297,0.31636265,0.18032442,0.100391805,0.38606274,0.30934954,0.0,0.28093225,0.24500838,0.14317195,0.0,0.115554065,0.38676658,0.0,0.27667722,0.16838568,0.32884267,0.21224281,0.34699395,0.41145876,0.06761796,0.0,0.44973072,0.0,0.0043061664,0.12237337,0.32436666,0.17639068,0.27161235,0.1876919,0.36966756,0.35896525,0.53710145,0.4047434,0.39164984,0.2894966,0.2341038,0.0,0.32803765,0.017354269,0.46854135,0.24206918,0.474975,0.29032004,0.25498262,0.43015212,0.40698695,0.2811062,0.022935374,0.0039070267,0.0,0.1813176,0.17252818,0.0,0.3378638,0.37511733,0.110986255,0.34423178,0.0,0.24924564,0.287534,0.33713028,0.034276746,0.38093552,0.0,0.13110329,0.2202083,0.32089823,0.21197855,0.0,0.039983857,0.3055439,0.20774579,0.40058705,0.16903739,0.33769107,0.26167485,0.1351927,0.27583686,0.2614612,0.13290332,0.27038482
ahiddenlifefilm,0.110918954,0.18993062,0.14890262,0.11195925,0.0,0.1572909,0.18540505,0.12842916,0.1979326,0.07969272,0.0,0.06892649,0.15878895,0.1726053,0.0835041,0.12868176,0.0,0.25065175,0.1285946,0.15479128,0.0,0.14707229,0.0,0.11375143,0.17009446,0.12157847,0.19920613,0.26011616,0.15071198,0.18796715,0.11008451,0.048472136,0.18283524,0.13056226,0.0,0.07452508,0.1620991,0.07305531,0.08755766,0.19148664,0.008663265,0.19914421,0.1659109,0.1566543,0.10419861,0.12113995,0.18820181,0.14325535,0.10633301,0.0,0.14890051,0.11906253,0.12865862,0.17407192,0.11763463,0.13574624,0.13139272,0.08153494,0.12948644,0.15237436,0.12387851,0.06329591,0.1843629,0.14870724,0.022816878,0.1403563,0.16801554,0.14092122,0.013161218,0.11500077,0.21251313,0.0,0.13120131,0.07013457,0.20069219,0.11860355,0.17656645,0.17568609,0.040898614,0.036089905,0.2158064,0.0,0.0,0.112819076,0.20696376,0.08399688,0.11986496,0.11554401,0.14359497,0.12238962,0.25741202,0.20777959,0.20853852,0.17177127,0.13388932,0.0,0.13400745,0.017506024,0.21272254,0.12256431,0.20234488,0.17597125,0.13444161,0.20560649,0.19421881,0.14964238,0.022587828,0.0,0.0,0.036242086,0.07426485,0.0,0.17249893,0.20153528,0.055602018,0.20561936,0.0,0.18798661,0.15168804,0.18591969,0.058221515,0.1929482,0.0,0.07121493,0.07497874,0.17434007,0.15741962,0.0,0.0,0.1587176,0.0891179,0.116732754,0.086610205,0.16189511,0.10901859,0.06697291,0.14249502,0.10199673,0.07202708,0.14484471
alitamovie,0.41671404,0.34654287,0.5173531,0.23294693,0.0,0.47688028,0.6845611,0.5470175,0.6478392,0.35919186,0.0,0.2242867,0.62551284,0.5158291,0.18283823,0.51490223,0.096382484,0.6393591,0.2657,0.5961468,0.0,0.4254623,0.0,0.5276628,0.4917356,0.4041987,0.7581726,0.78866935,0.2929774,0.5418857,0.38145918,0.0797718,0.5634465,0.5187704,0.21861765,0.22695538,0.60445994,0.40874532,0.53369904,0.6461345,0.0,0.65050435,0.5423117,0.4333197,0.31250522,0.24647969,0.52575904,0.506985,0.30701497,0.0,0.5456573,0.34685367,0.352872,0.6694183,0.39702544,0.4435493,0.41676292,0.321359,0.3707764,0.5072553,0.34355184,0.093939684,0.6721311,0.16075075,0.0,0.31835186,0.5048291,0.5552314,0.07610977,0.4903886,0.39188206,0.0,0.4674165,0.4840149,0.6082809,0.29850718,0.46921393,0.73806334,0.06066651,0.25648552,0.5029984,0.0,0.09299792,0.37989488,0.5269822,0.2697391,0.47655633,0.36005464,0.5228979,0.42591187,0.65964466,0.49896082,0.68967825,0.68762445,0.6018417,0.0,0.5079399,0.214273,0.67284393,0.45259613,0.7423164,0.776237,0.16709462,0.68884945,0.45890486,0.37663743,0.1274459,0.0,0.0,0.15995073,0.2885815,0.0,0.33479828,0.6396991,0.19669728,0.6513633,0.0,0.49559778,0.39706808,0.7148171,0.28375813,0.7965379,0.0,0.39090437,0.2544488,0.4511013,0.4940671,0.106800504,0.0,0.6459416,0.20814455,0.35192809,0.16882573,0.5305342,0.4083,0.16730665,0.7426977,0.34728876,0.13561071,0.46348333
