movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.41355994,0.20666422,0.6760786,0.41792256,0.38396353,0.0,0.4499579,0.3827804,0.41851377,0.0,0.32520363,0.3095528,0.3906739,0.073928334,0.0,0.52954084,0.49641213,0.15965848,0.23971288,0.4221389,0.34195554,0.51150745,0.7231917,0.22182633,0.16380766,0.5276519,0.36744916,0.5878288,0.36639607,0.40489504,0.0,0.4232494,0.4560885,0.33432418,0.32904732,0.1717752,0.0,0.381281,0.5402118,0.49220216,0.10743977,0.5308424,0.45668736,0.14901075,0.0,0.29045027,0.49111292,0.20149267,0.0,0.2460339,0.38924965,0.5099913,0.37930498,0.43215525,0.0,0.39681146,0.18807319,0.5598298,0.3069021,0.63317776,0.5181142,0.47599313,0.15385814,0.33501923,0.41805336,0.5006577,0.0,0.2624945,0.23252954,0.49294132,0.21512714,0.31365642,0.49699745,0.20987633,0.16351208,0.5265363,0.26677313,0.38140666,0.072984524,0.47114116,0.34681058,0.5498327,0.33515054,0.0,0.35115993,0.609269,0.35464317,0.46046433,0.11816487,0.26308903
47metersdown,0.34609482,0.499062,0.5888809,0.41144565,0.31746954,0.0,0.6278069,0.64061755,0.6562303,0.0,0.64220965,0.47895998,0.34813902,0.3371412,0.0,0.6466127,0.1870991,0.27639174,0.252872,0.59468675,0.27290365,0.4505698,0.8670155,0.16819882,0.38477668,0.5440543,0.06606245,0.60619074,0.4143027,0.7856175,0.0,0.5654131,0.53699684,0.26407158,0.5408028,0.22718033,0.0,0.3171806,0.51517993,0.7373903,0.32159635,0.644572,0.49191,0.08751459,0.0,0.52114904,0.6026773,0.26961577,0.0,0.11509454,0.43957835,0.69233984,0.38059285,0.44468406,0.0,0.38375407,0.3744483,0.7179422,0.4257246,0.73738134,0.7562231,0.43458313,0.085562706,0.6055523,0.50494534,0.6331558,0.0,0.43619332,0.3052189,0.46051753,0.6032603,0.3275252,0.685084,0.29042938,0.5228892,0.84182465,0.32309794,0.61410934,0.10352731,0.5918871,0.60025907,0.48798376,0.43231153,0.0,0.5770617,0.48005196,0.39015707,0.23000276,0.0,0.36968935
abeautifuldaymovie,0.23136903,0.39652485,0.61380404,0.4745993,0.19690084,0.0,0.5616455,0.311108,0.48022506,0.0,0.3120904,0.3195288,0.36958694,0.1153293,0.0,0.42786753,0.3945388,0.20874354,0.088366926,0.30954167,0.32784045,0.49595565,0.49652368,0.27565145,0.08861475,0.45197457,0.22475342,0.4684645,0.24982944,0.34890014,0.0,0.45726767,0.48000187,0.368051,0.43035257,0.07142989,0.0,0.2869077,0.55251706,0.55862415,0.3182558,0.5482222,0.38481197,0.072186664,0.0,0.35435563,0.4093254,0.0368009,0.0,0.25187844,0.49914417,0.73082596,0.24796142,0.31938294,0.089257285,0.37776333,0.08333524,0.4262039,0.29211086,0.5632201,0.45030755,0.50651664,0.059101727,0.47852808,0.42413178,0.5579157,0.0,0.3924663,0.27566165,0.32074195,0.13937387,0.354717,0.5096214,0.24253067,0.0,0.5626911,0.33554024,0.3497876,0.0,0.32962295,0.50226265,0.42412794,0.29780853,0.0,0.28398317,0.4966846,0.41387028,0.26414356,0.0,0.40025672
abominablemovie,0.67763436,0.70430064,0.6531983,0.71076113,0.4362136,0.0,0.7017802,0.6560136,0.96667457,0.0,0.5397218,0.40927622,0.5128808,0.10096348,0.0,0.7118979,0.566756,0.6430492,0.37110668,0.46113196,0.31690294,0.494875,0.9103147,0.33478874,0.20675784,0.6679466,0.65879965,0.71312046,0.71173024,0.72441906,0.0,0.61212957,0.8252468,0.3152173,0.48051393,0.14387494,0.0,0.62022054,0.7358438,0.70755845,0.43462977,0.98241293,0.47054258,0.4636105,0.0,0.5469283,0.74195874,0.10929634,0.0,0.30795437,0.69848675,0.6480805,0.45700148,0.704177,0.0,0.7291158,0.2615203,0.8812343,0.5721793,0.8551465,0.7568227,0.54942226,0.079134434,0.39751375,0.6930439,1.0069356,0.0,0.43813932,0.35683143,0.8983384,0.496884,0.5861191,0.4229378,0.40760058,0.28665277,0.799606,0.29230773,0.52869684,0.048843667,0.53303045,0.41422093,0.70337987,0.36965483,0.0,0.3428242,1.0091574,0.36566058,0.5638455,0.0,0.6440835
adastramovie,0.24450557,0.33424497,0.33185473,0.3610208,0.30196553,0.0,0.527108,0.45695564,0.29746565,0.0,0.16412416,0.26238546,0.2931827,0.19156039,0.0,0.3384159,0.28407705,0.17035577,0.24918406,0.38179803,0.19748355,0.48358452,0.39055127,0.16362126,0.023230638,0.39258176,0.24452591,0.44885972,0.36882177,0.3702816,0.0,0.45436618,0.379658,0.25471643,0.32617024,0.122394875,0.0,0.40657634,0.4222694,0.5203938,0.25709885,0.3862998,0.25956368,0.0032275943,0.0,0.19369636,0.35873926,0.094759166,0.0,0.2675095,0.47167686,0.43497083,0.28041273,0.34294638,0.0,0.51630676,0.1280536,0.23308302,0.3217855,0.40207607,0.4224122,0.35074788,0.0,0.22157459,0.2346473,0.61107624,0.0,0.30288967,0.2353922,0.35784942,0.35937202,0.22463554,0.41060057,0.13092868,0.18751897,0.472001,0.29804128,0.34068367,0.0,0.40404645,0.33322784,0.44056368,0.23797376,0.0,0.2469396,0.37901503,0.30861813,0.30646846,0.05062273,0.19313775
adogsjourneymovie,0.2909675,0.91161555,1.3652731,0.9630893,0.65797925,0.0,0.8675245,1.3074294,1.0493549,0.0,0.5740975,1.0386857,0.6883983,0.48337054,0.0,1.2575511,0.83622575,0.5019093,0.30795103,1.0082409,0.4807402,1.0881333,1.4644101,0.32376024,0.41947922,0.99707323,0.3528244,0.72726965,0.98177904,0.627512,0.0,0.7493907,1.0600652,0.88058174,0.64772266,0.5004768,0.0,0.8756393,1.2432381,0.7356823,0.652308,0.9359145,0.8493069,0.0,0.0,0.12094822,0.89157796,0.0234951,0.0,0.58485144,0.8553879,0.9990694,0.4743502,0.54665315,0.0,1.2925684,0.22953773,1.322858,1.1436083,1.1494136,1.0391276,0.82680166,0.0,0.742436,0.8069313,1.2424008,0.0,0.72072953,0.59291404,0.99308836,0.5452061,0.7120562,1.2368896,0.5950901,0.6538788,1.2283902,0.8144109,0.5547263,0.0,0.6328259,0.8340526,0.6709354,0.53032786,0.0,0.84674793,0.9561275,0.60562325,0.97122777,0.0,0.53296554
aftermathmovie,0.20926334,0.30772403,0.4927048,0.38151407,0.30977276,0.0,0.45944557,0.36206904,0.3786465,0.0,0.249405,0.24954918,0.21281575,0.18346614,0.0,0.3540146,0.25162512,0.16145368,0.26776013,0.23179719,0.30632544,0.36021107,0.4781683,0.14710292,0.14240968,0.37992895,0.12251942,0.34096706,0.25765726,0.2912705,0.0,0.39181533,0.38021263,0.17061232,0.33694774,0.089787215,0.0,0.27093524,0.48483247,0.3791385,0.3483626,0.48634028,0.19747157,0.06062516,0.0,0.23408677,0.28326133,0.031088676,0.0,0.11367288,0.38531974,0.3293774,0.22692303,0.25283208,0.0,0.3828924,0.15008418,0.45935112,0.32109433,0.3869332,0.3807593,0.333144,0.09167279,0.31756532,0.36482525,0.41153643,0.0,0.3596365,0.2582643,0.35229754,0.21862052,0.25971565,0.3191073,0.21771494,0.23208354,0.37887758,0.11624426,0.3314433,0.0,0.39874482,0.4066162,0.38362563,0.20902832,0.0,0.2600436,0.43783778,0.3106695,0.23279408,0.0,0.23822698
aftermovie,0.30682075,0.30988327,0.5104396,0.32628393,0.2641555,0.0,0.43623596,0.45565102,0.4865979,0.0,0.2508516,0.26037726,0.44150284,0.09581194,0.0,0.40447244,0.3467598,0.15056092,0.23424791,0.33157375,0.3480938,0.42108995,0.4711543,0.20112832,0.1355915,0.3149013,0.30247453,0.3045956,0.28922266,0.41838658,0.0,0.5343801,0.55959797,0.2519563,0.3513881,0.20017736,0.0,0.29254445,0.38801414,0.4700789,0.28738365,0.51221156,0.3304442,0.0,0.0,0.43409926,0.40844157,0.19394545,0.0,0.2183273,0.4549555,0.5944856,0.15037404,0.2319701,0.12539215,0.4372574,0.23598547,0.42037714,0.3987384,0.31753674,0.57516,0.41922563,0.12496135,0.40590382,0.36864492,0.4001511,0.0,0.3218985,0.32272696,0.38947862,0.2924243,0.29703543,0.43648118,0.24361229,0.20961928,0.4720283,0.11011967,0.39597225,0.025334403,0.33573794,0.3691071,0.36441672,0.28535837,0.0,0.41797522,0.5388273,0.39752963,0.45032528,0.0,0.25452718
ahiddenlifefilm,0.124660134,0.16494639,0.2339438,0.19056775,0.15851754,0.0,0.21854419,0.18970203,0.20429362,0.0,0.14011662,0.12236268,0.1572271,0.06226279,0.0,0.1924901,0.13805455,0.10226031,0.113337055,0.1581928,0.11982566,0.21536773,0.28548494,0.099172845,0.08126171,0.19707178,0.11101709,0.18520677,0.16538897,0.18023387,0.0,0.19151235,0.22027391,0.11635341,0.16308057,0.07346816,0.0,0.17123184,0.23374933,0.22392057,0.12959006,0.2417471,0.1213169,0.049079757,0.0,0.12050983,0.18379304,0.0438589,0.0,0.12315439,0.19353545,0.24180998,0.13516167,0.15270597,0.0,0.16047941,0.073584266,0.22310768,0.15207428,0.23535596,0.22724085,0.17771128,0.029541131,0.17798601,0.15630531,0.23304576,0.0,0.1808691,0.09693866,0.17697634,0.12823203,0.12992173,0.19775991,0.097409874,0.09200593,0.22002462,0.13797677,0.19010736,0.01881133,0.14937714,0.18864457,0.19179904,0.13452035,0.0,0.14958201,0.20235184,0.14734076,0.1666076,0.020348378,0.10993019
alitamovie,0.52034837,0.28572786,0.5236478,0.7216238,0.37514788,0.0,0.7452196,0.82519484,0.6464104,0.0,0.38496718,0.5612699,0.27081656,0.062871575,0.0,0.6749466,0.35102075,0.2362247,0.19820705,0.35555622,0.39550018,0.7421694,0.5987914,0.37303895,0.46094605,0.48306775,0.29755992,0.574637,0.5497599,0.85773265,0.0,0.7502795,0.6317923,0.38550124,0.68993586,0.25260574,0.0,0.67461586,0.55355704,0.7794388,0.56445247,0.5741648,0.35207948,0.14068921,0.0,0.4696144,0.6028866,0.012920685,0.0,0.6482517,0.5467721,0.7587164,0.49172258,0.5409521,0.0,0.62426525,0.23195243,0.7798384,0.6252537,0.68841755,0.6230731,0.66853106,0.15297206,0.55149376,0.47867134,0.7523057,0.0,0.6053527,0.294407,0.4217465,0.5253239,0.59936345,0.6986164,0.24247316,0.4784243,0.7474636,0.49583715,0.643796,0.0,0.34997213,0.5680582,0.621911,0.19616257,0.0,0.35153887,0.5779178,0.60197634,0.49343812,0.0,0.43136096
