movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.2857775,0.19931825,0.46036926,0.3368246,0.42477182,0.4125343,0.33773237,0.34899017,0.53906673,0.45050788,0.0,0.4320615,0.44571012,0.66472435,0.40293488,0.32673866,0.44355896,0.1573149,0.5671946,0.0,0.12539749,0.22936913,0.4397539,0.36295307,0.14820775,0.6006696,0.2255357,0.19862019,0.54110295,0.0,0.27597427,0.37400782,0.5215668,0.0,0.08343211,0.26103345,0.46198413,0.1729194,0.0,0.34921342,0.3908208,0.0,0.37649482,0.50823814,0.32338354,0.24458137,0.0,0.2145702,0.31848,0.39622396,0.438859,0.3375675,0.38590345,0.48295906,0.44833466,0.0,0.19392231,0.25377116,0.14687723,0.0,0.45997655,0.0,0.42196473,0.47535887,0.0,0.3252077,0.4116784,0.15577431,0.3180804,0.28474945,0.501948,0.52358836,0.24329175,0.38236076,0.0,0.3819268,0.17424561,0.21157141,0.2859021,0.30060163,0.3765883,0.13782273,0.0,0.5735775,0.4875928,0.0,0.5518372,0.38041204,0.0,0.36643916,0.2681509,0.45466146,0.4396877,0.46145675,0.45327756,0.35984585,0.014677178,0.3399049,0.0956653,0.2531019,0.18616512,0.49557668,0.24811783,0.27613974,0.26457003,0.16710916,0.38652444,0.34160742,0.3080381,0.4594795,0.5850603,0.40041876,0.45015675,0.2959324,0.47175205,0.52882046,0.49433196,0.3258586,0.22964752,0.37667194,0.0,0.16231178,0.2709026,0.4260193,0.0,0.3805164,0.4747258,0.26069772,0.5431154,0.37836534,0.5807706,0.0,0.28430587,0.5286008,0.18214488,0.35189644,0.33726686,0.3196963,0.29628193,0.19520819
47metersdown,0.22291751,0.47085547,0.6680475,0.31780648,0.37910703,0.4247855,0.057060182,0.30248168,0.5845629,0.7277191,0.0,0.51071423,0.37072358,0.60271984,0.42321694,0.31597278,0.5270914,0.0,0.6427378,0.0,0.0,0.2553828,0.4855912,0.55824316,0.1803697,0.41214827,0.20407249,0.2954722,0.61237365,0.0,0.48785013,0.32723308,0.6244483,0.0,0.32318094,0.24117702,0.57735175,0.18756898,0.0,0.35416552,0.41873902,0.0,0.5010687,0.5687987,0.36255234,0.38262543,0.0,0.2701738,0.50624,0.31825906,0.7078251,0.39426082,0.5449199,0.46379542,0.52663624,0.0,0.105559394,0.32786024,0.028555527,0.0,0.59123695,0.0,0.61205316,0.43834355,0.0,0.39752674,0.65611076,0.10750096,0.38461885,0.17516655,0.5203113,0.36649475,0.16827735,0.6221626,0.0,0.3679765,0.34016153,0.19944547,0.53382385,0.31614935,0.5930761,0.114784814,0.0,0.61519873,0.6505533,0.077626735,0.44368643,0.5318478,0.0,0.5613049,0.3791394,0.6444661,0.458047,0.42687273,0.60684097,0.484488,0.096994884,0.2687099,0.07910398,0.20252754,0.019129045,0.32312012,0.45698506,0.3115318,0.38009927,0.36446673,0.48515186,0.28718802,0.16369383,0.7396927,0.57738584,0.5305913,0.5695688,0.60877866,0.47380143,0.8144517,0.48030055,0.5209924,0.28067297,0.37834632,0.0,0.079524934,0.67303413,0.61140865,0.0,0.35056546,0.48401555,0.38494858,0.47905043,0.5280502,0.67829806,0.0,0.33108193,0.74269295,0.24028298,0.6424862,0.41575122,0.26067975,0.2907096,0.3341811
abeautifuldaymovie,0.085345626,0.21914794,0.29207504,0.24316035,0.27610826,0.42061606,0.14680168,0.2656173,0.42962965,0.48154265,0.0,0.27105367,0.32657248,0.46687597,0.49367055,0.13342711,0.51834244,0.06931679,0.32722625,0.0,0.15905045,0.12481559,0.2812294,0.35816413,0.05901807,0.2423769,0.08232551,0.1863417,0.47622573,0.0,0.33912623,0.20006976,0.35417208,0.0,0.23085862,0.19514796,0.3687429,0.21109281,0.0,0.13235182,0.4967773,0.0,0.42542964,0.4242957,0.14579599,0.13112876,0.0,0.120808095,0.27427557,0.21960881,0.38635147,0.30326247,0.39409348,0.37082765,0.3015161,0.0,0.18120629,0.27813464,0.13292973,0.0,0.36024475,0.0,0.3182707,0.25112805,0.0,0.33087832,0.40820634,0.08046127,0.23489837,0.14521952,0.22009663,0.3959922,0.24366696,0.21217194,0.0,0.18394303,0.13424982,0.20092472,0.16676624,0.18606019,0.10719329,0.17564659,0.0,0.34707627,0.32570615,0.0,0.34337324,0.31266809,0.0,0.36076605,0.20051435,0.15882793,0.10615461,0.27916664,0.25896066,0.3286828,0.057614416,0.3022441,0.10291816,0.22223382,0.2174259,0.29315746,0.22188714,0.18019328,0.3000472,0.17778271,0.32831395,0.27168998,0.32567605,0.32884565,0.37669075,0.3927625,0.27218872,0.2516214,0.3421759,0.40652,0.32468227,0.29597336,0.22410119,0.2990223,0.0,0.05207769,0.25723338,0.33718333,0.0,0.27798775,0.36923438,0.22660124,0.3735727,0.25114423,0.4035072,0.0,0.078145176,0.4531967,0.13360575,0.38142252,0.3138591,0.14366888,0.1764205,0.32161447
abominablemovie,0.38769406,0.4999684,0.80235666,0.52700496,0.6733652,0.5840326,0.15632802,0.45459872,0.7087487,0.76954573,0.0,0.5954831,0.45423204,0.9698061,0.5844436,0.3415014,0.7851021,0.0,1.0373473,0.0,0.1846907,0.3889957,0.6089619,0.61445135,0.2763758,0.6157963,0.27151018,0.31112644,0.54149204,0.0,0.46845078,0.57703686,0.5637127,0.0,0.24651879,0.5917037,0.422084,0.40875468,0.0,0.36499292,0.803195,0.0,0.31609923,0.61432827,0.3016455,0.22845449,0.0,0.20622075,0.56668484,0.3903177,0.5717624,0.64328635,0.40973723,0.8467173,0.8007605,0.0,0.15579757,0.28731972,0.016846217,0.0,0.7557815,0.0,0.53787243,0.69676703,0.0,0.4179988,0.5576703,0.10534785,0.5313405,0.20386796,0.38468125,0.8036063,0.22618172,0.6908774,0.0,0.541838,0.46964133,0.21176581,0.34625116,0.4474952,0.26175445,0.22908859,0.0,0.88591766,0.85099024,0.0,0.73193234,0.7179041,0.0,0.64374304,0.47070125,0.6125094,0.6302167,0.7658831,0.39058456,0.71532935,0.13853084,0.10347618,0.13772763,0.22749864,0.106366664,0.93946826,0.62247884,0.25887573,0.68455005,0.14875439,0.6258028,0.81542164,0.3464211,0.75348675,0.9448272,0.58992654,0.4745451,0.67880446,0.43034154,0.91087556,0.663787,0.5811667,0.41398382,0.7472659,0.0,0.13953775,0.3900859,0.8344818,0.0,0.5918188,0.5687526,0.1523681,0.7292872,0.70150304,0.60197294,0.0,0.253188,0.82238114,0.13669619,0.83239865,0.46728987,0.48602462,0.56916326,0.3138568
adastramovie,0.17139548,0.12033057,0.39272457,0.19909555,0.25552785,0.22785509,0.20300627,0.304456,0.36484167,0.42944384,0.0014912891,0.15749507,0.34588087,0.40393305,0.40758404,0.16177467,0.37055767,0.048484568,0.38219056,0.0,0.18248445,0.22094361,0.31847534,0.3186935,0.1591677,0.29607728,0.18537618,0.09921531,0.44863856,0.0,0.17154817,0.31280935,0.18322921,0.0,0.18889038,0.28885424,0.37016156,0.22460859,0.0,0.22568072,0.32021075,0.0,0.25785455,0.2604049,0.19088465,0.23819478,0.0,0.19061601,0.32155508,0.19408214,0.31151372,0.2974295,0.24376678,0.32410377,0.36510208,0.0,0.1039235,0.1348159,0.14750746,0.0,0.27685323,0.0,0.29095116,0.1769519,0.0,0.3534088,0.3283825,0.0,0.098907694,0.18287896,0.30478382,0.38268015,0.20333219,0.3502108,0.0,0.25184762,0.18722272,0.20433311,0.097675666,0.2732168,0.20269528,0.17930163,0.0,0.50645584,0.41467246,0.0,0.44716832,0.2592175,0.0,0.20355444,0.25305519,0.20994553,0.287151,0.28237766,0.36510727,0.3670892,0.015835783,0.20524043,0.084183216,0.11474062,0.0067931227,0.27326822,0.13217491,0.12263095,0.326472,0.21951126,0.3728629,0.323253,0.30697918,0.44684893,0.35879293,0.2720884,0.26092112,0.34773108,0.3333096,0.44519246,0.3798449,0.34112793,0.22469582,0.349997,0.0,0.13284174,0.28944346,0.37592056,0.032568403,0.3240682,0.2395379,0.20626199,0.38022298,0.29396284,0.37510937,0.0,0.15676367,0.41181856,0.1634847,0.39016587,0.24948576,0.1719529,0.2906573,0.13576275
adogsjourneymovie,0.15671119,0.96520233,1.3000729,0.77044755,0.7359059,1.1342583,0.62253225,0.60612357,0.9983696,0.9652688,0.0,0.8511218,0.79587346,1.1837652,1.0533417,0.55146354,0.7495989,0.28699437,1.0661863,0.0,0.0,0.39322653,0.8777838,0.7893435,0.3330227,1.4371465,0.38866985,0.6448184,1.3039138,0.0,0.98319507,0.6571951,0.6294047,0.0,0.34495428,0.3178593,0.8290399,0.29128906,0.0,1.0913076,0.8556605,0.0,0.6949419,0.82090706,0.47225872,0.12895977,0.0,0.57416755,1.0597411,0.608572,0.7245458,0.5881485,0.7538402,0.8742143,0.7320955,0.0,0.42639884,0.24124068,0.37580922,0.0,0.95442575,0.0,0.8537749,0.560977,0.0,0.85404766,0.74882174,0.12561826,0.5183496,0.727625,0.851272,1.1508355,0.26283756,0.711601,0.0,0.9272319,0.25965926,0.10306313,0.47943804,0.88878167,0.35892943,0.088808104,0.0,1.2948267,0.9338973,0.0,0.7771144,0.95584667,0.0,0.5650498,0.7809261,1.139595,0.9109078,0.87650967,0.89006686,1.195119,0.17303406,0.49787158,0.25287196,0.47788158,0.14009498,0.8878627,1.0082928,0.2189256,0.58964413,0.48941362,1.0231096,0.7229912,0.50040036,0.78655404,1.2603064,0.95561105,0.98536366,0.731702,0.8855689,1.3127958,0.7754094,0.7517718,0.44158924,0.9047344,0.0,0.047925986,0.9375513,0.6351511,0.0,0.73359215,0.7339723,0.568529,1.4991987,0.90549165,0.82823724,0.0,0.38792655,1.1613321,0.46206406,1.1785591,0.37901825,0.59168726,0.82336205,0.70412076
aftermathmovie,0.21927504,0.20753239,0.292576,0.22746344,0.3074772,0.4167593,0.1168817,0.30705228,0.32393888,0.39325795,0.0,0.15140806,0.24045527,0.41893882,0.34939268,0.149556,0.29605117,0.0760854,0.2841979,0.0,0.07567307,0.09687751,0.2622765,0.29573148,0.20169988,0.1998881,0.13273962,0.24798605,0.2730329,0.0019965726,0.16832049,0.26861924,0.22767617,0.0,0.16479826,0.29259402,0.27201763,0.17272589,0.0,0.25864208,0.3162623,0.0,0.35191268,0.33572975,0.2524938,0.18477492,0.0,0.1849646,0.30806485,0.24638125,0.33867145,0.22783633,0.26713198,0.21448562,0.29244384,0.0,0.16938365,0.15259317,0.10741925,0.0,0.34035274,0.0,0.256672,0.2940451,0.0029792348,0.31275517,0.24989837,0.19463117,0.22802253,0.1853311,0.39647567,0.40594956,0.10713116,0.3500811,0.0,0.23298562,0.20332363,0.103280455,0.23500335,0.18813416,0.24939318,0.1959611,0.0,0.39578456,0.32088572,0.0,0.23503344,0.3454625,0.0,0.3038342,0.23466812,0.2888681,0.2684244,0.27040976,0.22143427,0.25061935,0.0,0.21846013,0.09969328,0.17348401,0.116025865,0.29679775,0.21317929,0.21851677,0.2893763,0.27555907,0.30413297,0.18385218,0.1422876,0.416011,0.36635226,0.19110554,0.2540837,0.28585383,0.22074558,0.45705003,0.25610036,0.31003395,0.15447505,0.2760513,0.0,0.08194882,0.31881222,0.40101486,0.0,0.22401105,0.28728503,0.13011304,0.29269367,0.18674412,0.32408634,0.0,0.12424192,0.46921647,0.054938328,0.3092128,0.19988677,0.15189464,0.2514473,0.2402115
aftermovie,0.21977592,0.24256116,0.35284913,0.36168605,0.34379426,0.38809794,0.2813345,0.46904585,0.4066988,0.5261164,0.0,0.24206614,0.28356794,0.6218058,0.37734264,0.274241,0.5577151,0.16370541,0.53850025,0.0,0.13345382,0.21561435,0.4197684,0.5241492,0.06565146,0.30297714,0.16664039,0.13828383,0.57394487,0.0,0.4251817,0.32097822,0.3230721,0.0,0.1646131,0.28015506,0.34936056,0.2618199,0.0,0.2636409,0.43506575,0.0,0.5261154,0.54466957,0.18552552,0.36788478,0.0,0.25238368,0.37000462,0.31539154,0.43127567,0.26437786,0.25705898,0.33556715,0.45300415,0.0,0.15851629,0.29618478,0.23574594,0.0,0.5209584,0.0,0.3395653,0.38921422,0.0,0.4063745,0.3608086,0.07355032,0.20621456,0.18172309,0.37066212,0.50567627,0.24534412,0.25797158,0.0,0.1873573,0.25787184,0.31148633,0.2247899,0.26445705,0.2745665,0.2918608,0.0,0.5497482,0.4995745,0.0,0.49707353,0.25456494,0.0,0.33873397,0.31729543,0.36476803,0.48805976,0.29488242,0.46553397,0.36673072,0.0771082,0.30120516,0.027889354,0.1420447,0.15155232,0.5964632,0.22165462,0.22845975,0.48130676,0.1702674,0.37794334,0.48437378,0.24630801,0.44210804,0.46717384,0.41095227,0.37116408,0.3821009,0.32178283,0.6693044,0.44220504,0.30551666,0.33535057,0.30154884,0.0,0.11923823,0.23490706,0.42759407,0.05429462,0.33838746,0.392155,0.22267513,0.4782849,0.32121074,0.6395441,0.0,0.19550997,0.5249518,0.17048153,0.38460335,0.35958308,0.22957975,0.25266087,0.19636269
ahiddenlifefilm,0.10124393,0.12664843,0.1706487,0.11570372,0.13805513,0.19339846,0.104137704,0.1267341,0.1867848,0.1968877,0.0,0.13566443,0.12213416,0.22402965,0.18660179,0.10192965,0.16105084,0.022920672,0.19270778,0.0,0.056420162,0.07879809,0.14368236,0.15989614,0.0724709,0.16132422,0.08604241,0.08535404,0.20062006,0.0,0.14039639,0.12559804,0.1330295,0.0,0.07397398,0.10378907,0.1407931,0.09910386,0.0,0.1345035,0.15850408,0.0,0.17065814,0.18419676,0.1045227,0.10114832,0.0,0.095968395,0.14662988,0.12794197,0.15903746,0.13652502,0.13425553,0.16355368,0.16746862,0.0,0.07418742,0.09725813,0.04712192,0.0,0.16783164,0.0,0.16444965,0.15411003,0.0,0.14942797,0.14895515,0.036163304,0.09983525,0.09941092,0.1696783,0.19220687,0.08253696,0.1320995,0.0,0.13232067,0.08858383,0.08263093,0.09383233,0.113618255,0.1079785,0.068595365,0.0,0.21540251,0.20638464,0.0,0.18078344,0.13695036,0.0,0.13793944,0.12999742,0.13205588,0.14658903,0.13874461,0.14054315,0.17884985,0.03766212,0.09622755,0.03185212,0.0935179,0.056119487,0.16450597,0.12477994,0.07243606,0.15352434,0.10044274,0.15872613,0.14417046,0.123402536,0.18279183,0.19867563,0.15797573,0.15791781,0.16172293,0.15721047,0.21658896,0.14524704,0.13908961,0.10322449,0.13035186,0.0,0.06816482,0.14055356,0.18014278,0.0046200845,0.14007762,0.15392451,0.090162545,0.181978,0.13498984,0.20548725,0.0,0.075854905,0.23642005,0.06616077,0.17020963,0.1256607,0.10759943,0.12076305,0.11124863
alitamovie,0.40141845,0.6287043,0.4276446,0.39185393,0.5363717,0.6231576,0.28354025,0.40679616,0.62812793,0.53852576,0.0,0.5688154,0.60694206,0.93912345,0.5490642,0.6125272,0.68058616,0.13392948,0.60156584,0.0,0.40023106,0.12429758,0.64774823,0.6669817,0.4822077,0.5454391,0.2801994,0.19208655,0.64365405,0.0,0.6457573,0.61817205,0.37005654,0.0,0.14893025,0.56354856,0.5657071,0.33719808,0.0,0.6845525,0.44142866,0.0,0.3919034,0.67355186,0.35125306,0.21919051,0.0,0.49313167,0.5890952,0.19505385,0.4817984,0.60205424,0.44610384,0.6290991,0.5407269,0.0,0.15163901,0.17610183,0.21155822,0.0,0.6861066,0.0,0.5877504,0.45783702,0.0,0.5578951,0.50564384,0.13883369,0.32700077,0.29891938,0.7132943,0.66947186,0.45190585,0.5152792,0.0,0.506238,0.2099407,0.22330089,0.35593918,0.5995168,0.4467624,0.15622203,0.0,0.8280347,0.89546674,0.0,0.62718844,0.7140951,0.0,0.47727606,0.289582,0.31600693,0.43025053,0.7165468,0.7239181,0.63794154,0.0,0.45521975,0.28776437,0.3887383,0.060525738,0.71007067,0.37218794,0.5095232,0.5134964,0.26368278,0.70651954,0.64779675,0.52445066,0.47641432,0.797185,0.7384528,0.38829732,0.68685,0.61839646,0.74057627,0.47760722,0.37665784,0.611837,0.7495807,0.0,0.10429937,0.48978034,0.6759644,0.033521518,0.43889967,0.55083764,0.22754386,0.6608867,0.55196524,0.6968243,0.0,0.075302035,0.8793186,0.23373476,0.5788841,0.63347733,0.30093148,0.4020719,0.2940692
