movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.0,0.26267377,0.9987426,0.21223836,0.6180646,0.76905483,0.6536268,0.4341371,0.59203225,0.5462849,0.5178949,0.0,0.6405159,0.7903457,0.78344715,0.94423836,1.0059211,0.44881076,0.73613554,0.54522,0.32229397,0.0,0.5653536,0.91114277,1.034304,0.34436664,0.63064736,0.58624125,0.35463357,0.8966935
47metersdown,0.0,0.6954254,1.0873832,0.0,0.64885545,0.8072389,0.6447427,0.8751837,0.63688076,0.52214664,0.67495435,0.0,0.541941,1.1266496,0.47485718,0.9447074,0.51478064,0.6360576,0.6600447,0.8761474,0.7238189,0.0,0.6330114,1.1627808,1.0588424,0.44569066,1.0367006,0.77286637,0.34531033,1.2455404
abeautifuldaymovie,0.0,0.31406784,0.8873643,0.10005533,0.6950602,0.6542125,0.5254276,0.5898478,0.7532879,0.7994536,0.51192605,0.0,0.45915195,0.8994744,0.6400724,0.5531564,0.72490966,0.5729012,0.51018035,0.5861791,0.39336407,0.0,0.4841803,0.76908433,0.834947,0.48137784,0.7251361,0.5036659,0.41020873,0.93490165
abominablemovie,0.0,0.29380035,1.6852736,0.50291574,1.0611109,0.81879115,1.0431492,0.8675355,0.885382,0.6644183,0.6869101,0.0,0.6522214,1.2746542,0.9694022,1.4117444,1.1184597,1.0056872,1.0701785,1.1197116,0.7026881,0.0,0.4518142,1.1377133,1.5083464,0.6721457,1.1181697,0.8627504,0.35491908,1.4354103
adastramovie,0.0,0.1861715,0.77273095,0.14170583,0.5770519,0.5425486,0.48995978,0.53278285,0.56872994,0.46139356,0.42372167,0.0,0.32004702,0.66339433,0.45775047,0.70889497,0.61750686,0.46648198,0.40994605,0.4498024,0.52502406,0.0,0.34957954,0.8518959,0.7674452,0.48318353,0.5120442,0.72152424,0.51646674,0.81471723
adogsjourneymovie,0.0,0.3575497,2.1524212,0.25850257,1.0656246,1.0227089,0.68442357,1.7724274,1.6559811,0.485205,0.883621,0.0,1.2447863,2.011736,1.671069,1.4259582,1.0999345,0.94920385,1.1593395,1.1568439,1.2877606,0.0,1.1901382,1.7838483,1.5545899,0.95258033,1.8069772,1.0502635,0.4024482,2.1333616
aftermathmovie,0.0,0.34949964,0.50866956,0.18286788,0.4801488,0.3858318,0.40897092,0.4833694,0.48294356,0.40486944,0.3060375,0.0,0.3669131,0.5970368,0.36143628,0.51651895,0.52832997,0.37771946,0.399488,0.44495946,0.37305087,0.0,0.4716281,0.67169756,0.74564075,0.3028183,0.5514504,0.36598763,0.35727444,0.73542005
aftermovie,0.0,0.35229924,0.84895635,0.260484,0.64634496,0.5195276,0.4760233,0.71955395,0.6594614,0.49351975,0.42427683,0.0,0.5286319,0.7925402,0.80871177,0.8600326,0.6069159,0.6012739,0.55987036,0.6619289,0.43123254,0.0,0.52202755,0.8025323,0.828429,0.29804307,0.71249396,0.5713346,0.38757998,1.1380109
ahiddenlifefilm,0.0,0.15291193,0.42545593,0.09603159,0.3081734,0.271199,0.27621946,0.32875863,0.31250113,0.26222682,0.2289958,0.0,0.25046006,0.4492489,0.29519278,0.35520422,0.34409365,0.26087698,0.30142343,0.2882383,0.22814219,0.0,0.26894972,0.39167848,0.4391978,0.21542218,0.34071964,0.30942893,0.18753022,0.47818527
alitamovie,0.0,0.36679167,1.1565524,0.15891817,0.8491566,0.61763006,0.6560502,0.87167,0.9785106,0.62055635,0.51398695,0.0,0.5939369,1.1990464,0.6300395,0.93748343,0.72541726,0.6460811,0.8805576,0.650509,0.71098185,0.0,0.49023575,1.228118,1.1420337,0.41876778,0.9487929,0.74873996,0.57883847,1.4163097
angelhasfallen,0.0,0.46574208,1.2071065,0.23042344,0.80021185,0.7786526,0.7016883,0.8093691,0.6810677,0.6954097,0.35350385,0.0,0.64185786,1.3097659,0.6821977,0.8310069,0.9818226,0.6665729,0.68951494,0.46365118,0.3896776,0.0,0.60401016,0.81564003,1.2066286,0.70427704,0.7019382,0.8103919,0.64796704,1.3272072
angrybirdsmovie,0.0,0.25728673,1.6789676,0.7605366,1.1606708,1.1640209,0.9277978,2.041185,1.611404,1.5665228,0.78928983,0.0,0.86321473,2.296247,0.9230851,1.3783596,1.2436055,0.957047,1.3264266,1.5925591,1.290508,0.0,0.80244696,1.9569856,2.1927881,1.3011323,1.5643972,1.5964252,1.2211082,2.3692582
annabellemovie,0.0,0.30339953,1.7751745,0.30900365,1.2993443,1.0205206,0.8633467,1.0096346,1.1324625,0.650137,1.0073241,0.0,0.99729985,1.8226548,1.085572,1.265918,0.8849487,0.59012544,1.2522616,1.0345782,0.82497716,0.0,1.0392406,1.7544346,1.6386675,0.7003328,1.0847855,0.9186336,0.48891062,2.0039203
