movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.7386466,0.57168925,0.5733319,0.705018,0.62028414,0.36742327,0.5289398,0.4904914,0.56348556,0.0,0.07033693,0.33476737,0.7658479,0.5385859,0.616821,0.46442747,0.0,0.42838696,0.0,0.0,0.22679333,0.40679723,0.63344157,0.33669996,0.1592995,0.31226927,0.55926263,0.24840967,0.0,0.27306616,0.23295772,0.609609,0.46063003,0.0,0.38595846,0.50839084,0.0,0.63844204,0.20417303,0.04702189,0.68196094,0.43683708,0.2792904,0.6899929,0.54776335,0.49476734,0.29682058,0.5660202,0.6712263,0.5172204,0.0,0.6076278,0.0,0.0,0.4770512,0.64423233,0.0,0.6063206,0.0,0.47527307,0.14924447,0.527299,0.41751,0.0,0.20750703,0.3108659,0.1027884,0.0,0.33410358,0.73066866,0.5396512,0.48384038,0.4123228,0.35510316,0.5435702,0.6691122,0.28715947,0.20563492,0.2704757,0.4754353
47metersdown,1.0542699,0.55660146,0.5424496,0.84239334,0.70921767,0.32944408,0.56066376,0.5196667,0.7339389,0.0,0.058975667,0.6131829,0.9696922,0.4718289,0.8691564,0.6736797,0.12274138,0.6733262,0.0,0.0,0.42949682,0.5113245,0.72184557,0.40602508,0.3751087,0.12678277,0.5831431,0.6189779,0.0,0.82725936,0.37400222,0.87886554,0.71892995,0.0,0.34767237,0.7325403,0.0,0.9628521,0.20406927,0.015070694,0.5811037,0.63530916,0.45730948,0.78996015,0.7461157,0.7272112,0.18895143,0.7331428,0.61572766,0.42049146,0.0,0.7674291,0.0,0.0,0.45413047,0.7884433,0.0,0.7938324,0.0,0.37079155,0.01383616,0.8097075,0.6431556,0.0,0.20636296,0.2651666,0.10462718,0.0,0.13849838,0.8933469,0.572851,0.84288085,0.707367,0.15763856,0.8960594,0.47130394,0.32901096,0.10841063,0.4800645,0.4401039
abeautifuldaymovie,0.606502,0.47383296,0.44975615,0.6409615,0.3787754,0.32121715,0.5089731,0.37541965,0.37810972,0.0,0.0,0.41028625,0.5522136,0.53008443,0.48042068,0.47039178,0.034310315,0.37284967,0.0,0.0,0.19346918,0.49727353,0.4873188,0.3068624,0.19390768,0.25665328,0.53501105,0.29428396,0.0,0.37772322,0.31790584,0.5904359,0.3464185,0.0,0.16506794,0.6820102,0.04618205,0.54164577,0.27794147,0.085244246,0.5022634,0.52488905,0.24575186,0.48342896,0.4006292,0.29188925,0.16274859,0.5798788,0.44530463,0.32022732,0.0,0.50831205,0.0,0.0,0.39136583,0.43829155,0.0,0.6271384,0.0,0.38097173,0.07543495,0.41763037,0.38460782,0.0,0.28555527,0.38323954,0.0,0.0,0.46683574,0.55172575,0.6075896,0.5492475,0.49273401,0.3128871,0.63624877,0.43695426,0.3449652,0.13523425,0.36854637,0.37455392
abominablemovie,0.9803973,0.8994743,0.7404309,1.1022356,0.65196264,0.16610166,0.72235674,0.6276125,0.37476534,0.0,0.33127147,0.5336589,0.9317627,0.6200752,0.954307,0.86057466,0.0,0.97810155,0.0,0.0,0.33238095,0.4361158,0.92340505,0.250293,0.042885438,0.64843446,0.38000813,0.31685415,0.0,0.5869252,0.46419758,1.0608945,0.9322853,0.0,0.54908097,0.7929351,0.037356004,0.65368056,0.15210617,0.0,0.6511164,0.848859,0.162786,0.8924333,1.0025587,0.7908691,0.12634544,0.4792988,0.8751886,0.46378458,0.0,0.9104815,0.0,0.0,0.6538095,0.5561599,0.0,1.0906032,0.0,0.19518141,0.0,0.7558477,0.60194767,0.0,0.28274164,0.16948766,0.07969875,0.0,0.16395374,0.8347093,0.83328664,0.6275461,0.36316296,0.16614792,0.8312318,0.8958912,0.42692113,0.34773073,0.43276608,0.7978147
adastramovie,0.5575522,0.4801224,0.40392196,0.4899968,0.50302505,0.24545246,0.32264793,0.3210187,0.48948827,0.0,0.0,0.4335953,0.480258,0.49875414,0.36680084,0.40045017,0.099520855,0.3753651,0.0,0.0,0.27198753,0.3805844,0.48738083,0.31533313,0.18901172,0.26730633,0.35425058,0.15293257,0.0,0.31813744,0.27448487,0.59563476,0.30271462,0.0,0.12439132,0.48077473,0.09769397,0.41786295,0.22829843,0.12784986,0.45738024,0.3011237,0.2402302,0.29286623,0.53268737,0.39213973,0.0,0.40183172,0.29886144,0.36040944,0.0,0.49812663,0.0,0.0,0.40141487,0.6262404,0.0,0.48656967,0.0,0.38446128,0.10390673,0.4732625,0.2461519,0.0,0.2830057,0.30799392,0.06660277,0.0,0.27726173,0.53826666,0.5920258,0.3944176,0.38126874,0.21432954,0.46085745,0.53300893,0.3424533,0.19292472,0.32464278,0.28166187
adogsjourneymovie,1.3276509,1.0432245,0.64394057,1.9028702,1.1452485,0.29743484,0.54026306,0.8155521,1.0613235,0.0,0.23894712,0.8818629,1.4649804,1.092617,1.2485197,0.98530686,0.0,0.9686081,0.0,0.0,0.64816296,0.58113277,0.49402434,0.9192096,0.23472705,0.68687993,0.71100605,0.7116246,0.0,0.8880076,0.6667031,1.3448362,0.3889297,0.2193205,0.38463643,1.5367382,0.0,0.9744761,0.34875035,0.024753118,1.0631909,1.0583545,0.38537169,0.9735099,0.77576363,0.6852564,0.12795335,0.8685422,0.81211513,0.81105846,0.0,1.0469675,0.0,0.0,0.8610141,0.68967146,0.0,1.4944208,0.0,0.5459667,0.0,0.5140964,0.8443431,0.0,0.20382595,0.47910157,0.0,0.0,0.8477712,1.159472,1.2740288,1.1342059,0.45242128,0.67825294,1.1869063,0.7550168,1.0317723,0.7374703,0.86048937,1.0670128
aftermathmovie,0.5473081,0.38103384,0.39158964,0.5446827,0.42608073,0.1635958,0.29459167,0.2753369,0.39870134,0.0,0.0091971895,0.30589652,0.59986603,0.26485592,0.34259614,0.37219563,0.050314,0.2594849,0.0,0.0,0.18843006,0.32812244,0.30700442,0.1567541,0.15346862,0.1837209,0.30464074,0.1450034,0.0,0.41335857,0.3764472,0.4047395,0.3322368,0.0,0.06990223,0.34715644,0.03432912,0.31968108,0.22087999,0.103214525,0.45175964,0.3373448,0.34440154,0.42886263,0.47867337,0.26680842,0.2182158,0.43996784,0.5002214,0.3333572,0.0,0.38451526,0.0,0.0,0.25413647,0.38469827,0.0,0.55903506,0.0,0.20132594,0.046788882,0.4292581,0.23286021,0.0,0.14793411,0.1562393,0.017255321,0.0,0.27299497,0.39068696,0.48032025,0.4401796,0.28688613,0.29685226,0.3994768,0.41363,0.17717016,0.1598614,0.2606578,0.33861184
aftermovie,0.5988567,0.55054593,0.40864092,0.7347892,0.39737812,0.12026845,0.29628107,0.30345476,0.4207946,0.0,0.062350318,0.43786055,0.5108155,0.3681364,0.3777292,0.4033533,0.18790022,0.38223407,0.0,0.0,0.324041,0.41049558,0.42123336,0.3856884,0.16666263,0.29619068,0.18643498,0.27655935,0.0,0.31453556,0.25290495,0.54237896,0.4903433,0.0,0.17204,0.47158787,0.115739144,0.43287852,0.07926051,0.24786201,0.44308457,0.4540483,0.24343222,0.33085957,0.51076597,0.31506398,0.0,0.44959757,0.33048144,0.42688978,0.012011982,0.5513179,0.0,0.0,0.28556085,0.48534298,0.0,0.56990206,0.0,0.32023382,0.044536605,0.41018146,0.2515323,0.0,0.24642213,0.08593964,0.13204658,0.0,0.13458987,0.5305402,0.61211157,0.45510796,0.43042308,0.14439248,0.32385522,0.47335774,0.15497014,0.30778068,0.3809517,0.43221673
ahiddenlifefilm,0.2956536,0.23287511,0.23661022,0.30797145,0.26671636,0.1064748,0.21118534,0.17167963,0.20123564,0.0,0.023285825,0.19456597,0.29421306,0.20539886,0.24567205,0.22120516,0.049790338,0.21943122,0.0,0.0,0.1483673,0.16123506,0.23027116,0.15022154,0.09808988,0.13735941,0.23480923,0.13839391,0.0,0.19172889,0.17050953,0.2843018,0.20782112,0.0,0.098521054,0.26231685,0.015572503,0.25177878,0.103656374,0.058497146,0.25078365,0.22168064,0.14115301,0.23740709,0.25609243,0.18354982,0.053631023,0.24386969,0.25167647,0.19060974,0.0,0.25148425,0.0,0.0,0.17676577,0.24292016,0.0,0.28572297,0.0,0.14888646,0.03134967,0.22113203,0.16980514,0.0,0.116349,0.12925614,0.022595111,0.0,0.14778282,0.27220547,0.26286456,0.20293984,0.15663843,0.12349372,0.24405186,0.21584341,0.1604477,0.09786177,0.16058819,0.19537017
alitamovie,0.7653753,0.8038139,0.58803964,0.78574556,0.79385245,0.2471564,0.5831892,0.569514,0.74134284,0.0,0.0,0.55918497,0.6469542,0.73820794,0.69567746,0.4281747,0.09314444,0.48263088,0.0,0.0,0.33133012,0.6713072,0.54941654,0.73159957,0.3535189,0.37529254,0.6963405,0.37508675,0.0,0.61776036,0.55421215,0.7774103,0.9812654,0.0,0.24336909,0.70478326,0.15431103,0.8853172,0.075172655,0.28239402,0.8631754,0.73607975,0.32627913,0.63303304,0.8950417,0.6465432,0.13325149,0.7923214,0.6369701,0.8299672,0.01094732,0.5446096,0.0,0.0,0.49517795,0.76727265,0.0,0.6985526,0.0,0.6098637,0.020458013,0.47032136,0.3616147,0.0,0.5724823,0.45739824,0.21044631,0.0,0.50868464,0.7863806,0.8252786,0.660089,0.8707393,0.1300386,0.7659294,0.74545646,0.48326468,0.22555666,0.5975754,0.2689897
