movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79
21bridgesmovie,0.2126275,0.4858963,0.69013286,0.6044751,0.0,0.2835313,0.0,0.17237541,0.0,0.3587521,0.6247454,0.0,0.44110397,0.24026224,0.77972233,0.13947946,0.47652295,0.5805855,0.42858353,0.16339129,0.3953323,0.41973004,0.6505228,0.0,0.78339225,0.058328696,0.54656667,0.4705096,0.0,0.39411423,0.17428005,0.6907183,0.0,0.39982405,0.5209108,0.4682577,0.4919333,0.0,0.43226978,0.27623767,0.30396459,0.29215142,0.5191077,0.7243096,0.0,0.0,0.27594197,0.33397,0.49839145,0.16211525,0.6247766,0.46934167,0.3621395,0.58874136,0.6473254,0.5415241,0.1279509,0.0,0.27923927,0.45656642,0.5225645,0.4526629,0.24058251,0.33088368,0.24957545,0.045006026,0.6666207,0.54013216,0.4999015,0.25253874,0.39035782,0.18516695,0.5054555,0.45121264,0.67519087,0.3258243,0.6590553,0.0,0.673642,0.35996172
47metersdown,0.27986112,0.53540826,0.67669606,0.5825767,0.0,0.3713644,0.0,0.34994107,0.0,0.8222217,0.94965005,0.0,0.33508033,0.5160428,1.0778991,0.10585298,0.6198687,0.63269585,0.65814185,0.2554159,0.81180376,0.3792996,0.9967238,0.0,0.85489345,0.2888126,0.61257523,0.54875445,0.0,0.61406666,0.22358388,0.7650006,0.0,0.48727155,0.49285603,0.68208975,0.621107,0.0,0.24472639,0.48065314,0.36334598,0.43412724,0.4838175,0.57742137,0.0,0.07428794,0.34458366,0.40809646,0.64540076,0.05906728,0.50730145,0.34142846,0.37717766,0.4814713,0.75273347,0.531201,0.12888291,0.0,0.28704187,0.48466015,0.23280533,0.38817996,0.4608649,0.37462175,0.39812416,0.17982212,0.775961,0.42268848,0.40747303,0.36089325,0.6550468,0.51984704,0.8029551,0.39438567,0.9602294,0.60461724,0.5815499,0.0,0.58826643,0.41416073
abeautifuldaymovie,0.058977075,0.5730221,0.47041398,0.5097999,0.0,0.40567732,0.0,0.2805152,0.0,0.28294197,0.744644,0.0,0.3364812,0.26114455,0.6305409,0.22492741,0.5717012,0.5214631,0.21125376,0.25460857,0.3725185,0.33235124,0.41639957,0.0,0.6891463,0.13130015,0.4185307,0.26203188,0.0,0.4218784,0.30412456,0.49599224,0.0,0.45751137,0.38572967,0.5242251,0.2690289,0.0,0.3169909,0.078459844,0.256872,0.22805594,0.25763428,0.40990552,0.0,0.0,0.22241664,0.5523572,0.70650214,0.024842918,0.4783018,0.484983,0.2136358,0.45638615,0.47149485,0.30659068,0.021740582,0.0,0.15907471,0.3388141,0.36014664,0.41252154,0.32561788,0.23232913,0.33177698,0.1722985,0.4996286,0.39200836,0.5168459,0.23918289,0.40156892,0.27233055,0.56595266,0.3741862,0.55820405,0.4012629,0.6340385,0.0,0.5880485,0.47291654
abominablemovie,0.20688567,0.65695417,0.8930847,0.67210484,0.0,0.7818617,0.0,0.29363763,0.0,0.8289456,0.853891,0.0,0.5510712,0.2413818,0.75728035,0.31394613,0.8523937,0.80581427,0.64608777,0.40399516,0.5608385,0.5880642,0.5534965,0.0,1.1532596,0.23117644,0.6651375,0.36486083,0.0,0.49676776,0.27385017,0.82815015,0.055892274,0.51292413,0.54393524,0.9397909,0.69856423,0.0,0.49750805,0.57532,0.4006012,0.6686268,0.66669875,0.9127237,0.0,0.0,0.5095406,0.81805,0.84488815,0.06354608,0.8051423,0.43933734,0.2353898,0.745989,0.99360555,0.66502184,0.1336036,0.0,0.04845993,0.41184083,0.58776194,0.620697,0.22395372,0.5025898,0.33396545,0.04265979,0.8584803,0.5283695,0.72705877,0.30178925,0.5118546,0.37640905,0.98048455,0.6087791,1.0050856,0.82057434,0.967188,0.0,0.84855646,0.4226237
adastramovie,0.16596776,0.36075303,0.39312547,0.41119522,0.0,0.22426973,0.0,0.121854104,0.0,0.33812273,0.5093567,0.0,0.29841846,0.29811043,0.51263314,0.121853046,0.33247736,0.45213503,0.42842096,0.13266298,0.27183053,0.32167074,0.43445712,0.0,0.5583538,0.0,0.34181523,0.48911452,0.0,0.2825726,0.2399019,0.39414603,0.11013326,0.29213858,0.2937956,0.6111409,0.5610422,0.0,0.3086486,0.19254056,0.2901552,0.3712339,0.31759867,0.34604654,0.0,0.0035635363,0.2430808,0.2810397,0.5400438,0.14128742,0.37337783,0.45080924,0.3104248,0.35202402,0.4864117,0.32149142,0.17023914,0.0,0.17339487,0.44310775,0.5128899,0.3535483,0.28208107,0.18544185,0.30931026,0.25017428,0.39043742,0.40763623,0.36699393,0.15962945,0.20811336,0.1416454,0.62496346,0.38263014,0.3381207,0.29848278,0.4746446,0.0,0.5147045,0.41807604
adogsjourneymovie,0.37679452,0.8995182,1.2577455,1.3229252,0.0,1.1965606,0.0,0.50232434,0.0,0.994904,1.3151071,0.0,0.66563034,0.72521436,1.6490176,0.07908781,0.89517754,1.1221862,1.5428658,0.8910095,0.66273046,0.56255823,1.0392958,0.0,1.6995025,0.0787335,1.3216457,1.1016378,0.0,1.1365365,0.7892605,0.97595847,0.12765448,0.8188549,0.46237457,1.3190601,1.3647062,0.0,1.2974421,0.51584667,0.55033207,0.5947888,1.1195184,1.0480705,0.0,0.0,0.15606427,1.4612008,1.0383133,0.30971387,1.1550804,0.8384156,0.6683055,1.2554429,1.0270641,0.56082785,0.034286313,0.0,0.8075013,1.0217202,1.0297835,0.9169603,0.4619522,0.79158497,0.5632999,0.49806574,1.278725,0.71146476,1.2005662,0.42388535,1.1455897,0.5837158,1.7799897,1.0375798,1.2137152,0.663922,1.2078222,0.0,1.2592314,0.8525508
aftermathmovie,0.15851614,0.3432152,0.37628692,0.33099446,0.0,0.41878188,0.0,0.14850745,0.0,0.43226928,0.4111668,0.0,0.24326646,0.1638768,0.54266834,0.1406314,0.3743272,0.41654113,0.32483658,0.21739143,0.27987364,0.33613947,0.4118836,0.0,0.5147235,0.036401995,0.40647936,0.29228958,0.0,0.24266309,0.20023435,0.47544497,0.0036935555,0.3203395,0.30414778,0.46699393,0.32844317,0.0,0.42686695,0.1428233,0.23613484,0.35659024,0.3404216,0.4737723,0.0,0.040203124,0.31480655,0.5095968,0.48160005,0.04012887,0.27105415,0.2249833,0.19439927,0.45737028,0.2646347,0.20053849,0.018070953,0.0,0.067689046,0.20845644,0.15246172,0.27478558,0.24537091,0.34484002,0.34803173,0.087522194,0.42730346,0.35620856,0.32167992,0.21473959,0.24157244,0.21305911,0.43579918,0.25679067,0.45608476,0.38929144,0.4811438,0.0,0.42015547,0.33872342
aftermovie,0.18959069,0.34923074,0.4763979,0.5379574,0.0,0.42896503,0.0,0.24935466,0.0,0.4740905,0.7363445,0.0,0.24541613,0.30297533,0.7299528,0.18160339,0.51642597,0.5603954,0.4313353,0.1624363,0.3594343,0.46175006,0.50067204,0.0,0.777336,0.08260003,0.5174622,0.4326461,0.0,0.39514604,0.37952375,0.524161,0.0,0.5422184,0.44830546,0.56768066,0.38225773,0.0,0.31017566,0.51806325,0.30814674,0.23977238,0.3433802,0.50609726,0.0,0.0,0.25742415,0.33530548,0.65756506,0.13169697,0.3717062,0.42138878,0.31047514,0.5954502,0.569752,0.4064936,0.143889,0.0,0.24824418,0.52949387,0.44114214,0.3984937,0.42904055,0.23169303,0.24312487,0.043464363,0.5615796,0.40364513,0.40550932,0.23236653,0.4143049,0.20836903,0.71773463,0.40625063,0.55437565,0.47371283,0.6018695,0.0,0.5586957,0.35768697
ahiddenlifefilm,0.098435886,0.19731405,0.24970365,0.22859007,0.0,0.2010126,0.0,0.09574601,0.0,0.20371604,0.30136362,0.0,0.16633143,0.14134252,0.29063672,0.08171351,0.24231595,0.25207052,0.21006286,0.10516669,0.17962036,0.21217093,0.25338188,0.0,0.35725993,0.040056646,0.23108384,0.191146,0.0,0.18092099,0.118616045,0.23067153,0.03508048,0.19747835,0.18575105,0.2683356,0.20930512,0.0,0.14820401,0.11017619,0.10881977,0.16017562,0.17354196,0.24899854,0.0,0.00041682646,0.119750105,0.23190708,0.26246655,0.057220552,0.23304762,0.22109498,0.14804944,0.2601001,0.25944299,0.17626545,0.033789486,0.0,0.12210504,0.18863146,0.21414076,0.17840107,0.1337695,0.1373066,0.15747394,0.070716,0.26220608,0.1825754,0.24725752,0.11579804,0.20417146,0.110552445,0.3118626,0.18299377,0.27261135,0.18877709,0.3049508,0.0,0.28266215,0.19666548
alitamovie,0.0,0.533797,0.66184384,0.7313387,0.0,0.43421483,0.0,0.34067118,0.0,0.44760665,0.7904212,0.0,0.27180094,0.39268976,0.947631,0.11154314,0.57975525,0.77974343,0.61758244,0.13167438,0.5384017,0.40084562,0.52440315,0.0,0.7085334,0.14935201,0.8647635,0.68118554,0.0,0.7872451,0.32352763,0.45153603,0.26194796,0.44931152,0.60716903,0.79521793,0.73176765,0.0,0.41756532,0.12591913,0.333093,0.2603889,0.2769743,0.56892604,0.0,0.13295588,0.31982988,0.35046437,0.8709254,0.02307779,0.7474617,0.7342117,0.36769116,0.50728,0.752069,0.49491274,0.03317774,0.0,0.38783047,0.68983877,0.52583057,0.27252054,0.22084808,0.10011485,0.48238283,0.39892426,0.5659304,0.5496399,0.6418951,0.2200564,0.42213264,0.17025983,0.6727982,0.33555833,0.59006023,0.34048268,0.7336236,0.0,1.0400109,0.70812595
