movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.57491744,0.62622046,0.32808426,0.3588627,0.0,0.6447533,0.42901242,0.3682463,0.6059197,0.40159562,0.62307936,0.0,0.24091625,0.35453343,0.5426289,0.31052116,0.07557167,0.40444893,0.3421229,0.7955485,0.0,0.35452914,0.52881116,0.3888467,0.21958335,0.5939371,0.7738076,0.74231005,0.0,0.0,0.33435154,0.57197917,0.6751477,0.4791188,0.4516213,0.0,0.6454136,0.36282232,0.253362,0.0,0.5149117,0.4331616,0.41201705,0.53502834,0.6662154,0.0,0.4588844,0.7899122,0.41887856,0.2746311,0.6204601,0.1515548,0.7208613,0.0,0.25406078,0.0,0.4682129,0.6898539,0.50406325,0.0
47metersdown,0.23043077,0.8111422,0.41874987,0.52079636,0.0,0.6660008,0.29724264,0.32022747,0.9603579,0.49612343,0.46551898,0.0,0.3653601,0.07488574,0.83083665,0.22852385,0.15260664,0.36681736,0.55861914,0.49369258,0.0,0.3606092,0.60867935,0.3842464,0.33569983,0.5465672,0.7432436,0.7302015,0.0,0.0,0.2738038,0.478212,0.7675316,0.602957,0.42037737,0.0,0.40370923,0.26458886,0.25268036,0.0,0.92979604,0.67268056,0.3716725,0.22341673,0.76390976,0.0,0.52790004,0.58283216,0.48212487,0.108162016,0.84044427,0.26447296,0.84778136,0.031210925,0.13197565,0.0,0.54489815,0.59548205,0.28676796,0.0
abeautifuldaymovie,0.73184264,0.4563301,0.21448416,0.28133285,0.0,0.33772108,0.34394568,0.36115694,0.48520413,0.420732,0.34691697,0.0,0.27842432,0.39825505,0.3498635,0.35328805,0.0,0.4976133,0.19836421,0.7419015,0.0,0.28012833,0.49242935,0.23788999,0.40094027,0.48649606,0.6657748,0.59645873,0.05179855,0.0,0.3187278,0.42881513,0.5603127,0.08530258,0.44042128,0.0,0.60329807,0.38067693,0.140425,0.0,0.4834324,0.48910916,0.45259488,0.4647666,0.56570804,0.0,0.3496729,0.63167053,0.48072964,0.23156074,0.47178552,0.17573012,0.7608338,0.11503204,0.37233752,0.0455581,0.45943448,0.6563162,0.5343381,0.0
abominablemovie,0.7823682,0.62290955,0.45611215,0.38772184,0.0,0.7894809,0.20469518,0.46566576,0.70371103,0.4632828,0.4043891,0.0,0.11807149,0.36791623,0.4966518,0.5260201,0.06939499,0.5077805,0.38055068,1.2466416,0.0,0.52912,0.9193848,0.26847523,0.63051844,0.707912,1.1171236,0.6997049,0.0,0.0,0.5013397,0.68068963,0.567239,0.19806278,0.40236896,0.0,0.8166234,0.5390328,0.07681405,0.0,0.81073564,0.6354746,0.72427666,0.4027525,0.8263967,0.0,0.453281,0.71306425,0.6811781,0.10703266,0.94759107,0.3994287,0.5954276,0.0,0.52384275,0.0059634596,0.41234115,0.7017421,0.42742452,0.0
adastramovie,0.31316504,0.61102664,0.41744477,0.3413692,0.0,0.41100296,0.1706433,0.29314494,0.42511436,0.49832687,0.30257443,0.0,0.23571023,0.213576,0.63975644,0.057140887,0.29541725,0.3697787,0.30431458,0.600721,0.0,0.24939136,0.3091096,0.28325337,0.26049668,0.520868,0.5078035,0.5197784,0.0,0.0,0.5310243,0.5104077,0.52323645,0.24905661,0.2799836,0.0,0.2549239,0.09384954,0.22736785,0.0,0.32621253,0.34136432,0.16532111,0.048171192,0.35542706,0.0,0.29519328,0.46527943,0.40898538,0.0,0.33740962,0.26764745,0.47070754,0.032768987,0.21667759,0.031504985,0.4220897,0.67215645,0.38660803,0.0
adogsjourneymovie,1.2408268,0.53908217,0.582984,0.27627337,0.0,0.8874182,0.38051748,0.37837562,1.2530116,0.61368585,0.0928101,0.0,0.30956247,0.49109912,0.7138424,0.27771562,0.0,1.0558673,0.4703552,1.5135536,0.0,0.78617686,1.0432695,0.20331492,0.3908451,0.84244853,1.5668851,1.0888298,0.0,0.0,0.66245717,0.89258444,1.0279396,0.33340642,0.26594412,0.0,0.82543147,0.4657591,0.33561105,0.0,1.1267266,0.7897087,0.62156904,0.9175298,1.1514984,0.0,0.79322326,1.5144148,0.8623473,0.101960465,1.1692746,0.19256422,1.4041007,0.0,0.5591921,0.12271239,0.6839139,1.3068422,0.7187846,0.0
aftermathmovie,0.37070146,0.3689399,0.26551834,0.2289972,0.0,0.37675598,0.41717517,0.4595209,0.3484796,0.2795244,0.28974265,0.0,0.13420779,0.31132752,0.3628327,0.18489474,0.0,0.26598412,0.23454139,0.562629,0.0,0.26951426,0.48215476,0.2832532,0.45759827,0.34416345,0.6061819,0.60971963,0.0,0.0,0.2596727,0.45392805,0.42625225,0.31956124,0.2650675,0.0,0.35502213,0.02974477,0.20098135,0.0,0.3233651,0.31678274,0.34132665,0.35772172,0.3906722,0.0,0.15561137,0.2943108,0.31183124,0.11388263,0.56223124,0.29533398,0.56197053,0.086011395,0.30119297,0.0,0.3839527,0.49626994,0.47695813,0.0
aftermovie,0.464297,0.46892616,0.27836993,0.31446326,0.0,0.5334426,0.33763415,0.50301814,0.4234644,0.2549879,0.445992,0.0,0.20189285,0.22022118,0.4619269,0.39457542,0.2002551,0.3384351,0.20779626,0.59840536,0.0,0.23556817,0.40787765,0.2681185,0.3714462,0.6281919,0.5701254,0.50758505,0.0,0.0,0.4136569,0.5257226,0.29885384,0.34699503,0.41482383,0.0,0.5877475,0.20818819,0.12200041,0.0,0.4056962,0.51064104,0.5047945,0.39005262,0.5848186,0.0,0.3511221,0.7898223,0.51555216,0.12162569,0.6030496,0.22045931,0.6168796,0.0,0.19633211,0.0,0.50366366,0.55700535,0.4283019,0.0
ahiddenlifefilm,0.2713634,0.27491495,0.21735318,0.20158543,0.0,0.31466913,0.20720112,0.26086,0.25697994,0.24894302,0.19527477,0.0,0.12838054,0.16767068,0.3035308,0.13829727,0.03776785,0.23698576,0.16805923,0.3848639,0.0,0.20858909,0.28761724,0.18300806,0.22411984,0.26622868,0.35415214,0.34123078,0.0,0.0,0.21518725,0.28907102,0.30849358,0.18946913,0.22743022,0.0,0.2413056,0.11866769,0.11697808,0.0,0.23928344,0.263914,0.1984056,0.19266894,0.29266655,0.0,0.20539692,0.2892962,0.22628053,0.076914094,0.280213,0.16281596,0.32835555,0.038770165,0.17660743,0.0,0.23658042,0.33204463,0.2585627,0.0
alitamovie,0.52432084,0.60920954,0.28822368,0.69842833,0.0,0.7444944,0.33564407,0.5203666,0.49216774,0.59356785,0.3251665,0.0,0.23595867,0.10678977,0.45764917,0.043457255,0.04264599,0.32143694,0.23774506,0.9883034,0.0,0.35106102,0.5194274,0.40307808,0.73985314,0.39121082,0.394586,0.7133105,0.0,0.0,0.6530173,0.47115993,0.69533396,0.32698897,0.5477684,0.0,0.37282312,0.16660386,0.0,0.0,0.49238822,0.43540758,0.4451974,0.10683228,0.48914316,0.033422988,0.2723691,0.36893004,0.51246834,0.04548771,0.60655963,0.5205977,0.5380158,0.1016869,0.17036086,0.0,0.6965836,0.6870656,0.49044487,0.0
angelhasfallen,0.5352225,0.60503495,0.43810028,0.5358277,0.0,0.676456,0.34920317,0.6914395,0.4944641,0.4278696,0.28384954,0.0,0.1760633,0.40415913,0.61273,0.18946838,0.032858197,0.6334975,0.59153706,0.8855102,0.0,0.5357473,0.50255245,0.3092295,0.4473018,0.6860514,0.6878318,0.6567615,0.0,0.0,0.5357032,0.32672793,0.610857,0.512373,0.57399106,0.0,0.3035375,0.371717,0.14556354,0.0,0.6472952,0.5039027,0.596521,0.299609,0.8468456,0.100377336,0.44980177,0.575747,0.7616981,0.0,0.71038437,0.5724755,0.45971352,0.0,0.2686845,0.0,0.52772826,0.7497979,0.52673244,0.0
angrybirdsmovie,0.97034276,0.8399651,0.7004143,0.43948185,0.0,0.6091043,0.4437058,0.26839745,0.88153815,0.6857406,0.6084019,0.0,0.46642417,0.31236398,0.87425995,0.39168888,0.35280317,0.76772046,0.28704506,1.1739893,0.0,0.8283568,0.9335385,0.30611286,0.42849347,1.2547927,1.3326454,0.5399541,0.0,0.0,0.7891954,0.6256509,1.0666499,0.35854435,0.90730435,0.0,0.74395627,0.25790644,0.0,0.0,0.7122703,0.8013724,0.7255957,0.51359755,0.8185718,0.0,0.60762775,1.3429532,1.0302895,0.39113593,0.6466191,0.58245206,0.7420446,0.0,0.23691581,0.4021256,0.5536243,1.2099969,0.9534112,0.0
annabellemovie,1.0001595,0.67294407,0.42531767,0.5914577,0.0,1.0473768,0.5312184,0.55089444,0.5846629,0.3011385,0.70033866,0.0,0.26953417,0.40925223,0.7947997,0.5087507,0.021727636,0.6437264,0.39375734,1.1045482,0.0,0.88426596,0.91981417,0.3015719,0.5737782,0.5975103,1.2205787,1.1806309,0.0,0.0,0.19989705,0.79869395,0.8209649,0.5383277,0.20715159,0.0,0.7561499,0.22913073,0.41570252,0.0,0.75720567,0.8313728,0.29176506,0.7796904,0.7857535,0.0,0.64881027,1.0858853,0.53956956,0.13852829,0.7465752,0.35436234,0.9222996,0.0086203925,0.639755,0.0,0.8600838,0.8948592,0.7970376,0.0
annamovie,0.5298995,0.4138192,0.42474008,0.3650583,0.0,0.5933267,0.57296556,0.56416404,0.60855687,0.501192,0.28752255,0.0,0.25099605,0.2703026,0.55817854,0.27564102,0.053100854,0.36629254,0.24453704,0.6792121,0.0,0.4142276,0.6053235,0.28978118,0.3582239,0.5646482,0.67649233,0.7716037,0.0,0.0,0.46548393,0.4511357,0.59398603,0.38294458,0.47963,0.0,0.43931,0.04323704,0.23393898,0.0,0.1995369,0.5424645,0.4570908,0.4233178,0.69441116,0.0,0.21406299,0.6956237,0.38796777,0.22286472,0.48699832,0.23559311,0.6878304,0.044737298,0.24649753,0.0,0.52919716,0.7549967,0.44529212,0.0
apollo11movie,0.3096549,0.32048476,0.25753844,0.27513832,0.0,0.3584558,0.31483406,0.3433893,0.22886372,0.24729067,0.33128795,0.0,0.12149314,0.27221715,0.39702666,0.05877427,0.010048099,0.26124072,0.1681529,0.4379687,0.0,0.2732687,0.294457,0.25127536,0.30215177,0.28335804,0.4122172,0.45187297,0.009603154,0.0,0.19272506,0.30424523,0.3322296,0.19931689,0.18739878,0.0,0.3045989,0.09093377,0.2653268,0.0,0.25152022,0.2258207,0.15187138,0.23845197,0.35796317,0.0,0.26768768,0.31482658,0.17146155,0.08650592,0.28465065,0.14072666,0.43645027,0.18614791,0.17085652,0.0,0.26865375,0.45685828,0.37702182,0.0
arcticdogsmovie,0.45234904,0.61254275,0.33608472,0.22934519,0.0,0.60668534,0.4290915,0.5204434,0.51284504,0.49679655,0.39912233,0.0,0.24506578,0.080294766,0.66638553,0.20933619,0.0,0.43124527,0.2926535,0.5492082,0.0,0.20043643,0.54193646,0.43071067,0.42695498,0.5000734,0.4177557,0.69057167,0.0,0.0,0.48088014,0.6826956,0.56833935,0.5326773,0.549118,0.0,0.30826533,0.061050873,0.3762734,0.0,0.49135745,0.6209529,0.33652467,0.34309334,0.6379664,0.0,0.42524952,0.4692693,0.39667553,0.0,0.7444546,0.3936856,0.79580194,0.018071394,0.36869738,0.0,0.6510726,0.73776335,0.4943257,0.0
arcticmovie,0.3027279,0.4051398,0.28461003,0.24945377,0.0,0.34001926,0.21146344,0.29386324,0.37236246,0.26478842,0.35744733,0.0,0.14060888,0.30566603,0.49154696,0.21291786,0.01600622,0.39882064,0.27809572,0.65572166,0.0,0.3369563,0.417279,0.26967525,0.31245974,0.35880068,0.3910147,0.5179652,0.0,0.0,0.35730195,0.34140295,0.27630246,0.24026877,0.20888367,0.0,0.22948349,0.20199762,0.17096972,0.0,0.26152718,0.40758926,0.12384292,0.13950352,0.44594252,0.0,0.20368227,0.43410796,0.2355564,0.06081535,0.36471134,0.2866304,0.29484335,0.046010777,0.3029499,0.0,0.31532636,0.5114953,0.3888729,0.0
artofracingmovie,0.55583334,0.7111969,0.57909435,0.34405303,0.0,0.55961543,0.21188168,0.44576925,0.48722434,0.6139084,0.47729483,0.0,0.23521,0.4192757,0.70070827,0.2310489,0.3661519,0.44184297,0.32844442,0.8372206,0.0,0.2109037,0.34976476,0.34891316,0.22494766,0.5836576,0.65482694,0.7530385,0.0,0.0,0.49453637,0.7141309,0.7092155,0.37919006,0.30658758,0.0,0.36944187,0.15873154,0.33956212,0.0,0.4510228,0.52861845,0.2207247,0.25861973,0.5751621,0.0,0.5545334,0.70012766,0.31169868,0.004219584,0.46572128,0.33858937,0.7608972,0.035737265,0.20817505,0.0,0.5132756,0.86728996,0.4639369,0.0
avengers,0.43040425,0.48169512,0.2695909,0.41480017,0.0,0.5969913,0.37011957,0.36959785,0.37131265,0.33167005,0.36302286,0.0,0.09465541,0.45193124,0.44534108,0.17859848,0.0,0.34222364,0.31538326,0.6692501,0.0,0.18898727,0.39326623,0.38913965,0.2600232,0.45575923,0.4600212,0.5958191,0.0,0.0,0.3006505,0.43449694,0.46800745,0.38957974,0.61071265,0.0,0.39995444,0.38391918,0.15415128,0.0,0.36246902,0.28393972,0.4306196,0.24743935,0.5211087,0.0,0.36113414,0.571488,0.421255,0.0,0.5435096,0.4724358,0.45157814,0.1220565,0.16207552,0.0,0.43992132,0.44828975,0.48457894,0.0
beachbummovie,0.39301157,0.43404475,0.2886518,0.3737957,0.07269194,0.45736125,0.31167817,0.25782508,0.30539432,0.25966015,0.43841,0.0,0.17419302,0.23687747,0.44946367,0.06606456,0.0078020915,0.2626793,0.14744425,0.660663,0.0,0.21461485,0.49028632,0.11954683,0.27583557,0.5474653,0.37383252,0.3905423,0.0,0.0,0.34036592,0.43751103,0.45839405,0.240435,0.11101258,0.0,0.21471702,0.2483,0.37856072,0.0,0.4408707,0.45671195,0.2934324,0.15525348,0.5571736,0.0,0.31937796,0.4995745,0.32185048,0.0,0.55185235,0.109570354,0.29173905,0.08283426,0.30496615,0.0,0.39780053,0.5462819,0.39891478,0.0
bernadettefilm,0.46909484,0.4092635,0.26807392,0.08503876,0.0,0.71885234,0.43844366,0.61677027,0.7000928,0.28623742,0.4485192,0.0,0.2720072,0.16816099,0.5468075,0.30537534,0.18760736,0.32355672,0.3820241,0.6724936,0.0,0.5453595,0.47364393,0.46836674,0.33085814,0.30967617,0.61674076,0.59328496,0.0,0.0,0.34672403,0.20749703,0.66210794,0.41465056,0.33055305,0.0,0.54911935,0.12135421,0.24040602,0.0,0.5972864,0.35145873,0.5658393,0.62703216,0.6736746,0.0,0.4564451,0.41174096,0.60287863,0.42938396,0.4645766,0.42585936,0.7932964,0.0,0.22518565,0.0,0.40813556,0.8575807,0.7262653,0.0
blackandbluemovie,0.9954424,1.2107047,0.65732664,0.66643,0.0,0.8732335,0.42145038,0.3640203,0.8934498,0.8708551,0.5240634,0.0,0.35113594,0.6932562,0.8066038,0.47266692,0.013373405,0.771626,0.3759309,1.6028293,0.0,0.26367718,0.8882074,0.63054574,0.57175773,0.73609346,1.0514694,1.0703509,0.0,0.0,0.85513854,0.94194436,1.1702676,0.2634231,0.5380043,0.0,0.8440652,0.5109437,0.19264057,0.0,0.89404595,1.0191718,0.38722244,0.41980058,0.7824713,0.0,0.75028163,1.3010516,0.6828907,0.113525,1.0548412,0.4728569,1.154442,0.0,0.3938964,0.15033348,1.2172695,1.2783916,0.9312116,0.0
blackchristmas,0.5946174,0.43326327,0.2427803,0.38506967,0.0,0.5722853,0.31594253,0.658774,0.7088282,0.39088914,0.17342812,0.0,0.26515186,0.24220699,0.40441474,0.26429057,0.0020763688,0.47773898,0.31665158,0.79820603,0.0,0.45257083,0.6167831,0.3388227,0.4015276,0.4567644,0.74308676,0.6672673,0.0,0.0,0.4404491,0.39515167,0.5464799,0.2968152,0.43979442,0.0,0.4209124,0.11667052,0.14350598,0.0,0.48729575,0.4927753,0.5039597,0.39366448,0.53959304,0.0,0.30208477,0.5509125,0.48646033,0.049711645,0.620768,0.38778365,0.71433246,0.017493919,0.17357406,0.0,0.44466892,0.69520277,0.43500775,0.0
blindedbythelightmovie,0.27346885,0.3643708,0.27518302,0.21912386,0.0,0.40080807,0.1743983,0.35410684,0.30316254,0.35380343,0.20643562,0.0,0.13435078,0.27968886,0.5308987,0.18542223,0.014916191,0.3762219,0.28082404,0.4294219,0.0,0.4215678,0.41655222,0.30321094,0.3911015,0.1605114,0.6156227,0.47035435,0.0,0.0,0.16886057,0.44804507,0.3510261,0.23191851,0.24910249,0.0,0.35344407,0.07733859,0.2321632,0.0,0.35209095,0.34464014,0.30487233,0.3325602,0.44631097,0.0,0.28202778,0.32436156,0.33058697,0.10910884,0.44040734,0.3089571,0.46939778,0.1565489,0.22717912,0.0,0.19322285,0.50756323,0.33397785,0.0
bombshellmovie,0.36543742,0.5972098,0.310846,0.2720914,0.0,0.6435566,0.39233166,0.66483015,0.30769965,0.29460782,0.2291626,0.0,0.04648591,0.37317806,0.6935241,0.078924045,0.0,0.6157293,0.37059426,0.67809683,0.0,0.4877816,0.81558806,0.41461232,0.33121127,0.36215064,0.7190631,0.53206205,0.0,0.0,0.4362178,0.52652913,0.66069084,0.34253618,0.529824,0.0,0.18226144,0.19718045,0.061771873,0.0,0.57108146,0.40337518,0.2719936,0.44246906,0.41504785,0.0,0.3695817,0.38546678,0.47099513,0.0,0.4297761,0.3776935,0.60917765,0.034226395,0.09865141,0.0,0.24979466,0.58614665,0.52741575,0.0
booksmart,0.118568875,0.081070706,0.07233673,0.11408014,0.0,0.14167179,0.12880634,0.11453085,0.061384715,0.17276874,0.07376173,0.0,0.087721445,0.03028638,0.10889521,0.014904246,0.04127636,0.11396097,0.017687507,0.15519148,0.0,0.029212411,0.05072667,0.13927647,0.1208792,0.07238342,0.039694864,0.02750449,0.0,0.0,0.03090078,0.08485323,0.121947296,0.09900215,0.15652162,0.0,0.081222124,0.10938455,0.033249274,0.0,0.16577499,0.13059801,0.12682378,0.104695566,0.10391639,0.0,0.18725014,0.050665,0.023233622,0.020772107,0.049226332,0.094125405,0.14077263,0.09380928,0.0,0.0,0.11887564,0.10712136,0.08035077,0.0
