movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.16617475,0.41144544,0.4015257,0.25122902,0.3684535,0.38289243,0.5507042,0.34150997,0.36986792,0.43338278,0.47055292,0.10435544,0.05897179,0.26935828,0.24794818,0.39617324,0.39446348,0.0,0.39740106,0.18991901,0.3798952,0.0,0.21996129,0.24882604,0.38073054,0.18718849,0.30427963,0.27091643,0.23326603,0.27167204,0.0,0.33464843,0.17830123,0.0,0.0,0.47780943,0.05053797,0.0,0.45084077,0.5021736,0.21324824,0.3194777,0.0,0.04722318,0.21467312,0.16498838,0.0,0.06075928,0.30718714,0.2658427,0.028580835,0.28819057,0.17964064,0.3306402,0.2323064,0.3602661,0.0,0.30395728,0.097669885,0.06819403,0.39743534,0.29399702,0.21496499,0.41520452,0.0,0.52240515,0.365011,0.0,0.0,0.5033267,0.26728243,0.50492495,0.34280536,0.44073355,0.0,0.13770647,0.43093246,0.51567245,0.5983282,0.37800306,0.2487906,0.48329604,0.42452687,0.3083329,0.49365646,0.4795688,0.44479957,0.0,0.0,0.067452565,0.29896307,0.045181807,0.3081797,0.106852725,0.2961592,0.3189155,0.0,0.4345609,0.39144513,0.3712847,0.3816467,0.42152378,0.07206546,0.6329246,0.39183623,0.3606435,0.1170951,0.032560226,0.14637187,0.3956586,0.34689152,0.5330682,0.53787386,0.5245867,0.52279365,0.39329225,0.37442467,0.23278904,0.0,0.4755431
47metersdown,0.19916184,0.29729232,0.52409875,0.3479389,0.59079856,0.50258976,0.5300983,0.17275889,0.3716387,0.37288857,0.5901468,0.44128987,0.34739032,0.47979686,0.4553467,0.46937785,0.4367594,0.0,0.41252404,0.17107138,0.27113652,0.0,0.28172994,0.38453647,0.74996996,0.3182802,0.66931355,0.3302392,0.14403218,0.17983335,0.0,0.1609628,0.26380253,0.0,0.0,0.6735695,0.14612472,0.0,0.32752186,0.52727467,0.2914077,0.33156112,0.0,0.0045805397,0.14758492,0.08268832,0.0,0.21245526,0.3283828,0.30960068,0.0,0.31808358,0.26559636,0.55887806,0.19251068,0.35227442,0.0,0.33509523,0.10110443,0.07357561,0.606378,0.49018154,0.2916371,0.30791417,0.0,0.73992294,0.46277323,0.0,0.0,0.74918765,0.22393426,0.70745337,0.6820045,0.70457983,0.0,0.28562218,0.6031245,0.52211523,0.7261585,0.43165225,0.28380296,0.5225745,0.597542,0.10485696,0.68051815,0.8693465,0.33754754,0.0,0.0,0.0,0.3276559,0.0,0.21632622,0.17469534,0.6176484,0.5672518,0.0,0.47905588,0.56529075,0.5683383,0.3100499,0.5761173,0.0,0.9104524,0.39115238,0.3955943,0.14003733,0.11299285,0.38705617,0.41621155,0.3356743,0.61963403,0.60782856,0.49698746,0.5373664,0.5638517,0.58730286,0.3184206,0.0,0.5343275
abeautifuldaymovie,0.1277412,0.25423092,0.32511258,0.26583174,0.31436482,0.38047847,0.47234583,0.29809505,0.45069426,0.3290668,0.4395748,0.14215451,0.14911428,0.36537343,0.22200443,0.4558177,0.37542322,0.0,0.3067599,0.37651238,0.46686125,0.0,0.17184454,0.2991634,0.29142088,0.3261268,0.30189714,0.2773062,0.20369439,0.41899043,0.0,0.31376094,0.1250249,0.0,0.0,0.37339023,0.26443633,0.0,0.2249919,0.51774305,0.17269851,0.45117548,0.0,0.100102074,0.2201028,0.0,0.0,0.069280915,0.33653444,0.3052875,0.0,0.40239874,0.24829754,0.35146523,0.16512112,0.30685252,0.0,0.37486368,0.11295247,0.0008054306,0.4509938,0.3607152,0.23584749,0.38710734,0.0,0.4544716,0.324401,0.0,0.0,0.40885824,0.12450226,0.5200107,0.4435638,0.47942603,0.0,0.16863842,0.48412904,0.45191646,0.5460795,0.29937196,0.37430367,0.36043245,0.36981824,0.060919635,0.53854656,0.45105976,0.4402556,0.0,0.0,0.15117212,0.27387086,0.0,0.34415966,0.1006374,0.35851014,0.5211807,0.0,0.47040704,0.43750593,0.29873306,0.488877,0.41243201,0.047756936,0.48004574,0.475506,0.44083557,0.007082274,0.0,0.18120626,0.4378123,0.35971737,0.6286163,0.49623042,0.37740037,0.34879708,0.3117107,0.44164047,0.235367,0.0,0.41626847
abominablemovie,0.38948303,0.63326794,0.55954385,0.4149958,0.67339414,0.34530976,0.7111379,0.5276753,0.33712202,0.7885028,0.78158265,0.096843734,0.35397962,0.6660532,0.7836314,0.7023786,0.6540308,0.0,0.5177542,0.6350958,0.71432024,0.0,0.3102733,0.84785944,0.89921147,0.7118514,0.49438396,0.61333966,0.42115587,0.65911376,0.0,0.59726036,0.3892058,0.0,0.0,0.72021306,0.2816729,0.0,0.6089909,0.85167795,0.46962088,0.58954847,0.0,0.20165811,0.50487727,0.14640187,0.0,0.0,0.51848036,0.6342796,0.0,0.42243645,0.6294164,0.7975915,0.282762,0.89934945,0.0,0.5879242,0.106234156,0.0,1.0692967,0.8688759,0.24942112,0.7815796,0.0,0.86090577,0.68363065,0.0,0.0,0.9296835,0.20548664,1.0181658,0.6738562,0.9417058,0.0,0.22200832,1.118142,0.8798683,1.1154149,0.6668215,0.68920094,0.8018841,1.0044681,0.43186283,1.0116519,1.0935091,0.907372,0.0,0.0,0.109152354,0.73083436,0.0,0.7770959,0.51827663,0.6992302,0.648245,0.0,1.1487309,0.7138581,0.6591754,0.83866185,0.55253965,0.019157097,0.9120591,0.62696576,0.8723269,0.00050467066,0.0,0.14488812,0.46906036,0.4649127,1.0417756,0.6574425,0.6592379,0.7254935,0.7021043,0.6463529,0.16586122,0.04155143,0.6344645
adastramovie,0.33253503,0.31345308,0.43706483,0.23046285,0.2362581,0.22580704,0.40504724,0.29526535,0.172055,0.39170983,0.405196,0.07733432,0.22723201,0.32757097,0.2793122,0.34147528,0.66440994,0.0,0.27765056,0.26507437,0.37883225,0.0,0.09292763,0.32873726,0.4728247,0.28701398,0.38272864,0.18940952,0.22940433,0.3658291,0.0,0.42752266,0.12553637,0.0,0.0,0.4165085,0.052848116,0.0,0.2692454,0.39961994,0.29017776,0.18648963,0.0040292707,0.08133682,0.16770212,0.084677696,0.0,0.11105574,0.4599609,0.26974213,0.095180035,0.22286333,0.34419855,0.4114716,0.17226543,0.2762361,0.0,0.33078384,0.05678253,0.06351607,0.44594374,0.532061,0.23415603,0.49769986,0.0,0.34824672,0.27075619,0.0,0.0,0.36911213,0.21841186,0.41306376,0.4720088,0.48321468,0.0,0.18566504,0.5062303,0.30771616,0.48036847,0.14927927,0.18297966,0.3964513,0.44931847,0.0,0.653789,0.4498553,0.38868132,0.0,0.0,0.040944643,0.3248775,0.0,0.33858562,0.052197866,0.46568024,0.38885173,0.0,0.5462866,0.31878862,0.3578687,0.4669224,0.39376655,0.07014689,0.49510455,0.43358934,0.33035862,0.15175958,0.0,0.16908403,0.37656885,0.32866865,0.5594592,0.3766654,0.4474674,0.29127175,0.39868724,0.41795182,0.2692842,0.0,0.42675683
adogsjourneymovie,0.33142936,0.7500491,0.9996568,0.47239134,0.48956856,0.82489127,0.9428014,0.6104771,0.5838204,0.66494083,0.8730293,0.2318923,0.5068125,0.91780424,0.89476633,1.0047771,0.907168,0.0,0.60189646,0.75465876,0.7598985,0.0,0.3734874,1.0211742,1.324072,0.65709627,0.9633578,0.4903829,0.6501477,0.62346566,0.0,0.8541412,0.49144328,0.0,0.0,1.0644124,0.08144657,0.0,0.28424758,0.5883028,0.59056133,0.7858637,0.0,0.033400826,0.20869133,0.27644885,0.0,0.16915767,0.8712108,0.7396484,0.0,0.93228805,0.8961663,1.1014895,0.38983333,0.68148696,0.00039611477,0.32936537,0.0,0.0,0.95139396,0.42147797,0.15825355,0.9271389,0.0,0.9100876,0.6968999,0.0,0.0,1.13431,0.4844657,0.8590936,0.5984588,1.0933009,0.0,0.43519914,0.9057423,1.0798942,1.378109,0.7057577,0.69527197,0.95625454,0.6762243,0.094541185,0.93498486,1.2698134,0.6639428,0.0,0.0,0.0,0.71449673,0.0,0.6562229,0.14681639,0.9525118,0.69106036,0.0,0.9852854,1.0513303,0.74833274,0.62617993,0.844944,0.057288617,1.3163552,0.79060614,0.6367675,0.0,0.0,0.1608876,1.1994355,0.67370397,1.0855067,1.1827285,0.81664854,0.72095054,0.5656193,0.69705105,0.21906653,0.0,0.9472603
aftermathmovie,0.2970466,0.21306533,0.32198846,0.2884267,0.2713295,0.27412528,0.28882462,0.23534441,0.27850193,0.3076555,0.38524067,0.10260901,0.14068997,0.39742246,0.24470279,0.33152303,0.3720677,0.0,0.20144127,0.3545013,0.2109864,0.0,0.12631662,0.3345158,0.45632648,0.28017184,0.32256088,0.19929649,0.12639603,0.29012692,0.0,0.32651955,0.2141323,0.0,0.0,0.4108025,0.16336365,0.0,0.12849078,0.3897948,0.23984696,0.22576942,0.0,0.1302039,0.16596079,0.049443703,0.0,0.08347273,0.25502673,0.28091326,0.00156481,0.33929408,0.21891865,0.31618273,0.0873643,0.31569305,0.0,0.26069653,0.025300901,0.0,0.32531106,0.23318928,0.039319336,0.28014883,0.0,0.42151758,0.2358412,0.0,0.0,0.4493525,0.1759479,0.42517942,0.34419128,0.3233053,0.0,0.25215754,0.39380857,0.2934385,0.510759,0.30742103,0.22997263,0.31328034,0.36249644,0.13872866,0.43686318,0.37031227,0.3001254,0.0,0.0,0.0,0.21908744,0.076612495,0.2842544,0.14217688,0.3214894,0.27100253,0.0,0.3757629,0.25904936,0.28115296,0.30921727,0.33063158,0.017597873,0.44770515,0.3683964,0.3552161,0.015378857,0.041916236,0.23638444,0.3164201,0.2572487,0.5095168,0.37880567,0.29422107,0.28949374,0.28782177,0.30084607,0.11783085,0.017387666,0.3725014
aftermovie,0.23541655,0.39410007,0.43271643,0.16724347,0.23264112,0.39466217,0.4546426,0.43921968,0.02232025,0.35509896,0.53051716,0.13639897,0.18914568,0.42108715,0.28255865,0.32476905,0.34232756,0.0,0.35664028,0.31039336,0.33636907,0.0126863,0.12550527,0.40481228,0.52774453,0.3557589,0.47881782,0.370044,0.23636049,0.30393767,0.0,0.30460835,0.073280066,0.0,0.0,0.37173402,0.16547093,0.0,0.33136973,0.40489003,0.27781647,0.36927518,0.0,0.09631616,0.20766602,0.13886128,0.0,0.19722262,0.2877315,0.21938741,0.09926373,0.2925256,0.0858714,0.34008855,0.28100294,0.41111428,0.056043077,0.35520118,0.21354331,0.05478835,0.33028594,0.40130234,0.084584095,0.33340767,0.0,0.43437642,0.2534514,0.0,0.0,0.6224298,0.2865219,0.59403443,0.4171949,0.39723855,0.0,0.20717627,0.5343772,0.4833482,0.55770415,0.38050503,0.30707884,0.5319664,0.46713626,0.3878964,0.6010569,0.60481995,0.51154876,0.0,0.0,0.09939577,0.3831072,0.0,0.34233972,0.24103592,0.45667014,0.43495256,0.0,0.35901284,0.43846926,0.37859273,0.2798361,0.37508842,0.014169411,0.51557577,0.39163998,0.2978816,0.16297705,0.0,0.16146816,0.3721187,0.22539173,0.5902421,0.44106168,0.5495289,0.40522984,0.37241286,0.4021674,0.2858438,0.0,0.44608957
ahiddenlifefilm,0.089835495,0.14828107,0.17782229,0.12540647,0.1380345,0.14720717,0.18058673,0.132889,0.11138683,0.15624145,0.186495,0.063909695,0.060249336,0.14528002,0.15636995,0.18275642,0.17934074,0.0,0.15375978,0.1252227,0.12198207,0.0,0.08495999,0.16748776,0.21663943,0.10633748,0.15873389,0.11639913,0.082924396,0.13406602,0.0,0.14912178,0.080311045,0.0,0.0,0.20862553,0.06243816,0.0,0.1358775,0.20050007,0.10729752,0.14798829,0.0,0.02081758,0.09261972,0.03985142,0.0,0.041907936,0.13241231,0.14217523,0.032570492,0.13321353,0.111016,0.16878979,0.06537062,0.13843967,0.0,0.11426135,0.017891169,0.0,0.18768314,0.14870404,0.09712716,0.16152376,0.0,0.20969206,0.13649732,0.0,0.0,0.21464626,0.078894675,0.22491986,0.16207804,0.18090028,0.0,0.082202315,0.21091053,0.19737795,0.24489506,0.1540731,0.12783422,0.16645363,0.19062985,0.063133985,0.22521962,0.20142345,0.15195948,0.0,0.0,0.017961793,0.13707423,0.009474622,0.13885334,0.059412844,0.17496367,0.17989415,0.0,0.21830264,0.15312944,0.15831533,0.17695652,0.17121252,0.010691237,0.22481386,0.18052101,0.15888903,0.033032037,0.0,0.07819715,0.1809213,0.13097696,0.22124901,0.20268957,0.15727799,0.13977301,0.16311865,0.19062787,0.06776795,0.0,0.18744013
alitamovie,0.4840355,0.18123245,0.39714712,0.53827393,0.469493,0.22402412,0.64401025,0.40636185,0.30717838,0.41719887,0.55286825,0.045885734,0.16650161,0.6145644,0.58290887,0.44130594,0.63312083,0.0,0.62312245,0.67027014,0.3597169,0.0,0.36921364,0.5940773,0.9119336,0.4059778,0.6065918,0.25345182,0.25101697,0.350891,0.0,0.54586184,0.22185303,0.0,0.0,0.54065675,0.0,0.0,0.24771224,0.64593464,0.22572492,0.30363512,0.124610014,0.0,0.46641433,0.27059397,0.0,0.27178448,0.54121095,0.3771767,0.07623227,0.43563008,0.106911175,0.53115207,0.20112035,0.438584,0.0,0.47559863,0.26577652,0.0,0.52864033,0.51442134,0.5820099,0.5720259,0.0,0.60266405,0.35538217,0.0,0.0,0.41479695,0.08847815,0.55974776,0.78538066,0.609324,0.0,0.45785165,0.74501395,0.37902564,0.6458647,0.32339355,0.22446305,0.45575643,0.59113187,0.0,0.61118305,0.6991244,0.51224554,0.0,0.0,0.0,0.6567964,0.0021002488,0.541932,0.42557773,0.6318349,0.5404991,0.0,0.7364862,0.43441704,0.4534629,0.6511719,0.61931676,0.10046495,0.73833495,0.7591989,0.5099718,0.15739043,0.0,0.22751376,0.52081555,0.6978779,0.6871762,0.6095541,0.4276596,0.58888793,0.5041216,0.62230134,0.41048783,0.0,0.5591604
