movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.5541103,0.5370758,0.75884336,0.4793898,0.3777674,0.34295863,0.5618268,0.4196177,0.46281543,0.30730036,0.43609217,0.0,0.53702277,0.5717537,0.20155339,0.3850717,0.22557122,0.0,0.49673888,0.5616965,0.0,0.36693686,0.14716421,0.0,0.8542259,0.52070534,0.40682805,0.62523293,0.65157354,0.37837505,0.66780585,0.44980294,0.0,0.44991,0.17258996,0.09439358,0.5129583,0.4221384,0.5674634,0.38104433,0.6228696,0.4990807,0.47001025,0.51095396,0.45012978,0.45110002,0.20618853,0.0,0.17656213,0.34369576,0.52009034,0.3878713,0.5227544,0.537708,0.48228407,0.4021622,0.34623015,0.5398796,0.24543455,0.5383584,0.44042718,0.0,0.58069575,0.37450057,0.5651832,0.4835441,0.33818796,0.27166325,0.29718667,0.03024279,0.26903787,0.25789765,0.7206362,0.21571727,0.0,0.31392068,0.39858565,0.12710808,0.1256075,0.32085925,0.0,0.27439618,0.5923437,0.3713372,0.42889944,0.72776985,0.6152819,0.20092882,0.46938056,0.19970636,0.1475105,0.0,0.0,0.8251114,0.39311865,0.5818151,0.53474057,0.22995317,0.61250156,0.5233385
47metersdown,0.5742251,0.61372906,0.7014748,0.702093,0.23032433,0.49231678,0.6038773,0.37193814,0.5579406,0.40147838,0.46679866,0.0,0.78452116,0.64606774,0.02928295,0.4576463,0.28624114,0.0,0.49677807,0.49284795,0.0,0.43963414,0.10323353,0.0,0.76872987,0.5644233,0.24590115,0.44904622,0.8598373,0.31380427,0.50721526,0.42161375,0.0,0.568034,0.5701118,0.2594669,0.52409166,0.37583315,0.35572323,0.46249342,0.5906743,0.36032438,0.5150979,0.54767185,0.28505048,0.29558256,0.3649001,0.0,0.3281478,0.4142993,0.6049106,0.4864029,0.46911114,0.31429863,0.3929628,0.7462447,0.47704473,0.57137537,0.096646495,0.35460827,0.45659846,0.0,0.46052936,0.50669676,0.2614093,0.66793746,0.4196452,0.58333284,0.28750867,0.25553274,0.41602394,0.29579672,0.7202998,0.22005679,0.0,0.22250012,0.35433456,0.27002463,0.11594362,0.1532303,0.0,0.0,0.47448945,0.3605551,0.26054206,0.71194655,0.4414655,0.14897697,0.49834466,0.35694748,0.24507037,0.0,0.0,0.6351632,0.4077215,0.43302542,0.49943435,0.0,0.36869717,0.5181971
abeautifuldaymovie,0.39120838,0.5423872,0.41972315,0.37232864,0.20944822,0.25988537,0.48418027,0.31696135,0.4082323,0.20818949,0.39916432,0.0,0.46569914,0.32218003,0.0143191,0.39443946,0.21657524,0.0,0.32750422,0.35596386,0.0,0.34951127,0.23216408,0.061344936,0.52684,0.43199232,0.28505328,0.36954957,0.6371647,0.20302472,0.44755065,0.37524456,0.0,0.42744756,0.27164522,0.160961,0.30118337,0.18736725,0.31597638,0.40884054,0.43099618,0.19421515,0.45276955,0.42823943,0.50470275,0.15533945,0.33467445,0.011922729,0.20361458,0.4081244,0.5323612,0.29332873,0.4761154,0.44845757,0.4841606,0.24088974,0.27351186,0.5166235,0.20833607,0.27862075,0.3723452,0.0,0.57150567,0.3285941,0.60546225,0.4612923,0.35641682,0.08577027,0.3095109,0.09034389,0.3474166,0.2852552,0.58937806,0.2006452,0.0,0.26078218,0.3533457,0.3024412,0.22537409,0.22107884,0.0,0.0,0.4396869,0.31944355,0.20462555,0.60742193,0.55251855,0.100836664,0.19054835,0.19106905,0.14615455,0.0,0.0,0.5262126,0.3656611,0.5304319,0.52741534,0.12867652,0.5836499,0.3090704
abominablemovie,0.8445298,0.72416276,0.76824623,0.4802219,0.4848744,0.7646899,0.674425,0.2591012,0.7884375,0.32925144,0.6020335,0.0,0.56614166,0.6377484,0.0,0.9525862,0.5273459,0.0,0.5955159,0.7127928,0.0,0.49140367,0.18052937,0.028703978,1.0086138,0.94179535,0.39387295,0.56194544,0.90085816,0.51033133,0.82289094,0.6376638,0.0,0.624764,0.5108094,0.004194135,0.3383134,0.4754442,0.6172137,0.52651846,0.6540057,0.5008612,0.60931873,0.65037555,0.5619231,0.3674099,0.60547584,0.1643869,0.3639018,0.4651361,0.8977898,0.6639452,0.4963569,0.8122283,0.6696645,0.456717,0.4843902,0.7639949,0.43251187,0.6476242,0.6542943,0.0,0.9143496,0.5088023,0.7436085,0.6609789,0.51344997,0.01848585,0.42202574,0.12326388,0.73792773,0.62188834,0.9879696,0.4492154,0.0,0.6916445,0.7563387,0.25335217,0.22854993,0.38846713,0.0,0.10335857,0.48413366,0.44555965,0.32612783,0.80914384,0.5833843,0.121195585,0.5306022,0.0880008,0.050530642,0.0,0.0,0.96814144,0.5627336,1.0456599,0.6034355,0.48129237,0.5632128,0.35523838
adastramovie,0.48465082,0.44764686,0.52531374,0.37183666,0.29958463,0.35586625,0.38265842,0.25257456,0.30210775,0.1971693,0.45241943,0.0,0.31071004,0.4575532,0.064660065,0.38985243,0.3752444,0.0,0.5821534,0.4690485,0.0,0.32364073,0.20479818,0.0,0.55000246,0.4495419,0.33624098,0.5551579,0.4949069,0.32389882,0.44368786,0.29187387,0.0,0.44401988,0.21151882,0.12232779,0.34920126,0.26770577,0.43605742,0.43159086,0.56582373,0.2398727,0.4436652,0.47716174,0.25147152,0.3386478,0.10607357,0.0,0.21893223,0.18362159,0.47202665,0.27352074,0.38358146,0.4632536,0.48210534,0.2386139,0.16959818,0.43375272,0.07800088,0.3784824,0.46014595,0.0,0.45030928,0.33125192,0.5379587,0.41269055,0.31063628,0.262191,0.22430602,0.2837215,0.24395439,0.14137565,0.42774805,0.295163,0.0,0.24419492,0.15232605,0.20288077,0.21352546,0.22064455,0.0,0.042990908,0.46755415,0.2196672,0.35162738,0.62613,0.44593412,0.2524845,0.22542372,0.14934441,0.14156719,0.0,0.0,0.4536577,0.48775214,0.3829165,0.4994989,0.07326345,0.38542852,0.37968373
adogsjourneymovie,0.77314776,1.1900986,1.1329643,0.6219481,0.67677975,0.8051168,1.047405,0.6346052,1.007606,0.18982965,1.0336589,0.0,1.2428962,0.9121246,0.08429888,1.1571231,0.57911175,0.0,0.77009,0.97107714,0.0,0.9720154,0.40227467,0.0,1.4760121,0.642029,0.6601362,1.1898961,1.1226388,0.8790419,0.90629375,0.6400789,0.0,0.54248667,0.22103977,0.3286063,0.73979497,0.86086756,0.7864334,0.66363865,1.1358626,0.5822512,0.8095438,0.4375411,0.76964116,0.9136585,0.14927816,0.3857276,0.6112984,0.538358,0.8488471,0.8230296,0.30372044,0.9237036,0.9879371,0.5460705,0.5290025,0.71532124,0.28028327,1.1431348,0.76168185,0.0,0.909415,0.554522,0.6671116,0.87674046,0.6594918,0.46093395,0.8894025,0.39805195,0.5433593,0.38090762,1.5173072,0.54362464,0.0,0.41048345,0.34746745,0.17087914,0.1850626,0.30871683,0.0,0.32886717,1.0760562,0.5918472,0.23645104,1.5952936,0.8814863,0.6495388,1.187097,0.04829812,0.4114393,0.0,0.036722824,1.0852556,0.8873744,0.77198887,0.92897856,0.839332,1.234743,0.81587535
aftermathmovie,0.41143245,0.38886654,0.44517145,0.39704996,0.22121751,0.24680719,0.30245394,0.20587574,0.28177086,0.22514051,0.30148566,0.0,0.28681147,0.38756776,0.06737436,0.22540852,0.17443198,0.0,0.4054855,0.36406016,0.0,0.3111646,0.033932894,0.04852494,0.50630444,0.2746684,0.13798772,0.3294888,0.35702476,0.27063042,0.47941884,0.34201574,0.0,0.30627742,0.15096515,0.075963564,0.32723433,0.16304256,0.18247618,0.29879093,0.36867577,0.18415043,0.3233445,0.3117895,0.23888268,0.25350532,0.21021521,0.0,0.20547338,0.24104387,0.33436513,0.28726962,0.2919901,0.31103423,0.34394938,0.23731242,0.3019003,0.2763551,0.049127556,0.32111967,0.20515394,0.0,0.17830148,0.23528986,0.4303091,0.29201236,0.28193703,0.1887351,0.1528641,0.026897497,0.18030073,0.22945534,0.38891068,0.1727635,0.0,0.22319303,0.1667219,0.1464034,0.1240667,0.15198296,0.0,0.0,0.40235186,0.17377499,0.22774345,0.51226276,0.30177358,0.051066026,0.2666402,0.018391013,0.20775822,0.0,0.0,0.46071857,0.38032448,0.2684315,0.37938637,0.0463091,0.4162256,0.3558954
aftermovie,0.42475924,0.5377164,0.62676054,0.3688636,0.10594321,0.42779282,0.51668566,0.3728653,0.4000297,0.3267313,0.5370114,0.0,0.47865814,0.5575472,0.11849426,0.3575932,0.2786604,0.0,0.2768885,0.22230777,0.0,0.476579,0.14330575,0.0,0.6228752,0.44485566,0.2663374,0.5444989,0.6299841,0.37751687,0.4337157,0.40818316,0.0,0.5104978,0.305664,0.0,0.23847938,0.22281009,0.47581288,0.4374097,0.4449517,0.2968444,0.35309005,0.5508293,0.17471504,0.33101326,0.34847772,0.0,0.11958684,0.30233312,0.514451,0.32140854,0.44190574,0.36578766,0.34245488,0.36684003,0.35738474,0.4696952,0.12528898,0.39109826,0.29816878,0.0,0.5455903,0.43236947,0.52412975,0.46125492,0.47206828,0.24941714,0.2093317,0.09179871,0.2822618,0.3132745,0.5732298,0.21062295,0.0,0.2638414,0.29447988,0.2401212,0.048382618,0.17106855,0.0,0.06335267,0.48769084,0.27354345,0.33524337,0.5815878,0.38557366,0.14398094,0.43241566,0.1439948,0.12216847,0.0,0.0,0.5699285,0.422994,0.55560815,0.42483717,0.14528191,0.5684233,0.37509
ahiddenlifefilm,0.2078193,0.20672335,0.20783521,0.1582726,0.12506887,0.16955838,0.19131143,0.11819218,0.16893652,0.119713545,0.21184188,0.0,0.20590916,0.17347552,0.029659558,0.18380608,0.1139057,0.0,0.13927111,0.17855412,0.0,0.17887022,0.074478775,0.0,0.27772087,0.19664785,0.11699878,0.20082249,0.23480922,0.15462293,0.19870554,0.16195297,0.0,0.17275724,0.103400715,0.06830281,0.15107673,0.12745735,0.17845315,0.15617166,0.20524988,0.14125194,0.19687179,0.18492188,0.16625144,0.11885468,0.10288054,0.0039844653,0.1112148,0.123438425,0.22867313,0.14768317,0.15103969,0.21878304,0.17429873,0.14050725,0.12049156,0.18354262,0.08416475,0.1798697,0.142523,0.0,0.20836565,0.13961759,0.19357523,0.19710836,0.13321748,0.103115626,0.109806105,0.05110207,0.123622224,0.113294974,0.24959727,0.10274613,0.0,0.12648734,0.14417988,0.09555773,0.0665051,0.10051054,0.0,0.037374794,0.18821509,0.13261852,0.1307836,0.24087304,0.20753254,0.066365115,0.15852398,0.07034177,0.07822442,0.0,0.0,0.26120362,0.17309204,0.19374871,0.19787543,0.070702106,0.2039378,0.16346152
alitamovie,1.1721679,0.79494995,0.7976698,0.58259517,0.6767483,0.65812945,0.70635724,0.16386034,0.6703284,0.49806568,0.8001807,0.0,0.34079772,0.5513783,0.23015577,0.8580356,0.57674724,0.0,0.49152738,0.70083916,0.0,0.7141588,0.53996074,0.0,1.161547,0.6134923,0.2701211,1.0197135,0.63167447,0.5661264,0.6628868,0.3411895,0.0,0.9150566,0.38142657,0.0721914,0.54287803,0.39788038,0.47095895,0.534895,1.0009418,0.7261366,0.9348811,0.6231573,0.2880577,0.5356289,0.28228056,0.0,0.31746706,0.33600542,0.8319259,0.56778216,0.6167118,0.90852404,0.5739403,0.52117145,0.68092215,0.7106814,0.3095501,0.6588586,0.44168636,0.0,0.59258246,0.50457984,0.45788404,0.4721901,0.45464903,0.6159196,0.3928269,0.36813387,0.45153278,0.2216086,0.6766786,0.36394253,0.0,0.5194437,0.5834955,0.3244778,0.29443052,0.5700448,0.0,0.0,0.8986641,0.6041811,0.4585325,0.8916186,0.55757123,0.2521201,0.6447906,0.116670325,0.16295421,0.0,0.015375681,0.9894501,0.859162,0.63641524,0.5558517,0.2130095,0.7045353,0.5759804
