movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.5249836,1.30696,1.035474,0.9679183,1.3082787,1.2471492,0.7649392,1.0938493,1.2051878,1.0802488
47metersdown,1.4323087,1.7814282,0.65049946,1.2803922,1.0161744,0.79845196,0.6354409,1.4515368,1.2400918,1.056865
abeautifuldaymovie,1.4108379,0.96649027,0.71358955,0.8832319,0.9764123,0.7798681,0.42397016,1.0579594,0.78544945,0.8575586
abominablemovie,2.0550356,1.4876533,1.4815334,1.6938832,1.6610712,1.5690843,0.7294792,1.6003841,1.6547415,1.0553298
adastramovie,1.3126683,1.0158526,0.7711543,0.7823068,0.88715994,0.75172275,0.64785266,0.94709975,0.8712342,0.6909177
adogsjourneymovie,2.7587507,2.436319,1.7861952,2.0320773,2.8652606,2.6637647,1.270138,2.4649427,1.6149769,2.198674
aftermathmovie,1.0702977,0.8878013,0.645193,0.7644377,0.8455223,0.84428936,0.6887391,0.97713715,0.76279557,0.7156337
aftermovie,1.4130194,1.2076209,0.81405824,1.0317245,0.970708,0.8627997,0.6539867,1.1219498,1.0034288,0.99694127
ahiddenlifefilm,0.6969194,0.52246165,0.39822674,0.50697947,0.5428344,0.45429257,0.3495814,0.5468591,0.51105285,0.4365073
alitamovie,2.0662107,1.4941257,1.0382142,1.3840172,1.585588,1.3776987,0.99703586,1.6319727,1.0284982,1.4766479
angelhasfallen,2.0251482,1.2881343,1.1444441,1.4906461,1.1449869,1.4046309,0.9663248,1.2575133,1.6550734,1.5455365
angrybirdsmovie,2.7688153,1.8757405,1.7788433,2.2999597,2.4997873,2.2539897,1.1987897,2.9420269,2.283341,1.7719822
annabellemovie,2.2379956,1.7981678,1.2799135,1.5807184,2.345671,1.6437659,1.1165029,2.0422974,1.9045262,1.1985116
annamovie,1.5292063,1.1489508,0.8385006,1.1689305,1.48493,1.0665154,0.7649007,1.2531179,1.0017267,0.92208165
apollo11movie,0.8253415,0.66526914,0.51068866,0.64443254,0.7040323,0.46272817,0.39657426,0.7255296,0.62816554,0.49095446
arcticdogsmovie,1.3883173,1.228307,0.7892947,1.129662,1.1150695,0.8474962,0.65180147,1.1886295,1.1145107,0.8796497
arcticmovie,1.0932591,0.8789246,0.65556884,0.87152565,0.9904101,0.77985597,0.5458075,0.99211895,0.7384178,0.75967246
