movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.48754877,0.0,0.061638363,0.41478348,0.1665912,0.17321277,0.47507018,0.45775935,0.0,0.39542297,0.0,0.4441327,0.26012108,0.56077284,0.048474487,0.30495632,0.0,0.40951386,0.36430407,0.13109754,0.45431232,0.45302346,0.41667697,0.0,0.5756913,0.47197896,0.20611867,0.0,0.12651595,0.5111351,0.66874975,0.43364495,0.4318271,0.2275055,0.11963022,0.70583385,0.42018571,0.51356405,0.28413355,0.6568528,0.14546657,0.41340828,0.103421345,0.17785114,0.5954148,0.09622484,0.5244136,0.2965489,0.33986878,0.0,0.4021901,0.17535704,0.35954547,0.47427386,0.5204533,0.0,0.1446044,0.2553891,0.33417583,0.44342774,0.33634093,0.53616667,0.54357016,0.57456803,0.59761906,0.55807436,0.0,0.38085094,0.24305722,0.6330452,0.3854539,0.0,0.31317332,0.39024004,0.51401305,0.5218791,0.7259594,0.0,0.19262749,0.25492582,0.47604874,0.3637614,0.05662041,0.2753394,0.3979682,0.0,0.41134647,0.27018282,0.43647185,0.66747093
47metersdown,0.393699,0.0,0.10949742,0.37212923,0.2683353,0.14440008,0.41738677,0.3337672,0.0,0.35629937,0.0,0.5106561,0.17835064,0.79546815,0.0,0.1455496,0.0,0.35223117,0.3092451,0.3353807,0.5627886,0.6422346,0.64408755,0.0,0.61065435,0.4274996,0.22463062,0.0,0.1645581,0.71294755,0.59101313,0.3148396,0.41953698,0.20916024,0.04779615,0.55424684,0.63494104,0.6545332,0.4244461,0.37958336,0.0,0.39364624,0.24184221,0.177584,0.73731387,0.0,0.4899387,0.5119332,0.24305198,0.0,0.2977729,0.16934426,0.21564697,0.38336736,0.81376225,0.0,0.06245646,0.17652547,0.49539244,0.6372194,0.55139,0.4501664,0.601436,0.56545085,0.9192108,0.44602114,0.0,0.42595062,0.23524186,0.865447,0.36745614,0.0,0.04952894,0.6346818,0.5765947,0.54353213,0.85072434,0.0,0.1920998,0.3536239,0.570774,0.34424853,0.21518108,0.3872353,0.27755833,0.0,0.41886747,0.31011227,0.46854782,0.732275
abeautifuldaymovie,0.52419066,0.0,0.11301427,0.43716055,0.17422551,0.4072558,0.41109115,0.42248026,0.0,0.34200442,0.0,0.25338766,0.15812723,0.5603415,0.0,0.31870756,0.0,0.3717653,0.30652842,0.23477855,0.33793586,0.4245968,0.37779623,0.0,0.65789545,0.33260548,0.21162486,0.0,0.039921947,0.31720304,0.6854721,0.40895563,0.5764419,0.4060323,0.10099128,0.751835,0.3452328,0.5569395,0.33582428,0.78623956,0.211699,0.5200119,0.0,0.22971271,0.54840124,0.18403238,0.28393766,0.28166747,0.22646838,0.0,0.39130414,0.11514357,0.50946254,0.3534096,0.3460344,0.0,0.0,0.2843878,0.3841271,0.42747653,0.42247137,0.39451778,0.5637032,0.5471453,0.4842853,0.383084,0.0,0.5852151,0.18711111,0.6272165,0.41246623,0.0,0.22974183,0.5588672,0.46025243,0.39714092,0.71765006,0.0,0.2585048,0.25666153,0.548931,0.33180702,0.23888469,0.275202,0.52975744,0.021267563,0.52765083,0.19210654,0.3562426,0.66619384
abominablemovie,0.59543574,0.0,0.26733518,0.6114615,0.51509804,0.16023704,0.89095366,0.76173824,0.0,0.87218684,0.0,1.099969,0.23262213,0.75686544,0.13892889,0.20129304,0.0,0.3433858,0.32306668,0.15150717,0.6533096,0.6077371,0.76301306,0.0,1.0504085,0.7171817,0.18636468,0.0,0.0,0.8096083,1.0988212,0.7332988,0.35010248,0.15171891,0.2152807,0.5562775,0.79128706,0.72574574,0.4055284,0.74043655,0.26714942,0.6108385,0.27270555,0.19860815,0.9359813,0.11227876,0.71068233,0.5868481,0.24454416,0.0,0.1290763,0.44766372,0.5749443,0.81323946,0.97035676,0.0,0.037235774,0.68832004,0.47181883,0.7911698,0.7382018,0.92219234,0.79406047,0.82564384,0.67456096,0.68556154,0.0,0.5309348,0.22896689,1.1296371,0.7186256,0.0,0.13826805,1.1836721,0.80314064,0.5973654,1.2443684,0.0,0.52311605,0.57513607,0.7685721,0.50740445,0.1424471,0.2904892,0.48418233,0.0,0.8810199,0.2407268,0.64450103,0.7426372
adastramovie,0.31534535,0.0,0.19212449,0.29261118,0.23574445,0.056619886,0.3858872,0.3054781,0.0,0.29762128,0.0,0.2844681,0.21221088,0.43134427,0.02086566,0.19949901,0.0,0.23164436,0.2028588,0.22835217,0.32684606,0.34595397,0.28693503,0.0,0.59061944,0.37187815,0.13886753,0.0,0.09042212,0.34332216,0.45269117,0.437688,0.36214504,0.16727835,0.13310258,0.44624925,0.33863762,0.53544444,0.2976537,0.39807704,0.14731696,0.24664345,0.0,0.06107961,0.40843117,0.0803683,0.32815623,0.31754565,0.13566142,0.0,0.23896572,0.2323656,0.3251227,0.40147364,0.41777366,0.0,0.1475807,0.2200362,0.3079608,0.41460323,0.38567713,0.37880147,0.51701343,0.36697215,0.51020235,0.34182924,0.0,0.33602014,0.27120265,0.7063335,0.39900634,0.0,0.17317775,0.5296851,0.3714998,0.45607066,0.5428386,0.0,0.18396622,0.21177427,0.37073907,0.28338403,0.09772522,0.1658639,0.21138471,0.0,0.31919962,0.058918804,0.3507658,0.4390648
adogsjourneymovie,1.0658092,0.0,0.107233055,1.1836271,0.560053,1.0181149,1.1153969,1.1332518,0.0,0.77976495,0.0,0.4293329,0.17300025,0.8466434,0.0,0.36351866,0.0,0.8562157,0.93571794,0.18941654,1.2904525,1.1701614,0.6150587,0.0,1.1891184,0.3628585,0.09579222,0.0,0.18552262,0.6254362,0.99474436,1.1300329,0.7472534,0.5459685,0.21829166,1.2737584,1.2790357,1.0423927,0.49810147,1.1132294,0.21511298,1.049666,0.0,0.08785931,1.0051142,0.0,0.75221986,0.34651938,0.79919726,0.0,0.6974717,0.5877256,0.51491857,0.82581455,1.0464653,0.0,0.0,0.34790128,0.62646914,1.0812584,0.30227014,0.85240936,1.2415433,1.1461782,1.2859521,0.7919283,0.0,0.8747777,0.28781554,1.3238282,1.1330774,0.0,0.44272673,0.90737534,0.8136833,0.59617734,1.2958329,0.0,0.33602542,0.71781635,0.9495521,0.55935794,0.2528834,0.54040456,1.0300714,0.0,1.0141405,0.54165345,0.9417384,1.1165935
aftermathmovie,0.37772155,0.0,0.19088763,0.30327743,0.18949182,0.14063774,0.34109935,0.3578935,0.0,0.31625596,0.0,0.3017526,0.19571358,0.37539047,0.0,0.24838674,0.0,0.28376058,0.29339257,0.16677707,0.33393323,0.25723422,0.23319417,0.0,0.49156174,0.24034084,0.066450626,0.0,0.0,0.3647633,0.47663578,0.22484224,0.35018495,0.19679469,0.11108348,0.4166704,0.4011469,0.47814235,0.21925941,0.42478716,0.056650348,0.2259101,0.0056233816,0.12340649,0.3727276,0.028976705,0.36743242,0.34903684,0.26310572,0.0,0.14105973,0.15659048,0.19756012,0.4412853,0.3157818,0.0,0.1468898,0.28085354,0.25468588,0.4618942,0.19496761,0.33503634,0.49095342,0.52598995,0.51810884,0.3642304,0.0,0.32001254,0.20506036,0.43437555,0.28998157,0.0,0.3062325,0.37966478,0.380683,0.40729806,0.46519914,0.0,0.10369129,0.20661826,0.37672573,0.27062353,0.16728663,0.32265195,0.26689228,0.0,0.38060197,0.15218213,0.36111385,0.39340848
aftermovie,0.4032662,0.0,0.11538798,0.43585533,0.36083704,0.1746218,0.33920577,0.33737203,0.0,0.5116308,0.0,0.4446714,0.14248878,0.5864793,0.10730434,0.26553428,0.0,0.22321343,0.20207377,0.17562468,0.5692095,0.3766816,0.37303865,0.0,0.7534204,0.39791563,0.21042258,0.0,0.14729835,0.50330585,0.6617995,0.3357693,0.5190429,0.15295896,0.0,0.7286937,0.48498824,0.63628894,0.446137,0.56585765,0.22080964,0.4271764,0.0,0.23793186,0.48073015,0.09775072,0.4151633,0.37081337,0.27828375,0.0,0.3535703,0.14129938,0.42593873,0.56688774,0.5380988,0.0,0.14400442,0.28685555,0.46550876,0.5441201,0.35527575,0.46528003,0.49016356,0.5391266,0.5277329,0.5695162,0.0,0.46634036,0.19367248,0.7881212,0.4172541,0.0,0.2287898,0.46505308,0.4320885,0.4469129,0.86829245,0.0,0.21422926,0.23886965,0.5750728,0.5382199,0.20260775,0.21711592,0.40210038,0.0,0.417325,0.20045632,0.31211132,0.38424134
ahiddenlifefilm,0.23447743,0.0,0.060580797,0.20815541,0.11263031,0.10988368,0.19481525,0.19938394,0.0,0.21150672,0.0,0.16325869,0.07221238,0.25101283,0.0015090909,0.119076,0.0,0.1616944,0.1438665,0.114816114,0.22649926,0.16516708,0.19063443,0.0,0.27962202,0.14555953,0.07387404,0.0,0.043149758,0.20339446,0.2631463,0.1710103,0.19118321,0.108982906,0.09229685,0.27723262,0.21630363,0.27273035,0.1565699,0.25491393,0.07208423,0.20256624,0.0,0.06732205,0.25699452,0.04250143,0.1800758,0.17354129,0.12724426,0.0,0.1403319,0.07418613,0.18471669,0.19450411,0.25779033,0.0,0.056314304,0.14977306,0.15887201,0.2347004,0.17398334,0.20805404,0.2596678,0.25120962,0.25905764,0.20487174,0.0,0.20146209,0.12287896,0.30181488,0.18310408,0.0,0.1163619,0.24481119,0.22495516,0.23531131,0.3366458,0.0,0.09752223,0.14574942,0.25385803,0.17614117,0.08256081,0.15623608,0.17544526,0.0,0.20120445,0.10895764,0.16584155,0.27760306
alitamovie,0.3684671,0.0,0.18851969,0.3636747,0.116034344,0.22698027,0.349307,0.46481815,0.0,0.5171643,0.0,0.22870705,0.19258054,0.66228443,0.060296897,0.33206582,0.018181173,0.1803309,0.39636037,0.40036684,0.43498874,0.42301965,0.32976818,0.0,0.71797496,0.50765085,0.13645884,0.0,0.20944731,0.3445139,0.5229718,0.36003095,0.34142244,0.24731183,0.0434469,0.39133343,0.48027557,0.7273175,0.39859444,0.6239695,0.078104705,0.3631929,0.0,0.07925783,0.3684577,0.05732648,0.34648776,0.23985277,0.2117073,0.0,0.44158924,0.14439112,0.31534064,0.2884894,0.38377553,0.028690418,0.041154414,0.27782807,0.61593246,0.6121199,0.38897896,0.5728713,0.70537686,0.5842847,0.7170911,0.3972898,0.0,0.68352306,0.39774737,0.86048996,0.34191337,0.0,0.2989276,0.5813382,0.38533092,0.5653387,0.73271763,0.0,0.25267163,0.31122485,0.7037549,0.29137298,0.19901535,0.4271589,0.43608564,0.0,0.50902534,0.24495241,0.37236375,0.79148173
