movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.2993969,0.08341984,0.356431,0.62811434,0.39407933,0.3607878,0.32418305,0.39009535,0.67862636,0.38104504,0.0,0.39378983,0.62914604,0.5233609,0.24987082,0.24661459,0.045462206,0.114200875,0.29287472,0.17542642,0.43258303,0.51900136,0.0,0.36859044,0.23435529,0.3802256,0.19793224,0.37500355,0.314756,0.42609912,0.6109715,0.23465857,0.15005554,0.19016768,0.7031929,0.47181165,0.0,0.10733224,0.22163409,0.50250757,0.17957394,0.5842866,0.46701944,0.016690422,0.3978713,0.20858386,0.2950287,0.5791095,0.0,0.0,0.36273357,0.36142412,0.25901508,0.45639592,0.28263783,0.54108447,0.11207634,0.0,0.37005767,0.0,0.18180797,0.44791904,0.3568488,0.018383585,0.0,0.0,0.27588725,0.0,0.49834058,0.37004948,0.44133025,0.0,0.40642396,0.5028576,0.0,0.48496208,0.41896275,0.43151087,0.23309198,0.39241984,0.54818475,0.17153215,0.3648848,0.1904376,0.29824746,0.72117895,0.0,0.36400533,0.4338958,0.40906912
47metersdown,0.5344112,0.23563199,0.44214857,0.57896495,0.43736625,0.6860717,0.442715,0.6363214,0.8225988,0.38615263,0.0,0.29794785,0.628845,0.94588006,0.42086068,0.6094523,0.05827965,0.19097924,0.3197527,0.31525472,0.6919442,0.9001036,0.0,0.6359357,0.4035749,0.5365564,0.5781379,0.7407571,0.16284311,0.4477295,0.72569686,0.5826423,0.27388325,0.34593943,1.1159704,0.6773523,0.0,0.065703906,0.15693684,0.743919,0.3246011,0.8594105,0.6543963,0.0,0.41445652,0.3834722,0.5161214,0.4484139,0.0,0.0,0.42653695,0.32950053,0.32642353,0.5358807,0.5240876,0.501808,0.1912184,0.0,0.47749817,0.0,0.5986069,0.4061587,0.60284996,0.27756336,0.0,0.0,0.14827658,0.0,0.45724747,0.7323798,0.46803594,0.0,0.7142828,0.57022303,0.0,0.5869943,0.62210435,0.5636505,0.5284756,0.6303683,0.7994166,0.4042443,0.50577664,0.3175091,0.3531466,1.0148087,0.0,0.43126795,0.7563699,0.5167264
abeautifuldaymovie,0.3207926,0.15627284,0.295605,0.46796957,0.31653023,0.44282132,0.3232448,0.3105774,0.6210375,0.3094123,0.0,0.24061379,0.27446845,0.51410794,0.28961828,0.423059,0.045156,0.13363944,0.2948398,0.19456306,0.5261254,0.5832004,0.0,0.45285386,0.1520356,0.31565562,0.1849631,0.48361075,0.18633375,0.40978166,0.6147791,0.3109355,0.17120907,0.2178392,0.68618935,0.415724,0.0,0.13368708,0.20559974,0.50588953,0.11309977,0.6273433,0.3132655,0.0,0.36961937,0.29851803,0.23255275,0.3030097,0.0,0.0,0.18510172,0.1327896,0.23588991,0.33472088,0.465036,0.39775494,0.11788317,0.0,0.3149646,0.0,0.17122856,0.29902285,0.30973244,0.07482577,0.0,0.0,0.113037005,0.0,0.5026792,0.21518947,0.26484534,0.0,0.4264919,0.27057225,0.0,0.32141697,0.43176258,0.40053084,0.36930865,0.20877136,0.42944562,0.27895838,0.3025021,0.18254307,0.08931093,0.6351259,0.0,0.37720165,0.46657643,0.33947653
abominablemovie,0.4223583,0.32412323,0.18332006,1.1552917,0.91818905,0.44514343,0.88776755,0.84629315,1.2086234,0.5008845,0.0,0.6384858,0.6737877,1.018515,0.6091449,0.6396648,0.16216356,0.399308,0.6446401,0.29944232,0.754461,1.2212214,0.0,0.73000443,0.5505283,0.66855973,0.19374885,0.84903187,0.54407555,0.7844685,0.97336483,0.4603436,0.2651137,0.14540379,1.3918787,0.63014615,0.0,0.43873096,0.251948,0.943467,0.40838248,0.87559175,0.6086672,0.0,0.41243917,0.40207708,0.7803049,0.5804558,0.0,0.0,0.8260114,0.49678063,0.23881035,0.7145732,0.50547576,0.7475019,0.26277283,0.0,0.65052646,0.0,0.32266128,0.70339555,0.3838597,0.2374441,0.0,0.0,0.2125254,0.0,0.6826509,0.6635455,0.70326114,0.0,0.7161113,0.75088865,0.0,0.962322,0.67582244,0.8610887,0.48999187,0.6634678,0.73411554,0.06887098,0.46365693,0.47575012,0.2285383,1.3062795,0.0,0.6447064,0.98261994,0.53067094
adastramovie,0.4366065,0.11430762,0.29461384,0.49948394,0.38481614,0.38954905,0.40719482,0.29062754,0.5642552,0.31720284,0.0,0.292908,0.39005038,0.63634866,0.3962879,0.40815693,0.122613974,0.072924666,0.28044385,0.16454238,0.418355,0.5144143,0.0,0.34829834,0.12675585,0.4033839,0.17282788,0.43451568,0.40641055,0.38873354,0.46626285,0.18946785,0.20561309,0.31836358,0.63110065,0.42699304,0.0,0.17982598,0.32673565,0.5436861,0.060771808,0.6179488,0.506335,0.0,0.36476952,0.31254894,0.27920568,0.39135984,0.0,0.0,0.31451726,0.25237557,0.14635757,0.37152818,0.32585514,0.45552304,0.18667077,0.0,0.43506503,0.0,0.24752635,0.379025,0.37679747,0.17347908,0.0,0.0,0.26156875,0.0,0.47311777,0.46576816,0.31424022,0.0,0.47166178,0.4402984,0.0,0.3448946,0.4129436,0.35370395,0.22343317,0.38387978,0.5189457,0.16951105,0.21301979,0.34543985,0.18609053,0.63142794,0.0,0.2967437,0.68485457,0.42191255
adogsjourneymovie,1.1179583,0.26801613,0.84405893,1.0606443,0.77190524,1.2374372,1.2257273,0.39362428,1.7901506,0.87311774,0.0,0.7411925,1.1117699,1.7912897,0.65024734,1.0111907,0.20182902,0.3691207,0.5359007,0.34745705,1.1484046,1.5415583,0.0,0.8943189,0.27388337,1.0562692,0.4491927,1.242601,0.7717475,1.0647864,1.0509948,0.97668266,0.11945037,0.49861053,1.7862909,1.1602514,0.0,0.5909011,0.6789961,1.6431357,0.53234255,1.5078609,0.87348306,0.0,1.103611,0.2930545,0.8839641,0.7073601,0.0,0.0,0.9544946,0.5973979,0.6725108,1.6000798,1.0063493,1.1792127,0.5272997,0.0,0.77833706,0.0,0.4946883,0.9474105,0.9457524,0.32731208,0.0,0.0,0.29922628,0.0,1.2564113,0.94688374,1.0192807,0.0,0.69875205,0.9084542,0.0,1.4055135,1.0468864,0.8256256,0.43063384,1.3806696,1.148276,0.97331965,0.7834671,0.6669402,0.3283814,1.6750914,0.0,0.70484394,1.7875285,0.9828498
aftermathmovie,0.24028556,0.16833669,0.29497516,0.39382085,0.34508315,0.35663936,0.35830098,0.32684386,0.500626,0.21435583,0.0,0.29643127,0.32742253,0.42817563,0.18781266,0.24683467,0.03860941,0.11331145,0.18999961,0.17330366,0.33223003,0.44056064,0.0,0.34498715,0.12717028,0.20567964,0.23597483,0.41440436,0.17407998,0.33879617,0.48071036,0.29668242,0.25122562,0.15523188,0.5675436,0.29729357,0.0,0.10091319,0.20015836,0.4446072,0.15192503,0.43150315,0.3667723,0.0,0.28825146,0.21218094,0.23505236,0.3688431,0.0,0.0,0.2837099,0.20892067,0.1962349,0.41936523,0.3571056,0.43898457,0.1594823,0.0,0.33903345,0.0,0.11689225,0.33249828,0.30410743,0.036813844,0.0,0.0,0.051813185,0.0,0.44877058,0.34809232,0.29653704,0.0,0.45073512,0.27297744,0.0,0.35546052,0.33835167,0.3062214,0.23618129,0.34908926,0.25298077,0.2613254,0.2945732,0.25027713,0.24063638,0.56142884,0.0,0.344504,0.4610747,0.2989118
aftermovie,0.3977401,0.24301197,0.27780575,0.5903752,0.3306895,0.33846286,0.3584229,0.4243313,0.7206932,0.4985323,0.0,0.32325023,0.3342464,0.5132165,0.31813496,0.3130865,0.13248622,0.06186932,0.27393597,0.17191428,0.5139229,0.61222285,0.0,0.36560148,0.21967675,0.23370194,0.12675951,0.43740475,0.38980278,0.3615944,0.4725171,0.2556131,0.23027171,0.29698804,0.6867665,0.43366584,0.0,0.048581555,0.26503807,0.57422507,0.111517325,0.49834207,0.43145192,0.0,0.41039723,0.23642975,0.27773762,0.32003197,0.0,0.0,0.34406474,0.2514189,0.14970514,0.60040665,0.26191172,0.4503756,0.25106174,0.0,0.37255973,0.0,0.3192138,0.4492351,0.43554774,0.13436946,0.0,0.0,0.14342304,0.0,0.45158303,0.57107353,0.4344022,0.0,0.408372,0.42682102,0.0,0.43896097,0.36041528,0.53014225,0.43382376,0.42367136,0.39196137,0.21049303,0.31984693,0.37337646,0.21634951,0.66567487,0.0,0.3966015,0.48510128,0.41172147
ahiddenlifefilm,0.1384547,0.06784152,0.13062556,0.22345263,0.15921123,0.18168859,0.16463913,0.15190701,0.28808516,0.13876696,0.0,0.12633568,0.20018877,0.26134244,0.1416944,0.17965388,0.023570076,0.056899015,0.1301723,0.09269627,0.21160814,0.2535718,0.0,0.19024774,0.085377224,0.165381,0.10568488,0.18853718,0.116657406,0.17854187,0.2019448,0.1359652,0.09691307,0.1101837,0.294783,0.18408807,0.0,0.045157485,0.097293146,0.24848953,0.08047344,0.2466312,0.16956417,0.0,0.15989012,0.10178276,0.13480815,0.16987363,0.0,0.0,0.16641507,0.114055656,0.10921045,0.18141386,0.15264867,0.20700917,0.0927732,0.0,0.16471861,0.0,0.09024637,0.16086277,0.1597794,0.051165514,0.0,0.0,0.063312724,0.0,0.20921223,0.19817688,0.17362069,0.0,0.20331824,0.17544834,0.0,0.19613051,0.1733398,0.16654167,0.14214048,0.16248403,0.18061388,0.10803969,0.1800941,0.13841131,0.09389837,0.28929856,0.0,0.16367182,0.24824244,0.1667647
alitamovie,0.79031897,0.31436682,0.75726205,0.65329576,0.41545215,0.5645063,0.7059884,0.47835526,0.7611227,0.39896944,0.0,0.33351815,0.86232436,0.8773083,0.49720135,0.51498,0.17636645,0.09419181,0.67697716,0.5325169,0.6849175,0.8743257,0.0,0.40398556,0.2653228,0.72254723,0.52090895,0.893145,0.6541733,0.64053637,0.9115236,0.64964324,0.29512307,0.42891553,1.1050537,0.6159932,0.0,0.042891145,0.51593876,0.9222436,0.3848614,1.0646063,0.53756464,0.0,0.5585254,0.6452978,0.6182772,0.73865104,0.0,0.0,0.6097477,0.12971057,0.4905423,0.6328267,0.6717202,0.82184464,0.3046944,0.0,0.50861204,0.0,0.43494353,0.6276756,0.65738285,0.28260723,0.0123823695,0.0,0.346636,0.0,0.51540697,0.7609063,0.6800904,0.0,0.6795698,0.7158759,0.0,0.85278094,0.9483039,0.71131533,0.5161444,0.65162164,0.72120833,0.30586633,0.57155645,0.33348075,0.34116042,1.0946027,0.0,0.5804304,1.1487236,0.48682678
