movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.41061264,0.6518922,0.24002826,0.5840622,0.5791239,0.44734412,0.50930387,0.50771034,0.7554439,0.4277508,0.6659276,0.0,0.0,0.0818876,0.49149877,0.2568557,0.6055939,0.7167634,0.0,0.27588764,0.39036137,0.0,0.6715982,0.25537953,0.44592404,0.49462372,0.709032,0.305878,0.29151332,0.6096738,0.47875848,0.45005944,0.56860954,0.2716849,0.0,0.056388944,0.09451239,0.015077062,0.50206935,0.23632112,0.27389878,0.5867543,0.0,0.0,0.0,0.53556156,0.43154943,0.5947152,0.33439478,0.70546645,0.5273828,0.31975648,0.41211042,0.0,0.112474404,0.0,0.18661864,0.1959151,0.55853915,0.2965696,0.3149414,0.6858298,0.6006244,0.4518214,0.5342298,0.0,0.08297034,0.2839967,0.43336427,0.50761604
47metersdown,0.7301206,0.8560594,0.4460175,0.77239615,0.64958507,0.48662874,0.82843906,0.7610542,1.1383718,0.17109801,0.8626437,0.0,0.0,0.0,0.6764448,0.5738257,0.8367306,1.0069927,0.0,0.4247941,0.686662,0.0,0.62262946,0.47552457,0.6753869,0.94563127,0.6973791,0.55242807,0.60135764,0.67193425,0.747257,0.574482,0.36803076,0.38696918,0.0,0.17852409,0.12594147,0.11017508,0.6674918,0.4013685,0.15701722,0.7994642,0.0,0.015393536,0.0,0.68411404,0.31554288,0.7597541,0.28420112,0.64706016,0.42810613,0.42562875,0.7337134,0.0,0.013509312,0.0,0.16612242,0.30811328,0.6688754,0.49980217,0.50891185,0.75912213,0.4817671,0.65957814,0.68522996,0.0,0.0,0.12079724,0.44745344,0.6545608
abeautifuldaymovie,0.32307035,0.5041625,0.2211895,0.38900965,0.64027184,0.35035127,0.844644,0.5056989,0.48803157,0.40749443,0.572046,0.0,0.0,0.049484555,0.4225589,0.21459527,0.79811305,0.487091,0.0,0.24498223,0.3805024,0.0,0.42967212,0.23639739,0.41469127,0.49544007,0.54840076,0.3621403,0.381935,0.57352597,0.46879995,0.42272174,0.34520173,0.2015146,0.0,0.089816175,0.14447285,0.0,0.47296315,0.21017809,0.1876778,0.66581917,0.0,0.0,0.0,0.36206165,0.2909472,0.74523705,0.38086402,0.61874706,0.36950868,0.1394845,0.42921433,0.0,0.1391928,0.0,0.107996725,0.13479552,0.39372575,0.18659064,0.26071468,0.3076849,0.6697836,0.4676605,0.49802524,0.0,0.0,0.14167927,0.41532278,0.5904209
abominablemovie,0.5166561,0.8368448,0.6234788,1.056137,0.8856789,0.749,0.9282369,0.39833888,0.53889424,0.74227273,0.7656648,0.0,0.19153576,0.0,0.6928673,0.52673125,0.925405,0.92478067,0.0,0.15223886,0.48922628,0.0,0.70321786,0.4631041,0.9641237,0.48454595,0.7087471,0.6377508,0.3768977,0.7602662,0.61588246,0.54945743,0.3106475,0.6295079,0.0,0.20884322,0.0,0.120740674,0.73177814,0.5367663,0.50591815,0.89240843,0.0,0.09154288,0.0,0.69058603,0.26566547,0.94164747,0.5508664,1.2323457,1.074526,0.12100256,0.5860616,0.0,0.0,0.0,0.0,0.14193973,0.52901626,0.68007326,0.7105756,0.8547087,0.7553361,0.99253577,0.47088033,0.0,0.0,0.11637205,0.48187566,0.45813218
adastramovie,0.43607518,0.45581377,0.27980462,0.4875356,0.3657817,0.47818068,0.42936367,0.45501655,0.34104177,0.38036,0.58870906,0.0,0.0,0.0,0.5106165,0.21482518,0.38082674,0.5710148,0.0,0.24790084,0.36063284,0.0,0.27689853,0.18732351,0.54240143,0.3501152,0.45618522,0.20840557,0.31852937,0.5807195,0.3330447,0.2373932,0.26150402,0.20310181,0.0,0.25463927,0.16106972,0.2434425,0.43672663,0.10826601,0.26974297,0.3863492,0.0,0.031838372,0.0,0.51450056,0.28537577,0.635788,0.1610977,0.6326782,0.5093467,0.037239514,0.69377935,0.0,0.0,0.0,0.16659068,0.26560763,0.41256338,0.23296243,0.39704472,0.47348028,0.46585622,0.41839963,0.4737467,0.0,0.0,0.2505731,0.5096319,0.47846988
adogsjourneymovie,1.0122615,0.8882978,0.5423819,1.5093193,1.1192571,0.8975287,1.0894821,0.86179703,1.6674038,1.0857122,1.0813342,0.0,0.0,0.0,1.2520463,0.7207351,1.0177927,1.1435684,0.0,0.578338,1.0812275,0.0,1.1777332,0.28172088,1.1271781,0.7987331,1.2646953,0.6925881,0.87434363,1.4642432,0.68845624,1.4588495,0.49853274,0.41698167,0.0,0.0,0.0,0.6959717,0.9170059,0.0,0.5602906,0.59196997,0.0,0.0,0.0,1.1778995,0.48229492,0.7727007,0.62401813,1.6585264,1.0198514,0.3659544,0.7602252,0.0,0.3819961,0.0,0.0,0.7047396,0.76363456,0.2838785,0.29844186,1.2947392,1.2584342,0.8605888,0.6986256,0.0,0.0,0.20759179,1.3190135,0.8986333
aftermathmovie,0.3214579,0.43201518,0.21106818,0.394333,0.32022625,0.21977043,0.32975206,0.3438963,0.4083068,0.25215864,0.44801915,0.0,0.0,0.04231507,0.36671102,0.16247603,0.4427994,0.4560894,0.0,0.26988396,0.32430905,0.0,0.23850411,0.20905155,0.4023713,0.29337037,0.3718111,0.14119059,0.40249515,0.39152882,0.20438617,0.2430452,0.30057514,0.13722372,0.0,0.099239655,0.027545467,0.1790646,0.392127,0.070019476,0.18499477,0.2765154,0.0,0.0,0.0,0.4263905,0.0851948,0.49007204,0.17697796,0.45636794,0.324405,0.088863075,0.329345,0.0,0.12878172,0.0,0.07606849,0.16194078,0.23652072,0.23520815,0.26681978,0.32664645,0.4674749,0.28621978,0.36025456,0.0,0.0,0.03257881,0.30551618,0.41826355
aftermovie,0.43236563,0.5019251,0.32212585,0.49681675,0.36908713,0.27459303,0.54837173,0.33138245,0.52450776,0.17028925,0.59143347,0.0,0.0,0.0,0.50226855,0.50244623,0.3544691,0.58506525,9.821914e-05,0.3192786,0.50800604,0.0,0.34652445,0.40918967,0.4746504,0.40180364,0.49885067,0.1014522,0.37220025,0.5399955,0.56797135,0.4462,0.22092596,0.3003959,0.0,0.17377286,0.12422778,0.081680596,0.4816233,0.1831853,0.38697952,0.49727297,0.0,0.0,0.0,0.5245215,0.2080119,0.4411136,0.28858173,0.6962399,0.39717475,0.06023571,0.53916466,0.0,0.0009943815,0.0,0.027550561,0.24527311,0.42035288,0.33416298,0.48102027,0.40334648,0.4645633,0.57898575,0.29253936,0.0,0.0,0.07096686,0.32446188,0.3477541
ahiddenlifefilm,0.22909206,0.25299305,0.15114582,0.27716014,0.21284671,0.19289759,0.27195862,0.2582263,0.27425253,0.19470963,0.3094447,0.0,0.0,0.0,0.26704702,0.18451467,0.2601864,0.31282383,0.0,0.15558045,0.21477439,0.0,0.22980008,0.14990743,0.24629061,0.22184512,0.28196865,0.1388574,0.19225806,0.26628608,0.19940585,0.19291808,0.13828562,0.1383284,0.0,0.10854074,0.041267373,0.0632904,0.24671215,0.07003642,0.1274136,0.2395451,0.0,0.0,0.0,0.24546435,0.15868211,0.3082906,0.13031983,0.33948013,0.22855648,0.048779786,0.24021848,0.0,0.052366033,0.0,0.044653557,0.10836388,0.21698515,0.1633777,0.18137717,0.23548916,0.301137,0.23515388,0.2179905,0.0,0.0,0.090386614,0.21452515,0.2371965
alitamovie,0.43143293,0.88100207,0.3697386,0.9195252,0.56353056,0.81309557,0.8366738,0.82105017,0.6429294,0.16152273,0.8073417,0.0,0.0,0.0,0.75811946,0.28483805,0.6374108,0.8127214,0.0,0.54347163,0.57499224,0.0,0.6922267,0.3130248,0.5166405,0.7453178,0.6220675,0.4322989,0.42625594,0.85278404,0.5393942,0.54030454,0.4052339,0.40403318,0.0,0.4314102,0.24499094,0.14183885,0.8500213,0.27422825,0.3458878,0.67441356,0.0,0.0,0.0,0.634481,0.28898445,0.78678113,0.35515898,1.0726005,0.82708025,0.00036963075,0.6795422,0.0,0.045008276,0.0,0.19377197,0.44195423,0.6766407,0.62316096,0.5508986,0.7368051,0.7760077,0.49533665,0.6709697,0.0,0.14676309,0.025934802,0.45707512,0.5642097
