movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.47741675,0.4642896,0.47281316,0.3167636,0.37760174,0.29745424,0.33934706,0.28898713,0.44535577,0.43613783,0.21318807,0.0,0.39581913,0.36204848,0.3193177,0.0,0.0,0.21818653,0.26936272,0.37821496,0.3544817,0.25709024,0.0,0.43802494,0.5284214,0.365066,0.18306036,0.24813662,0.24201797,0.27742377,0.24727032,0.46013343,0.0,0.36506182,0.18593639,0.34006616,0.3610129,0.22555164,0.2833392,0.43899772,0.44460118,0.0,0.3285541,0.27471313,0.0,0.26001045,0.0,0.17531638,0.029676432,0.33619782,0.28631425,0.41781655,0.0,0.3108301,0.57110196,0.51279694,0.38043347,0.014612767,0.0,0.38797605,0.0938468,0.15766393,0.3925272,0.06750365,0.0,0.39557797,0.2606233,0.2943635,0.0,0.2404788,0.0,0.0,0.33897302,0.025399435,0.1319255,0.17549416,0.41436172,0.35455024,0.49193466,0.13960747,0.0,0.19421907,0.35024717,0.3427172,0.0,0.24491772,0.31824604,0.4528111,0.32130972,0.2861923,0.099961646,0.41360343,0.20545718,0.2216366,0.41174832,0.4614048,0.0,0.27266857,0.42346427,0.4848437,0.29255033,0.48132354,0.0,0.13790259,0.36432993,0.3812437,0.35615322,0.08131687,0.3663768,0.20754366,0.19925962,0.20339872,0.32941422,0.52763534,0.32231364,0.0,0.5020774,0.47149327,0.43324533,0.0,0.5196589,0.48608384,0.55927765,0.33392274,0.0,0.16214995,0.30080414,0.26767358,0.5650823,0.2606469,0.0,0.3621774,0.11228955,0.44613197,0.26593193,0.43193454,0.37785226,0.24404824,0.3238473,0.34972182,0.37311625,0.49813348,0.2418555,0.35750985,0.04394088,0.24483344,0.3829124,0.0,0.35989463,0.13393234,0.267311,0.2625927,0.2539059,0.46316877,0.35475054,0.42069802,0.25526878,0.5686339,0.49811435,0.26590395,0.17213511,0.33016297,0.26620325,0.084553204,0.24691953,0.34559277,0.29438433,0.0,0.0,0.21074142
47metersdown,0.63480407,0.43848976,0.39880326,0.34881994,0.6123821,0.2594042,0.47933757,0.36486718,0.5088943,0.6755805,0.5305855,0.0,0.51021856,0.44871846,0.38717052,0.0,0.0,0.38338667,0.5956215,0.5855416,0.33395168,0.5245392,0.0,0.42944503,0.78194517,0.67590517,0.09494075,0.2834453,0.2325663,0.48096955,0.20735241,0.55061406,0.08314786,0.46747336,0.21326646,0.44629055,0.63903,0.24003685,0.45145798,0.76505196,0.7100049,0.0,0.3440594,0.31943575,0.0,0.32824305,0.0,0.25310752,0.060482547,0.12141826,0.18575588,0.26659915,0.0,0.39728183,0.4259772,0.6234866,0.26384676,0.30022225,0.0,0.6834766,0.20964229,0.17284846,0.46511576,0.29653388,0.0,0.6592755,0.18443298,0.1588107,0.0,0.46131998,0.0,0.0,0.6878418,0.0,0.26927888,0.26312646,0.5738999,0.36135727,0.7274334,0.29196212,0.0,0.33419746,0.5425524,0.59632015,0.0027514081,0.34354943,0.22986344,0.53213394,0.7139085,0.32393646,0.15519448,0.5180986,0.042712953,0.25893924,0.6594946,0.8948879,0.0,0.56436783,0.5586684,0.7114994,0.34414852,0.47844553,0.0,0.31049627,0.7103845,0.7774799,0.35379666,0.09484099,0.45950755,0.41778764,0.24727263,0.17253435,0.29977825,0.79174626,0.35328987,0.0,0.42762458,0.6483055,0.67088646,0.0,0.71918213,0.73899156,0.7433201,0.47844326,0.0,0.26054946,0.47423437,0.32874405,0.5157144,0.27493945,0.0,0.49069458,0.18901968,0.7107452,0.43045244,0.6447711,0.3517124,0.29739526,0.5320274,0.6555526,0.6416776,0.60978895,0.3053712,0.48280784,0.002381689,0.27011433,0.7092911,0.0,0.79093194,0.086869046,0.15342927,0.5090148,0.25553083,0.5666345,0.42936718,0.6165294,0.29488793,0.59131193,0.58814377,0.326272,0.2693591,0.31597334,0.28784817,0.060914807,0.19615749,0.61087346,0.4822964,0.0,0.109754406,0.4452659
abeautifuldaymovie,0.59095085,0.3468348,0.43383524,0.3104469,0.38888747,0.30402726,0.37898803,0.3928381,0.35053104,0.33152613,0.30427727,0.0,0.36148104,0.49316162,0.44361982,0.033650175,0.0,0.23426443,0.36827847,0.31923735,0.26067612,0.42289692,0.0,0.29134804,0.48969764,0.29280934,0.16138557,0.41818732,0.17913622,0.2773588,0.13625324,0.36685377,0.0,0.10144243,0.35397542,0.24692851,0.39184433,0.12431218,0.42055497,0.40802827,0.51460576,0.0,0.27938446,0.27766097,0.0,0.28575325,0.0,0.18607134,0.16173811,0.42584014,0.24676529,0.31204242,0.0,0.42099786,0.5778414,0.49657053,0.38721162,0.03651108,0.0,0.4579731,0.32729667,0.2053423,0.3968586,0.043522965,0.0,0.3051985,0.22067231,0.45616028,0.0,0.4221316,0.0,0.0,0.5862921,0.0,0.25632906,0.17753145,0.3251158,0.2866587,0.48437166,0.20726588,0.0,0.21331474,0.3388709,0.43909487,0.18889078,0.3224134,0.44982934,0.34340915,0.4307218,0.24751994,0.103436895,0.2600973,0.18546787,0.07490582,0.41749027,0.5170487,0.0,0.30608875,0.5260467,0.44607297,0.23820911,0.6675742,0.0,0.3864995,0.55698514,0.50601274,0.2286626,0.14165327,0.3997809,0.38136324,0.24093041,0.20867361,0.1666255,0.6914115,0.343738,0.0,0.41082314,0.3303173,0.49073893,0.0,0.39084014,0.4403128,0.48693073,0.4060568,0.0,0.03426724,0.40193024,0.30945283,0.36848044,0.19849183,0.0,0.3772365,0.42844695,0.3659723,0.34538388,0.5321385,0.3135078,0.28908333,0.11826671,0.45802775,0.40726995,0.41554344,0.13027875,0.38311985,0.0009425179,0.10983262,0.34051087,0.0,0.5515154,0.0,0.2852071,0.31614918,0.27540776,0.46143022,0.30928114,0.32711956,0.15883937,0.54271424,0.3629859,0.29937905,0.1623181,0.28457525,0.23061468,0.15686363,0.11836741,0.5134452,0.43881398,0.0,0.0,0.3689436
abominablemovie,0.72862136,0.5724739,0.7150021,0.49527416,0.37360817,0.5469155,0.60035473,0.42078426,0.44602692,0.6436385,0.5125013,0.0,0.44166112,0.58473784,0.5096304,0.16867003,0.0,0.33518314,0.48753363,0.43859726,0.6222791,0.5155485,0.0,0.5665654,0.5912833,0.42495784,0.21879803,0.3626028,0.4453465,0.34434572,0.39693725,0.61816067,0.0,0.5856288,0.29467085,0.3900292,0.4910715,0.16086264,0.5623281,0.6986623,0.4436008,0.0,0.69854945,0.47154385,0.0,0.43559828,0.0,0.27223086,0.47144037,0.29606563,0.2757275,0.42906812,0.0,0.30059987,0.5609708,0.46093965,0.4723877,0.33264717,0.0,0.53225887,0.017504346,0.0,0.5751923,0.2621005,0.0,0.60657495,0.3554541,0.49267468,0.0,0.20826668,0.0,0.0,0.76619077,0.0,0.1407619,0.2045427,0.4996714,0.4406441,0.66183734,0.2712907,0.0,0.29278904,0.43137288,0.632867,0.31773683,0.34747362,0.21835445,0.5492197,0.49296096,0.29643294,0.30818173,0.53314346,0.30987984,0.26078528,0.5705238,0.5814613,0.0,0.4719826,0.34598818,0.3664821,0.3400988,0.6054261,0.0,0.4275198,0.54857576,0.4731857,0.3396602,0.19178,0.45133346,0.40332827,0.36611998,0.3576638,0.4159362,0.72347915,0.46225247,0.0,0.4112097,0.59201896,0.5286743,0.0,0.5357373,0.588468,0.8079525,0.65428686,0.0,0.092422955,0.5058375,0.14960101,0.7634725,0.24562669,0.0,0.66098547,0.5762511,0.5710655,0.41404888,0.6269058,0.5267005,0.39818445,0.40834278,0.5085812,0.5601722,0.6223043,0.34108847,0.502904,0.012889004,0.45099,0.54360276,0.0,0.679113,0.30102032,0.33335355,0.372115,0.43571582,0.62827027,0.38248292,0.48649272,0.15189281,0.47828647,0.50337595,0.44389364,0.2707027,0.322533,0.4014985,0.0,0.329839,0.5993663,0.5132796,0.0,0.0,0.29987484
adastramovie,0.51468533,0.3979247,0.4183943,0.3796766,0.3809839,0.16059387,0.3911388,0.32488325,0.27765033,0.44424742,0.27046606,0.0,0.42360252,0.39570323,0.3020086,0.13611943,0.0,0.355014,0.31884935,0.38435203,0.23190749,0.39546734,0.0,0.37108094,0.44421715,0.33011714,0.2279963,0.3031435,0.32235375,0.22299469,0.12560384,0.3898465,0.12173113,0.16408494,0.2141191,0.30878174,0.4374532,0.30326322,0.41051647,0.49212164,0.312842,0.0,0.2520812,0.35513887,0.0,0.20458871,0.0,0.18149582,0.07161947,0.29202437,0.32993755,0.26386085,0.0,0.25889614,0.4758171,0.4417523,0.35617885,0.047436576,0.0,0.46307126,0.12309909,0.14310488,0.38090485,0.28965014,0.0,0.42970508,0.369256,0.23253118,0.0,0.13298483,0.0,0.0,0.43544415,0.0,0.11054321,0.122510895,0.3533665,0.21871763,0.35709053,0.09252542,0.0,0.14795542,0.23155504,0.31043932,0.1098001,0.16629261,0.36801606,0.451,0.37847152,0.22060968,0.13493863,0.38528612,0.1394104,0.11896275,0.42465517,0.48914263,0.0,0.2230113,0.34490356,0.40357342,0.26384893,0.5643439,0.0,0.23796903,0.3992271,0.36635292,0.28931868,0.072328374,0.1749833,0.37554938,0.13247764,0.23264836,0.18281811,0.5194786,0.17608432,0.0,0.3100198,0.3086262,0.37592277,0.0,0.37447417,0.4001601,0.46629968,0.38232142,0.0,0.13127027,0.5099622,0.16926777,0.3378619,0.2725972,0.0,0.45994452,0.23180579,0.529618,0.3351095,0.4063598,0.32442838,0.17236558,0.29348516,0.44685903,0.39686996,0.4345564,0.18106717,0.32798293,0.028249595,0.17792174,0.23332687,0.0,0.4629408,0.092585675,0.21323374,0.39150882,0.23934542,0.46080652,0.21071711,0.37231183,0.32239845,0.4650669,0.2929191,0.23159319,0.35505053,0.35283196,0.19192818,0.16520754,0.11608906,0.39516604,0.4407181,0.0,0.020929715,0.27885896
adogsjourneymovie,0.6803787,1.0199277,1.0990546,0.9129342,1.0841702,0.74520963,1.0129762,0.47693515,0.9479115,1.1541708,1.134908,0.0,1.151869,0.97291195,0.8245888,0.30204475,0.0788257,0.6169748,0.7880534,0.7104791,0.8997727,0.6514478,0.0,0.72175574,0.84832156,1.0895965,0.17120063,0.4037993,0.5763078,0.93681675,0.4423051,0.81343514,0.0,0.57981026,0.59211534,0.95153457,1.0108516,0.6540674,1.0304239,0.7586714,0.9521596,0.0,0.5968977,0.6649272,0.0,0.9381656,0.0,0.5999915,0.40097076,0.6014771,0.38094935,0.47754413,0.0,1.0926688,0.93222547,0.89139813,0.6933095,0.6460016,0.0,0.92415124,0.035595525,0.028781679,0.7985474,0.28314114,0.0,1.0659889,0.67672896,0.5117986,0.0,0.23757273,0.0,0.0,1.1449363,0.0,0.6476272,0.32461065,0.52512115,0.48039794,1.0706365,0.41936922,0.0,0.020438261,0.5521264,0.7435659,0.06275814,0.3653506,0.71035093,0.842178,0.8335142,0.24984454,0.19744048,1.0792127,0.24424055,0.33896127,0.7489487,0.788133,0.0,0.689915,0.55763173,0.5732464,0.8448246,0.897423,0.0,0.56421006,0.95654964,0.7919561,0.5539615,0.30642045,0.63303906,0.7094585,0.31863725,0.7125964,0.66848475,1.3702756,0.40347192,0.0,0.87418467,0.64609295,0.9462388,0.0,1.0575466,1.0739336,1.3701559,0.8343149,0.0,0.4608103,1.088862,0.6533936,1.2098442,0.7105879,0.0,1.1134536,0.7000643,1.1537489,0.29834867,1.0126814,0.7456211,0.99422693,0.8818914,0.97653544,0.9222994,0.8468667,0.39554366,0.44452196,0.080320515,0.58495307,0.8884247,0.0,1.0882998,0.20058194,0.43459955,0.57784855,0.88497716,1.1789091,0.5753041,0.86844784,0.53686154,0.9853709,0.7741803,0.76176554,0.5348094,0.39909774,0.6787585,0.60754675,0.13193849,0.742797,0.9266242,0.0,0.08235166,0.8186295
aftermathmovie,0.31779742,0.3386425,0.35429195,0.27861407,0.20974274,0.15252097,0.24842702,0.21960957,0.30156434,0.31871942,0.3238109,0.0,0.24165808,0.3438481,0.24034657,0.0,0.0,0.16939142,0.3359004,0.25267366,0.18044986,0.21294233,0.0,0.1636244,0.41806477,0.16915461,0.13231933,0.19260554,0.20049362,0.33633327,0.12441635,0.25031617,0.023454145,0.15554991,0.12790403,0.3383758,0.2885635,0.17849723,0.23137277,0.3118161,0.27379838,0.0,0.20801024,0.22371641,0.0,0.23979399,0.0,0.17772426,0.08748483,0.29248178,0.22802618,0.17498633,0.0,0.2369387,0.3138151,0.29563922,0.2215532,0.0757675,0.0,0.2842776,0.05346008,0.04848874,0.2728293,0.1707822,0.0,0.18642539,0.27506503,0.33055004,0.0,0.16670264,0.0,0.0,0.3339984,0.0,0.10625267,0.19927785,0.21682546,0.21462017,0.22775984,0.06722718,0.0,0.041626718,0.22055158,0.25299704,0.067712754,0.23248728,0.20602798,0.31200466,0.27293295,0.20215459,0.073327996,0.33857733,0.11813106,0.1634515,0.3259013,0.4003129,0.0,0.25566602,0.3134433,0.29200175,0.11494054,0.30419502,0.0,0.20219514,0.3203951,0.2699093,0.16680285,0.06150565,0.2715037,0.32392457,0.034056406,0.1434315,0.18505827,0.41556144,0.20640378,0.0,0.3038718,0.24692357,0.26399162,0.0,0.38987195,0.3181716,0.44082558,0.29357666,0.0,0.046802856,0.27502185,0.19713384,0.39359128,0.06376715,0.0,0.2742143,0.35388958,0.33005342,0.20793058,0.2262009,0.24713182,0.17220674,0.13973,0.3156777,0.31968158,0.2970994,0.12587066,0.30821022,0.08605541,0.19547541,0.21388961,0.0,0.41310683,0.12914036,0.15115488,0.2555382,0.13300355,0.30009386,0.24227838,0.30067822,0.12373754,0.30995354,0.15597728,0.23314783,0.18602301,0.16428007,0.19535394,0.0,0.123130925,0.38855764,0.36779612,0.0,0.0,0.18010867
aftermovie,0.44890153,0.4352183,0.3695241,0.3695337,0.33634844,0.13771667,0.41728574,0.3093435,0.33056077,0.35854203,0.5106798,0.0,0.5160413,0.4610086,0.44796863,0.1586698,0.0,0.3101298,0.4188744,0.2819224,0.30490038,0.3423319,0.0,0.3558599,0.5850736,0.4389861,0.09923701,0.17406656,0.3125339,0.16184697,0.23484592,0.35338566,0.056536753,0.109653436,0.250376,0.33969432,0.521697,0.089663245,0.3644051,0.44695282,0.42719105,0.0,0.45423615,0.3193247,0.0,0.27917278,0.0,0.19414808,0.07880146,0.31615788,0.18164504,0.20039138,0.0,0.37701094,0.3896884,0.5455858,0.4218267,0.21206498,0.0,0.50115883,0.11999144,0.17279707,0.2900618,0.044224735,0.0,0.31211892,0.22337577,0.13313447,0.0,0.25489977,0.0,0.0,0.3916651,0.0,0.2235985,0.1766406,0.40370956,0.24798682,0.42945933,0.112825304,0.0,0.18935296,0.2830969,0.46093988,0.11794389,0.22803243,0.36452276,0.50198585,0.5048065,0.22028899,0.17339109,0.45978627,0.12772936,0.14048629,0.39787492,0.6016037,0.0,0.21624434,0.37194693,0.4054766,0.16674067,0.44796345,0.0,0.19925742,0.38560647,0.3722461,0.2205213,0.08900389,0.36194685,0.316181,0.24202098,0.31263408,0.18505667,0.47449285,0.31276852,0.0,0.478191,0.33268958,0.57175016,0.0,0.40775117,0.45190647,0.5586135,0.32299727,0.0,0.27908596,0.36405584,0.13295189,0.54675967,0.2011387,0.0,0.47405368,0.20938012,0.4088212,0.37097946,0.49900383,0.39049482,0.21286207,0.3054984,0.46140376,0.5768268,0.4919676,0.18575537,0.34425953,0.0,0.23760095,0.35160092,0.0,0.48390353,0.26588,0.11646112,0.2865262,0.1776827,0.4513933,0.28594485,0.4922463,0.27986625,0.46896127,0.26656896,0.2413361,0.13638243,0.22070263,0.2773481,0.1972483,0.09050553,0.3811184,0.36397904,0.0,0.03423334,0.3134684
ahiddenlifefilm,0.19480515,0.14797796,0.15069927,0.14955685,0.13710439,0.08677701,0.14406471,0.121431574,0.15458526,0.16237509,0.14255054,0.0,0.14484128,0.14603007,0.11286127,0.031257745,0.0,0.094829075,0.14633285,0.117875904,0.100496516,0.12923339,0.0,0.12914854,0.1961694,0.1312196,0.06256504,0.118596084,0.11160941,0.1353361,0.06684896,0.1568329,0.0,0.09719888,0.07965419,0.13582136,0.17115217,0.102499455,0.14890884,0.15443371,0.14941008,0.0,0.11486603,0.11049627,0.0,0.09518054,0.0,0.085336246,0.044802587,0.113085724,0.08974934,0.10060093,0.0,0.13528116,0.16140126,0.19329594,0.11574507,0.04082296,0.0,0.16267201,0.04168499,0.04916441,0.14784439,0.043924328,0.0,0.16697589,0.106134474,0.11716341,0.0,0.08543517,0.0,0.0,0.18880665,0.0,0.0873732,0.09305039,0.12478799,0.0928463,0.15605697,0.05332048,0.0,0.039180487,0.11690328,0.14275217,0.029349633,0.095603675,0.11954846,0.16460243,0.16024902,0.08005712,0.062175673,0.16673768,0.08339321,0.080958895,0.14710447,0.18622276,0.0,0.110958025,0.13725749,0.15601487,0.09988372,0.17147608,0.0,0.12074008,0.18170488,0.13894601,0.09889343,0.05214249,0.1268644,0.11633914,0.07010476,0.07872889,0.086976305,0.20414352,0.10521712,0.0,0.14836304,0.14062428,0.1642341,0.0,0.16773069,0.15799464,0.1991274,0.13620944,0.0,0.05590313,0.14107442,0.079796426,0.18963549,0.094343245,0.0,0.14808646,0.11822401,0.17385912,0.12972516,0.16520722,0.12933291,0.119896136,0.09931927,0.16971602,0.16485922,0.16913287,0.08030544,0.12780522,0.004512704,0.07996702,0.11888727,0.0,0.17898495,0.031166937,0.08450045,0.11268429,0.10242334,0.1421872,0.09243212,0.12490412,0.08667583,0.15789922,0.1271494,0.11025985,0.102639705,0.09951682,0.124264285,0.052514307,0.054665722,0.14843546,0.15874276,0.0,0.009479491,0.12583849
alitamovie,0.7008351,0.47921994,0.3442856,0.5779374,0.60924774,0.32712543,0.42609435,0.64882445,0.38674366,0.64951646,0.49151137,0.0,0.4316985,0.6869109,0.3694609,0.109936066,0.0,0.44884145,0.4502056,0.28494745,0.36552808,0.29671615,0.0,0.5217696,0.5490784,0.6015174,0.058705226,0.5543916,0.40445775,0.37472245,0.34310153,0.5628181,0.07978457,0.3078872,0.29248503,0.5522361,0.6532399,0.33280936,0.6986527,0.6039027,0.46975276,0.0,0.56870544,0.4139584,0.0,0.31389555,0.0,0.3922388,0.09521267,0.13908803,0.43497026,0.2977513,0.0,0.31198478,0.66008294,0.47354287,0.48652133,0.2611488,0.0,0.61694926,0.2133029,0.22581106,0.64945805,0.26114038,0.0,0.6392378,0.28076014,0.3409664,0.0,0.32305652,0.0,0.0,0.6684153,0.014916763,0.4338082,0.3200436,0.60099155,0.43459153,0.53747076,0.21965146,0.0,0.074714445,0.34739116,0.53753877,0.11081704,0.2625892,0.3950146,0.59206367,0.58907515,0.14472854,0.29049888,0.5032546,0.337519,0.2290217,0.4327606,0.70453376,0.0,0.55884767,0.4908012,0.5402644,0.32994193,0.6030673,0.0,0.4328928,0.52229315,0.51039636,0.36853206,0.14187327,0.19939283,0.33440337,0.2993219,0.33678877,0.35696664,0.8248509,0.25005433,0.0,0.5948986,0.4657263,0.6742124,0.0,0.59426963,0.69651264,0.65805805,0.59064984,0.0,0.3759037,0.5278037,0.29231742,0.7317323,0.25179735,0.0,0.5967826,0.5005398,0.6283858,0.6540086,0.55766505,0.48106688,0.49467283,0.24081914,0.88947964,0.67204255,0.5609258,0.23255925,0.46047327,0.0,0.19251847,0.40877625,0.0,0.68268824,0.0,0.45166978,0.5758861,0.45372656,0.8350856,0.4343345,0.47834954,0.2899672,0.5787163,0.52537245,0.45055166,0.2966108,0.27054983,0.4279154,0.33674031,0.09244665,0.46360084,0.6205242,0.0,0.0,0.49666142
