movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.37725124,0.44370055,0.3958988,0.23196597,0.40467814,0.5215494,0.5684625,0.4715413,0.0,0.38639,0.6384823,0.4808623,0.3330944,0.24183607,0.3659506,0.25838104,0.42500973,0.591262,0.0,0.4151311,0.19025165,0.3164585,0.62536776,0.15439714,0.40703982,0.38683388,0.5032374,0.26786834,0.29690698,0.0,0.5212638,0.25064632,0.5375686,0.0,0.3598091,0.51267475,0.13985023,0.38210094,0.48323673,0.47734222,0.3674602,0.5370992,0.0,0.52028936,0.11583345,0.31091896,0.30492622,0.38945574,0.3522864,0.629065,0.33155197,0.22940654,0.5185337,0.12880667,0.6813776,0.730551,0.2781822,0.2809397,0.38927567,0.3169621,0.549538,0.59420264,0.507795,0.48955494,0.5543528,0.39910692,0.0,0.0,0.43538013,0.4730882,0.24294877,0.29709548,0.21173745,0.47950703,0.07964169,0.44720054,0.15192744,0.0,0.3099465,0.25158754,0.54530805,0.0,0.0,0.036848508,0.5216017,0.4531936,0.64839435,0.39775786,0.29815438,0.56148934
47metersdown,0.29777348,0.4246053,0.50722724,0.25189564,0.4790424,0.6295552,0.6470661,0.5225273,0.0,0.6237677,0.50053483,0.82736516,0.432904,0.266642,0.46294743,0.13231157,0.325438,0.723958,0.0,0.6546897,0.368448,0.41571134,0.8049668,0.10433482,0.46975937,0.074602135,0.5026049,0.15922289,0.20863466,0.0,0.60446304,0.4067914,0.70559585,0.0,0.4211049,0.3952458,0.32958272,0.18703127,0.5402153,0.42261955,0.38337022,0.6363249,0.0,0.6490033,0.36430082,0.70372814,0.5168234,0.54325414,0.29301023,0.7638483,0.2733901,0.21586764,0.6012737,0.12838012,0.7758783,0.8405494,0.35553256,0.41842985,0.64022946,0.70152974,0.62028265,0.7688259,0.67043006,0.58454925,0.5560878,0.62086284,0.0,0.0,0.6652019,0.5518526,0.22634244,0.4867216,0.29531425,0.5494214,0.0,0.7211562,0.2627621,0.0,0.21538469,0.14847986,0.53776914,0.0,0.0,0.24161403,0.52443933,0.48643523,0.61753505,0.57873714,0.2834647,0.8730772
abeautifuldaymovie,0.43856865,0.4258513,0.6512926,0.29526317,0.28839764,0.47837132,0.5765397,0.32925949,0.0,0.45864514,0.64290684,0.51059365,0.3951211,0.42481366,0.49686632,0.22024117,0.29853773,0.41898143,0.0,0.4379326,0.29071686,0.34902412,0.4955389,0.015875623,0.37848967,0.39114964,0.47339174,0.3526162,0.26135346,0.0,0.5446965,0.2620455,0.67226064,0.0,0.4185732,0.43043503,0.13636443,0.37756497,0.55391,0.2769027,0.4562226,0.5284416,0.0,0.5524532,0.15208222,0.27597332,0.2503804,0.54820997,0.25332224,0.6008398,0.30791846,0.1738593,0.57920504,0.049435996,0.64120036,0.77067083,0.3719161,0.24073733,0.6086904,0.5335648,0.46086878,0.55792797,0.69849795,0.4938261,0.5566434,0.5589155,0.0,0.0,0.46552184,0.3742482,0.24500519,0.33998385,0.26465708,0.4441594,0.0,0.51303935,0.08779012,0.0,0.32916704,0.25420955,0.61557615,0.0,0.0,0.27431777,0.3423705,0.53231156,0.537369,0.42625654,0.19408071,0.7960508
abominablemovie,0.8026153,0.5200382,0.794265,0.27996042,0.5734236,1.0467352,0.93889177,0.4581928,0.0,0.548511,0.70575863,0.54256725,0.68458855,0.49351934,1.049398,0.1914418,0.40626773,0.85779095,0.0,0.6254392,0.31504628,0.4791283,0.93378264,0.077548325,0.6337752,0.7251712,0.6991617,0.33857805,0.79742247,0.0,0.96083933,0.27559683,0.93172204,0.0,0.6612387,0.63077307,0.29398602,0.33649367,0.711098,0.5949939,0.59524655,0.94309384,0.0,0.774336,0.42692462,0.5712313,0.580313,0.82100654,0.8012933,1.0740594,0.62639076,0.49720412,0.6952615,0.10819292,1.187605,1.2810735,0.471976,0.44418138,0.9252103,0.8806054,0.91736174,0.8411139,0.8902407,0.83178914,0.9149956,0.7961355,0.0,0.0,0.650206,0.50014055,0.41741872,0.23607573,0.36463258,0.83885086,0.14598644,0.6658876,0.16179687,0.0,0.35366705,0.28276667,0.8522169,0.0,0.0,0.16577488,0.6492143,0.859847,0.70405495,0.6254042,0.40892342,0.9530496
adastramovie,0.43421477,0.24889782,0.5313056,0.2664061,0.19189018,0.26284972,0.29575005,0.25892767,0.0,0.31967577,0.57497686,0.26481423,0.41248858,0.22215724,0.32762262,0.16400704,0.18875909,0.48769403,0.0,0.4299413,0.2751859,0.37554726,0.5304199,0.08690281,0.1774494,0.33863115,0.27692327,0.21266676,0.2563122,0.0,0.533196,0.101952106,0.4791372,0.0,0.35037893,0.38743335,0.18441871,0.19266817,0.3761979,0.25183386,0.35420972,0.5748866,0.0,0.40947285,0.22611575,0.15485017,0.28499264,0.4065076,0.30908605,0.38812745,0.38520724,0.19807152,0.5631235,0.26081082,0.5587317,0.5855583,0.2400876,0.26791343,0.40534198,0.36294463,0.42459396,0.44302434,0.54828566,0.3902026,0.43134868,0.49840364,0.0,0.0,0.5930475,0.5158746,0.44844976,0.08697791,0.05269746,0.29040572,0.1633979,0.22563164,0.22273515,0.0,0.30015156,0.16712345,0.3871052,0.0,0.0,0.17416094,0.38017058,0.29243135,0.41435176,0.39642423,0.28234628,0.5626778
adogsjourneymovie,0.53250283,0.67981964,0.6222028,0.26373577,0.340605,0.4307055,1.0199362,0.5970744,0.0,0.4943715,1.0788766,0.44928384,0.8511302,0.6834243,0.9788531,0.52010584,0.4183328,1.3715483,0.0,1.0471529,0.39551076,0.7371442,1.3610075,0.2810739,0.6651986,0.9001219,0.9206911,0.7507064,0.9666069,0.0,1.327102,0.53156835,0.3982232,0.0,0.7839496,1.0760031,0.79469055,0.5933564,0.52597016,0.24457553,0.84421974,0.8908072,0.0,0.9524827,0.12851645,0.3846533,0.95215386,0.92246675,0.91501796,1.1531149,0.57803595,0.5535301,1.2423058,0.5106362,1.3483237,1.8351483,0.6499605,0.39793444,1.3253641,1.1486979,1.1049681,0.8787302,1.2964965,1.2832032,0.9558315,0.64259017,0.0,0.0,0.98469615,1.0774907,0.5839543,0.4867951,0.3555999,0.9550235,0.26753652,0.9273357,0.5659545,0.0,0.7639786,0.47062245,1.181607,0.0,0.0,0.13493975,0.4847111,0.66961193,1.0403994,1.0103189,0.5242152,1.3666378
aftermathmovie,0.28641465,0.3498865,0.35300907,0.21518427,0.22487773,0.3175415,0.2540687,0.21850306,0.0,0.3028066,0.39528114,0.34846205,0.2581907,0.28144196,0.53539133,0.1980097,0.08172989,0.44618005,0.0,0.37554118,0.14742684,0.2191967,0.39253506,0.08848733,0.3160528,0.32083666,0.2987803,0.25972056,0.3252363,0.0,0.45510596,0.11559633,0.3308661,0.0,0.2486672,0.3841306,0.2690396,0.17970414,0.3949603,0.21062726,0.3428929,0.4425318,0.0,0.40872157,0.10751206,0.23983455,0.22672214,0.3521178,0.17701034,0.3808527,0.3083561,0.13907629,0.475312,0.13136977,0.46577486,0.5568128,0.2109177,0.10189536,0.39961898,0.37403646,0.3775712,0.3823102,0.43683448,0.3852148,0.43278417,0.49941573,0.0,0.0,0.3221425,0.30119884,0.24739978,0.11919889,0.13576967,0.30982998,0.09983412,0.28627294,0.14712343,0.0,0.23882812,0.14160031,0.39581788,0.0,0.0,0.03767453,0.29049188,0.3729428,0.43069637,0.48008084,0.21810034,0.5446089
aftermovie,0.35683048,0.33619136,0.41870108,0.2337844,0.19501464,0.4757824,0.39139554,0.3117935,0.0,0.35214528,0.44032884,0.40181985,0.2361129,0.43144354,0.53060186,0.20138335,0.20141849,0.52342165,0.0,0.42445987,0.28866607,0.3322965,0.6472995,0.053716462,0.35739088,0.34781694,0.38701737,0.29802388,0.40990427,0.0,0.5798772,0.16403136,0.5440335,0.0,0.41444153,0.41475666,0.23140955,0.28788474,0.56062275,0.20563778,0.26131094,0.586521,0.0,0.55708116,0.17947637,0.19181292,0.25066435,0.4081989,0.18022695,0.5054423,0.22356299,0.26158985,0.4911906,0.1971777,0.68288004,0.7601653,0.19259505,0.18923232,0.48210225,0.38359395,0.3468832,0.46083605,0.3974429,0.6233492,0.4713041,0.36273813,0.0,0.0,0.45868137,0.31679478,0.25155625,0.21665011,0.1385886,0.24463356,0.14658517,0.41843593,0.15026128,0.0,0.31192777,0.35008004,0.50306857,0.0,0.0,0.12990884,0.3099643,0.42447877,0.44398028,0.4177827,0.23305735,0.7281253
ahiddenlifefilm,0.17829399,0.16902438,0.18036084,0.07540044,0.12757418,0.19655105,0.19601731,0.14328359,0.0,0.17508674,0.23332205,0.19819434,0.15128104,0.12858438,0.21826586,0.079801604,0.101050444,0.24155913,0.0,0.21167256,0.10315561,0.13702172,0.27269402,0.022613818,0.16777615,0.16032274,0.17142884,0.11082268,0.14459907,0.0,0.25787064,0.09455483,0.216322,0.0,0.17435236,0.17912425,0.09890952,0.1258998,0.17476252,0.14065439,0.17119317,0.23174477,0.0,0.21196745,0.097262785,0.14817399,0.128099,0.1883934,0.14194131,0.23382957,0.14796746,0.069518484,0.22196831,0.07800979,0.30116305,0.30795032,0.10437684,0.11482602,0.2234517,0.20182084,0.202685,0.21204524,0.22743528,0.21899174,0.2348366,0.21023412,0.0,0.0,0.19452031,0.20240913,0.113263085,0.09801348,0.081598885,0.1668109,0.040964797,0.1811877,0.08457753,0.0,0.11834086,0.09063695,0.24562427,0.0,0.0,0.07007857,0.16747557,0.19494423,0.21784477,0.20308593,0.11623138,0.25862122
alitamovie,0.62742794,0.3868654,0.45217356,0.04058479,0.2931649,0.50702864,0.6545418,0.4228802,0.0,0.45098004,0.54298174,0.40202466,0.41187364,0.26778248,0.6129118,0.2793482,0.088763095,0.79008794,0.1546114,0.78395766,0.52065796,0.48118955,0.6461787,0.24120228,0.4698066,0.6440308,0.54307884,0.2472789,0.4653797,0.0,0.804939,0.23679832,0.87214184,0.0,0.5446502,0.3434673,0.15839274,0.04964113,0.64850503,0.11924016,0.42926788,0.8229733,0.0,0.5107691,0.28881833,0.5628594,0.49986726,0.68246007,0.40428194,0.44635522,0.6247126,0.2621277,0.7645506,0.21359678,0.777005,0.75905085,0.35548434,0.13253437,0.69849986,0.6197397,0.5867981,0.71278805,0.5763918,0.6948683,0.7389223,0.47192118,0.0,0.0,0.79025674,0.34460795,0.19331762,0.33465585,0.23333207,0.43883654,0.07857366,0.61689264,0.3535724,0.0,0.51150966,0.14911632,0.65250295,0.0,0.0,0.20898758,0.31317383,0.5012554,0.75565976,0.695338,0.5118722,0.66778594
