movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.65814304,0.5647709,0.0,0.3952794,0.4460056,0.74929094,0.29165336,0.7906701,0.6931511,0.735328,0.65583843,0.8070579,0.80806774,0.33659273,0.49806896,0.0,0.59170604,0.60370505,0.49918494,0.44204032,0.583051,0.52439743,0.6256566,0.47447714,0.8961993,0.5327443,0.48513764,0.88840544,0.14726955,0.5669084
47metersdown,0.80984086,0.9378555,0.13717817,0.5593988,0.48743367,0.733235,0.32412508,0.78901833,0.88256156,0.9774665,0.89793044,1.0155873,1.1187532,0.14504188,0.49781358,0.0,0.55732816,0.69439906,0.7991655,0.42443797,1.0547366,0.5491312,0.92340213,0.78494775,0.9147164,0.5948762,0.549401,0.7874867,0.30034655,0.4814859
abeautifuldaymovie,0.5417371,0.38942394,0.0,0.48433247,0.4538258,0.6557003,0.22806323,0.4427842,0.5788486,0.4510986,0.69041836,0.47919154,0.8157214,0.43074936,0.70241934,0.0,0.43060052,0.5426939,0.49419805,0.54110056,0.7218625,0.35250425,0.8041678,0.647436,1.0422448,0.47089383,0.48354062,0.7162912,0.45144176,0.24697125
abominablemovie,0.6929924,0.9894172,0.0,0.97612077,0.45678094,0.8429564,0.4418599,0.75053483,1.0664178,0.97994614,1.164671,1.1985668,0.812569,0.23522653,1.0029722,0.0,0.6405443,0.8230134,0.8475201,0.7732304,0.64187855,0.70978487,1.3474324,0.86370873,1.7599148,1.1393895,0.6912071,0.44778293,0.48614538,0.41889262
adastramovie,0.4974354,0.58393246,0.0,0.50790966,0.46182126,0.5207928,0.24337319,0.45754197,0.6737107,0.5456858,0.67246217,0.66784835,0.8520781,0.17924584,0.449308,0.0,0.35454077,0.5637954,0.31501743,0.37915564,0.57748824,0.18350777,0.88609153,0.37388253,1.0058751,0.2789064,0.24231628,0.4563138,0.37647954,0.40111762
adogsjourneymovie,1.1833179,1.3175228,0.08142919,0.9773488,1.1758754,1.5223017,0.5738726,1.0396646,0.9611977,0.71286696,1.0639949,1.0998007,1.284496,0.77442497,1.4645196,0.0,1.280927,1.1004748,1.0870091,0.7069292,1.1754172,0.33648333,1.7903767,1.418627,1.5355889,0.6302418,0.7881909,0.79647547,1.1582308,0.3412686
aftermathmovie,0.2649215,0.45175388,0.0,0.34947962,0.3219491,0.39112014,0.20145738,0.7297959,0.53763753,0.5573719,0.5769975,0.65738654,0.6569605,0.28877085,0.43126014,0.0,0.46470827,0.46490872,0.47292158,0.31099302,0.60245293,0.17152546,0.5695724,0.32425243,0.73121655,0.21712917,0.45115042,0.47933102,0.21295804,0.17393658
aftermovie,0.56462127,0.66941077,0.024077347,0.43158028,0.24394871,0.5578266,0.36513945,0.67588055,0.69800746,0.55627084,0.5168482,0.74818933,0.91672486,0.3007778,0.61652535,0.0,0.8459504,0.5764157,0.74145377,0.39714262,0.65453154,0.46394116,0.9644627,0.6534765,1.0869862,0.3406399,0.5556138,0.6851834,0.25151938,0.45232773
ahiddenlifefilm,0.29297686,0.31399044,0.0,0.2663823,0.22279188,0.3052023,0.17143044,0.32712936,0.31236702,0.3239795,0.35353673,0.380213,0.39625168,0.18377686,0.29468536,0.0,0.27372295,0.3062253,0.30607054,0.199994,0.30849776,0.17999813,0.41074333,0.2882032,0.4633133,0.21419773,0.24921873,0.36359042,0.18176657,0.15706371
alitamovie,0.5541334,0.6876537,0.0,0.6179188,0.5115444,0.6108997,0.38550615,0.8227082,0.5999563,0.6534551,0.5603877,0.78607035,0.9209707,0.2513573,0.88104033,0.0,0.68703616,0.616095,0.51122177,0.7107254,0.7337273,0.3106368,1.0570217,0.565465,0.9957232,0.30351815,0.2659546,0.6858344,0.40320227,0.40088
