movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.0,0.3905428,0.55249935,0.9099274,0.86550146,0.81129086,0.7467072,0.41192153,1.0031536,0.73594445,0.9814883,0.7661449,0.56723005,0.6337601,0.0,0.7475527,0.6917439,0.7895342,0.55475706,0.5725692,0.7097965,0.0,0.5654932,0.09248483,0.5483887,0.39212045,0.7716297,0.5707172,0.8583934,0.30609214
47metersdown,0.0,0.7052925,0.82165194,0.80641603,1.0613835,0.46099967,0.8028952,0.44625667,1.3494737,0.74792886,1.2223867,1.0214623,1.0476682,0.9225722,0.0,0.8953884,0.9514307,1.1089218,0.59145415,0.54965544,0.9445978,0.0,0.71229625,0.01227602,0.70585835,0.4340683,0.7033815,0.82483083,1.0298023,0.29686874
abeautifuldaymovie,0.0,0.6196887,0.6432965,0.91759884,0.8393546,0.6805554,0.8263434,0.37911397,1.0118196,0.6341004,0.9579049,0.6498662,0.5416059,0.45227706,0.0,0.7447882,0.75637543,0.7453672,0.54734534,0.6745923,0.66463387,0.0,0.6120765,0.14964911,0.53292197,0.35538515,0.69350076,0.46104056,0.7321249,0.25238612
abominablemovie,0.0,0.61183715,1.3409497,1.4446093,1.3821113,0.9578699,1.2782389,0.7556963,2.0050824,0.93586534,1.6589351,1.2785474,0.7830314,1.0953388,0.0,1.2690544,1.1362834,1.1478783,0.86186874,1.143654,0.7152531,0.0,0.83976686,0.048458006,0.9250078,0.56318754,1.0006105,0.7887058,1.2198961,0.31429982
adastramovie,0.0,0.35455787,0.61210406,0.7760277,0.8137274,0.51666147,0.60001504,0.52802825,1.0631639,0.588053,0.8417891,0.74912107,0.59394604,0.55075324,0.0,0.5982562,0.61383224,0.6408367,0.4785512,0.58791864,0.6071311,0.0,0.45736602,0.00031762198,0.53752,0.42173383,0.5124876,0.62815356,0.7565062,0.2013338
adogsjourneymovie,0.0,0.8474073,2.0505316,1.6435622,1.8430972,1.4497136,1.7557037,0.66696894,2.3359046,1.126371,2.0686183,1.332045,1.4003782,1.1218758,0.0,1.3061072,1.645994,1.5571936,0.8522939,1.5799536,1.5737581,0.0,1.1003498,0.0,1.2211345,0.53112394,1.3708361,1.6148554,2.0772755,0.9101011
aftermathmovie,0.0,0.31543866,0.5418178,0.7462272,0.7227427,0.43128943,0.6384901,0.3843993,0.81835103,0.5607075,0.6977332,0.41518795,0.31197807,0.595294,0.0,0.50108814,0.54210865,0.6738412,0.39066613,0.43293428,0.45136517,0.0,0.3725094,0.06977451,0.5505245,0.3707965,0.41675383,0.4260723,0.6621063,0.099688776
aftermovie,0.0,0.46705875,0.5822851,0.9532231,0.8318791,0.54157746,0.84639734,0.46059605,0.8283379,0.64446855,0.79144055,0.81314856,0.57497245,0.8070273,0.0,0.640084,0.8019556,0.84825844,0.43054312,0.68497896,0.50625247,0.0,0.4909742,0.0,0.63892305,0.385438,0.72189254,0.5053406,0.8170716,0.25942323
ahiddenlifefilm,0.0,0.18530186,0.32160336,0.4002673,0.4076035,0.28805792,0.34238654,0.19647835,0.4703177,0.2729754,0.43519068,0.31266066,0.2406465,0.2887209,0.0,0.30731896,0.32940847,0.35374603,0.21702611,0.3087551,0.28942168,0.0,0.23498514,0.025681924,0.2845291,0.17808107,0.2818908,0.29042467,0.36356544,0.10901014
alitamovie,0.0,0.35439834,0.7396864,1.1380814,1.0542262,0.7945014,0.9302579,0.7146282,1.275606,0.8915465,1.2706832,0.8469935,0.77679664,0.70884454,0.12390121,0.8894804,0.7750677,0.64926296,0.4954693,0.6229291,0.75689995,0.0,0.5121398,0.25704858,0.81212515,0.6333313,0.7441988,0.59355795,1.154177,0.1483641
angelhasfallen,0.0,0.38279587,0.74625385,1.0899434,1.0826778,0.75009525,0.86259264,0.47496888,1.0016788,0.9069615,1.1315982,0.7646538,0.36818412,0.6483352,0.0,0.98497266,1.073903,0.863893,0.62786275,0.9176252,0.771008,0.0,0.5202836,0.24255913,0.50503373,0.63181376,0.65952384,0.89773834,0.77495027,0.36604452
angrybirdsmovie,0.0,0.5813476,1.4743352,1.5344476,1.6710398,1.4348353,1.8983952,0.5598385,2.1331959,0.9911383,2.0861843,1.5965432,1.289502,1.276803,0.0,1.2560619,1.6291486,1.2477989,1.638667,1.359868,1.6491215,0.0,0.99788725,0.0,1.1604671,0.3540477,1.3026193,1.1600592,1.8336172,0.52805233
annabellemovie,0.0,0.59244287,1.3462995,1.6264943,1.5365839,1.360821,1.4488659,0.7413569,1.875229,1.187245,1.6467662,1.2123878,0.9573892,1.1552196,0.0,1.1897196,1.0476483,1.2386756,1.090406,1.189555,1.1383404,0.0,0.8822509,0.039009895,0.94788396,0.86414236,1.0837878,1.1090328,1.2182155,0.40830156
annamovie,0.04665248,0.32737014,0.73148847,0.8115814,0.78021437,0.69398314,0.7159625,0.68815386,1.1425203,0.7153033,0.9562201,0.7079555,0.51788574,0.7111735,0.0,0.86771244,0.76178277,0.86732626,0.5006327,0.507989,0.7930545,0.0,0.5528257,0.08871782,0.46238124,0.4899371,0.6415039,0.642099,0.7500695,0.22465365
apollo11movie,0.0,0.29272768,0.51907575,0.55821776,0.5882612,0.4388581,0.54502034,0.44366196,0.69044125,0.50320226,0.6857815,0.52349013,0.4095551,0.4039486,0.0,0.5484963,0.5012465,0.61489606,0.3046056,0.34629267,0.5158636,0.0,0.33735052,0.089076266,0.52295184,0.3170934,0.424034,0.45790997,0.5247705,0.2001523
arcticdogsmovie,0.0,0.43342945,0.7233475,0.7339233,0.8264233,0.46874034,0.81712127,0.15264305,0.9507559,0.48941398,0.9064158,0.64509714,0.5706402,0.7133113,0.0,0.6657237,0.66644377,0.7101378,0.47623935,0.4107765,0.5954,0.0,0.4754763,0.041790854,0.6497931,0.3510871,0.62252593,0.68215024,0.7698232,0.3210091
