movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.396767,0.49110484,0.5489961,0.19845617,0.56405336,0.5560771,0.6628361,0.39187282,0.4719656,0.3714097,0.6704308,0.5470385,0.24184915,0.0,0.21944907,0.43133473,0.3346024,0.38697624,0.5345152,0.5515041,0.059653718,0.34612468,0.29414546,0.6017187,0.27935115,0.30392984,0.316608,0.35500288,0.63862365,0.35618618,0.4417621,0.0,0.47216967,0.6212134,0.54044837,0.5436244,0.49690038,0.5434447,0.4088393,0.645449,0.41117522,0.6919942,0.63268435,0.0,0.43410662,0.08248581,0.15200011,0.55001825,0.19793637,0.40058565,0.042789157,0.54953474,0.6249184,0.6760888,0.24468791,0.38993147,0.4984919,0.5003663,0.62499714,0.46437827,0.19832103,0.70170784,0.59215724,0.557017,0.2263526,0.42686707,0.5134639,0.78235304,0.7587745,0.48293304
47metersdown,0.33603537,0.5682928,0.5935157,0.56068367,0.8972212,0.7378914,0.666029,0.47939575,0.52494884,0.599878,0.7554127,0.42360651,0.10139507,0.0,0.24730447,0.35023865,0.42446128,0.5689969,0.69323635,0.83626264,0.0,0.57181764,0.36721957,0.7431105,0.49997336,0.54526556,0.23092765,0.5738119,0.6199896,0.63020784,0.5193224,0.06357461,0.43736792,0.6844228,0.5398437,0.49521843,0.5891433,0.5090142,0.6340059,0.83607644,0.77676654,0.8030304,0.9106408,0.0,0.5761621,0.3434213,0.073117994,0.56055576,0.21172996,0.70565575,0.12533572,0.5872169,0.80834365,1.0203129,0.39786783,0.7336846,0.4071341,0.32230613,0.6636004,0.6862828,0.1995033,0.8092807,0.850391,0.88481075,0.049586594,0.2151895,0.9376074,0.84032077,0.7909835,0.64712185
abeautifuldaymovie,0.3154453,0.39553985,0.32129145,0.19616124,0.42135185,0.5761379,0.44996175,0.40651357,0.3549157,0.06817623,0.4479124,0.5084242,0.16960804,0.0,0.28562218,0.4568404,0.3656029,0.4313352,0.51081127,0.42870462,0.01664158,0.33658618,0.21148026,0.4211284,0.3802517,0.33053008,0.32839447,0.39060205,0.4610844,0.25980142,0.47105435,0.0,0.4536775,0.6510956,0.4086813,0.36795914,0.57002676,0.41191006,0.2261901,0.44518217,0.35044995,0.697884,0.5455932,0.0,0.47959593,0.0,0.11321685,0.39525235,0.041414633,0.29641327,0.015383113,0.55789083,0.3804371,0.63932884,0.2488546,0.5282552,0.3772582,0.33808047,0.6205288,0.51757836,0.094071455,0.6278658,0.5508077,0.5066586,0.25017595,0.41489303,0.36955455,0.6322926,0.57210803,0.30780107
abominablemovie,0.48810378,0.6597619,0.7037809,0.3817396,1.0428301,1.1363053,1.2681273,0.62889546,1.0950084,0.4353388,0.57710886,0.94256413,0.0788618,0.0,0.42237768,0.915732,0.5719227,0.44594887,1.0488936,0.65862197,0.11473211,0.53038543,0.33148342,0.89151424,0.8107582,0.38247973,0.35655046,0.66160834,1.0435708,0.5457278,0.8062248,0.0,0.7732495,1.1253086,0.82828933,0.81533414,0.8717658,0.62689656,0.86641496,1.1117567,0.7753557,1.1342683,0.9241131,0.0,0.85874176,0.26622003,0.0033567054,0.6074005,0.18233274,0.6070535,0.2847996,0.7767367,0.9443723,1.2612401,0.6756024,1.046984,0.4787773,0.677019,1.0643214,0.9413958,0.584275,0.96449804,1.063459,0.85843146,0.3802423,0.22361277,0.67930716,1.3008032,1.0513952,0.6738701
adastramovie,0.33116058,0.47754952,0.4536019,0.21061766,0.4304986,0.4695921,0.52391803,0.34478647,0.40791783,0.20944844,0.47417444,0.41156346,0.12496693,0.0,0.45325732,0.27546158,0.24255379,0.31946594,0.5829579,0.37423953,0.035496008,0.41365212,0.30054104,0.44577733,0.37541077,0.3381045,0.16642806,0.45823067,0.3922173,0.24186644,0.45822072,0.0,0.38436654,0.3769664,0.47057176,0.48023382,0.41410184,0.38462496,0.24659243,0.38960245,0.27611813,0.37061203,0.42863157,0.0,0.38407812,0.024792638,0.05830081,0.2633009,0.16276054,0.25965402,0.0,0.36496055,0.5313884,0.6093709,0.29170185,0.37961993,0.32933405,0.29106057,0.46062937,0.4025789,0.25854257,0.5842537,0.6192757,0.39460507,0.19522554,0.13973479,0.3711827,0.64140713,0.5275554,0.37020063
adogsjourneymovie,0.86796653,0.9968075,1.0290385,0.06739863,1.0293097,1.4699409,1.0413295,1.1293058,1.0507721,1.0022436,1.2398009,0.8078378,0.7741275,0.0,0.4474646,0.6367494,0.8197679,1.0814579,1.4138,1.3384944,0.0,0.8313067,0.47150302,1.4579974,0.57609266,0.33781224,0.6579428,0.78991663,1.1620718,0.5596208,0.84044135,0.0,0.93644303,1.3820106,1.2033435,1.1282803,1.3271786,1.0968307,0.932359,1.476956,0.8906285,1.3004862,1.2678236,0.0,0.8835148,0.2680159,0.2956696,0.74141747,0.19005658,0.87855536,0.0,1.291977,1.2010875,1.4916197,0.6972182,1.3033503,0.6905736,0.684624,1.4338416,1.1828969,0.35548058,1.2956423,1.4835726,0.91085106,0.4506556,0.40271717,1.0811676,1.5036066,1.4308705,0.5300887
aftermathmovie,0.3201132,0.4450627,0.3262787,0.2058213,0.45327675,0.48852342,0.39615425,0.31185752,0.32724136,0.2568705,0.39083794,0.4011823,0.15982983,0.0,0.2779925,0.2742865,0.3385256,0.2878534,0.49814284,0.4123311,0.011457136,0.22646822,0.17573263,0.34567356,0.41145933,0.20735255,0.25376502,0.2443422,0.32104978,0.16464862,0.4102982,0.046615712,0.34663662,0.34509695,0.26882222,0.3381931,0.3987084,0.31076187,0.29136553,0.3780195,0.48715803,0.38143274,0.42733347,0.0,0.4012253,0.11231938,0.1644748,0.3332526,0.10074012,0.25456178,0.0,0.4604049,0.44357777,0.5021148,0.21917725,0.42461303,0.38977662,0.41846126,0.44613013,0.46454367,0.20238686,0.55961967,0.37728712,0.43785465,0.09076327,0.16909052,0.40057626,0.49368072,0.47677365,0.33199418
aftermovie,0.33237085,0.4551824,0.41619527,0.27276146,0.52741194,0.62725234,0.5727018,0.30500245,0.55428547,0.32013667,0.513263,0.5298781,0.12900439,0.0,0.090978205,0.217664,0.30891743,0.46936494,0.53808415,0.47141993,0.0,0.22908337,0.24225418,0.4460033,0.46512944,0.25690365,0.33214036,0.4026423,0.47958288,0.4151485,0.4696423,0.0,0.48134255,0.5818956,0.59258425,0.3201063,0.39428455,0.41403127,0.3951273,0.36466703,0.43938303,0.44689062,0.53429455,0.0146308895,0.46875754,0.17300345,0.14176197,0.4598984,0.121739104,0.3328274,0.0,0.39506575,0.38442144,0.6065305,0.32374913,0.49404976,0.44227862,0.35559532,0.5337024,0.5378591,0.3102109,0.5637525,0.55447054,0.42428935,0.1702401,0.32200104,0.42924264,0.61941,0.41474745,0.46474332
ahiddenlifefilm,0.1583001,0.19042541,0.16828983,0.09651307,0.22300729,0.24788654,0.22117351,0.17555119,0.19213119,0.11477724,0.21051772,0.20875965,0.068568535,0.0,0.11109601,0.12823142,0.12740074,0.1687691,0.25293982,0.20289497,0.0,0.13229291,0.114278845,0.20940281,0.17117923,0.12858087,0.13265714,0.15304247,0.20252822,0.124922276,0.19525748,0.0029876903,0.19428575,0.23446992,0.20004487,0.17353618,0.21408567,0.17342545,0.1513774,0.21964829,0.1747882,0.24277392,0.23208822,0.0,0.19191492,0.04373093,0.033759765,0.18534456,0.048874274,0.15076202,0.016585203,0.2046641,0.21657805,0.26964617,0.13743724,0.22058795,0.15975097,0.16399744,0.24414939,0.24733438,0.10185382,0.28434852,0.25240007,0.23959696,0.08225542,0.1165909,0.20763142,0.3070809,0.2317677,0.16245073
alitamovie,0.55456215,0.8173857,0.5761095,0.3805102,0.7694316,0.9887519,0.9752648,0.71985304,0.6033057,0.4961463,0.7881182,0.5904063,0.46436396,0.0,0.38030243,0.73346704,0.62559867,0.57717276,0.7918879,0.591781,0.0,0.5475819,0.50722563,0.862425,0.7071466,0.2698272,0.58955413,0.57809466,0.80709654,0.65614414,0.9659738,0.110600375,0.7106973,0.9951281,0.8266958,0.68356043,1.1369532,0.73693883,0.6320344,0.84048516,0.45617434,0.6227925,0.90627563,0.0,0.7331555,0.28232852,0.1272559,0.8055398,0.20298,0.6965025,0.28078988,0.7790622,1.0365539,0.8230738,0.3039619,0.9054288,0.42115855,0.5850229,0.81349105,1.161294,0.40377277,0.93913764,0.8285746,0.8590928,0.34581813,0.61079115,0.8419043,0.838853,0.8648078,0.6369742
