movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.3634764,0.40308857,0.06305175,0.36666238,0.29683125,0.14762361,0.5581888,0.296205,0.2876928,0.16273783,0.23976792,0.0,0.0,0.20581143,0.37217307,0.38278073,0.34827724,0.29061902,0.49662146,0.4705896,0.19030455,0.2572068,0.2680314,0.0,0.45752928,0.43006438,0.21971385,0.4598573,0.6114489,0.34820092,0.0,0.0,0.3811497,0.23433027,0.15842655,0.0,0.0,0.19711584,0.37284043,0.1470719,0.44622642,0.2976259,0.28435326,0.0,0.12581643,0.08679362,0.4042061,0.19418709,0.14062552,0.3261687,0.433393,0.533309,0.45773995,0.04572171,0.0,0.2552796,0.4722475,0.4353495,0.0,0.275893,0.0,0.48862314,0.24959974,0.4542333,0.17712742,0.59441274,0.29016337,0.43419662,0.0,0.27143264,0.0,0.47438478,0.0,0.1772309,0.25308517,0.11003961,0.2622803,0.3709404,0.38588607,0.01065794,0.28718585,0.4504354,0.33496928,0.34082296,0.41305548,0.054448836,0.55948675,0.0,0.2900522,0.28098947,0.27887452,0.664588,0.46909136,0.48494712,0.33222383,0.6121764,0.33542153,0.3011829,0.3581834,0.2991088
47metersdown,0.34466517,0.5005837,0.17437744,0.47031447,0.46934375,0.0985793,0.70282656,0.27126157,0.45369837,0.2673787,0.34997246,0.0,0.0,0.5527557,0.69787866,0.38133264,0.6409812,0.46803114,0.79319406,0.5893088,0.0,0.43541446,0.45907426,0.0,0.35782143,0.56725824,0.22934948,0.51588786,0.55222684,0.66303784,0.0,0.0,0.41366175,0.1476287,0.44424862,0.0,0.0,0.50204176,0.35696805,0.42434794,0.6662554,0.37382275,0.7122405,0.0,0.43496087,0.39028284,0.7207426,0.88218254,0.6244961,0.620228,0.62351936,0.44241214,0.74914736,0.26486382,0.0,0.3573859,0.59602875,0.70326895,0.0,0.418112,0.0,0.6967868,0.3367078,0.90722346,0.264121,0.6810959,0.56798804,0.55092067,0.0,0.6329091,0.0,0.6465542,0.0,0.14305232,0.33596477,0.3698054,0.49604297,0.5083729,0.604612,0.35308513,0.24900311,0.7205918,0.6101154,0.8171716,0.7812109,0.24463665,0.88995886,0.0,0.24679159,0.24267006,0.42756617,0.7103151,0.3938982,0.83255124,0.40788954,0.74139315,0.5733523,0.45163944,0.513315,0.6552964
abeautifuldaymovie,0.31495187,0.49661613,0.0,0.34106827,0.30140972,0.3983445,0.483203,0.22875609,0.21309352,0.31948003,0.10714124,0.0,0.0,0.17922764,0.44663355,0.34987873,0.38691705,0.18278545,0.3991996,0.35638097,0.0,0.4165561,0.14779489,0.0,0.38433775,0.51604664,0.2686794,0.40972066,0.45841676,0.400212,0.0,0.0,0.28176624,0.343799,0.2645809,0.0,0.0,0.35492405,0.31173635,0.24108791,0.42040437,0.34464774,0.36862314,0.0,0.19984609,0.26550758,0.31531262,0.3829328,0.22563829,0.3010144,0.41197526,0.47156328,0.53283143,0.18380164,0.0,0.21372408,0.49526063,0.31002754,0.0,0.34639493,0.0,0.5411048,0.41975933,0.4923085,0.16242267,0.48137754,0.34364977,0.50901234,0.0,0.35931203,0.0,0.4381702,0.0,0.17708126,0.39349267,0.19363526,0.29555887,0.37977728,0.29773712,0.0641039,0.081786156,0.3977106,0.38154018,0.25248888,0.32028964,0.0,0.4727484,0.0,0.23541918,0.22592664,0.3715223,0.5971055,0.38587943,0.39840811,0.22459307,0.44247636,0.24841212,0.4803212,0.2990883,0.34534913
abominablemovie,0.2820204,0.78115964,0.21869525,0.8468713,0.073758036,0.2524191,0.84547573,0.7785156,0.51264477,0.29860651,0.385708,0.0,0.0,0.6343987,0.77406824,0.53788656,0.46217293,0.47896913,0.92163855,0.71052134,0.0,0.64925903,0.31326374,0.0,0.71456915,0.695839,0.42487603,0.5899162,0.99040115,0.88942486,0.0,0.0,0.39234975,0.403379,0.4311525,0.0,0.0,0.41450426,0.46342412,0.51207536,0.82437575,0.8124492,0.84206396,0.0,0.30689594,0.2798412,0.5161193,0.6493691,0.3967557,0.6094707,0.8299637,0.5296005,0.83994526,0.27457443,0.0,0.29334515,0.848601,0.5205101,0.0,0.75428843,0.0,0.60439974,0.6491253,0.740367,0.20130217,0.91947675,0.4595633,0.39021787,0.0,0.4659741,0.0,0.57979435,0.0,0.41124463,0.37779322,0.23071209,0.62500495,0.43851832,0.5126747,0.102873534,0.15371346,0.72575134,0.787955,0.63512856,0.6468378,0.25578335,1.113894,0.0,0.21751525,0.40106708,0.6463123,0.97473216,0.61594385,0.6798314,0.65187263,0.6876861,0.54688764,0.630695,0.73374313,0.75779104
adastramovie,0.3473119,0.53090006,0.21623066,0.49967927,0.23870552,0.30046773,0.64678806,0.329881,0.24545558,0.38036925,0.3529267,0.0,0.0,0.32776412,0.45093167,0.3806612,0.36704478,0.17724949,0.5460926,0.36981466,0.0,0.47456738,0.2845836,0.0,0.40257555,0.4520912,0.25618407,0.26752812,0.5211047,0.47099406,0.0,0.0,0.4108113,0.24797082,0.30223584,0.0,0.0,0.3185908,0.35163322,0.1975376,0.53900653,0.30275658,0.4585459,0.0,0.29389322,0.20042962,0.36728278,0.36393505,0.20413731,0.3626531,0.46757805,0.45769936,0.6108046,0.13857098,0.0,0.2204567,0.60239863,0.43814823,0.0,0.45066214,0.0,0.46187356,0.40244335,0.60187316,0.17725173,0.54216355,0.20073691,0.42309552,0.0,0.26974705,0.0,0.55309576,0.0,0.12567686,0.19661626,0.37817502,0.35817644,0.39798832,0.41191489,0.116364904,0.1302426,0.43908036,0.4185461,0.35374698,0.34974408,0.15617868,0.7901,0.0,0.10279063,0.2944642,0.33283246,0.53440535,0.30176783,0.40198424,0.21745314,0.5917243,0.45046064,0.27828637,0.42532268,0.4647748
adogsjourneymovie,1.0227909,1.3182433,0.308099,0.6660682,0.8570307,0.26043525,1.1184797,0.84910804,0.6952891,0.7811219,0.10886091,0.0,0.0,0.33592868,1.1763458,0.7810387,0.46932536,0.33807462,1.1523113,1.0180311,0.0,0.8148754,0.33808953,0.0,1.1997483,0.9519375,0.4933895,0.62317824,1.061558,0.7480212,0.09552287,0.0,0.47949758,0.33251238,0.50700605,0.0,0.0,0.8260158,1.1236432,0.6131854,1.3533874,0.54435724,0.8241719,0.0,0.5290316,0.40867898,0.74047697,0.76984495,0.41140345,1.0640521,0.9544153,0.9566448,1.4177109,0.415742,0.0,0.31402847,0.7438706,1.0119121,0.0,0.6243904,0.0,0.69376844,0.70060134,1.3942934,0.5029114,0.9824216,0.6185333,0.8109588,0.0,0.7124992,0.0,1.0350331,0.0,0.29814264,0.98295754,1.0810308,0.7245045,0.83579224,0.98566014,0.0,0.22586516,1.3011812,0.40504643,1.0072118,0.7866132,0.13020341,1.124142,0.0,0.5722362,0.4360662,0.67340964,1.1655445,0.6422277,0.7028543,0.5721413,1.0271827,0.53918266,0.57705545,0.8661108,0.5532096
aftermathmovie,0.31686068,0.44445452,0.057327326,0.271881,0.31331512,0.34396356,0.34994882,0.22882026,0.290839,0.25141728,0.17622389,0.0,0.0,0.26298505,0.24479865,0.265427,0.23763527,0.13776775,0.34697926,0.26394466,0.0,0.33353412,0.185858,0.0,0.19984493,0.37988365,0.21517584,0.2535807,0.31076247,0.3750666,0.0,0.0,0.26907408,0.32143158,0.23291694,0.0,0.0,0.36175528,0.3428996,0.09798061,0.35567838,0.309157,0.22191994,0.0,0.24676964,0.19032943,0.38468888,0.22505946,0.2737024,0.2302201,0.32061845,0.39493427,0.47079295,0.08170962,0.0,0.32857138,0.3411461,0.2876192,0.0,0.29383096,0.0,0.4081865,0.22576033,0.37313974,0.2534358,0.42610046,0.23435661,0.35114956,0.0,0.36810604,0.0,0.37584057,0.0,0.14016928,0.36425707,0.21752831,0.30406487,0.32936394,0.25310987,0.039285306,0.08795719,0.34016925,0.32981473,0.25369683,0.30758366,0.038852666,0.49758008,0.0,0.19141479,0.23905697,0.26421067,0.5033437,0.31286418,0.338652,0.25351432,0.45144653,0.28599393,0.24798289,0.3090761,0.24542435
aftermovie,0.24827942,0.3925319,0.15495117,0.32580203,0.20385565,0.22515015,0.5736202,0.24028327,0.3204205,0.27373186,0.123347394,0.0,0.0,0.35864225,0.44558063,0.3750257,0.3153935,0.17779742,0.6121212,0.31445643,0.04813726,0.36291534,0.24116607,0.0,0.36806455,0.52675015,0.37192348,0.42567018,0.4295408,0.48420605,0.0,0.0,0.29012242,0.37435383,0.20179822,0.0,0.0,0.2656404,0.43369266,0.34131154,0.46674973,0.35000634,0.5321832,0.0,0.19595835,0.13534507,0.3960831,0.40515193,0.26769623,0.24825911,0.428024,0.43946323,0.45210832,0.20950116,0.0,0.27354527,0.37233368,0.23282425,0.0,0.3208046,0.0,0.36669457,0.21259019,0.47024548,0.11934521,0.41963643,0.3636451,0.40505776,0.0,0.19245762,0.0,0.37932503,0.0,0.20592785,0.2345247,0.12566116,0.31245703,0.30777737,0.32343972,0.12920067,0.14816105,0.2342278,0.31128466,0.3859833,0.2524225,0.10908385,0.5447924,0.0067450115,0.2690349,0.33091965,0.3876627,0.32857963,0.24617904,0.4207297,0.21870516,0.47611952,0.20358299,0.24696748,0.23699152,0.381207
ahiddenlifefilm,0.15852991,0.21792042,0.044508174,0.19608058,0.12093726,0.13798733,0.25390154,0.14118102,0.13083649,0.13464026,0.11006205,0.0,0.0,0.14822242,0.17994142,0.17112483,0.1642507,0.09472325,0.22055246,0.18472323,0.0,0.15881474,0.1137031,0.0,0.18729329,0.20960255,0.12020025,0.16884889,0.20601852,0.18017933,0.0,0.0,0.14861406,0.14115173,0.11511613,0.0,0.0,0.14923072,0.19686463,0.10567538,0.21298346,0.14294735,0.19927357,0.0,0.14334974,0.10790285,0.15531237,0.15157801,0.12982014,0.13290612,0.19357479,0.22354798,0.22374237,0.07045792,0.0,0.13409877,0.22032443,0.17300178,0.0,0.16378108,0.0,0.19698401,0.12606697,0.2495966,0.08570338,0.24037594,0.14751102,0.1758873,0.0,0.15140161,0.0,0.20810102,0.0,0.07833167,0.12607393,0.099525176,0.15717143,0.15461175,0.15812984,0.03928761,0.08488694,0.19705904,0.19686686,0.17001243,0.18147944,0.059348755,0.2962626,0.0,0.108777754,0.1328268,0.17138284,0.25652212,0.14692052,0.2056299,0.12369622,0.23633446,0.16760035,0.15866238,0.17385265,0.17388706
alitamovie,0.48169246,0.8780288,0.0349911,0.6037626,0.30930007,0.54892343,0.89597124,0.61133534,0.40427878,0.519167,0.103693515,0.0,0.0,0.43287864,0.66213787,0.794115,0.7874705,0.26092762,0.815814,0.9028471,0.0,0.38260314,0.43988293,0.0,0.62081665,0.72722644,0.61542475,0.48760015,0.8385108,0.7534312,0.0,0.0,0.51275283,0.38674444,0.47343644,0.0,0.0,0.6566608,0.8251162,0.65638065,0.91147316,0.8024707,0.72766995,0.0,0.4645301,0.4682527,0.57627213,0.5068237,0.5701271,0.63962513,0.6982378,0.65762687,0.8300332,0.4129453,0.0,0.086543135,0.60957646,0.5863739,0.0,0.581713,0.0,0.6963736,0.54465693,0.9547077,0.18892936,0.94925064,0.52933365,0.75936264,0.0,0.36889237,0.0,0.991723,0.23511752,0.35859734,0.32260644,0.5594956,0.5054011,0.9386746,0.70976466,0.29570735,0.2916117,0.87767017,0.74028844,0.91994506,0.7418375,0.20550309,0.8648322,0.0,0.20052595,0.36584386,0.7432945,1.1462594,0.3208508,0.7816138,0.7398056,0.85208195,0.7328281,0.5248842,0.65752405,0.65727943
