movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.20686816,0.6768231,0.52154803,0.0,0.5808146,0.92364085,0.8107505,0.7470273,0.39928302,0.14214987,0.6588926,0.33106187,0.6146759,0.45559254,0.0,0.0,0.22867274,0.0,0.6587993,0.6719836,0.13515955,0.983072,0.3858052,0.7476612,0.6866708,0.3994506,0.3771516,0.0,0.628849,0.02367089,0.546516,0.7470545,0.0,0.0,0.53257656,0.38779694,0.4559654,0.43456316,0.21278308,0.6820033,0.57314694,0.62958336,0.64838076,0.40994385,0.42930925,0.6439198,0.0,0.51153016,0.6547598,0.33220625,0.6741838,0.42775086,0.5666683,0.067466766,0.0,0.2762397,0.44220406,0.81965744,0.4363167,0.6918173
47metersdown,0.35313907,0.53150463,0.30295968,0.0,0.5024318,0.73980814,0.53724843,0.7677027,0.6276988,0.34482592,0.63523215,0.21040224,0.5989513,0.96649915,0.0,0.15420026,0.28871197,0.0,0.8384072,0.64410836,0.43292907,0.91977555,0.30510056,0.7365617,0.66024876,0.3925255,0.43753615,0.0,0.62693703,0.0,0.77644455,0.92989606,0.0,0.039147194,0.38916433,0.29377756,0.45340183,0.6568585,0.0,0.69428253,0.6010803,0.7654735,0.62498856,0.49181432,0.39288712,0.7273822,0.0,0.6616599,0.88721395,0.1570457,0.8733035,0.2584939,0.7659589,0.0,0.0,0.41885197,0.57888,0.58672357,0.3299121,0.5480608
abeautifuldaymovie,0.41663402,0.5642462,0.5623116,0.0,0.3515393,0.8955798,0.6312532,0.5156739,0.47451687,0.24958928,0.519431,0.4132102,0.6404879,0.42650744,0.0,0.062590085,0.3692224,0.0,0.59219116,0.48372388,0.17582303,0.6954954,0.34494114,0.82069725,0.5487364,0.51321673,0.47418094,0.0,0.5440337,0.0,0.46963757,0.63658214,0.0,0.12984756,0.2790328,0.42590678,0.37803903,0.49806613,0.08627646,0.44132453,0.34578416,0.49964604,0.60095227,0.44754508,0.64253384,0.42114392,0.0,0.52873963,0.65373725,0.37241286,0.63304955,0.44418347,0.45280352,0.11167501,0.0,0.10477893,0.41748726,0.55855167,0.5592451,0.7356709
abominablemovie,0.39412713,0.7317108,0.9110593,0.0,0.700189,1.2656568,0.9336098,0.9247684,0.9667896,0.0,0.90340286,0.40458238,0.78082675,0.6937563,0.0,0.35149905,0.5131522,0.0,1.2421541,0.42724735,0.37010282,1.2461432,0.21924049,0.8645379,0.9467353,0.74551094,0.83710635,0.0,1.0062388,0.0,0.925368,1.0957437,0.0,0.0,0.50132126,0.54934955,0.49870864,0.7876387,0.1071271,0.8435158,0.7688991,0.5506704,0.51594746,0.66896737,0.59967685,0.77727723,0.0,0.9672924,0.5320187,0.048059985,0.93373996,0.92835367,0.6100406,0.0,0.0,0.51482356,0.9192385,0.9371458,0.26973817,1.2284278
adastramovie,0.16508842,0.4531459,0.52221864,0.0,0.423654,0.77015513,0.63941044,0.3313779,0.4450037,0.16313207,0.36884427,0.14345805,0.6265414,0.48831445,0.0,0.1275049,0.3632288,0.0,0.5391218,0.46342707,0.12672247,0.5495834,0.31665182,0.5974949,0.34381068,0.1041663,0.34839517,0.0,0.5160408,0.0,0.55263144,0.64115053,0.0,0.0,0.3343831,0.44435224,0.41450813,0.34078777,0.16578834,0.5861613,0.38063577,0.41534334,0.47901672,0.2786036,0.16795433,0.39028427,0.0,0.5503997,0.45077908,0.3007812,0.5984389,0.22968847,0.37008613,0.07251253,0.0,0.38882345,0.23518996,0.5479982,0.13459134,0.64975965
adogsjourneymovie,0.65401554,1.0373782,1.1830775,0.0,0.8045455,1.9182086,1.1922619,1.0167203,1.1542019,0.43207732,1.3961183,0.4910835,1.1606053,0.8049464,0.0,0.58649206,0.58493674,0.0,1.216275,0.884757,0.29666233,1.3435923,0.41463226,1.3331001,1.4912277,0.782977,1.0992993,0.0,1.0815276,0.0,1.12534,1.0255077,0.0,0.0,0.82050043,0.5117985,0.8435236,0.80836344,0.4737844,1.2318163,1.0032912,1.1144499,1.2373772,0.9737295,0.7848371,0.92207074,0.0,1.1619738,1.0132886,0.4910388,1.5649974,0.34832045,0.47532943,0.008662622,0.0,0.33885983,1.051246,1.5608028,0.52565783,1.8349936
aftermathmovie,0.22666836,0.4405271,0.3762662,0.0,0.28772938,0.6648349,0.38974482,0.4450832,0.24067621,0.18865214,0.27788416,0.26219213,0.49514353,0.42316496,0.0,0.117283896,0.33998173,0.0,0.49368453,0.49404192,0.267539,0.4669319,0.27871677,0.53403354,0.4239556,0.27328542,0.31017503,0.0,0.47334468,0.11887512,0.4525705,0.42841172,0.0,0.08792342,0.28957686,0.34706983,0.3917248,0.43557867,0.11916453,0.34180352,0.29832646,0.26103854,0.46421057,0.254872,0.32137924,0.2606697,0.0,0.4121512,0.48496124,0.23514931,0.5465908,0.25279415,0.2376169,0.06481427,0.0,0.30472562,0.28389642,0.3208682,0.35613105,0.60824156
aftermovie,0.44541705,0.46490508,0.59950405,0.0,0.46006387,0.8054517,0.80177015,0.7516213,0.25203118,0.095987335,0.6372002,0.35929212,0.8082823,0.63099384,0.0,0.07947469,0.4043628,0.0,0.7265302,0.58392316,0.09773997,0.80348504,0.39679712,0.7051944,0.5720954,0.3609572,0.41143435,0.0,0.61439985,0.0,0.6721529,0.6651328,0.0,0.046642248,0.29767555,0.3421796,0.42292866,0.5181933,0.0056674816,0.65520406,0.6766214,0.46406567,0.47656798,0.20737484,0.39953372,0.53783023,0.0,0.59087604,0.62071025,0.08234689,0.69127417,0.4209459,0.53706604,0.0,0.0,0.35304886,0.67155385,0.5965792,0.54009324,0.87579966
ahiddenlifefilm,0.14879893,0.2645134,0.21160915,0.0,0.20725267,0.36950496,0.2757027,0.27025053,0.21379216,0.09678684,0.28592408,0.13633883,0.31288517,0.23655361,0.0,0.014668438,0.14502272,0.0,0.30069152,0.25966322,0.11393975,0.38850498,0.15523423,0.3201544,0.28218636,0.17056857,0.20085807,0.0,0.26918328,0.0,0.27441907,0.30605435,0.0,0.0057983696,0.17642766,0.15852691,0.1773772,0.2116709,0.081084564,0.2837878,0.21895094,0.25163168,0.2885443,0.16072665,0.18617913,0.22437644,0.0,0.26982033,0.26328784,0.10767298,0.305576,0.1907834,0.19972652,0.022669252,0.0,0.15931505,0.24517274,0.27420723,0.1835798,0.36491415
alitamovie,0.46210414,0.5825206,0.6195022,0.0,0.657681,0.96783024,0.86127603,0.6918678,0.519698,0.36221096,0.61572045,0.4289184,1.0409557,0.7483111,0.0,0.022636957,0.34667128,0.0,0.78528064,0.8817565,0.333972,1.1810571,0.3316039,0.9296277,0.636309,0.6049458,0.36295593,0.0,0.84114814,0.0,0.9895026,0.77067417,0.0,0.0,0.55345666,0.5438031,0.39751992,0.4564526,0.2889657,0.7442543,0.60779184,0.4493515,0.42684257,0.5372914,0.2898929,0.55991125,0.0,0.4597977,0.69193983,0.35122347,0.92313784,0.32460132,0.58111066,0.115071565,0.0,0.51853687,0.42051166,0.7169273,0.40894303,0.779196
