movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.5512262,0.6992633,0.4531704,0.0,0.42427483,0.6113714,0.5451246,0.3040039,0.43527916,0.5354746,0.345548,0.73611313,0.3976371,0.0,0.65204424,0.6226762,0.3976276,0.40593433,0.06362669,0.5104304,0.33264336,0.3201507,0.5748058,0.0,0.506821,0.23425825,0.40243635,0.24014135,0.3910089,0.5082271,0.297951,0.3329561,0.19340056,0.5302333,0.7039748,0.44667712,0.4475584,0.52798355,0.0,0.7553904,0.60136193,0.69854605,0.46386003,0.23091476,0.6944724,0.6757203,0.59041214,0.63287437,0.5139233,0.31546047,0.47596946,0.4081193,0.0,0.38058499,0.5646277,0.6223848,0.015751716,0.60713685,0.3658975,0.0
47metersdown,0.86120695,1.0624561,0.3210419,0.0,0.4885141,0.6689169,0.4727323,0.32669067,0.44788918,0.5397641,0.57548153,0.89121485,0.59882635,0.0,0.9252051,0.5725588,0.34731784,0.8830818,0.0,0.47916403,0.10959278,0.49564236,0.7431508,0.0,0.44143575,0.14506862,0.5328867,0.14641483,0.39204285,0.7205812,0.15105686,0.61685413,0.25043696,0.68264717,0.89655775,0.4593542,0.8052725,0.95971495,0.0,0.907181,1.0481704,0.54158163,0.4176774,0.4330431,0.8624633,0.71868473,0.48324072,0.75384146,0.4810043,0.49039173,0.7465143,0.3785574,0.0,0.7819621,0.766529,0.83951974,0.57478124,0.82394445,0.4307404,0.0
abeautifuldaymovie,0.35613376,0.84097975,0.28021768,0.0,0.6248609,0.5854009,0.4062102,0.21795118,0.4106202,0.4524221,0.3494281,0.7027452,0.3018338,0.0,0.50109255,0.5675313,0.39460143,0.6315403,0.0,0.3805947,0.11635544,0.3187704,0.50700116,0.0,0.32757866,0.29202485,0.51689965,0.2908135,0.37023804,0.5381977,0.24969709,0.44016343,0.18711865,0.5798426,0.6637909,0.2019615,0.49141487,0.6307881,0.0,0.62970096,0.61521584,0.57829726,0.3657246,0.3066617,0.6134215,0.7190269,0.47891596,0.650146,0.2769177,0.18523394,0.30102426,0.5612386,0.0,0.37086904,0.4291118,0.62020427,0.31938767,0.742195,0.4444146,0.0
abominablemovie,0.84328073,0.9503983,0.6595198,0.0,0.6022218,0.66418606,0.71485966,0.42631477,0.6640803,0.88001996,0.44854957,0.793903,0.6945822,0.0,0.8543381,1.0585196,0.55520993,1.0533165,0.28555393,0.36796403,0.004036667,0.58236057,0.59414905,0.0,0.6239213,0.19251578,0.59268594,0.031365193,0.7482735,0.75519824,0.42824808,0.79353136,0.56743133,0.9609497,1.1773188,0.36398664,0.8773567,0.722282,0.0,1.0267712,0.97177935,0.6649315,0.632017,0.9071345,1.1909151,1.1221689,1.0126777,0.7146525,0.400082,0.37448078,0.5707631,0.8008675,0.0,0.6453751,0.61852825,0.6186749,0.25401533,1.2823718,0.4862221,0.0
adastramovie,0.5364024,0.613165,0.2078948,0.0,0.42683384,0.54331845,0.3309862,0.26934096,0.36283717,0.29353625,0.31919423,0.615117,0.30452347,0.0,0.51847136,0.41734576,0.14592767,0.63418794,0.0530202,0.27690795,0.14303951,0.10583471,0.4866384,0.0,0.32913685,0.40577716,0.37123755,0.30441332,0.49190572,0.40782374,0.22339137,0.30333525,0.22716282,0.43500024,0.633719,0.17416432,0.4337336,0.4715514,0.0,0.58576375,0.66180503,0.55527395,0.22431958,0.1756786,0.6024278,0.7582017,0.37530133,0.67901707,0.33676463,0.28679714,0.25426158,0.49985397,0.0,0.35750708,0.44664672,0.4215957,0.16885681,0.50144017,0.36285636,0.0
adogsjourneymovie,1.0153364,1.6322734,0.7815823,0.0,0.7612049,1.6841531,0.8022954,0.5082727,0.7219141,0.8689133,0.8643148,1.6232439,0.9614205,0.0,1.0008293,1.5170197,0.8753849,1.6172836,0.12404151,0.8912463,0.6301506,0.63010925,1.2362928,0.0,1.0620426,0.54968554,1.0660732,0.6021057,0.8216319,0.9474829,0.7936165,1.2256956,0.20113322,0.892245,1.7692401,0.69362247,1.142207,1.5634147,0.0,1.2652054,1.6397252,1.3767893,0.6328451,0.69333714,1.4732968,1.6972214,1.2195444,1.3197865,0.81562775,0.3943834,0.53898543,1.1044291,0.0,0.7666145,1.3198235,1.1090183,0.9208426,1.6148334,0.9428416,0.0
aftermathmovie,0.366019,0.6126717,0.27781022,0.0,0.32232794,0.54904217,0.33060187,0.17993303,0.22894149,0.3179687,0.14856666,0.46678448,0.30876923,0.0,0.42214316,0.4162067,0.32684782,0.51347023,0.026179623,0.31737688,0.10761214,0.25016874,0.40718403,0.0,0.27065274,0.20154975,0.3496189,0.1798414,0.34695035,0.3652258,0.10977954,0.31445014,0.24070701,0.31314504,0.5360139,0.20993312,0.41209435,0.494253,0.0,0.431166,0.52547175,0.4484374,0.27460092,0.23774335,0.43410736,0.6008719,0.41906667,0.40099877,0.32189947,0.13213976,0.22577463,0.4015896,0.0,0.36017817,0.365336,0.42755732,0.3028907,0.53579855,0.2672895,0.0
aftermovie,0.5067916,0.68957293,0.29265502,0.0,0.40943998,0.49764457,0.32632974,0.19820121,0.41980422,0.43479633,0.30849555,0.6811177,0.41450438,0.0,0.6402626,0.5458004,0.23249592,0.65083563,0.0,0.23530327,0.22155948,0.23794985,0.53430444,0.0,0.51158756,0.40484285,0.45379344,0.213597,0.6416442,0.5716165,0.23904273,0.36013028,0.23930454,0.4687469,0.56875885,0.25341353,0.56282586,0.49908575,0.0,0.6665435,0.48266202,0.66168404,0.37508595,0.23728527,0.6543868,0.62970567,0.5035532,0.5347256,0.40157348,0.3137524,0.28312206,0.49832073,0.0,0.47000474,0.4809578,0.5496218,0.18150951,0.7887863,0.1752502,0.0
ahiddenlifefilm,0.2198752,0.30444208,0.1276844,0.0,0.18808956,0.23180836,0.15867579,0.13085347,0.16261593,0.1811204,0.14800647,0.28798944,0.17875588,0.0,0.22887495,0.2422095,0.1449508,0.2725532,0.022262745,0.17306031,0.090485975,0.112981915,0.20540892,0.0,0.16471078,0.12601931,0.18313575,0.113259345,0.19750723,0.21302183,0.09472245,0.20591247,0.08240059,0.21918471,0.29874703,0.10932037,0.24049659,0.25631106,0.0,0.27106726,0.29035604,0.2419787,0.1564183,0.14970489,0.2590098,0.3045703,0.23085904,0.27012715,0.16048227,0.11063564,0.14033628,0.21225214,0.0,0.17461053,0.20726185,0.22718108,0.09603849,0.27658817,0.13921499,0.0
alitamovie,0.7807036,0.9927981,0.45879605,0.0,0.8011948,0.8237579,0.35985863,0.51552963,0.33754596,0.6147734,0.4311619,1.1313441,0.5380138,0.0,0.88160646,1.015138,0.7191912,1.0155079,0.0,0.41908813,0.1939503,0.4122823,0.69506764,0.0,0.50360715,0.6311918,0.5138856,0.5938402,0.935751,0.8432754,0.3551487,0.72335327,0.32029054,0.93811995,1.0104963,0.40258232,0.95103395,0.80179685,0.0,1.4172611,1.1714029,0.9731588,0.61554056,0.72878546,1.1153901,1.0404714,0.7655992,1.1967058,0.37572896,0.31249925,0.55251586,0.57829106,0.0,0.7419607,0.8154772,0.74923813,0.0029870234,1.1395936,0.59334326,0.0
