movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,feature_154,feature_155,feature_156,feature_157,feature_158,feature_159,feature_160,feature_161,feature_162,feature_163,feature_164,feature_165,feature_166,feature_167,feature_168,feature_169
21bridgesmovie,0.5671578,0.28487483,0.15977812,0.0,0.07485086,0.35750875,0.40785474,0.25663105,0.325656,0.0,0.36304578,0.39613906,0.5818584,0.09837341,0.51772714,0.38577014,0.5404094,0.2902624,0.43928257,0.250064,0.09065703,0.44050664,0.09119068,0.04280801,0.35114217,0.38704264,0.49207258,0.25779587,0.44809017,0.20906438,0.3784096,0.28233695,0.6070621,0.2918449,0.112519704,0.31196904,0.0,0.3804515,0.5436221,0.23647207,0.3108327,0.33056742,0.49890357,0.0,0.0,0.4372207,0.15631166,0.38610268,0.10101614,0.38216364,0.0,0.35804522,0.3742073,0.1623875,0.25126272,0.5470463,0.49163172,0.20068826,0.25481227,0.32539347,0.41315854,0.37506324,0.4495904,0.33982736,0.2985085,0.3620397,0.592846,0.11172177,0.05955732,0.26779932,0.345482,0.3934739,0.51929927,0.39966056,0.14903153,0.31116995,0.505468,0.34713128,0.5784535,0.40954104,0.17522103,0.121692896,0.0,0.60907537,0.40787423,0.17235017,0.24754706,0.35836905,0.34214264,0.0,0.0,0.26478818,0.0,0.19072503,0.1976227,0.08263178,0.28147173,0.11941611,0.25041294,0.4331088,0.15532358,0.0,0.0,0.2776196,0.3891738,0.51030743,0.0,0.33918542,0.2845519,0.44698656,0.42789802,0.43992764,0.4191178,0.35606202,0.20056209,0.44506994,0.3783552,0.35204667,0.23021722,0.0,0.5714547,0.2515012,0.50591516,0.26823023,0.2409278,0.0,0.42200935,0.50533485,0.30209073,0.3855934,0.344062,0.30144393,0.29096416,0.27040234,0.38455814,0.26509908,0.42364153,0.22863989,0.33213475,0.16955054,0.121253036,0.22568764,0.33251268,0.19275363,0.0,0.45300856,0.22006226,0.24440452,0.4390573,0.30628335,0.16866559,0.35938135,0.32358706,0.3851701,0.502124,0.47755268,0.43751124,0.38398436,0.37150842,0.0,0.36992377,0.2662156,0.24565302,0.1852831,0.35473868,0.27115753,0.3289732,0.38248473,0.38547477,0.3704515
47metersdown,0.68395406,0.39885396,0.23559949,0.076282606,0.109054826,0.4094068,0.45150006,0.31946945,0.28165308,0.0,0.39556235,0.47593623,0.48548254,0.0569508,0.6491669,0.5621934,0.41201,0.4329346,0.4462989,0.41434917,0.373036,0.47857836,0.14496218,0.041303426,0.41011173,0.54814434,0.44977728,0.25355676,0.34231701,0.20562293,0.63954234,0.40771055,0.63142496,0.45590124,0.32816005,0.5689422,0.0,0.28366968,0.6963125,0.324819,0.5061477,0.17397474,0.3923409,0.0,0.13715757,0.2717747,0.16125755,0.43505412,0.13191934,0.42736962,0.0,0.42642573,0.6885768,0.36065003,0.4033801,0.4819338,0.34164652,0.13595356,0.20390521,0.51562,0.4695961,0.33939576,0.44512537,0.4394245,0.2511596,0.53657055,0.4682094,0.2172025,0.18015017,0.1567716,0.32468313,0.53946203,0.57686335,0.585926,0.112751216,0.43564835,0.45913982,0.647081,0.77087706,0.28228316,0.19266231,0.25459352,0.0,0.63954145,0.5477332,0.45757687,0.24251235,0.39500663,0.70193386,0.0,0.0,0.20643824,0.0,0.02133599,0.23186022,0.20849837,0.068661764,0.06811325,0.31326902,0.41952747,0.10715579,0.0,0.0,0.48771992,0.36420536,0.52030945,0.11632752,0.5097799,0.43376485,0.61675113,0.33197403,0.52060306,0.17670897,0.43123525,0.18268137,0.57067794,0.7285205,0.34299502,0.21129453,0.0,0.5451156,0.3325913,0.67324364,0.49196953,0.19542654,0.06598346,0.3772554,0.43247882,0.2370765,0.53155065,0.63548404,0.34865236,0.37250614,0.33883154,0.43177113,0.19637765,0.41324574,0.4341179,0.35574913,0.30632487,0.24807802,0.43258283,0.35312024,0.4344227,0.0,0.556436,0.40799552,0.25702327,0.5019464,0.3976642,0.06849808,0.47848555,0.48150438,0.42510846,0.6366686,0.59147453,0.5408452,0.47923264,0.65858334,0.08403305,0.12295681,0.3070659,0.3762009,0.30112877,0.50569594,0.21749155,0.45323598,0.6270358,0.5940057,0.29084027
abeautifuldaymovie,0.45563942,0.25400573,0.04683034,0.08010709,0.19301488,0.24342525,0.39047158,0.23813216,0.31951362,0.0,0.17206904,0.25730348,0.3364067,0.091180846,0.44321775,0.3660703,0.30384663,0.42035455,0.324195,0.31430885,0.19807895,0.426751,0.030217454,0.119442016,0.22908168,0.4073458,0.35883293,0.10476871,0.38813144,0.19285317,0.29535553,0.3326398,0.39929092,0.291947,0.1803523,0.29632446,0.0,0.17179371,0.45786265,0.19766174,0.2182205,0.16821906,0.38167801,0.0,0.031812627,0.3530972,0.0,0.3225216,0.10580003,0.24492075,0.0,0.39104924,0.4747685,0.17647955,0.31506747,0.40444043,0.48257095,0.2785972,0.26057673,0.29324213,0.32818127,0.2914053,0.41767463,0.30310485,0.2712911,0.47456527,0.39065492,0.24493779,0.2144506,0.16350871,0.29176033,0.24921417,0.63433564,0.35596082,0.18299049,0.36551553,0.43866193,0.35430792,0.4130777,0.41238317,0.18649247,0.03473262,0.0,0.4606951,0.45275426,0.18551955,0.15660459,0.34256998,0.15160605,0.0,0.0,0.20652656,0.0,0.1723782,0.25120455,0.13986759,0.15185623,0.10727392,0.35632807,0.28038123,0.14170425,0.0,0.0,0.20075527,0.40458554,0.2999998,0.10215481,0.22143137,0.2326516,0.2926247,0.40339231,0.31820753,0.26228023,0.2509899,0.21735561,0.31566107,0.31758726,0.19535285,0.22901186,0.0,0.31262696,0.25605825,0.40989384,0.23665822,0.17753989,0.0,0.3070435,0.35286573,0.25046456,0.28222558,0.41581398,0.32969403,0.31527978,0.25223407,0.36623415,0.16525768,0.39885116,0.32219326,0.22005081,0.046557374,0.103586145,0.25130343,0.1593239,0.2775635,0.0,0.3152551,0.30965048,0.3493675,0.25659293,0.31058124,0.12644744,0.28696668,0.27009702,0.19163744,0.32108462,0.3414662,0.37910208,0.3516715,0.38533407,0.0,0.24555947,0.20284,0.15466864,0.12801652,0.27473196,0.23553407,0.20105618,0.36665148,0.42751428,0.3369047
abominablemovie,0.68424195,0.5987338,0.46363428,0.012229731,0.10936633,0.18269596,0.65033484,0.4297288,0.46147507,0.0,0.5719127,0.6574976,0.69260615,0.0,0.7207529,0.5547366,0.85567725,0.44734576,0.4448138,0.5689787,0.3773468,0.6379592,0.013314457,0.22614443,0.43522844,0.57635343,0.47551724,0.2661964,0.7767393,0.36204544,0.6780571,0.46415168,0.77033746,0.737291,0.29473424,0.3838407,0.0,0.5572446,0.7477306,0.5096526,0.42909363,0.38676196,0.44132817,0.0,0.0,0.70464766,0.23357758,0.48733592,0.12920125,0.6130661,0.0,0.60031015,0.6565806,0.51031846,0.5115635,0.80297095,0.69508034,0.3337994,0.24129204,0.64758956,0.35987616,0.59747005,0.7454751,0.4108522,0.40252894,0.56366944,0.5659281,0.33942616,0.15445875,0.30047303,0.42186385,0.65616256,0.7184561,0.6399082,0.11570721,0.4604278,0.749813,0.5233016,0.90370876,0.53435355,0.07688121,0.38723293,0.0,0.7611341,0.59213006,0.4688896,0.3676616,0.3719558,0.5804868,0.0,0.0,0.22182582,0.0,0.20345473,0.34317458,0.6025218,0.28960878,0.08984079,0.7119432,0.71944493,0.3803053,0.0,0.0,0.49572277,0.47490096,0.65538776,0.0,0.42547843,0.2440852,0.47367352,0.42205146,0.27922386,0.36432576,0.5658949,0.3828015,0.6888209,0.7678638,0.65239596,0.26427418,0.0013922318,0.5746934,0.47047362,0.694415,0.5800378,0.57456344,0.014307147,0.7817841,0.6745433,0.34559888,0.44339946,0.49136242,0.65570384,0.5412912,0.22449133,0.48333007,0.30889085,0.638394,0.33362764,0.18185353,0.12044532,0.39473334,0.6742779,0.32917625,0.3847339,0.0,0.5717159,0.56151634,0.55490375,0.46746734,0.6760725,0.37449452,0.37332737,0.5088335,0.44221082,0.5886147,0.624922,0.6225261,0.70121646,0.61510026,0.0,0.2809057,0.23543704,0.16678454,0.28062537,0.32038042,0.56350994,0.5105461,0.40221038,0.7200578,0.6878629
adastramovie,0.4216419,0.3547491,0.21443912,0.051784396,0.08466143,0.23532254,0.27519968,0.30325037,0.13564137,0.0,0.30111444,0.2620856,0.46114504,0.14230016,0.34437773,0.2868944,0.42168853,0.2134484,0.22315049,0.33728996,0.24817361,0.30183372,0.026328176,0.16846965,0.28978896,0.36247924,0.34312853,0.22118768,0.37443382,0.21943206,0.33305523,0.33601737,0.5535691,0.2623562,0.19178422,0.26449654,0.0,0.28390232,0.28495455,0.25076818,0.27524945,0.32051647,0.49486947,0.0,0.0,0.3787546,0.13674454,0.38260502,0.19512504,0.30199632,0.0,0.2977169,0.3619765,0.23187087,0.28260565,0.5688383,0.39091828,0.26982683,0.23194854,0.28340405,0.25265333,0.48697013,0.4572083,0.29902065,0.23147777,0.23937547,0.31935346,0.26168758,0.25263965,0.16424182,0.12318517,0.3702482,0.43131992,0.33995155,0.07448747,0.29700235,0.43288058,0.27750438,0.46245724,0.23353657,0.2260044,0.0,0.0,0.30627513,0.39864218,0.22238365,0.31305584,0.25861028,0.29741952,0.0,0.0,0.14401722,0.0,0.19494931,0.23514405,0.3013976,0.14277738,0.12543422,0.18223275,0.30986255,0.15839006,0.0,0.0,0.044108037,0.2174829,0.25492552,0.16385573,0.29249355,0.17794143,0.16750862,0.24079724,0.38743544,0.27144682,0.36150748,0.31688192,0.29592234,0.3592907,0.31624007,0.21322118,0.06081681,0.4725843,0.33631113,0.47650546,0.24649522,0.22383386,0.11111589,0.3865972,0.26764402,0.18053225,0.23693123,0.3504807,0.22578022,0.3406464,0.27581403,0.22016989,0.16623838,0.41054517,0.27332819,0.21261716,0.120365456,0.14871074,0.24575603,0.35661048,0.31528717,0.0,0.21412927,0.12296975,0.21203586,0.26173803,0.3787908,0.22167628,0.28609365,0.23449203,0.40286767,0.37288445,0.2312273,0.37901017,0.3681841,0.4064368,0.0,0.26912254,0.20351201,0.15564448,0.17131819,0.26295358,0.28858528,0.26931688,0.25408122,0.22804402,0.25853896
adogsjourneymovie,1.0315734,0.9902997,0.495394,0.0,0.18729717,0.6149116,0.7624804,0.6047435,0.8282036,0.0,0.33248645,0.7813107,1.2022256,0.14708547,0.98688316,0.70866036,0.65803015,0.6534362,0.77766883,0.9538047,0.20855995,1.2054694,0.108289644,0.0,0.58132994,0.8760439,0.42564717,0.83577913,1.1034364,0.5226035,0.55414367,0.6881244,1.3463471,0.7358408,0.5835701,0.78517765,0.0,0.92678964,0.74791926,0.80165964,0.96588767,0.48980808,1.1250818,0.0,0.0,1.2734063,0.18336233,0.9416448,0.0,0.89848566,0.0,0.97937703,1.3118576,0.42679754,0.5372728,1.1459504,0.8368126,0.5170164,0.27613935,0.7861055,0.60704255,1.2712829,1.1004629,0.24203688,0.24381451,0.96626294,1.080239,0.6718906,0.40577614,0.5565055,0.9417763,0.9715283,1.3814061,0.6287182,0.3721097,0.736417,1.15983,0.70589685,1.1769228,0.6428293,0.41270173,0.37146476,0.0,1.2269614,0.8739669,0.38189936,0.6618428,0.8522984,0.994998,0.0,0.0,0.43053082,0.0,0.48342603,0.5703303,0.23061179,0.3984667,0.31110188,0.8502654,1.0755496,0.5433629,0.0,0.0,0.5428015,0.5460463,0.73909056,0.0,0.6948245,0.25072286,0.8598813,0.6819391,0.7066125,0.54859567,0.86372477,0.41661912,1.0883131,1.0834739,0.56341136,0.9517151,0.0,1.1556568,0.831223,0.89557445,0.9266344,0.3459063,0.0,0.9014973,0.9688621,0.38173646,0.67842203,0.47261018,1.1898412,1.0759994,0.7460699,0.90704215,0.206175,1.0162748,0.62009466,0.5432308,0.4841879,0.351741,0.3963244,0.92873824,0.48861888,0.0,1.0566907,0.21320343,0.6117517,1.2892109,0.5937377,0.41804662,0.6725836,0.74740505,0.8971455,0.6382276,1.1765476,0.87020785,0.9890889,0.6865278,0.0,0.65279484,0.4633458,0.7750782,0.39803663,0.6759454,0.48534456,0.45775497,0.26843968,0.72844076,0.87990755
aftermathmovie,0.34857264,0.2644577,0.08046037,0.013747929,0.095024206,0.26039416,0.3281884,0.19162574,0.21987629,0.0,0.2515078,0.24245167,0.28308696,0.015983723,0.26682168,0.2911512,0.37640646,0.22077143,0.2558843,0.29694563,0.13913056,0.29058817,0.06711607,0.08205187,0.22805314,0.203764,0.31572807,0.09344606,0.28964752,0.18956365,0.27957293,0.28643227,0.3167703,0.24564204,0.08212893,0.26115707,0.0,0.24096084,0.36287072,0.15251634,0.25022942,0.30482292,0.2545961,0.0,0.0,0.32472557,0.070032455,0.2777174,0.064916976,0.26569393,0.0,0.21666935,0.3112635,0.17608565,0.3043642,0.40662068,0.3514315,0.218044,0.19183551,0.23748955,0.19698374,0.33145392,0.36830884,0.2631069,0.2857406,0.342517,0.25916448,0.1030902,0.18234795,0.18978003,0.2464386,0.25328597,0.34216928,0.26106113,0.025799308,0.3629987,0.31083375,0.29154253,0.45676404,0.2953185,0.16000338,0.054169357,0.0,0.38827974,0.2647871,0.17303199,0.189064,0.2912287,0.1782023,0.0,0.0,0.16144903,0.0,0.16138004,0.19001733,0.15593088,0.070483945,0.078782536,0.28234053,0.31718904,0.14547987,0.0,0.0,0.21595645,0.295435,0.38925076,0.03149977,0.18539476,0.15720709,0.3686322,0.23061812,0.27999976,0.2501337,0.32683766,0.19587573,0.31432527,0.3308946,0.19503358,0.19722264,0.0,0.32074893,0.14398317,0.37060633,0.19876045,0.1374658,0.0,0.31113243,0.3740044,0.2261101,0.2768738,0.25317916,0.2840566,0.23900455,0.23170134,0.26881778,0.1841352,0.3267985,0.14221151,0.19632304,0.07787602,0.0932784,0.17089202,0.25654092,0.17821762,0.0,0.39673334,0.17398742,0.2500756,0.20520632,0.19649868,0.15866587,0.13334742,0.30351582,0.28003934,0.36747718,0.2703349,0.349551,0.2290203,0.22140533,0.0,0.12828933,0.14959079,0.14274165,0.18680415,0.22883828,0.18345454,0.21345977,0.19099233,0.36623082,0.26931393
aftermovie,0.5859837,0.30624312,0.1357032,0.0037119254,0.047807798,0.283028,0.30114162,0.21592535,0.19681868,0.0,0.28120944,0.37029514,0.52201957,0.0790839,0.38264763,0.31482354,0.4384742,0.31560448,0.38520268,0.40666652,0.1765705,0.4488287,0.07576503,0.18105987,0.34180373,0.40548572,0.23820978,0.18232414,0.38900843,0.24194352,0.2553261,0.2861935,0.4587066,0.39939478,0.06785541,0.350018,0.0,0.35836285,0.5428688,0.32130316,0.23792179,0.23262022,0.4622971,0.0,0.0,0.47413248,0.13188097,0.38089627,0.16721493,0.36639786,0.0,0.36140272,0.5139946,0.1481603,0.34051287,0.5958347,0.4282732,0.26779357,0.2684052,0.4219094,0.41589752,0.41072202,0.42799926,0.37284952,0.27623954,0.40670773,0.45162076,0.1885958,0.24416073,0.2107648,0.28989023,0.38850605,0.36585903,0.3967307,0.17216083,0.41170236,0.41199744,0.42715147,0.6102961,0.42421645,0.11258882,0.29706624,0.0,0.49754617,0.3753092,0.22820687,0.19845644,0.36546656,0.3265611,0.0,0.0,0.32430908,0.014844842,0.21119177,0.26523432,0.18049094,0.04933779,0.21169893,0.28160238,0.4087734,0.223506,0.0,0.0,0.2502458,0.3403229,0.41688463,0.064740084,0.40498802,0.27568564,0.3231638,0.2863268,0.3427827,0.25949752,0.40213567,0.20455176,0.5222225,0.4536939,0.30412868,0.2446407,0.0,0.4814406,0.18557203,0.42851895,0.30774662,0.13830866,0.0,0.42100355,0.49497128,0.27888525,0.38084358,0.39494824,0.45920345,0.27876908,0.26494056,0.35479516,0.23650979,0.32702,0.30652606,0.26212114,0.16671091,0.2041971,0.40516374,0.39881787,0.17918746,0.0,0.42378765,0.22667778,0.16358492,0.37545082,0.3698883,0.16930306,0.30105665,0.3170423,0.41931024,0.4435866,0.35906255,0.3925782,0.32764784,0.31190008,0.012973037,0.27247822,0.18460116,0.24405818,0.21874171,0.29679018,0.3411758,0.22289442,0.3874586,0.40721425,0.42095053
ahiddenlifefilm,0.19994113,0.13518904,0.0779392,0.008267828,0.025534209,0.1042993,0.13806887,0.11524138,0.113475904,0.0,0.12164277,0.13184418,0.19714428,0.041245624,0.14832132,0.13954225,0.15418868,0.112047024,0.1267996,0.15007597,0.08489488,0.16535646,0.04566607,0.03397733,0.10995785,0.14417277,0.15094021,0.08569475,0.17250583,0.08721557,0.12672916,0.12384924,0.20093665,0.14117306,0.07682595,0.13020389,0.0,0.13835101,0.17093351,0.11459069,0.14177608,0.09949863,0.1605546,0.0,0.0,0.16744046,0.04129362,0.14413075,0.054487184,0.116044864,0.0,0.1310154,0.17791738,0.08646596,0.13260506,0.19048464,0.18204069,0.08865682,0.08622588,0.14112917,0.12062413,0.15873747,0.17906284,0.11653852,0.09558964,0.16090381,0.1650717,0.086248495,0.095383696,0.07833089,0.1411762,0.13363735,0.2085354,0.14888121,0.05407488,0.14225462,0.16061118,0.15650417,0.20315817,0.12913942,0.062199682,0.057365276,0.0,0.21230322,0.17812477,0.09993383,0.103755936,0.14236948,0.13303566,0.0,0.0,0.113322616,0.0,0.07518506,0.10608623,0.085470736,0.039488498,0.04195256,0.13421634,0.16133156,0.07055944,0.0,0.0,0.07877225,0.107673295,0.16051082,0.018678023,0.14454758,0.10383181,0.14840162,0.13948035,0.12226419,0.10514903,0.15766951,0.09257001,0.18604957,0.1499835,0.11717613,0.101596065,0.0,0.18740506,0.07083228,0.17709514,0.11756788,0.07255754,0.0003751684,0.1483277,0.18185434,0.07211805,0.11418353,0.14631693,0.15442908,0.13677645,0.08916186,0.13324343,0.078872,0.11615302,0.09450651,0.11962393,0.061417833,0.07291526,0.11463087,0.12760545,0.10364417,0.0,0.15942648,0.10921863,0.12560904,0.12543097,0.11856419,0.067827374,0.10783006,0.12842092,0.13481227,0.15785109,0.143528,0.1393289,0.14443716,0.14748216,0.0,0.10387257,0.080614254,0.067193106,0.072586685,0.11110827,0.09364238,0.07840768,0.14119174,0.15519671,0.1383107
alitamovie,0.81575274,0.61017585,0.0032990314,0.0044857017,0.21351823,0.5216028,0.64994705,0.57015336,0.2637432,0.0,0.39136022,0.4624095,0.7169373,0.0,0.44494644,0.47146127,0.7978191,0.3833385,0.586069,0.6441228,0.48650384,0.6962554,0.09896502,0.47938687,0.42931324,0.5215779,0.5594511,0.40449947,0.6358349,0.522908,0.5425236,0.59217715,0.5617981,0.40394285,0.15755104,0.28065842,0.0,0.421375,0.8678117,0.27216917,0.54080474,0.5851763,0.591306,0.0,0.0,0.69491476,0.21692728,0.63904935,0.012825085,0.3711167,0.0,0.56634116,0.51794755,0.3029544,0.333551,0.9344397,0.8291761,0.3860099,0.5290087,0.43222722,0.48084038,0.6497848,0.6303789,0.65815234,0.19558306,0.57885635,0.56720996,0.34502363,0.37138999,0.40451193,0.49854243,0.69014615,0.57131326,0.48341483,0.09380381,0.51127845,0.63481003,0.3768655,0.8480666,0.5389977,0.24607603,0.13394111,0.0,0.86397916,0.73322785,0.30908012,0.2397114,0.64051735,0.5026874,0.0,0.0,0.08712663,0.097952485,0.23622352,0.49052802,0.34192708,0.20288457,0.0,0.4441831,0.7546664,0.39578426,0.0,0.0,0.30381322,0.42047465,0.707458,0.030168923,0.4769797,0.2868131,0.41290748,0.68666095,0.6080409,0.5361897,0.5686292,0.28574404,0.6447926,0.60983723,0.35250413,0.3392067,0.076618396,0.60789734,0.2066824,0.63495284,0.4238995,0.19716471,0.08155446,0.5573868,0.588273,0.25982952,0.31368095,0.51684815,0.7311136,0.3958152,0.5970004,0.5923477,0.322378,0.5393025,0.30550075,0.41069204,0.24347839,0.38794175,0.34855375,0.520982,0.37941095,0.0,0.4330985,0.21047094,0.34706995,0.43836787,0.62808985,0.41379416,0.24615785,0.41894877,0.68604696,0.59799445,0.5407312,0.7649568,0.58399385,0.5459158,0.0,0.39594984,0.35592538,0.3373553,0.34449932,0.42386085,0.4702405,0.67516816,0.66221225,0.39650887,0.73111033
