movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119
21bridgesmovie,0.5821872,0.3974451,0.0,0.0,0.27977955,0.0,0.521494,0.24245915,0.16103895,0.1741809,0.45745286,0.18836026,0.48597738,0.44121143,0.40250915,0.0,0.40333253,0.33715564,0.074466765,0.0,0.009010173,0.5011307,0.23848008,0.28557813,0.52232707,0.3490834,0.43421537,0.37273365,0.43130848,0.044292692,0.094417796,0.54243267,0.26333514,0.33207604,0.0,0.36518806,0.3729271,0.10357779,0.4828724,0.2902518,0.13961545,0.48847675,0.37435448,0.0,0.105090074,0.30038047,0.39781943,0.15400583,0.33055615,0.42742145,0.3136875,0.056554526,0.0,0.0,0.3482203,0.36505517,0.5173228,0.19051693,0.13406223,0.27324158,0.5052509,0.0,0.57998914,0.43404457,0.40628156,0.6374712,0.52425474,0.4388035,0.18200314,0.4502657,0.32658565,0.18762317,0.36002463,0.36340147,0.43592477,0.25926152,0.41898775,0.3797269,0.0,0.13513313,0.39586937,0.54861915,0.50350565,0.48569858,0.0,0.4559973,0.49493384,0.0,0.3469398,0.34969896,0.43147543,0.5710151,0.07854305,0.03550066,0.0,0.24433397,0.41675645,0.5073747,0.16204813,0.13443159,0.24365444,0.24487601,0.5053481,0.3695717,0.42971072,0.0,0.0,0.092856355,0.36144683,0.4021394,0.27074853,0.0,0.19657183,0.48556533,0.38109165,0.4289984,0.3179789,0.5447725,0.43735436,0.4710047
47metersdown,0.4854322,0.49935365,0.0,0.0,0.15485722,0.0,0.7187816,0.215191,0.19337739,0.21615943,0.5568733,0.37879807,0.43602926,0.64416003,0.49337715,0.13621062,0.70143366,0.4606845,0.0,0.0,0.15189543,0.4956019,0.3544462,0.6140334,0.6410444,0.41449034,0.3134763,0.3656143,0.4907538,0.30461514,0.38028622,0.5805109,0.33861464,0.50378895,0.0,0.70291734,0.4612848,0.0,0.4049308,0.26772508,0.049468946,0.30624962,0.25538814,0.0,0.24585526,0.46540278,0.46633232,0.47941884,0.20395824,0.59289455,0.19782388,0.36931747,0.0,0.0,0.35503006,0.38112113,0.7160418,0.2718003,0.42044285,0.4269136,0.6311348,0.0,0.67785436,0.4110289,0.4701957,0.94090515,0.5846415,0.6282888,0.28869507,0.53965706,0.41134527,0.0,0.59331954,0.256698,0.7003036,0.13290714,0.5411097,0.4557796,0.0,0.31807467,0.38671738,0.6618087,0.50671786,0.4957251,0.0,0.30880785,0.50005877,0.0,0.51099557,0.25748336,0.56083333,0.5225544,0.06955463,0.16404659,0.0,0.4668656,0.5650874,0.56940746,0.39019224,0.0,0.26511633,0.35227227,0.83241445,0.31342363,0.70287436,0.0,0.0,0.0316223,0.48048815,0.4373378,0.48539272,0.0,0.35546422,0.53539056,0.47426328,0.4823543,0.6928772,0.66488665,0.5430366,0.58061737
abeautifuldaymovie,0.4685192,0.23195882,0.0,0.0,0.3965537,0.0,0.38020748,0.110194124,0.20451428,0.13971038,0.46139327,0.16430606,0.40426534,0.40079495,0.45142338,0.10602833,0.41653877,0.3975558,0.07565612,0.0,0.11354829,0.35134518,0.35704118,0.37905738,0.5575522,0.31504637,0.4805712,0.36327922,0.47957516,0.061299305,0.23139995,0.3507903,0.2409431,0.42746553,0.0,0.41453016,0.21253772,0.2192933,0.46471748,0.28104585,0.07836345,0.44679227,0.35765994,0.0,0.16309577,0.41796428,0.43709058,0.27140865,0.30707556,0.41574234,0.33332807,0.098682515,0.0,0.0,0.38054842,0.37923354,0.46583343,0.28163472,0.31143036,0.29995587,0.26922238,0.0,0.5387601,0.34279045,0.33242932,0.6846034,0.49574915,0.40617156,0.16826195,0.44512987,0.27123603,0.24945426,0.45031923,0.24296696,0.45068398,0.1269085,0.5132792,0.36200035,0.0,0.12826435,0.27027214,0.38172692,0.4063426,0.47832614,0.0,0.46635962,0.47706857,0.0,0.33090132,0.37585616,0.43821502,0.3581321,0.0904101,0.13137093,0.0,0.2926435,0.37675065,0.4290601,0.33663553,0.11017218,0.19061974,0.2043118,0.5034899,0.4065879,0.58929384,0.0,0.0,0.25197825,0.29737926,0.45807454,0.31086805,0.0,0.14705923,0.52969795,0.38587332,0.3708872,0.47378027,0.42880133,0.53788996,0.40572354
abominablemovie,0.6068627,0.5202193,0.0,0.0,0.26988125,0.0,0.94171536,0.22818358,0.24587455,0.5153295,0.6610951,0.28073078,0.86766,0.5270089,0.62447196,0.0,0.6089959,0.60181355,0.37010184,0.0,0.27204436,0.90430176,0.8220147,0.70870334,1.0871637,0.2834465,0.7813799,0.49538946,0.58295774,0.1631114,0.36767918,0.68538386,0.35129565,0.63146067,0.0,0.7773198,0.44437945,0.27242184,0.62851566,0.3168042,0.1673849,0.52106637,0.68162537,0.0,0.37608904,0.61739385,0.73545885,0.5028646,0.4218362,0.66677475,0.5017145,0.13586791,0.0,0.0,0.55509275,0.43049034,0.8551051,0.31179187,0.27076694,0.34243813,0.365166,0.0,0.8435228,0.6652787,0.43911263,1.1117895,0.7045425,0.56219435,0.3347094,0.6161806,0.58790356,0.37693447,0.60899425,0.46265405,0.93386674,0.37743744,0.62333184,0.5502967,0.0,0.41409424,0.6341252,0.45969146,0.48129582,0.96724534,0.0,0.7190819,0.9053154,0.0,0.2818328,0.7114068,0.872275,0.8496724,0.0,0.27556577,0.0,0.38999224,0.5875841,0.7376436,0.8301545,0.0,0.6011623,0.42683342,0.7559691,0.48693106,0.7043647,0.0,0.0,0.3516802,0.5966008,0.5681104,0.39161682,0.0,0.2333027,0.73654234,0.77677697,0.51414365,0.8250827,1.034758,0.8286644,0.50538254
adastramovie,0.40607128,0.3331961,0.0,0.0,0.3717826,0.0,0.61918,0.1264713,0.12722291,0.14522585,0.33322784,0.20323117,0.3927323,0.49688306,0.41812974,0.022561928,0.42595083,0.15033811,0.15645035,0.0,0.084451616,0.41002426,0.35367146,0.3041037,0.5498028,0.45479873,0.41606548,0.45001754,0.34648022,0.17642769,0.20079313,0.2876433,0.298278,0.55668867,0.0,0.32894856,0.37419537,0.062172618,0.538159,0.19124782,0.0,0.29809546,0.29660207,0.0,0.20322448,0.403453,0.38817495,0.21316254,0.29098064,0.35774344,0.3735449,0.17771478,0.0,0.0,0.30304012,0.24537723,0.50000536,0.36782798,0.20394143,0.22782482,0.2624017,0.0,0.3932071,0.40304157,0.38079196,0.44358832,0.54563606,0.45539576,0.19534928,0.4506263,0.2868589,0.14354019,0.31157303,0.33120906,0.39529446,0.1979161,0.27617183,0.36388958,0.0,0.16092892,0.30171514,0.5731052,0.41667464,0.47987255,0.0,0.42898482,0.57042897,0.0,0.27661148,0.2290322,0.5055243,0.4239208,0.053665075,0.075822145,0.0,0.39150146,0.4260993,0.44190088,0.33408087,0.0461153,0.3376608,0.26371518,0.5431574,0.22987574,0.5274741,0.0,0.0,0.19562288,0.30707565,0.40324286,0.1776925,0.0,0.16862479,0.5269798,0.4191004,0.37920925,0.45445916,0.44730827,0.42602775,0.33827275
adogsjourneymovie,1.1327577,0.41700846,0.0,0.0,0.60824025,0.0,0.7763228,0.0977026,0.25076556,0.77322346,1.0282093,0.59144366,0.7641235,0.85621667,0.86049914,0.0,1.203606,0.5067719,0.012217364,0.0,0.338888,0.4418863,0.83991677,0.60608554,1.1614897,0.4090397,1.1680565,0.8098252,0.9885266,0.037317153,0.27801454,0.6276607,0.33260912,1.0138855,0.0,1.1951275,0.7180322,0.28983182,0.8695821,0.765631,0.118479565,0.8051126,0.8101155,0.0,0.02853118,0.6760285,0.9344321,0.43124256,0.72409827,1.090682,0.8358347,0.067691855,0.0,0.0,0.66412216,0.77764577,1.231498,0.62240493,0.7278411,0.58814126,0.81046474,0.0,1.3091756,0.31876996,0.6312847,1.0303738,0.9491904,0.7290187,0.25167465,0.834513,0.5415026,0.49381942,0.8992065,0.5557456,0.67119503,0.41229698,1.1777837,0.45611185,0.0,0.32830012,0.5384558,1.1177127,0.93105704,1.023739,0.0,0.9173013,1.1531787,0.0,0.5208762,0.47496152,1.0332475,0.7991117,0.15888491,0.051953234,0.0,0.4968417,1.2528628,0.7497399,0.80705243,0.007156877,0.39390707,0.38007304,0.94209975,0.8871373,1.0076292,0.0,0.0,0.4154004,0.8685168,0.9738568,0.64810354,0.0,0.5359671,0.70286393,0.9400555,0.5614115,1.1272143,1.1988338,1.5278068,0.95068455
aftermathmovie,0.29590645,0.18395968,0.0,0.0,0.28335503,0.0,0.41747755,0.06609566,0.24006757,0.2296057,0.34869468,0.1439898,0.30846572,0.31005624,0.34393442,0.033679888,0.3512402,0.2043184,0.020622063,0.0,0.1637234,0.32957646,0.28099665,0.32711545,0.4524528,0.2506226,0.25753567,0.20699842,0.2729515,0.041358188,0.14972992,0.34599963,0.17557375,0.30454344,0.0,0.28710642,0.31032294,0.0,0.23716801,0.1267738,0.047935475,0.24564347,0.2699107,0.0,0.14886004,0.28705665,0.2737531,0.21133518,0.22593924,0.23361075,0.29402375,0.16546579,0.0,0.0,0.25875634,0.25275818,0.2862194,0.15960066,0.2412452,0.22633933,0.33695912,0.0,0.40708587,0.22096252,0.20110944,0.46406865,0.34837705,0.33026809,0.05514594,0.29522717,0.12564874,0.08525606,0.33382693,0.1642438,0.29845586,0.11903505,0.33166483,0.26141483,0.0,0.12622994,0.27284586,0.32010788,0.3157868,0.31808552,0.0,0.34230813,0.3793873,0.0,0.20011476,0.3439072,0.32308432,0.30961326,0.12646057,0.1344367,0.0,0.2714205,0.35684916,0.40631002,0.27738097,0.12642172,0.15654698,0.16569032,0.42420498,0.34181485,0.3543517,0.0,0.0,0.24341527,0.31445703,0.36033553,0.23636122,0.0,0.17611606,0.37475374,0.23458841,0.24159124,0.38163382,0.31259373,0.35531184,0.21408449
aftermovie,0.47294384,0.34817094,0.0,0.0,0.5104969,0.0,0.447315,0.092515945,0.13034748,0.15777037,0.5703308,0.25607836,0.30811068,0.4268225,0.33870506,0.0,0.45526928,0.40383303,0.027699001,0.0,0.15084745,0.3649687,0.38230222,0.38901654,0.51153016,0.34327596,0.493804,0.30808556,0.4095994,0.09267698,0.11839696,0.42477563,0.28802085,0.5069852,0.0,0.39734495,0.48358187,0.0263713,0.4629909,0.37534294,0.1035797,0.40158904,0.42577916,0.0,0.20347087,0.4026664,0.45796254,0.31122276,0.25260013,0.43666643,0.31536707,0.17622897,0.0,0.0,0.26444468,0.38925308,0.5361513,0.35081264,0.33916578,0.22855212,0.3593399,0.0,0.68359727,0.32082307,0.30149284,0.39534503,0.466532,0.38733983,0.25855005,0.44275796,0.38574412,0.19688599,0.41110718,0.278547,0.5440925,0.1400201,0.31478238,0.3507641,0.0,0.16752914,0.5056856,0.4850573,0.3323862,0.52487624,0.0,0.2927376,0.4564482,0.0,0.18884435,0.347619,0.49400327,0.5065637,0.032425825,0.17697296,0.0886518,0.38207576,0.50203586,0.5317273,0.3112589,0.047338262,0.31468305,0.2651542,0.5071522,0.27035382,0.52602154,0.0,0.0,0.053682063,0.29248613,0.4485,0.3165149,0.0,0.19591072,0.450604,0.39589536,0.2901741,0.46501115,0.529414,0.60103,0.5091868
ahiddenlifefilm,0.20505658,0.1485838,0.0,0.0,0.14665028,0.0,0.18706185,0.03423287,0.09076518,0.093021184,0.1767259,0.08298312,0.18523258,0.19216475,0.16156882,0.0,0.17973438,0.13287684,0.02505865,0.0,0.045845438,0.17077042,0.13273165,0.15170011,0.23502278,0.12957114,0.17842786,0.15858382,0.15717262,0.04278743,0.08240597,0.1710187,0.11113667,0.17171592,0.0,0.1662771,0.16123639,0.055815585,0.18881893,0.09550477,0.03775424,0.16014534,0.18263726,0.0,0.0738294,0.15324655,0.18441048,0.110993944,0.11957262,0.17225082,0.1283412,0.06151302,0.0,0.0,0.13274327,0.12658007,0.20137183,0.09533988,0.108410984,0.113806084,0.14718305,0.0,0.24235922,0.15271536,0.13834982,0.23457982,0.19504146,0.1670587,0.07386328,0.18235387,0.13913642,0.07715699,0.17539036,0.11315028,0.20044467,0.062179044,0.16117215,0.13957861,0.0,0.06648797,0.13328753,0.20025328,0.17048681,0.20425259,0.0,0.16210748,0.20581415,0.0,0.10660541,0.16880132,0.18626678,0.19898796,0.04134259,0.044400223,0.0,0.12652652,0.17112392,0.21861301,0.14118783,0.028626524,0.11462538,0.11076639,0.20910393,0.12986256,0.20595393,0.0,0.0,0.065465294,0.15933019,0.18502879,0.12161829,0.0,0.07896623,0.17338102,0.16801745,0.13305804,0.19142014,0.2224041,0.1972615,0.16947745
alitamovie,0.60880905,0.49124816,0.0,0.0,0.5239852,0.0,0.6286656,0.3228948,0.47011304,0.31089553,0.71630746,0.30347818,0.7150849,0.68491435,0.65672064,0.04479403,0.6278199,0.48368806,0.0,0.0,0.18652253,0.77521217,0.7536436,0.4179768,0.94047314,0.509432,0.6235783,0.7784383,0.6540736,0.25331083,0.29986528,0.7198852,0.30101132,0.724614,0.0,0.57147574,0.75304765,0.0,0.77053255,0.19785911,0.14026116,0.43912855,0.66973096,0.0,0.32583028,0.60301685,0.60240996,0.39417326,0.44991514,0.6789617,0.631401,0.211934,0.0,0.0,0.36650607,0.46488303,0.730515,0.51511115,0.45852053,0.40267876,0.57323337,0.0,0.94411343,0.74807554,0.66715497,0.9741671,0.82407886,0.5760952,0.45775083,0.7151502,0.412275,0.20967044,0.88785005,0.3518768,0.6060092,0.1148951,0.66422635,0.5734311,0.0,0.20970818,0.43340698,0.9001691,0.7355924,0.7719068,0.0,0.44519168,0.96646786,0.0,0.40384987,0.40795752,0.7554967,0.7960401,0.2921773,0.12516196,0.16232608,0.55301917,0.6560678,0.8478278,0.5782556,0.07581428,0.41551673,0.6659679,0.8958489,0.38442937,1.104184,0.0,0.0,0.2789079,0.8483185,0.72264344,0.49049166,0.0,0.179851,0.78018636,0.6702432,0.4376568,1.033395,0.86058027,0.96822166,0.50790966
