movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139
21bridgesmovie,0.0,0.5273931,0.2381591,0.0,0.0,0.203787,0.48686755,0.38219512,0.35249895,0.6179113,0.5463258,0.8044809,0.25112998,0.14298972,0.22681335,0.37406412,0.47051814,0.0,0.20408757,0.18344548,0.2877753,0.22264302,0.2448249,0.34815398,0.0,0.2431671,0.0,0.0,0.3935119,0.24352072,0.21610776,0.27657175,0.37563238,0.18722989,0.30508113,0.22641213,0.37771672,0.0,0.35234192,0.5196883,0.36653394,0.3920887,0.45711097,0.5031873,0.11949471,0.40146446,0.47578868,0.0,0.56892043,0.30255026,0.25478134,0.0059676124,0.5138656,0.41942453,0.0,0.23861217,0.42238194,0.0,0.0,0.46777838,0.41508076,0.35676318,0.28426275,0.2876792,0.45290893,0.0,0.5085906,0.1356085,0.3945259,0.3233053,0.09078475,0.0,0.40348005,0.40294817,0.24588053,0.23956528,0.21429442,0.15017849,0.5430947,0.22165623,0.45434335,0.43574107,0.40790498,0.26755074,0.35407883,0.2933882,0.24981408,0.28317043,0.38083994,0.48295462,0.3762561,0.32298705,0.036896862,0.39853325,0.47898707,0.0,0.28272286,0.33903,0.2752947,0.42468905,0.28183267,0.506973,0.4212876,0.4741614,0.27192166,0.5009169,0.39460233,0.42187858,0.3038083,0.0,0.47807756,0.358327,0.33909863,0.0,0.34447017,0.05412237,0.22187321,0.28942668,0.28040707,0.37988392,0.26322392,0.0,0.18380907,0.26950055,0.4782154,0.0,0.5804223,0.21015295,0.09618257,0.42971918,0.48312083,0.5315365,0.0,0.27753145,0.1797583,0.4197378,0.0,0.18715322,0.22998539,0.27417734
47metersdown,0.0,0.49797684,0.3880778,0.0,0.004605163,0.19261025,0.23378041,0.35586864,0.32865617,0.5998531,0.50724393,0.82087016,0.18740521,0.12598917,0.27143636,0.4912304,0.47542024,0.0,0.19921812,0.2542047,0.4540389,0.046862133,0.2711141,0.38432616,0.0,0.3207697,0.0,0.0,0.18227772,0.15818273,0.24350482,0.2556784,0.41921455,0.4072374,0.34243816,0.24694832,0.60793024,0.0,0.33566126,0.56218636,0.51987517,0.31097385,0.5781937,0.57370037,0.0,0.38951904,0.45899814,0.0,0.40673423,0.37370256,0.4337437,0.07199031,0.3940364,0.4934057,0.0,0.4617883,0.45286965,0.0,0.0,0.33960396,0.46100956,0.27345863,0.32004634,0.39185926,0.3223957,0.0,0.39900166,0.018729653,0.44276536,0.35136944,0.0,0.0,0.59339577,0.6038119,0.5021004,0.37570274,0.2674336,0.1952573,0.55652374,0.13709205,0.5045186,0.46233892,0.26615405,0.40710962,0.4044704,0.29812568,0.43967998,0.415688,0.5070985,0.35055876,0.35337052,0.3390519,0.036305405,0.5289162,0.6764428,0.0,0.19564363,0.26414457,0.3452975,0.5533507,0.11381117,0.39550808,0.27529255,0.5593192,0.39480832,0.43355274,0.6668059,0.3628264,0.18452686,0.0,0.40260836,0.32723284,0.49586257,0.0,0.22312081,0.044192582,0.344578,0.06457643,0.21438095,0.59699786,0.18063404,0.0,0.28695008,0.16325381,0.5767668,0.0,0.3205462,0.038569562,0.30270898,0.5672087,0.41940567,0.39290783,0.0,0.3202945,0.44519085,0.4459729,0.0,0.057304636,0.27895278,0.2699283
abeautifuldaymovie,0.0,0.5851875,0.13499188,0.0,0.032152917,0.26029503,0.27721635,0.37998152,0.3403158,0.5410146,0.5098486,0.71116334,0.37286302,0.3012535,0.22120422,0.3802084,0.4094075,0.0,0.18580797,0.13742799,0.34638104,0.16008292,0.3288671,0.35987255,0.0,0.37651077,0.0,0.0,0.12156859,0.21189435,0.19054136,0.18649466,0.44836056,0.3708052,0.25373596,0.2671041,0.36349946,0.0,0.33113414,0.36189556,0.278853,0.39172664,0.5471283,0.44042805,0.09568609,0.42192635,0.35986462,0.0,0.40531242,0.3697198,0.2167968,0.0478773,0.526008,0.3904228,0.0,0.25386786,0.49521884,0.0,0.0,0.42976967,0.25496054,0.40914536,0.23676942,0.39901733,0.3392271,0.0,0.39106002,0.1575906,0.38138372,0.3503113,0.22526652,0.046454594,0.3478901,0.4501221,0.27906656,0.2265159,0.21199994,0.22575039,0.42797697,0.17103308,0.27244845,0.41509777,0.22965425,0.32092938,0.34739554,0.41847882,0.35472837,0.39075878,0.21997228,0.32728642,0.30122453,0.3387526,0.0,0.4647555,0.35570893,0.0,0.02642259,0.31358087,0.19173472,0.43952945,0.101540856,0.4915423,0.37762368,0.40783137,0.1957884,0.42226103,0.38874286,0.39023936,0.2514348,0.0,0.22014013,0.34769526,0.3474691,0.0,0.27158207,0.0968446,0.14407991,0.13872394,0.25131676,0.39032808,0.32134458,0.0,0.431678,0.19080716,0.30646175,0.0,0.4814723,0.050193112,0.084627405,0.4344506,0.44688582,0.41177884,0.0,0.35681012,0.21928364,0.531361,0.0,0.1796402,0.38882202,0.33155757
abominablemovie,0.0,0.6602678,0.27094936,0.0,0.0,0.49161717,0.4550392,0.6298258,0.34120697,0.89873296,0.53991663,1.1156818,0.53003544,0.36372036,0.3153552,0.6167853,0.7951729,0.0,0.42944133,0.30090183,0.3165466,0.29932165,0.5244909,0.34024546,0.0,0.58750594,0.0,0.0,0.40002343,0.24855034,0.40618974,0.39311138,0.6232872,0.3636216,0.27292565,0.29503715,0.5997107,0.0,0.38792405,0.77647704,0.36710614,0.4494667,0.8007447,0.7176747,0.12249285,0.44219258,0.71961343,0.0,0.6855337,0.28715408,0.3725439,0.17742006,0.78385794,0.6194183,0.0,0.38356656,0.67923933,0.0,0.0,0.4246567,0.53366697,0.54555976,0.19190738,0.30373502,0.38654777,0.0,0.6048957,0.010429323,0.5713887,0.62807137,0.0,0.0,0.7054518,0.32996646,0.54990125,0.20380612,0.41214222,0.08945859,0.740673,0.17625985,0.39833227,0.66499543,0.41494504,0.411523,0.25558844,0.8036985,0.28814188,0.4354082,0.4093144,0.7401179,0.57712626,0.44568187,0.0,0.22765164,0.6605907,0.0,0.30695653,0.41446865,0.39993188,0.52188385,0.27971175,0.624236,0.82036704,0.5842784,0.33609927,0.79718494,0.76738423,0.49791175,0.323543,0.0,0.23824587,0.44066194,0.48966148,0.0,0.48931575,0.038023286,0.17245251,0.1686993,0.28017128,0.92278624,0.30482832,0.0,0.53164864,0.3197443,0.40301028,0.0,0.72082525,0.33723584,0.1326829,0.670439,0.4845289,0.51255774,0.0,0.45299804,0.52524394,0.6073249,0.0,0.5183805,0.3014484,0.57470137
adastramovie,0.0,0.54407465,0.13601378,0.0,0.024347514,0.13326728,0.44369423,0.37408048,0.33190572,0.48124802,0.4505926,0.6713079,0.24497488,0.17572775,0.19991706,0.2764677,0.267969,0.0,0.20969386,0.23453525,0.3102091,0.066585325,0.23848142,0.29446548,0.0,0.35321745,0.0,0.0,0.24801883,0.22261773,0.17922503,0.13240129,0.33122307,0.36355096,0.25005198,0.1759875,0.26287177,0.0,0.26150545,0.47198915,0.35207462,0.41296956,0.3678592,0.4467452,0.08189581,0.422114,0.4076918,0.0,0.45421314,0.3117894,0.2645522,0.1317285,0.3438436,0.33592632,0.017761467,0.29702178,0.34030548,0.0,0.0,0.24986176,0.37461558,0.26350698,0.18077943,0.3895963,0.4114326,0.0,0.2906964,0.056331784,0.41587472,0.3548333,0.0,0.0,0.41650495,0.36665186,0.26129812,0.14594929,0.3095175,0.19180816,0.4359441,0.2420933,0.29554233,0.35930797,0.2152652,0.2170309,0.233897,0.27821758,0.21002446,0.3922478,0.37624395,0.37953252,0.319082,0.37225807,0.002769216,0.3468875,0.45134982,0.0,0.042593606,0.2574779,0.1923744,0.38457212,0.16709438,0.34214726,0.28966817,0.5239161,0.2147575,0.299633,0.36885303,0.29824162,0.33711457,0.0,0.31251618,0.34183735,0.26149616,0.0,0.17218028,0.11377151,0.2545573,0.06953303,0.23167372,0.37504867,0.27910566,0.0,0.28960094,0.13070664,0.41360098,0.03943051,0.371794,0.17625865,0.105416864,0.26990002,0.43911573,0.3001177,0.0,0.29526073,0.2587644,0.5013017,0.0,0.10429578,0.33283955,0.20624341
adogsjourneymovie,0.0,1.1238679,0.29354218,0.0,0.0,0.38504478,0.9824845,0.6264721,0.72699416,1.5378741,1.1382387,1.2504435,0.49709535,0.2669702,0.4387122,0.76571757,1.1848933,0.0,0.46112493,0.48510495,0.4209673,0.43646672,0.41086316,0.7550793,0.0,0.49362835,0.0,0.0,0.56243503,0.37971222,0.20779237,0.5458405,0.75029886,0.6688281,0.23006174,0.24654095,0.772596,0.0,0.6364118,0.97207576,0.7639864,0.7832205,1.1439381,0.72905594,0.0,0.4576525,0.7161742,0.0,1.2620263,0.20362362,0.2444884,0.15100417,0.41573232,0.8023648,0.0,0.8753242,0.9483388,0.0,0.0,0.9705052,0.8752121,0.50727206,0.66255325,0.683363,0.71908975,0.0,0.74548787,0.022633139,0.6779672,0.7661415,0.014993872,0.0,0.90274435,0.7855793,0.7209077,0.36311918,0.58236074,0.34843668,0.8947382,0.44918898,0.34310177,0.99971664,0.8454526,0.0,0.59151685,0.5818338,0.4367844,0.56355596,0.41192776,0.5348042,0.36823002,0.60623455,0.06500757,0.5843976,0.8140525,0.0,0.4279901,0.3898972,0.27552065,0.68119824,0.1902663,0.6906332,1.0278517,1.0120744,0.56273574,1.2240009,0.7536828,0.8939562,0.27819005,0.0,0.56436837,0.7780851,0.7065686,0.0,0.39430773,0.0,0.24675173,0.5175181,0.29121503,0.704977,0.6959753,0.0,0.526597,0.25715482,1.302131,0.00018631743,1.1321018,0.46694994,0.3307948,1.0044154,0.83421123,0.8204451,0.0,0.6133035,0.2669118,0.98555386,0.0,0.21482527,0.2790596,0.5929572
aftermathmovie,0.0,0.32852232,0.18466708,0.0,0.098318145,0.15798998,0.3314542,0.32872546,0.32500958,0.42866698,0.42682326,0.6104221,0.29006702,0.19591442,0.16046605,0.3551813,0.30798072,0.0,0.16693136,0.17674592,0.3353651,0.13986143,0.20154946,0.39864698,0.0,0.20562208,0.0,0.0,0.22572668,0.24096918,0.1843074,0.14789909,0.31746918,0.22538541,0.197942,0.27660328,0.3408572,0.0,0.1675406,0.3147325,0.2837725,0.3716542,0.39073855,0.3594696,0.06778496,0.35413116,0.35491765,0.0,0.3107818,0.13982362,0.18745045,0.10351885,0.4426872,0.40182757,0.04275295,0.14845675,0.54452306,0.0,0.0,0.22677058,0.3444259,0.26316464,0.28987324,0.27379146,0.37080276,0.0,0.41141692,0.15491682,0.3847481,0.3371854,0.067626715,0.0,0.3586557,0.2230019,0.2818511,0.26632318,0.117241606,0.15811265,0.36832687,0.18035245,0.2418322,0.34059677,0.29813433,0.31438997,0.28980297,0.17385902,0.2470602,0.31240803,0.28721136,0.31048608,0.27120262,0.2582447,0.0,0.35749307,0.37972835,0.0,0.07385683,0.28137282,0.24316372,0.31292585,0.1538146,0.3427754,0.37377667,0.38343346,0.17699362,0.4252798,0.35679778,0.22146593,0.22863905,0.0,0.17435959,0.217023,0.28271505,0.0,0.15057337,0.0,0.20936924,0.18740672,0.11921859,0.41440538,0.15475528,0.0,0.12758547,0.17434752,0.30461344,0.0,0.41506183,0.15433952,0.06665395,0.2910499,0.23028898,0.36133966,0.0,0.2576749,0.25427538,0.2978314,0.0,0.17890285,0.2867552,0.18238878
aftermovie,0.0,0.48116457,0.25728586,0.0,0.0,0.14466739,0.43492812,0.44135144,0.3258457,0.5908523,0.58053446,0.6212355,0.3252471,0.13088489,0.056204356,0.40720204,0.446418,0.0,0.12610497,0.27947882,0.23785067,0.19035299,0.30533516,0.35074764,0.0,0.23895197,0.0,0.0,0.19337031,0.16711168,0.16817483,0.19021,0.36052293,0.26012373,0.16897897,0.2051115,0.36053216,0.0,0.2986674,0.43221182,0.43753868,0.3545163,0.32642466,0.3959319,0.17033549,0.2984625,0.30937898,0.013157325,0.45367807,0.115327716,0.07216993,0.0,0.43130475,0.25619152,0.0,0.20694794,0.36412987,0.0,0.0,0.37991548,0.19068357,0.21300021,0.26338586,0.37915027,0.32517487,0.0,0.30968606,0.030233633,0.35888153,0.34240377,0.24255878,0.0,0.4162065,0.2555658,0.3715362,0.24683823,0.32203937,0.34778512,0.3998455,0.20504054,0.30041924,0.3068981,0.24441107,0.38988453,0.3133859,0.18368042,0.3032932,0.3504598,0.2175048,0.27664697,0.28895494,0.2480439,0.0,0.3704863,0.40867662,0.0,0.2559517,0.16106504,0.220734,0.35114223,0.25761148,0.38288754,0.35795254,0.29277462,0.23957509,0.36066392,0.417242,0.31841648,0.1343118,0.0,0.19131634,0.33863616,0.29427147,0.0,0.17498359,0.05621395,0.18889117,0.06371614,0.15655598,0.4951746,0.27640536,0.0,0.24081525,0.25291398,0.32543948,0.0,0.5120716,0.36568642,0.13188495,0.3876848,0.39054847,0.39381388,0.0,0.42889947,0.22547692,0.41008818,0.0,0.086393125,0.2513607,0.30228695
ahiddenlifefilm,0.0,0.21410456,0.0932579,0.0,0.010019957,0.09067559,0.15987262,0.18232876,0.14666152,0.23685795,0.23827368,0.28942257,0.15832272,0.07768288,0.09352436,0.20520386,0.20234703,0.0,0.069300465,0.0893898,0.13310306,0.079986,0.12941438,0.16007985,0.0,0.12297283,0.0,0.0,0.1145154,0.07874538,0.09891459,0.10218458,0.17482078,0.13692614,0.11514624,0.10082524,0.16592953,0.0,0.1071981,0.19817069,0.161974,0.18300547,0.18985006,0.19536678,0.06684168,0.16333863,0.17739147,0.0,0.19949706,0.09367766,0.109919965,0.034728415,0.19719166,0.17743008,0.010366753,0.15019184,0.17644753,0.0,0.0,0.15419865,0.14812857,0.140835,0.12513307,0.13219793,0.16500804,0.0,0.18367662,0.049785502,0.18434368,0.16386381,0.02839427,0.0,0.17222202,0.13911223,0.13286269,0.10420364,0.098716095,0.09038223,0.21579246,0.07521537,0.13563004,0.18592718,0.11740242,0.13567679,0.16259944,0.11667568,0.12340705,0.1711537,0.14584953,0.15761341,0.1669875,0.13539094,0.0,0.16677755,0.20404923,0.0,0.063240714,0.111579925,0.11227687,0.18359518,0.08728131,0.16269974,0.1920374,0.17492719,0.11764482,0.20795882,0.1915753,0.15605481,0.10760712,0.0,0.14477818,0.12990373,0.14042754,0.0,0.110622935,0.026501603,0.10949747,0.08465611,0.10176599,0.21210761,0.12450372,0.0,0.11385446,0.08114004,0.18844648,0.01430691,0.21607883,0.072684094,0.04078603,0.18101372,0.1558804,0.19118622,0.0,0.14461496,0.12538502,0.20237254,0.0,0.07582707,0.12310263,0.10309085
alitamovie,0.0,0.6031162,0.28175497,0.0,0.0,0.034763385,0.5285535,0.6835168,0.42952377,0.6986274,0.6559814,0.91949034,0.4627566,0.2906848,0.3537597,0.35321423,0.6067154,0.0,0.33606696,0.2862567,0.5501228,0.21346721,0.4253268,0.42332014,0.0,0.34842974,0.0,0.0,0.30393708,0.22949526,0.23565796,0.16722251,0.65259284,0.3919903,0.39152908,0.39214668,0.3898034,0.0,0.23278812,0.6628378,0.6250841,0.41254482,0.54199773,0.59377134,0.26988575,0.68240553,0.50372094,0.0,0.68578225,0.31463712,0.21844408,0.014091509,0.7042969,0.6807257,0.0,0.6545534,0.5056319,0.0,0.0,0.3519554,0.5376335,0.2044734,0.53958625,0.3812181,0.5033405,0.0,0.5743997,0.06555709,0.42780155,0.47732657,0.10567668,0.0,0.67402244,0.35656497,0.377344,0.47322705,0.36937663,0.23950967,0.4585257,0.18482369,0.2492636,0.48025241,0.18118535,0.25951135,0.5599963,0.20022653,0.2973083,0.55010784,0.36433104,0.5422383,0.4825318,0.25550193,0.0,0.4380164,0.5960331,0.0,0.2441259,0.24451818,0.6280018,0.42745784,0.19781467,0.55732507,0.5928643,0.6473662,0.2920052,0.54929376,0.5408544,0.60574603,0.2758608,0.0,0.52860725,0.56873107,0.43379685,0.0,0.27074504,0.0,0.47184527,0.2797274,0.26505613,0.6104859,0.51201135,0.0,0.367134,0.4335807,0.63495004,0.078667164,0.5861264,0.23586258,0.31111896,0.47878847,0.426644,0.6539214,0.0,0.6686907,0.68855846,0.5309123,0.0,0.29064214,0.47655773,0.35705334
