movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.0,0.0,0.79462254,0.25461492,0.47636324,0.0,0.12891369,0.44598636,0.30311754,0.22609602,0.24326414,0.40769204,0.0,0.54676276,0.0,0.5063911,0.43489859,0.0,0.39872956,0.24268195,0.511193,0.3208505,0.0,0.056692228,0.30730888,0.0,0.6395412,0.49202895,0.0,0.19753742,0.5902184,0.0,0.34512165,0.61448574,0.48411918,0.0,0.29356256,0.67007667,0.20186621,0.31771418,0.6652969,0.546936,0.15271088,0.19441423,0.0,0.4465609,0.45574406,0.40208578,0.5169129,0.0,0.5706061,0.0,0.0,0.0,0.46100828,0.0,0.3997199,0.4706133,0.24258254,0.66414684,0.6127092,0.5344826,0.44353142,0.108117186,0.30616504,0.30311993,0.44486466,0.6025844,0.35768,0.41525656,0.24402705,0.0,0.42383325,0.31254947,0.19760254,0.0,0.5755608,0.0,0.6438759,0.08609806,0.3395039,0.6251958,0.44021696,0.4145616,0.0,0.49937117,0.26369312,0.3831,0.27493313,0.0,0.5728285,0.49479353,0.21843174,0.5261802,0.3489166,0.44583568,0.0,0.0,0.26386034,0.49811497,0.0,0.40883562,0.0,0.0,0.5605501,0.092815995,0.47034937,0.38540035,0.0,0.12243879
47metersdown,0.0,0.0,0.81955117,0.23666295,0.50623643,0.0,0.2068738,0.4018665,0.45796102,0.41094455,0.66690487,0.22224315,0.0,0.69520813,0.044939995,0.5496706,0.46997085,0.0,0.30968988,0.4744942,0.81706923,0.55047333,0.0,0.0,0.43733498,0.0,0.6494861,0.31501448,0.0,0.4870206,0.8963964,0.0,0.26867604,0.7744004,0.51514786,0.0,0.29602045,0.5334025,0.2808259,0.65664834,0.68572235,0.4725694,0.52618945,0.41251382,0.0,0.43851385,0.7046852,0.48672038,0.31337935,0.0,0.6321549,0.0,0.0,0.0,0.6121053,0.0,0.54623324,0.43447566,0.10186079,0.7275319,0.45565602,0.2492916,0.6028267,0.30370906,0.17419578,0.0,0.63933027,0.6750132,0.7439196,0.40428975,0.33288312,0.0,0.4414095,0.27522862,0.20556113,0.0,0.47888812,0.0,0.49136508,0.0,0.56600857,1.0216128,0.48944798,0.32710552,0.0,0.71872044,0.39209634,0.12002666,0.581197,0.0068620583,0.5612069,0.49378574,0.0,0.5434317,0.5651748,0.3803863,0.0,0.0,0.24211006,0.63171446,0.0,0.61898637,0.0,0.0,0.7165475,0.0071050674,0.46955252,0.37906086,0.100838006,0.44881585
abeautifuldaymovie,0.0,0.0,0.6861093,0.105089605,0.509517,0.0,0.061258413,0.41786993,0.15970385,0.12605304,0.39666992,0.100448206,0.0,0.58337045,0.006670749,0.48811394,0.35078317,0.0,0.41061652,0.0910902,0.34032863,0.4223901,0.0,0.11797709,0.4475948,0.0,0.47705266,0.2962703,0.0,0.30300605,0.36740565,0.0,0.2629908,0.7255682,0.39448002,0.0,0.20788456,0.6671485,0.23114738,0.4996223,0.76322126,0.51268387,0.18063028,0.29754886,0.0,0.45066205,0.3692343,0.40729058,0.28936785,0.0,0.44007635,0.0,0.0,0.0,0.40236467,0.0,0.29157278,0.30143136,0.17307922,0.5136916,0.53330326,0.31600076,0.47381276,0.04418759,0.22047235,0.17630848,0.59852356,0.47207975,0.5691726,0.5158926,0.08076905,0.0,0.31438935,0.26306766,0.17717853,0.0,0.3028089,0.0,0.5327296,0.0,0.51830995,0.5458573,0.361209,0.3417322,0.0,0.32582435,0.4409896,0.23804714,0.52942353,0.0,0.62373555,0.32119444,0.1517771,0.27306813,0.45330754,0.24352577,0.0,0.0,0.18213248,0.5183754,0.074371144,0.49846455,0.0,0.0,0.533085,0.0,0.34286648,0.34700584,0.0,0.06860573
abominablemovie,0.0,0.0,1.1890843,0.44179615,0.57360315,0.0,0.5856261,0.6170656,0.39648256,0.5371967,0.64639854,0.5372875,0.0,0.9085505,0.057345435,0.5006734,0.6050451,0.0,0.85817736,0.47405693,0.55500877,0.6628731,0.0,0.16583326,0.474359,0.0,0.9608653,0.67019594,0.0,0.2527788,0.9940846,0.0,0.36690077,1.114346,0.4944225,0.0,0.5851043,1.0848832,0.4927128,0.54189664,1.0794948,0.6117184,0.51569104,0.24347559,0.0,0.55179,0.67274517,0.556807,0.478873,0.0,0.84789854,0.0,0.0,0.0,0.33533338,0.0,0.5058994,0.44611204,0.26785272,0.8243715,0.78778946,0.35346916,0.8983835,0.49448445,0.38844347,0.5005796,0.74893224,0.94707114,0.37365124,0.38753402,0.52322,0.0,0.39684492,0.49247843,0.5437638,0.0,0.7092576,0.0,0.41494945,0.12434369,0.5968429,0.9019206,0.4245355,0.6785079,0.0,0.88205755,0.3761704,0.17792904,0.55562043,0.0,0.74698704,0.7670381,0.21873404,0.2607901,0.67520976,0.5748934,0.0,0.0,0.22808568,0.82320225,0.24118415,0.90660405,0.0,0.0,0.7004224,0.16563687,0.10177288,0.5720573,0.0,0.3199812
adastramovie,0.0,0.0,0.48898047,0.26449528,0.40087438,0.0,0.12614168,0.3705125,0.2783993,0.17683035,0.2564536,0.26468098,0.0,0.55679494,0.0,0.410159,0.5502362,0.0,0.31548595,0.33328065,0.36147052,0.33713984,0.0,0.07381643,0.17863883,0.0,0.36783558,0.45761907,0.0,0.16748211,0.30610397,0.0,0.34622028,0.6081571,0.34654966,0.0,0.22605889,0.48958856,0.3539127,0.434826,0.51239693,0.37240392,0.2256023,0.36918363,0.0,0.26782638,0.21577561,0.3616101,0.4243019,0.0,0.39245522,0.0,0.0,0.0,0.29118308,0.0,0.3695109,0.2971707,0.10479261,0.43518028,0.48607793,0.26147172,0.37376803,0.13840726,0.278035,0.2455459,0.39227346,0.36187607,0.5278225,0.16396153,0.29723158,0.0,0.34400174,0.29673976,0.25231653,0.0,0.33186072,0.0,0.39598423,0.0,0.38001636,0.52282035,0.36181736,0.35619885,0.0,0.44260934,0.3351148,0.12935597,0.3406537,0.0,0.5092857,0.28788283,0.05560723,0.35127342,0.3872319,0.27174184,0.0,0.0,0.21449886,0.4151756,0.011764962,0.33988398,0.0,0.0,0.50473905,0.0,0.26551688,0.3325691,0.0,0.21356352
adogsjourneymovie,0.0,0.0,2.1891375,0.5186216,0.91788167,0.0,0.6209736,1.1590754,0.6968328,0.69188184,0.94577783,0.5986829,0.0,1.3146813,0.38180402,1.3482409,0.9895822,0.0,0.9776061,0.73016894,1.221387,0.75707084,0.0,0.5185013,0.9653579,0.0,0.851013,0.74170333,0.0,0.77287966,1.5188597,0.0,0.66437376,1.4682235,1.1657748,0.0,0.06060953,1.2006438,0.34007457,1.3068058,1.4560524,0.93193644,1.1360371,0.65382445,0.0,1.4005413,0.8665859,1.1524831,0.71059185,0.0,1.7079159,0.0,0.0,0.0,1.091343,0.0,0.95795006,0.65299976,0.26534027,1.6877642,1.7152853,1.2968811,0.85920644,0.24022436,0.56316674,0.57897764,1.3644047,1.2138708,1.5664679,0.9436879,0.45842868,0.0,1.1266335,0.669225,0.8757844,0.0,0.98212826,0.0,1.0835434,0.101983726,1.365825,1.5457469,1.05179,0.77817726,0.0,1.2574893,1.195256,0.5045168,1.0555198,0.0,1.559021,0.9193866,0.31511217,0.7115459,0.9766306,0.49464175,0.0,0.0,0.9253202,1.5720383,0.0,1.4403869,0.0,0.0,1.4550678,0.07467929,1.2957827,0.47981852,0.18548867,0.90977204
aftermathmovie,0.0,0.0,0.6767477,0.29358608,0.3432118,0.0,0.20250559,0.42711195,0.2755761,0.27430233,0.27111104,0.09830415,0.0,0.491741,0.042400457,0.46021834,0.34273618,0.0,0.35409796,0.28440103,0.3674692,0.3166564,0.0,0.0,0.32776532,0.0,0.20028765,0.2775729,0.0,0.2519382,0.42326915,0.0,0.24513774,0.58713853,0.4178716,0.0,0.25869346,0.4024781,0.29140192,0.35573146,0.4345507,0.28703237,0.3530032,0.23747039,0.0,0.30808106,0.3789383,0.29928696,0.39439127,0.0,0.40989754,0.0,0.0,0.0,0.35825258,0.0,0.27330214,0.2021455,0.0041165724,0.557205,0.48272175,0.20627487,0.4119174,0.018935543,0.19194746,0.07079025,0.28200966,0.37837383,0.40633455,0.3370224,0.2798555,0.0,0.20198365,0.31021154,0.21408272,0.0,0.3293787,0.0,0.38908437,0.11930339,0.41111577,0.63506585,0.42471746,0.34126908,0.0,0.45879877,0.29799926,0.21722783,0.28324714,0.0,0.48529643,0.23314086,0.16912323,0.31766498,0.3287399,0.27583686,0.0,0.0,0.14254685,0.33711138,0.0,0.2638105,0.0,0.0,0.39396662,0.014825206,0.3824246,0.25439692,0.0,0.115798466
aftermovie,0.0,0.0,0.6210112,0.42054415,0.29008633,0.0,0.21255596,0.46643463,0.26965508,0.17334454,0.39161876,0.26445997,0.0,0.54546165,0.11476157,0.5145354,0.5435338,0.0,0.3830027,0.23757777,0.39111727,0.19843142,0.0,0.2442913,0.20609008,0.0,0.35720134,0.42983413,0.0,0.36840028,0.58956325,0.0,0.3311048,0.50272363,0.3601779,0.0,0.2379223,0.5897595,0.36852914,0.4188309,0.50717914,0.45734328,0.23840128,0.27933708,0.0,0.4301693,0.4133285,0.38806623,0.37575942,0.0,0.37096584,0.0,0.0,0.0,0.34720105,0.0,0.32350686,0.33863503,0.17669506,0.46182722,0.58146524,0.44964716,0.5002375,0.23257874,0.07250365,0.36011407,0.38722816,0.4849403,0.41418937,0.20234278,0.16471094,0.0,0.35058156,0.2838174,0.3421993,0.0,0.22821769,0.0,0.48800397,0.0,0.26969302,0.57095176,0.20815372,0.40142715,0.0,0.38880947,0.2585725,0.17718376,0.35973096,0.0,0.62519336,0.42494345,0.15680219,0.18682195,0.36079127,0.24563542,0.0,0.0,0.16567849,0.4698409,0.0,0.4956393,0.0,0.0,0.5449393,0.0,0.43850952,0.19287868,0.0,0.25468624
ahiddenlifefilm,0.0,0.0,0.31110656,0.12197755,0.17878458,0.0,0.08295299,0.20640011,0.11032289,0.12870166,0.18412484,0.10071753,0.0,0.22953562,0.035205513,0.23063459,0.1945893,0.0,0.18419251,0.12249368,0.17697127,0.17822194,0.011892762,0.04143154,0.17178622,0.0,0.1732301,0.17692602,0.0,0.13490185,0.2263811,0.0,0.14065745,0.2727386,0.16570218,0.0,0.096803546,0.2500599,0.13174468,0.21105221,0.27237839,0.18792158,0.1396778,0.13154542,0.0,0.19635549,0.18826881,0.18429811,0.14802809,0.0,0.22381411,0.0,0.0,0.0,0.16146761,0.0,0.17205632,0.135721,0.061425306,0.25279444,0.25505832,0.16979948,0.20171437,0.05731725,0.109037,0.10002782,0.21735801,0.22797804,0.2089735,0.16600679,0.09567051,0.0,0.1327286,0.13613322,0.12856919,0.0,0.16176558,0.0,0.1914616,0.0,0.20281899,0.28832513,0.17178091,0.15114406,0.0,0.19647056,0.19100505,0.10571664,0.1853937,0.0,0.24771826,0.16952735,0.062165648,0.14335287,0.17716037,0.13899653,0.0,0.0,0.09660844,0.20764232,0.0063230586,0.20576486,0.0,0.0,0.23242953,0.028008752,0.1631719,0.13223314,0.0,0.08997563
alitamovie,0.0,0.0,1.1335756,0.3837529,0.6924557,0.0,0.397559,0.52675724,0.5341973,0.34136677,0.62104994,0.57832396,0.0,1.0363883,0.0,0.75732195,0.9116299,0.0,0.7135842,0.39474717,0.8493639,0.7178621,0.0,0.06087614,0.27742538,0.0,0.97450656,0.6052782,0.0,0.43517125,0.65842366,0.0,0.31442806,1.264473,0.7181209,0.0,0.38280305,0.98733556,0.57806903,0.72719145,0.9226488,0.7127104,0.65389794,0.6830147,0.0,0.47210446,0.6735416,0.82029504,0.82600397,0.0,0.6343326,0.0,0.0,0.0,0.5790467,0.0,0.7245676,0.6560938,0.2531599,0.80088544,0.8408569,0.43301588,0.6274244,0.22114515,0.50064415,0.42302564,0.7371457,0.6831894,0.7695241,0.41914758,0.55861366,0.0,0.8415808,0.46404523,0.5143753,0.0,0.6718292,0.0,0.8180898,0.10983332,0.78444004,1.1301033,0.57446,0.39067727,0.0,0.880915,0.565373,0.5229008,0.60365385,0.0,0.9713552,0.5954027,0.21305895,0.6730788,1.0487976,0.44160414,0.0,0.0,0.51520306,0.8255249,0.113528006,0.76561654,0.0,0.0,0.81209373,0.0,0.45549858,0.58508784,0.0,0.27707782
