movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69
21bridgesmovie,0.5056535,0.8039604,0.360034,0.13077292,0.68890464,0.4620326,0.5720124,0.0,0.663208,0.3147907,0.28788573,0.0,0.4447989,0.50741965,0.34595296,0.0,0.13558006,0.46999562,0.43474355,0.4244171,0.41739058,0.0,0.56953776,0.49744198,0.0,0.6952055,0.44549733,0.0,0.4197098,0.25430804,0.48829603,0.29539886,0.20493305,0.3691994,0.36425573,0.2272593,0.7924911,0.41078863,0.5084138,0.2885791,0.3585393,0.6211628,0.4606282,0.2264669,0.33464748,0.0,0.4247295,0.0,0.70487887,0.41347373,0.39885017,0.55454403,0.30457863,0.22121137,0.0,0.3827172,0.17475817,0.6257884,0.46672672,0.63322127,0.4725343,0.43001118,0.51984936,0.0,0.04578587,0.4834907,0.5360613,0.42150715,0.60184395,0.157222
47metersdown,0.6553627,0.7973799,0.5328168,0.09562094,0.8828878,0.64137214,0.6321958,0.0,0.73136294,0.502084,0.3238996,0.0,0.5709945,0.5353247,0.5273876,0.0,0.0,0.49669966,0.55188864,0.7062309,0.6990304,0.0,0.92555594,0.37314597,0.0,0.6031598,0.5638103,0.0,0.6616131,0.40760404,0.865801,0.2756211,0.41528118,0.1155384,0.53803754,0.104613505,1.075971,0.6513822,0.51567775,0.35570475,0.6299131,0.82847804,0.47135335,0.33595067,0.69255245,0.0,0.7189948,0.0,0.8626432,0.6514712,0.6473927,0.8461779,0.50629455,0.58101153,0.0,0.5034282,0.04430742,0.56027997,0.60899216,0.8347973,0.5419496,0.6438992,0.46226487,0.0,0.20877412,0.7857391,0.75909674,0.35735247,0.8136592,0.35956478
abeautifuldaymovie,0.5386265,0.6821364,0.47137752,0.18578212,0.5892566,0.36951885,0.6608466,0.0,0.5375718,0.34831354,0.2910387,0.0,0.5156875,0.6140306,0.34429654,0.0,0.030596167,0.4169448,0.5966608,0.41476464,0.5816066,0.0,0.64295995,0.56475943,0.0,0.45969743,0.3953621,0.0,0.38420525,0.3784608,0.5574068,0.3490499,0.28700522,0.29846668,0.506066,0.11109226,0.7988151,0.362333,0.59228504,0.33925855,0.49161163,0.5641403,0.40117192,0.13684233,0.30818436,0.0,0.21746254,0.0,0.7213169,0.39708585,0.4143389,0.60767597,0.15412843,0.3506789,0.0,0.33495903,0.20540413,0.5043681,0.42547336,0.5847468,0.51140004,0.55738425,0.3534652,0.0,0.14725837,0.57348853,0.4676979,0.26189917,0.46572268,0.3189812
abominablemovie,0.82417595,1.4415264,0.55267197,0.22525667,0.8631674,0.612827,0.7068238,0.0,0.9939624,0.42090234,0.3834262,0.0,0.7503631,0.70302504,0.33909804,0.0,0.0,0.6896325,0.8180021,0.8779021,0.7760464,0.0,1.0479436,0.69745445,0.0,0.86724615,0.6286941,0.0,0.6913034,0.14125992,1.1359876,0.3696093,0.44865012,0.36530656,0.795804,0.62975645,1.2682757,0.57532316,0.7158132,0.74170315,0.86623585,0.8297578,0.5566261,0.041520298,0.2739344,0.0,0.64119583,0.35304675,1.1757016,0.5147711,0.54852545,0.89052504,0.15139177,0.4078039,0.0,0.6722377,0.3671394,0.83670276,0.92404485,0.9074458,0.9017848,0.87130773,0.8432175,0.0,0.058439802,0.46057442,0.5531252,0.3870044,0.8534395,0.4900914
adastramovie,0.451657,0.633567,0.4066319,0.14393367,0.51291806,0.38707334,0.5269046,0.0,0.48095512,0.36842096,0.3031268,0.0,0.4968279,0.56506056,0.28272447,0.0,0.05654677,0.29616126,0.34288192,0.39516655,0.2616093,0.0,0.46519846,0.4201561,0.0,0.5168421,0.42503825,0.0,0.38537964,0.19278012,0.33608487,0.20015652,0.1783959,0.166022,0.42833763,0.19146289,0.57681465,0.43115517,0.5111659,0.36650923,0.40813786,0.576509,0.3912058,0.05833389,0.3220107,0.0,0.42689958,0.0,0.6505545,0.2736375,0.4021122,0.56917256,0.3587055,0.20422283,0.0,0.30474913,0.18748367,0.39323318,0.43922305,0.5425306,0.58816504,0.5723411,0.29854757,0.0,0.16660623,0.3085279,0.38609588,0.35665494,0.46151808,0.205578
adogsjourneymovie,1.2643634,1.8127087,0.8121325,0.14635406,1.8139771,0.94258344,1.3987166,0.0,1.1845858,0.9102277,0.68318117,0.0,1.1141027,0.971986,0.8036808,0.0,0.0,0.88421994,1.4044002,1.0865656,0.9390194,0.0,1.7916157,1.0846082,0.0,1.3192923,1.0246285,0.0,0.80348825,0.45463997,1.2972829,0.19591212,0.2155494,0.27217847,0.7799635,0.33204147,1.9831328,0.41413087,1.5328456,1.1303724,1.1489239,1.470418,0.6573906,0.73728395,0.8593406,0.0,0.87894565,0.0,1.3611563,0.9568172,1.205311,1.3434951,0.5425993,1.1319317,0.0,0.9150686,0.1782746,1.0029328,1.5701675,1.8153689,0.92801976,1.3298467,0.9233361,0.0,0.3360458,0.7349539,1.3059807,0.69277453,1.2182342,0.41567972
aftermathmovie,0.30850154,0.5118941,0.38705692,0.188016,0.4285043,0.27490145,0.39691287,0.0,0.3933124,0.38554204,0.17439023,0.0,0.39462548,0.3662919,0.2894343,0.0,0.0,0.3528268,0.40363297,0.38645056,0.33043194,0.0,0.48822165,0.3744918,0.08390166,0.4696743,0.3167892,0.0,0.32124943,0.14604269,0.42492437,0.2544189,0.15008532,0.20981906,0.36783427,0.15479045,0.54113954,0.2776957,0.40570852,0.33131644,0.2761673,0.5697312,0.35698485,0.13349481,0.16921401,0.0,0.34521315,0.0,0.44807982,0.25313497,0.41238564,0.43427613,0.27807158,0.29991624,0.0,0.27682522,0.04997012,0.39869708,0.37649035,0.41736308,0.32372126,0.4763754,0.13515155,0.0,0.16777638,0.2802717,0.36561367,0.25087318,0.4105152,0.28020227
aftermovie,0.5211043,0.58224726,0.4462171,0.1863234,0.69891125,0.2866998,0.49682304,0.0,0.4833082,0.41997597,0.29522288,0.0,0.38390514,0.39979285,0.31530812,0.0,0.18818204,0.40805125,0.5049694,0.43953165,0.58419174,0.0,0.5491113,0.53255945,0.0,0.40923163,0.43285382,0.0,0.3670384,0.21873464,0.6087936,0.30274174,0.24825124,0.33731356,0.58095366,0.16043241,0.7615985,0.56758016,0.6227105,0.21576169,0.5168226,0.5985221,0.40336102,0.19423789,0.3737169,0.0,0.40924445,0.0,0.5851191,0.47888696,0.48348713,0.47435802,0.32324162,0.3123143,0.0,0.35899228,0.14248556,0.60123694,0.6577773,0.52398604,0.5253901,0.3528684,0.5058525,0.014005655,0.042881716,0.43473879,0.50206554,0.28690392,0.55716944,0.35402474
ahiddenlifefilm,0.20355165,0.3237636,0.17531279,0.06840193,0.25888905,0.16476312,0.2375733,0.0,0.22971466,0.14497396,0.14800587,0.0,0.1680858,0.21100616,0.12200981,0.0,0.0,0.1760135,0.18405049,0.21095857,0.19553652,0.0,0.27088204,0.22893077,0.0,0.25515327,0.1879386,0.0,0.175241,0.07475148,0.22843239,0.08982034,0.10166905,0.117499724,0.17756075,0.08078856,0.34416655,0.18067746,0.2238628,0.14517866,0.19528186,0.2687384,0.1966216,0.064905405,0.13460228,0.0,0.164776,0.0,0.29847407,0.21263403,0.18823043,0.2675139,0.11905655,0.13340572,0.0,0.16183454,0.07024689,0.19777037,0.20920235,0.25292882,0.19954555,0.20823301,0.18075347,0.0,0.04631162,0.21143107,0.19499397,0.14174457,0.20417982,0.15199792
alitamovie,0.6692839,0.86817896,0.5215281,0.18234691,1.0055996,0.52574456,0.9040728,0.0,0.7277194,0.4459365,0.45777273,0.0,0.5119722,0.6822465,0.17957146,0.0,0.052892417,0.6160106,0.6581221,0.6256338,0.7592208,0.0,0.6881468,0.68335253,0.055986464,0.67498374,0.47058198,0.0,0.4712125,0.4630014,0.82001233,0.40964028,0.36054125,0.37035808,0.51958376,0.30026263,0.93678755,0.54199827,0.6244468,0.5460413,0.5044496,0.76005125,0.586657,0.5680511,0.5321592,0.0,0.5167478,0.0,0.84567267,0.5305266,0.76563597,0.75061053,0.38907653,0.2566053,0.0,0.4650414,0.27353787,0.4393131,0.78775215,0.74361587,0.627414,0.6589998,0.7220626,0.0,0.113555536,0.7514292,0.6905373,0.5895598,0.5788113,0.41741776
