movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.5123883,0.5669451,0.28115755,0.400428,0.15512657,0.46047676,0.3323166,0.4955371,0.47327548,0.1820124,0.2947857,0.30155525,0.5163725,0.629031,0.30742526,0.23420848,0.53278494,0.39632446,0.30170873,0.0,0.0,0.26284066,0.40639806,0.34291747,0.10634874,0.0,0.44257447,0.46404463,0.40979028,0.5020977,0.0,0.45631102,0.0,0.20683208,0.09292527,0.43283117,0.35056493,0.18238503,0.44402117,0.5582691,0.22531864,0.4840964,0.5329356,0.24357319,0.19528703,0.53614134,0.55590284,0.24787003,0.55629164,0.57164717,0.490551,0.39144075,0.0,0.1145671,0.42880026,0.19166675,0.32386637,0.52809775,0.52579445,0.0,0.60784984,0.4876805,0.46688944,0.59337765,0.3729814,0.25942758,0.18013898,0.3551494,0.43998188,0.42918047,0.26566377,0.15131253,0.40346053,0.2490668,0.31783456,0.046065766,0.222602,0.15957813,0.39811903,0.23677234,0.64148456,0.44954687,0.4406567,0.184973,0.19982103,0.0,0.57131827,0.36586165,0.43708062,0.0
47metersdown,0.7527156,0.8669753,0.45817468,0.7337848,0.41688523,0.37989858,0.45413247,0.75530666,0.6095218,0.48734763,0.33411965,0.52153915,0.65174526,0.6393468,0.5528315,0.35461032,0.5167889,0.4211859,0.3284492,0.0,0.0,0.23408389,0.40572155,0.36437765,0.043212917,0.0,0.73090434,0.74664223,0.39784586,0.52263767,0.10649356,0.75767726,0.0,0.09463002,0.018936343,0.656279,0.65589416,0.2693814,0.44587076,0.69539005,0.2620936,0.6589678,0.42120624,0.385654,0.48018488,0.5873394,0.58220243,0.3339972,0.67549723,0.93494356,0.46951,0.40997213,0.0,0.0,0.6537099,0.43907133,0.35293326,0.80738115,0.42851505,0.0,0.7137678,0.42372242,0.41028613,0.9547593,0.5202614,0.17494904,0.15933111,0.54629993,0.14273846,0.6096643,0.56402975,0.05928369,0.42113188,0.5848547,0.22411469,0.123749115,0.65406686,0.05689863,0.5453036,0.31328696,0.89072675,0.66864794,0.32360613,0.45700496,0.3381156,0.0,1.0118704,0.5407432,0.6670182,0.0
abeautifuldaymovie,0.48677248,0.5906369,0.43764234,0.60509574,0.37410536,0.36749792,0.41838083,0.4155677,0.38681626,0.1917077,0.3002598,0.4138406,0.44245416,0.5662744,0.3700446,0.28820223,0.3993149,0.45492408,0.29205373,0.0,0.0,0.26219165,0.2905234,0.50516057,0.14997506,0.0,0.45425552,0.34041843,0.443877,0.4887768,0.0,0.688028,0.0,0.25709397,0.11704961,0.42959347,0.69847757,0.29011652,0.39528394,0.55643976,0.19031121,0.57739556,0.52709717,0.4738314,0.22228949,0.36098936,0.29870063,0.36615872,0.44231912,0.5959813,0.6002753,0.49056587,0.0,0.0,0.41695565,0.33278602,0.4224408,0.6606662,0.46815604,0.0,0.5576081,0.4840408,0.2763558,0.67789894,0.2750828,0.317393,0.18438014,0.41481537,0.42491022,0.56960034,0.40734333,0.06574728,0.45870253,0.38650858,0.19822139,0.10734662,0.5148034,0.27146086,0.32590938,0.28799927,0.60706085,0.37925953,0.5151205,0.36798292,0.35864446,0.0,0.62304,0.50132775,0.43324584,0.0
abominablemovie,0.7707642,0.94547606,0.4726222,1.1635408,0.32818857,0.64276224,0.7126884,0.71454674,0.6639548,0.5740566,0.60660267,0.615464,1.0057523,0.9310381,0.5471035,0.5803034,0.619242,0.75453055,0.3317807,0.0,0.0,0.58613366,0.69925517,0.6531046,0.25323713,0.0,0.90587306,0.8896106,0.77559316,0.9948915,0.0,0.9341968,0.0,0.5403884,0.22877762,0.66195804,0.97646594,0.66359276,0.8465241,0.8575648,0.2973458,0.81516194,0.90495384,0.77358186,0.42066762,0.9184757,0.40235198,0.29587245,0.767245,1.0922765,0.87926376,0.8613641,0.0,0.0,0.87873966,0.58677804,0.51833683,0.7824321,0.5686136,0.0,0.62425685,0.8229308,0.59440374,0.97619766,0.7067117,0.14477208,0.099439,0.6029496,0.49654636,0.4914725,0.58104163,0.0,0.61533153,0.70636237,0.21564457,0.20800978,0.6187343,0.5015857,0.5070525,0.55651164,0.8418578,0.5906789,0.6936065,0.4604796,0.6056454,0.0,0.9653713,0.4693043,0.7642001,0.0
adastramovie,0.4581735,0.5245893,0.3153837,0.53811246,0.2461761,0.49810937,0.4857945,0.46990573,0.29950878,0.26033697,0.18781967,0.31318703,0.49672738,0.4329819,0.331111,0.2891084,0.39324275,0.3231399,0.10398635,0.0,0.0,0.30946928,0.42638677,0.387601,0.2557694,0.0,0.53370017,0.34648508,0.37404126,0.42544174,0.0,0.4601679,0.0,0.1007067,0.10272189,0.32063025,0.5877234,0.31965452,0.40826052,0.4165397,0.09277669,0.5392442,0.5622169,0.42263582,0.23061404,0.36506203,0.35200983,0.28144404,0.37071177,0.54911643,0.515902,0.47176966,0.0,0.0,0.37077215,0.204964,0.32852602,0.4907931,0.4559383,0.0,0.45425028,0.481248,0.28623497,0.6987793,0.26654848,0.08730131,0.16729362,0.24260385,0.33672214,0.42323548,0.3819026,0.02907591,0.30593497,0.36562723,0.1662097,0.122189045,0.33385012,0.31023568,0.34268293,0.26604566,0.5496077,0.4750362,0.30988964,0.21596849,0.3070758,0.0,0.63327765,0.3775892,0.27913356,0.0
adogsjourneymovie,1.3058101,1.1793122,0.5676733,1.5318289,0.6910749,0.9507978,0.66090006,0.58462363,0.78336203,0.5704558,0.4262667,0.75172216,0.9253047,1.4244947,0.6676491,0.63772506,0.9656766,0.56575656,0.34688023,0.0,0.0,0.97624093,0.55531496,0.78821373,0.45479077,0.0,0.75864136,1.3104947,0.78694737,0.9928663,0.002080645,1.3079386,0.0,0.5406422,0.16202009,1.1367315,1.1736665,0.69175607,0.7635086,1.380322,0.56373066,1.3526765,1.1351287,0.9487083,0.3472102,0.83236897,1.2831401,0.7650444,0.8340475,1.7963401,1.3887359,0.53758657,0.0,0.0,0.9569747,0.9394722,0.52637833,1.582107,1.0585389,0.0,0.9453646,1.0226921,0.96684366,1.4060589,0.6922116,0.18140428,0.45246705,0.44079924,0.87428945,1.1977712,0.7365977,0.049208,1.0320172,0.6719005,0.15789452,0.6596312,1.1469877,0.12582524,1.1833405,0.45723444,1.3047086,0.8037581,0.825474,0.5295131,0.648212,0.0,1.4677771,0.7782622,0.61034954,0.0
aftermathmovie,0.47351095,0.41856664,0.2492778,0.49985445,0.26850343,0.29020643,0.40144733,0.312715,0.33513883,0.15266006,0.23834153,0.24694464,0.41137606,0.3635803,0.29278457,0.13880938,0.28525013,0.27077547,0.21741803,0.0,0.0,0.17465448,0.23672271,0.24382254,0.035730295,0.0,0.29715502,0.31063223,0.29132333,0.3871262,0.0,0.577672,0.0,0.27302885,0.0,0.37286732,0.47111487,0.21375123,0.27907047,0.3842195,0.12257597,0.39460286,0.40931982,0.38905203,0.13585277,0.24337278,0.26555037,0.27936596,0.26381755,0.5147079,0.46536422,0.28879872,0.0,0.0,0.3519164,0.24751656,0.16790158,0.43111134,0.38233462,0.0,0.47612962,0.43819383,0.30203635,0.5632884,0.37010232,0.14546931,0.051417034,0.20220561,0.31452104,0.3184788,0.3398188,0.06751414,0.38349253,0.28343293,0.13645616,0.18624015,0.32719585,0.07856885,0.22447973,0.3881708,0.4116812,0.39140534,0.4352833,0.21593757,0.233891,0.0,0.48952973,0.1951511,0.3074262,0.0
aftermovie,0.35192302,0.5269617,0.3759818,0.5112911,0.24477342,0.43256927,0.33339643,0.38597164,0.37009498,0.25715217,0.30899024,0.45469016,0.49004245,0.47291416,0.49106702,0.2752434,0.31012884,0.42945603,0.29957053,0.0,0.0,0.28496188,0.20534484,0.35963538,0.09025861,0.0,0.37834102,0.43105114,0.29579306,0.48505396,0.0,0.51843137,0.0,0.13101585,0.029944262,0.52340955,0.5668084,0.1964028,0.22914863,0.6124872,0.2750029,0.56412935,0.52617383,0.4455327,0.2205302,0.405972,0.40252382,0.3624546,0.4370555,0.60410684,0.60430044,0.41369364,0.0,0.005137462,0.45470065,0.31064758,0.34588984,0.5822397,0.31224072,0.0,0.47317424,0.31684154,0.36491567,0.7962417,0.2998572,0.11333091,0.1910865,0.2862606,0.3295216,0.44781792,0.33373734,0.063374296,0.539028,0.38603705,0.12496161,0.14315532,0.4604387,0.07462823,0.4094262,0.29296237,0.55799496,0.50384474,0.43491602,0.17845722,0.18579277,0.0,0.6293511,0.3222288,0.3227666,0.0
ahiddenlifefilm,0.2181252,0.22461301,0.13797322,0.22614683,0.13589087,0.17680308,0.14602137,0.17075315,0.15044399,0.08180979,0.11303204,0.14002033,0.20113988,0.20836756,0.13825318,0.10784518,0.18156555,0.13839127,0.082716584,0.0,0.0,0.13726279,0.13088033,0.15702316,0.054497425,0.0,0.17682754,0.19430672,0.15377681,0.1871487,0.0,0.21054204,0.0,0.087078474,0.02988513,0.16257422,0.21973595,0.110470176,0.1798762,0.21473028,0.08942809,0.19827905,0.21686418,0.15632054,0.075779006,0.15416993,0.1679366,0.14226,0.15889308,0.26344833,0.23530217,0.16572188,0.0,0.00894985,0.15395057,0.12443194,0.12557575,0.2354174,0.15988584,0.0,0.21113272,0.1848609,0.13809048,0.26599368,0.1316087,0.075266056,0.06669605,0.10945821,0.1343139,0.19594106,0.15332639,0.0332047,0.15917352,0.15991527,0.05695653,0.04307789,0.15007482,0.0757369,0.1480338,0.13105856,0.2399178,0.16412954,0.17377758,0.11290714,0.11201884,0.0,0.2607688,0.1499771,0.15453705,0.0
alitamovie,0.64324355,0.90453684,0.6772852,0.8796847,0.39906207,0.5005485,0.40265387,0.6382769,0.39283442,0.253066,0.4299787,0.5386374,0.9339425,0.9263604,0.6034678,0.519604,0.5502328,0.82413924,0.3292268,0.0,0.0,0.41954994,0.88740206,0.779058,0.26022917,0.0,0.7540376,0.63870317,0.642564,0.71315444,0.13651608,0.74698895,0.0,0.3020754,0.0,0.54065275,1.004797,0.34763092,0.5188038,0.779114,0.31524196,0.78566194,0.8208164,0.58229464,0.48511156,0.593721,0.51782644,0.33605498,0.67472416,0.751565,0.82055664,0.7833961,0.0,0.0,0.73158824,0.36908713,0.3652942,0.79399854,0.7386469,0.0,0.7522628,0.8023146,0.60984033,0.9350131,0.36080042,0.36958975,0.118518725,0.26823243,0.6105764,0.8303597,0.7154258,0.07547715,0.64525294,0.6309637,0.27878428,0.12557106,0.70039195,0.3530647,0.62126225,0.441541,0.7677893,0.6808421,0.46935025,0.26857585,0.4737799,0.0,0.92657954,0.6072392,0.45133936,0.0
