movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19
21bridgesmovie,0.8816177,0.90380895,0.8291167,0.6714647,0.66324645,0.7761287,1.0084164,0.76595414,0.66711354,0.846986,0.4998924,0.7435084,0.9072387,0.7037226,0.0,0.2220612,0.8597669,0.7540371,0.47817403,1.154814
47metersdown,1.1165332,0.6082902,0.8051268,0.7791295,0.67802185,0.9401942,1.1868302,0.839376,0.7782885,1.2064397,0.54514587,0.9575978,1.0405378,0.9959761,0.0,0.29745826,1.0762174,0.88560206,0.6595438,1.3881103
abeautifuldaymovie,0.90320486,0.7029375,0.6759531,0.49050948,0.5682097,0.71166813,0.9255168,0.55553114,0.7376719,0.7903803,0.47958204,0.56904435,0.865367,0.71769,0.0,0.09314988,0.7392462,0.7470992,0.6720143,0.9046913
abominablemovie,1.1737322,0.764882,1.2579904,1.0404383,0.85963404,0.8484702,1.2893366,1.2373201,1.1025949,0.8841149,0.91786295,0.93938595,1.4162066,0.8616498,0.0,0.33268896,1.2005906,0.94177324,0.65945405,1.2017901
adastramovie,0.79622215,0.3812974,0.6559875,0.6380079,0.39281172,0.68266803,0.9503142,0.53415275,0.5494126,0.55732876,0.46075502,0.5541126,0.878338,0.80214477,0.0,0.157293,0.6750012,0.6838946,0.512004,0.6821979
adogsjourneymovie,1.9668876,1.1867474,1.8419285,1.3488269,0.98231727,1.6565114,2.1616435,1.1023806,1.5693524,1.552322,0.704289,1.6554937,1.5712496,2.0304399,0.0,0.33963233,1.4887846,1.6838297,0.9616199,1.939565
aftermathmovie,0.7443239,0.37979007,0.7102296,0.6113552,0.5094549,0.5866964,0.61784786,0.49827552,0.6406688,0.6227346,0.38641948,0.49081197,0.8727528,0.74582016,0.0,0.11774639,0.6199259,0.63535714,0.5458879,0.7177827
aftermovie,1.0051135,0.65950793,0.7925781,0.89831877,0.5852219,0.73964834,0.9935338,0.53943086,0.7008045,0.8086507,0.5224645,0.8831375,0.9751047,0.6940297,0.0,0.18609883,0.79956955,0.57706577,0.5340188,0.88413125
ahiddenlifefilm,0.40328553,0.26154664,0.35258675,0.28638884,0.2245647,0.32317472,0.4317037,0.2814065,0.34129187,0.34775946,0.20614567,0.29671362,0.4430601,0.31929502,0.0,0.071044795,0.35316473,0.31454563,0.24529172,0.44483396
alitamovie,1.3161849,1.0347033,1.2194266,0.8171811,0.7578812,1.0779723,1.2565686,1.0136738,0.9382014,0.74576074,0.57125205,0.864034,1.3135118,1.2597251,0.0,0.30552283,0.98496443,1.1168895,1.007752,1.1370109
angelhasfallen,1.0301194,0.595099,1.0762916,0.94385254,0.8081857,0.9900939,1.3798879,0.7626593,0.8256928,0.93846226,0.6492864,0.9730931,1.4885496,1.3114504,0.0,0.13396108,0.9178428,1.0376228,0.8185198,1.1942866
angrybirdsmovie,2.1832283,1.2756373,1.9056721,1.3409042,1.1433678,1.3141189,2.057386,1.2167975,1.7624505,1.7210178,0.8405213,0.98743516,2.255984,1.8028744,0.0,0.31598094,1.8804593,1.9869205,1.9070038,2.2176654
annabellemovie,1.4355427,1.1151193,1.8091342,1.3232231,1.0347939,1.3959368,1.7452198,1.0883142,1.2738161,1.2123655,1.113559,1.1276364,1.9256183,1.3384843,0.0,0.17416003,1.4057372,1.1649354,1.0147878,1.8438778
annamovie,0.9375483,0.49013177,0.9500061,0.5778849,0.43231672,0.71059453,0.88142914,0.61532736,0.62976027,0.6839959,0.49377382,0.87281156,0.9425006,0.6660919,0.0,0.1813547,0.7575006,0.74939924,0.56232435,0.9633761
apollo11movie,0.5532111,0.33471727,0.58813435,0.41292778,0.4229332,0.5424125,0.5857406,0.43418106,0.5020703,0.53830844,0.3685741,0.46241218,0.65288746,0.5617097,0.0,0.073058404,0.45431834,0.5288845,0.46067256,0.5513666
arcticdogsmovie,0.83581525,0.6537328,0.7020729,0.5958866,0.7178126,0.69898224,1.0861392,0.9208343,0.7305949,1.0062315,0.4828561,0.8213977,1.0136319,0.7683337,0.0,0.25275147,0.84479135,0.66064906,0.59648603,1.0384237
arcticmovie,0.6979716,0.6095976,0.7034465,0.45749736,0.4803939,0.5676749,0.8457311,0.616,0.5597662,0.7575781,0.44585782,0.68547195,0.9300583,0.6289199,0.0,0.17251234,0.5006872,0.5612764,0.4517507,0.89868927
artofracingmovie,1.0120451,0.52503943,0.91144747,0.9234829,0.49565938,0.7471145,1.2327913,0.69674337,0.65008277,0.65175253,0.46605855,0.9132244,1.2603376,0.88401365,0.0,0.13793989,0.7654874,0.6350511,0.53703827,0.8002246
avengers,0.81966084,0.70472217,0.70538914,0.6503401,0.601143,0.7601924,0.76762235,0.61994755,0.79890585,0.6927398,0.42628282,0.585402,0.69070256,0.70854795,0.0,0.066209264,0.75179726,0.73346895,0.58908486,0.9626898
beachbummovie,0.9443164,0.42806232,0.65274143,0.6631626,0.62408435,0.6033105,0.7942535,0.60626197,0.67758656,0.5546648,0.5222955,0.5507061,0.84815025,0.7120584,0.0,0.020545354,0.46552646,0.5915243,0.6780716,0.75373816
bernadettefilm,0.9785122,0.69419795,0.9344318,0.7171054,0.4664639,0.9617914,1.1598359,0.8687043,0.88763684,0.78808147,0.591762,0.5532884,1.0916927,0.8852346,0.0,0.23772457,0.85036194,0.6593303,0.8136445,1.0481944
blackandbluemovie,2.1051571,1.0860194,1.2491928,1.1477882,0.9898046,1.3849617,2.3374305,0.98066616,1.7278974,1.4426277,0.8029448,1.4774029,1.9402288,1.6339488,0.0,0.17839378,1.3558064,1.3634762,1.1796281,1.5520606
blackchristmas,0.89841247,0.6226592,0.8490217,0.6262255,0.55041677,0.78565097,0.9635984,0.7068902,0.7874395,0.8170233,0.38512558,0.6528713,0.9481951,0.71825385,0.0,0.23546775,0.74929994,0.7539436,0.53453046,0.86594236
blindedbythelightmovie,0.5521985,0.29601762,0.42932802,0.2943473,0.2216567,0.40383753,0.580534,0.29862398,0.35809085,0.50980467,0.2744797,0.34242344,0.48511967,0.28619006,0.0,0.076166235,0.4139663,0.31209657,0.34098548,0.5169741
bombshellmovie,0.92596734,0.67450553,0.7602041,0.70557773,0.62354827,0.6964963,1.1011068,0.7433899,0.74536395,0.97071236,0.42592221,1.0239702,1.0868386,0.6576474,0.0,0.062488385,0.83627325,0.73294574,0.9695421,1.1469057
booksmart,1.3640827,0.42735946,0.08747007,0.0,0.0,1.0833104,1.3124958,0.6068264,0.0,1.2307993,0.17226905,0.258889,1.2861995,0.46288,0.0,0.019435937,0.62978643,0.61197954,0.24310386,1.6063702
breakthroughmovie,1.9479384,0.89820504,1.6085274,1.2852205,0.8744548,1.6182488,2.2290657,1.0428327,1.3121521,1.2288913,0.8449039,1.1904851,1.9424719,1.3958364,0.0,0.117997766,1.8630815,1.0982409,1.0518718,2.0219471
brianbanksmovie,1.1656775,0.74618644,1.2521982,0.5788537,0.900505,0.8511611,1.2163652,0.841712,0.8879354,0.9960075,0.5135385,0.81498593,1.2221057,0.87574697,0.0,0.17039032,0.9282116,1.003928,0.7430448,1.112098
brightburnmovie,1.292126,0.81457484,0.9565841,0.71300566,0.56179273,0.99337023,1.2922972,0.74747884,0.8716999,1.0258394,0.5834866,0.9319975,1.1859206,1.0495,0.0,0.120422855,0.87301534,1.0247077,0.72569096,1.1204004
brittanyrunsmov,0.625686,0.4119587,0.6467754,0.36255926,0.37089437,0.39623958,0.8038799,0.5789756,0.5056543,0.5959169,0.46254206,0.4084802,0.9081879,0.63576955,0.0,0.07800961,0.61074394,0.4861737,0.28826964,0.8428805
captainmarvelofficial,0.94466645,0.82053095,0.8091788,0.57379663,0.5631593,0.6591637,0.95236623,0.681919,0.8943949,0.849472,0.636853,0.6835974,0.7726873,0.5979955,0.0,0.10208914,0.73079175,0.95369524,0.6545709,1.1103176
captivestatemovie,1.0683889,0.6504668,0.8085527,0.77796185,0.70178956,1.0073153,0.9763114,0.7769544,1.072084,0.8594701,0.9572789,0.6792032,1.1886159,0.8557489,0.0,0.05771128,1.0327685,0.86218673,0.54884094,1.3571206
catsmovie,1.809762,1.1919236,1.366802,1.1585618,0.6952652,1.1588204,1.6870905,0.7946176,1.1778247,1.2730936,0.4758017,1.0910022,1.6519078,1.5362221,0.0,0.20345385,1.0692124,1.2298456,1.2937222,1.2682993
charliesangels,1.8631262,1.0992899,1.819455,1.2599088,1.0000625,1.8986206,1.5458767,1.1324979,1.3929747,1.5027896,0.44640696,1.2101691,2.0024066,1.7007207,0.0,0.20631906,1.8429422,1.9697518,1.437577,2.0836136
childsplaymovie,2.447268,1.12668,1.718752,1.3214314,1.1749938,1.0739827,1.8605479,1.8667325,2.498372,1.2293354,1.697988,1.7082459,2.0996263,1.0126629,0.0,0.28870237,2.040952,1.4950877,1.2830606,1.8600334
clarathefilm,2.310962,0.7758849,1.4001493,0.7201531,0.21673179,1.389766,2.168455,0.88611555,1.5027962,1.0055455,0.8278182,0.48014078,1.6710947,0.9839997,0.0,0.03070617,1.9053843,0.28885612,0.7686448,2.2099307
coldpursuitmovie,0.6900787,0.40925595,0.5138948,0.42144457,0.39866093,0.43275017,0.6226204,0.45568722,0.5883531,0.5515378,0.38133743,0.55873686,0.5784086,0.478742,0.0,0.00064778887,0.6322954,0.42473087,0.329705,0.59735686
countdown,1.0493116,1.4359299,1.4743147,1.1522347,0.9990743,0.9968386,1.3917873,0.964915,1.0839663,1.0464746,0.7607185,1.0133404,1.6906956,1.0562335,0.0,0.16130385,1.3478622,1.1438917,0.8637257,1.6342052
currentwarmovie,0.99329036,0.70022583,0.9120878,0.9000219,0.6560939,0.89550865,1.2342101,0.90196013,1.1877182,0.9009339,0.64118457,0.8241281,1.24693,0.9194149,0.0,0.18954182,0.81706226,0.8886508,0.69851786,1.3497515
darkwatersmovie,1.3433355,0.96402085,1.0127136,0.87130463,0.54937285,1.0582166,1.3891112,0.9164543,1.439951,0.97502404,0.7465451,1.1805784,1.416941,1.1625835,0.0,0.23123837,1.1836426,1.0898503,0.82312626,1.8194318
detectivepikachumovie,0.84289753,0.77580154,0.9789592,0.896036,0.5752116,0.8138703,1.3152645,0.9305459,0.78072536,0.91028774,0.68536127,0.925227,1.28975,0.85501033,0.0,0.11941234,0.88472563,0.86527616,0.614796,1.4012817
disneyaladdin,1.6438823,0.810982,1.0137792,0.9172306,0.6992602,0.93934995,1.4189111,0.8834388,1.1075805,0.8977571,0.67685485,0.8518706,1.4509879,1.1841772,0.0,0.24080943,1.1637083,0.9480973,0.87393636,1.6651049
disneyfrozen,1.909885,0.9156706,1.4548352,0.70193326,0.96580184,0.84320605,1.5898622,0.85092163,1.1999116,1.1607475,0.7655012,0.4946785,1.611672,1.3580358,0.0,0.06097997,1.4456701,1.4512981,1.3842267,1.783865
disneymaleficent,1.4016773,0.6746142,0.836094,0.74136686,0.50591683,0.91653657,1.1746978,0.7375674,0.83557177,0.7753659,0.68225926,0.7204779,1.1992745,0.80846906,0.0,0.18530948,1.0401154,0.5326444,0.86304086,1.3452343
doctorsleepmovie,0.9801013,0.53772545,0.64593947,0.74772394,0.47373143,0.69900894,0.9326701,0.5620908,0.85640466,0.77578866,0.4953788,0.6768056,0.91818315,0.783979,0.0,0.18571374,0.93034565,0.7825856,0.55369085,0.9945071
dolemiteismyname,1.6039176,1.0156406,1.2944833,1.0010895,0.5171605,1.3031553,1.6846755,0.65736365,1.4049834,0.9818402,0.62480277,0.7720277,1.4683993,1.245111,0.0,0.29919612,1.1951559,1.0389453,1.0116326,1.8588071
dontletgomovie,1.0888714,0.90267456,1.0897532,0.6838716,0.619834,0.89348936,1.1738626,1.0005944,0.9979058,0.9669618,0.45856816,0.8925031,1.1648626,0.8715831,0.0,0.40112787,0.92701256,0.8461203,0.5819662,1.0479126
doramovie,1.0728574,0.65734416,0.8450558,0.7517086,0.6100814,0.79567057,1.0723203,0.8278971,0.80161494,0.7549697,0.52761185,0.8760033,1.2285482,0.84710884,0.0,0.22413799,0.6227955,0.6663721,0.6302957,0.9271293
downtonabbey_official,1.6962701,0.93903244,1.3979189,1.2855383,1.0461266,1.3084505,1.7392945,1.5056518,1.8542979,1.321453,0.9039584,1.345866,1.928802,1.1898563,0.0,0.21021345,1.2756329,1.3072578,0.9919019,2.0698528
dumbo,1.1324745,0.61211824,0.7147167,0.5849012,0.48083726,0.66918415,1.0225861,0.61421216,0.81696224,0.6221364,0.5326311,0.612126,0.97267896,0.7243944,0.0,0.13698778,0.78878516,0.5633186,0.6982386,1.0883367
escaperoom,1.3036358,0.82763517,1.0658422,0.74411595,0.6984248,0.96440476,1.2145087,0.8700226,1.0422828,1.1552515,0.42694867,1.0009091,1.1935027,0.9707295,0.0,0.2338818,0.77395207,1.0998017,0.8613636,1.1342305
everybodyknowsmovie,0.65983886,0.4344818,0.52910435,0.46420544,0.43062162,0.60566455,0.6748007,0.5702053,0.5497725,0.5516341,0.44225147,0.57373995,0.80528224,0.5507768,0.0,0.053823,0.64462334,0.5601751,0.40754586,0.8402956
fastandfuriousmovie,1.849691,0.9097239,1.9052936,0.9615288,0.9458055,1.5965145,1.5291183,1.1534231,1.4120693,1.2026929,0.5585894,1.1550821,1.4588567,1.2299424,0.0,0.13728005,1.068326,1.4063267,1.3564744,1.5748498
fightingwmyfam,1.3709843,1.0433449,1.0108902,1.032355,0.4562649,1.1027071,1.5389711,0.8666651,0.8285985,1.001243,0.36807233,1.0909207,1.6224397,1.3258305,0.0,0.3930273,1.1272621,0.92674226,1.1940004,1.8360286
fivefeetapartfilm,1.7651225,1.6985217,1.6468056,1.8779515,0.68374366,1.5001031,1.8939148,0.7023081,1.8254343,1.4033736,1.2333404,1.0825553,1.9177383,1.4953265,0.0,0.15966965,2.0780385,1.5594568,1.5507826,2.2527745
fordvferrari,0.89468324,0.402479,0.7122885,0.68289936,0.35681894,0.673122,0.9017592,0.55066335,0.63882947,0.52704984,0.3774261,0.48484972,0.7966423,0.678778,0.0,0.03641589,0.6342996,0.5156891,0.51241803,0.7558834
freaksthefilm,1.2772199,0.7589356,0.9517657,0.6490625,0.66810447,0.85120046,1.4446434,0.7291641,0.9922456,1.0434239,0.49617523,0.77039176,1.2065952,0.9090984,0.0,0.093936615,0.8184931,0.4339941,0.53151023,1.050435
geminimanmovie,1.365196,0.73630285,1.1433679,0.7879869,0.5961991,1.1605165,1.3775898,0.81126285,0.8623358,0.83018535,0.8553795,0.9202635,1.240572,1.0177689,0.0,0.23198545,0.88103396,0.86079484,0.6913783,1.3504125
glassmovie,1.141212,0.72442824,0.76952744,0.90852094,0.61289763,0.8275869,1.0483594,0.7454826,0.94449794,0.6548353,0.73296374,0.749521,1.120999,0.8463986,0.0,0.31360373,0.9847047,0.85888296,0.6754714,1.0453837
gloriabellmovie,0.8262264,0.5986308,0.7708026,0.6737337,0.4724062,0.5488098,0.9472289,0.677189,0.7461669,0.85025996,0.57265663,0.6299172,0.93938065,0.67845225,0.0,0.104570664,0.7457065,0.7401771,0.54903364,1.0382638
godzillamovie,1.0723103,0.89630306,1.054124,0.9622314,0.89304507,0.9955231,1.1093992,0.82546043,0.98213536,0.99181014,0.5836542,0.74561465,1.0489388,0.89416444,0.0,0.18459347,1.1067955,0.8317022,0.5656486,1.3465885
goldfinchmovie,1.1512612,0.77302516,0.7407524,0.95748127,0.5400353,0.6382778,1.1560417,1.0314938,0.94730365,0.6529204,0.49514526,0.77500314,1.3499671,0.9213798,0.0,0.43757933,1.0295085,1.0112889,0.62905675,1.198892
goodboysmovie,0.9862799,1.0446291,1.0671399,1.1248763,0.8174433,0.96355754,1.1240698,0.82767475,1.186888,1.0180417,0.775935,0.95198935,1.3738542,0.92554307,0.0,0.33568984,1.3064191,1.2230425,0.5755447,0.9293638
goodliarmovie,1.1385094,0.9725317,1.1408381,0.96326363,0.69617677,1.1085346,1.287578,0.80899024,0.71493924,1.0134106,0.6884832,1.2959721,1.6362511,1.0946066,0.0,0.20607282,0.9621917,0.8841588,0.5904677,1.3037478
gretafilm,1.223039,0.5491681,0.6728187,0.92687225,0.5887201,1.0064429,1.1422604,0.7243266,0.9358228,0.8870457,0.6679402,0.6610264,1.1232592,0.75117993,0.0,0.2402293,1.0993034,0.82454485,0.5391206,1.5298584
halathemovie,1.4786593,0.88450885,1.460455,1.366866,0.9373945,1.3387755,1.7227131,1.1196502,1.4197488,1.2918781,0.88112646,0.98585516,1.5643784,1.369062,0.0,0.18474454,1.2815688,1.3079058,1.062056,1.4953237
happydeathdaymovie,0.7692073,0.43121457,0.7302853,0.5980725,0.5683161,0.66786426,0.77746385,0.75307995,0.757794,0.5983281,0.6770625,0.7377239,0.8521928,0.32776943,0.0,0.07496068,0.7210246,0.6539922,0.47844088,0.7407442
harrietfilm,1.0273842,0.717087,0.69584894,0.78947115,0.49913564,0.79559577,0.923925,0.75396705,0.8145025,0.9192284,0.49443293,0.8968517,1.1192673,0.7480211,0.0,0.12049659,0.882573,0.70923334,0.5537168,1.1459837
hellboymovie,0.7781697,0.50752485,0.95273054,0.72176445,0.69317204,0.68166524,1.0597531,0.7649695,0.8255669,0.7893581,0.41222805,0.73290867,1.2066963,0.8069725,0.0,0.14501178,0.85700256,0.75846,0.6456877,0.9229389
hersmellmovie,2.068001,1.2803572,1.5517024,0.9640944,0.6353937,1.2378845,2.2059565,1.266039,2.198902,0.8542829,1.0944785,0.8937272,1.5565375,1.3140955,0.0,0.28139752,1.51473,1.2591103,0.96788305,2.1931882
highlifemovie,0.67878324,0.45188385,0.6255543,0.5514542,0.41021106,0.47260296,0.75018233,0.51322037,0.56552494,0.70271915,0.45524898,0.5256489,0.7787104,0.529682,0.0,0.097921394,0.6080099,0.5844161,0.4531194,0.8640599
highstrungmovie,0.8493426,0.032064125,0.0,0.0,0.06293331,0.0,0.19680007,0.0,0.0,0.3961517,0.0,0.0,0.8271757,0.27597684,0.0,0.0,0.0,0.4625715,0.0,0.0
honeyboymovie,1.6747476,0.6240967,1.1404402,1.2195119,0.88994443,1.4920875,1.6058385,1.1557586,1.1909769,1.5854224,0.66794616,0.89834714,1.8268058,1.5720322,0.0,0.016106093,1.1845784,0.9018841,0.90352637,1.7894711
hotelmumbaifilm,0.7621464,0.7090818,0.72999716,0.63980544,0.63978535,0.7804741,0.982015,0.70876,0.79056287,0.830971,0.5252764,0.58047235,1.1854932,0.731201,0.0,0.13050872,0.92797714,0.84548545,0.6276034,1.1427319
