movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59
21bridgesmovie,0.27630305,0.39407817,0.6885444,0.0,0.7031458,0.6793374,0.5026367,0.13430086,0.4047795,0.75755936,0.0,0.28408292,0.47235212,0.5231772,0.59163934,0.3994424,0.69308555,0.47963935,0.81148237,0.29019472,0.48944303,0.17165843,0.69716,0.3462668,0.4098366,0.44887587,0.40058863,0.4728691,0.0,0.0,0.33448106,0.40478453,0.47817066,0.8476548,0.40700415,0.34413767,0.58814,0.7177279,0.59514195,0.6524003,0.3214084,0.6583521,0.4769106,0.0,0.0,0.60057384,0.0,0.5395378,0.0,0.27508968,0.30966336,0.57329744,0.0,0.0,0.30212632,0.6322544,0.2628679,0.6331601,0.0,0.38900316
47metersdown,0.5588493,0.24263963,0.696329,0.0,0.5144332,0.528069,0.39764014,0.098099455,0.42859906,0.7125599,0.1330379,0.1439934,0.47919223,0.58011687,0.3412795,0.49612692,0.8752956,0.34432274,0.7045172,0.2995354,0.79214513,0.15989101,0.53294724,0.36739665,0.53752965,0.6642084,0.19213408,0.3389069,0.0,0.0,0.25375798,0.75762814,0.49898118,0.61458415,0.6868838,0.07925145,0.81760454,0.59194624,0.19842903,0.4906307,0.3965639,0.7033878,0.45224363,0.0,0.0,0.59228605,0.0,0.4047401,0.03097279,0.4165299,0.3697975,0.39572042,0.0,0.0,0.27490002,0.54074836,0.12653899,0.6793195,0.0,0.38206866
abeautifuldaymovie,0.33753526,0.4219547,0.52336174,0.0,0.91000205,0.5158174,0.35138914,0.28356194,0.25332755,0.6871287,0.0,0.14973558,0.50346553,0.3210884,0.3305291,0.27724725,0.4907334,0.49321336,0.5814852,0.50926656,0.5862694,0.35719314,0.62700194,0.3300085,0.657693,0.56162465,0.6108149,0.35635555,0.0,0.0,0.25520965,0.63143975,0.5167667,0.6483669,0.55640036,0.45813048,0.61327195,0.41836935,0.5740383,0.6796908,0.38366157,0.68648416,0.53692293,0.0,0.0,0.49451026,0.0,0.60416156,0.024591953,0.21678647,0.2202759,0.45128393,0.0,0.0,0.23619017,0.8062154,0.34312078,0.49787635,0.0,0.315702
abominablemovie,0.5251962,0.3414152,0.62298054,0.0,1.0682607,0.6911965,0.31268147,0.34514326,0.6707236,0.9691755,0.0,0.12422469,0.47044986,0.9490194,0.5282735,0.1900634,0.50271237,0.83015525,0.68426734,0.46653625,0.9882523,0.12275674,0.55079377,0.51612824,0.62597895,0.79441833,0.5726144,0.35040978,0.0,0.0,0.55766237,0.8278076,0.53707355,0.7874191,0.5655754,0.36491188,0.7735121,0.709242,0.709269,0.9243142,0.9146119,0.9464743,0.69385403,0.0,0.0,0.6157345,0.0,0.700228,0.0,0.25886515,0.40591055,0.8288676,0.0,0.0,0.25120792,0.9850419,0.27057728,0.4336634,0.0,0.51408577
adastramovie,0.26402435,0.25531924,0.48283705,0.0,0.58294564,0.39734086,0.33544463,0.04992543,0.24162252,0.4686875,0.0,0.06838249,0.45495784,0.42210808,0.3564736,0.24515079,0.49678224,0.35617283,0.5467383,0.23136476,0.5108138,0.164403,0.508041,0.3764078,0.33145338,0.49613643,0.32165715,0.1868668,0.0,0.0,0.15241092,0.501417,0.37369642,0.496195,0.46772483,0.103688136,0.51126564,0.6383743,0.43389767,0.48439163,0.26330233,0.53609836,0.48963425,0.0,0.0,0.43939927,0.0,0.5070837,0.0,0.17143764,0.2511834,0.29422358,0.0,0.0,0.07803108,0.627731,0.10533696,0.2736986,0.0,0.3009146
adogsjourneymovie,0.4782368,0.34482726,0.80643916,0.0,1.3940053,0.37717253,0.99972045,0.10171145,0.350568,1.2552141,0.0,0.3464225,0.6296211,0.7311909,0.8624639,0.75720936,1.0123012,0.8609674,1.2471578,0.70208323,1.5985178,0.4087875,0.9581286,0.43473005,0.5460388,1.207283,0.67929435,0.44805786,0.0,0.0,0.4541467,1.1444854,0.613441,0.84089845,1.1501276,0.4118459,1.3179412,1.081464,0.5657438,0.7937642,0.5311056,1.3545438,1.3490186,0.0,0.0,0.82543087,0.0,0.7498638,0.0,0.419253,0.4551114,0.84525454,0.0,0.0,0.26879674,1.4160943,0.4835786,0.85018426,0.0,0.7898524
aftermathmovie,0.24665652,0.23224103,0.6011631,0.0,0.60416174,0.31906536,0.27867612,0.19726455,0.22955434,0.52703816,0.07136983,0.33212915,0.23449218,0.3230999,0.34677234,0.38282192,0.47220516,0.26850978,0.6216815,0.29456958,0.29145005,0.09204137,0.4341744,0.2763052,0.30789426,0.41991794,0.3252612,0.3630888,0.0,0.0,0.17850271,0.33108714,0.40393406,0.5090906,0.40619698,0.21166052,0.4880707,0.5098445,0.27363297,0.36932036,0.30134064,0.5107836,0.44761768,0.0,0.0,0.40481445,0.0,0.43991673,0.0,0.24353868,0.23400715,0.46857294,0.0,0.0,0.25957888,0.47040623,0.1368568,0.3910928,0.0,0.49031624
aftermovie,0.31677926,0.19071284,0.38464925,0.0,0.7298053,0.34395048,0.3182111,0.19381653,0.3666234,0.4563856,0.053334467,0.012184318,0.47138456,0.413419,0.32396078,0.19007245,0.42408305,0.39656284,0.50865257,0.54914045,0.3554367,0.08648544,0.43696225,0.22021379,0.5316243,0.377875,0.47950405,0.40768754,0.0,0.0,0.21941845,0.40744105,0.38115296,0.63928604,0.41359845,0.26189277,0.47903642,0.42046696,0.3606973,0.45538414,0.34003067,0.67425615,0.32105243,0.0,0.0,0.36562887,0.0,0.56194943,0.0004131496,0.24475862,0.23489842,0.47164565,0.0,0.0,0.20792378,0.55450386,0.24912721,0.3685358,0.0,0.4180358
ahiddenlifefilm,0.14465162,0.18512997,0.2506467,0.0,0.3649215,0.20915106,0.16623309,0.09138883,0.15085368,0.3141193,0.01069818,0.10109898,0.18897092,0.22377647,0.19455987,0.19467953,0.278275,0.227958,0.30889615,0.24106285,0.2535998,0.12285242,0.2353974,0.15268841,0.23348117,0.26300496,0.20391609,0.19554375,0.0,0.0,0.12150723,0.2519956,0.22294861,0.32884297,0.25653875,0.14099713,0.28804767,0.2516828,0.2015605,0.2429421,0.18130349,0.30776027,0.26186788,0.0,0.0,0.23523606,0.0,0.2544612,0.0,0.13659774,0.12852159,0.2545917,0.0,0.0,0.13554674,0.33753002,0.09507614,0.24095467,0.0,0.20904908
alitamovie,0.51527125,0.24332088,0.77550435,0.0,1.0064344,0.37930605,0.43883488,0.22556645,0.4473015,0.7862614,0.13057369,0.10698904,0.44044533,0.6031028,0.5919827,0.50681907,0.7218578,0.58628947,1.0969572,0.70571905,0.47235447,0.3377501,0.6418049,0.40031314,0.624639,0.5367747,0.46688697,0.30187482,0.0,0.0,0.10571772,0.8081176,0.6101259,0.8600371,1.0682418,0.14903964,0.7116623,0.6938262,0.5672985,0.39838213,0.19825654,0.79967576,0.64627856,0.0,0.0,0.30561194,0.0,0.68931544,0.0,0.11747043,0.43186712,0.7008868,0.0,0.0,0.29955348,0.70072144,0.32788834,0.5791872,0.0,0.6509493
