movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129
21bridgesmovie,0.3875239,0.4291221,0.35778463,0.38003045,0.20403521,0.27186006,0.41593465,0.17648308,0.24269831,0.3636552,0.3857648,0.37668467,0.0,0.0,0.53854036,0.25187966,0.37935227,0.6553768,0.35736552,0.0,0.2700329,0.39746347,0.0,0.2995148,0.0,0.18929422,0.34779307,0.41140985,0.35542357,0.06318627,0.0,0.11466619,0.2770104,0.23168844,0.36930278,0.2343489,0.39069858,0.3339949,0.2650082,0.39695388,0.36667407,0.1314432,0.24322195,0.35372272,0.26443845,0.37320974,0.16694678,0.27378815,0.0,0.35186517,0.0,0.03116393,0.0,0.44113305,0.38189876,0.24195191,0.3252061,0.4649996,0.0,0.27287617,0.26263958,0.2695043,0.2605515,0.4940037,0.52173525,0.31774113,0.36829218,0.32171324,0.4704055,0.41166118,0.0,0.22860274,0.31996188,0.0,0.24583909,0.0,0.47787791,0.0,0.34287715,0.20332657,0.39587352,0.36293876,0.3295632,0.29997647,0.27303684,0.0,0.41448614,0.32167858,0.4141062,0.25590444,0.30921853,0.15811098,0.24142118,0.0,0.31056762,0.35635903,0.36510774,0.3641084,0.4070331,0.43187067,0.0,0.31163692,0.2876503,0.30876964,0.3227516,0.15903494,0.36255458,0.35924175,0.46069258,0.35002697,0.34475747,0.22084418,0.28834873,0.24391837,0.0,0.0,0.0,0.3367328,0.36207977,0.29041207,0.34682554,0.3052102,0.12701875,0.2644821,0.45424265,0.2897147,0.3008461,0.46709293,0.2394821,0.58483195
47metersdown,0.56716764,0.51344174,0.4179464,0.35367894,0.19682278,0.28486088,0.4698554,0.32434994,0.13027261,0.25323462,0.46515253,0.6058673,0.0,0.0,0.5902499,0.5230662,0.5137935,0.24490915,0.3556628,0.0,0.18149424,0.563832,0.0,0.2649037,0.0,0.35773826,0.3193996,0.33002117,0.50945324,0.123813644,0.0,0.15626077,0.17803888,0.43489963,0.46796998,0.2118583,0.39023015,0.2956839,0.39134258,0.45765758,0.47005117,0.38360542,0.37104046,0.7764397,0.45835578,0.41199392,0.13127825,0.3340419,0.0,0.5151551,0.0,0.055665765,0.0,0.51069355,0.31027377,0.2712434,0.5475785,0.6018789,0.0,0.097309306,0.29568276,0.36288014,0.15777908,0.5870365,0.5822781,0.59504455,0.56303215,0.26098406,0.5000055,0.52139163,0.0,0.39437795,0.30328837,0.0,0.4268448,0.0,0.4764093,0.0,0.57335216,0.16064891,0.6044074,0.32812214,0.36721277,0.3505802,0.24450102,0.0,0.262911,0.29941022,0.44619417,0.11779184,0.3310318,0.14570066,0.40835446,0.0,0.3787924,0.5017018,0.28073773,0.46709672,0.5617664,0.44546244,0.0,0.4081168,0.5962466,0.052792035,0.6095027,0.091207564,0.28293583,0.31860808,0.7036125,0.18869233,0.62364644,0.10302,0.47790983,0.46416295,0.061771087,0.0,0.0,0.21924587,0.41759905,0.48569262,0.34240562,0.3120466,0.0,0.6892283,0.26891682,0.6150281,0.35130164,0.3880913,0.40772927,0.6306665
abeautifuldaymovie,0.412791,0.5044913,0.3482981,0.1955834,0.11248731,0.26917818,0.290516,0.08939783,0.18716653,0.26746637,0.3263438,0.6037624,0.0,0.0,0.44116643,0.2687933,0.20256843,0.42904767,0.42467815,0.0,0.38078955,0.47818306,0.0,0.3602,0.0,0.3778311,0.41518098,0.3524797,0.26463488,0.10497824,0.0,0.069088876,0.3304542,0.38441417,0.2769178,0.17765747,0.4866245,0.36237517,0.33928263,0.35136598,0.29720533,0.21142587,0.28351277,0.3329214,0.39709997,0.43087086,0.21916647,0.1680759,0.0,0.40381694,0.0,0.07632336,0.0,0.429282,0.44677565,0.18599585,0.40257716,0.5040932,0.0,0.1587711,0.37224853,0.36745197,0.18940072,0.3130986,0.36529604,0.51209974,0.43248674,0.4458847,0.6190118,0.31660548,0.05078173,0.21542132,0.36032578,0.0,0.20505163,0.0,0.4228963,0.0,0.32153156,0.17783551,0.2839137,0.30354652,0.32826412,0.2475142,0.1987829,0.0,0.37596595,0.33130133,0.39495945,0.2625179,0.19811882,0.24776024,0.3313712,0.0,0.38298273,0.61317706,0.24063937,0.27673212,0.5370102,0.41110268,0.0,0.34243593,0.3483474,0.28857738,0.43649542,0.15179044,0.3721636,0.25750545,0.35453334,0.21028845,0.3567892,0.21685302,0.33498648,0.24614206,0.23226508,0.0,0.0,0.40353808,0.23181066,0.26357183,0.19404477,0.42012498,0.061397515,0.32598165,0.5369276,0.28029948,0.39058793,0.26351148,0.36378947,0.44863904
abominablemovie,0.7363742,0.45935014,0.70337236,0.38738725,0.14407687,0.46040392,0.31903246,0.20668845,0.2181817,0.4131458,0.65596926,0.9054457,0.0,0.0,0.72199863,0.5022728,0.45709863,0.5113169,0.53019416,0.0,0.5964569,0.6599931,0.0,0.25232047,0.0,0.66497546,0.35864085,0.45450562,0.42416313,0.097832575,0.0,0.0,0.24120916,0.33314556,0.3137094,0.28161776,0.5364286,0.44585773,0.42255896,0.490449,0.13222823,0.42946452,0.3275213,0.74273735,0.6092236,0.61386067,0.4340965,0.38264972,0.0,0.76475006,0.0,0.0,0.0,0.7962295,0.4889193,0.57414705,0.42215997,0.7044209,0.0,0.58276534,0.7774904,0.6289866,0.41349837,0.55945426,0.92175686,0.64307946,0.62559175,0.52120304,0.6279254,0.40489498,0.18027116,0.41507542,0.39725986,0.0,0.49330416,0.0,0.84282833,0.0,0.6003322,0.26253983,0.7839736,0.47684133,0.603265,0.6425508,0.3134254,0.0,0.2384508,0.56101793,0.7279737,0.3251393,0.54868716,0.40603164,0.17721575,0.0,0.4900174,0.73379815,0.52647823,0.4686713,0.7652185,0.5417352,0.0,0.5827922,0.68234885,0.51185,0.77222973,0.17696002,0.6617169,0.5261606,0.7054241,0.0,0.76925606,0.40665054,0.4600318,0.1686309,0.0,0.0,0.0,0.60033387,0.5662472,0.5858772,0.63449633,0.40845677,0.28425595,0.4608149,0.5401029,0.23996088,0.43023804,0.43942538,0.6326701,0.6388178
adastramovie,0.45849642,0.37173566,0.29883945,0.2494795,0.13420919,0.33607972,0.3887832,0.13606012,0.34877017,0.17649768,0.4035903,0.49863094,0.0,0.0,0.37068653,0.36342075,0.2776188,0.53429437,0.29323238,0.0,0.41394278,0.4533833,0.0,0.2408868,0.0,0.23541693,0.33095747,0.26316708,0.29333392,0.028568786,0.0,0.19319798,0.2675609,0.41999993,0.43916708,0.0661699,0.47848985,0.24199599,0.22544946,0.3426506,0.31348163,0.20994034,0.3705612,0.5407092,0.40434644,0.32173893,0.21909374,0.26594564,0.0,0.48095495,0.0,0.0,0.0,0.35035264,0.43314856,0.2629871,0.42872962,0.43639532,0.0,0.18970487,0.44105366,0.2150516,0.14035161,0.36080265,0.5185047,0.43787494,0.3404737,0.31996918,0.45185623,0.30654088,0.0,0.28012022,0.17604099,0.0,0.28587723,0.0,0.47381717,0.0,0.34396014,0.25444338,0.447263,0.2443951,0.3783974,0.29586285,0.2153748,0.0,0.32599363,0.2494499,0.45751995,0.22526696,0.21473296,0.19889818,0.14471471,0.0,0.215109,0.44173655,0.33842885,0.36408487,0.4029816,0.3167387,0.0011546481,0.2936744,0.3801064,0.16059707,0.5123742,0.12049897,0.40897357,0.26650983,0.46579188,0.31590813,0.36720905,0.22958833,0.31682596,0.28805214,0.0,0.0,0.0,0.2954191,0.34029847,0.39787504,0.1989874,0.3292312,0.08908103,0.37022752,0.4990273,0.2481192,0.45976737,0.3251367,0.33896092,0.43126783
adogsjourneymovie,1.1142054,0.6323879,0.8425082,0.7350619,0.29523343,0.6629775,0.86759925,0.2820093,0.9585406,0.4337114,0.64816165,1.2340775,0.0,0.0,1.5222951,0.7047874,1.1346703,1.0558602,0.77110726,0.0,0.50406486,0.5919669,0.0,0.9166902,0.0,0.68188256,1.1208011,0.84087574,0.70275337,0.246664,0.0,0.61403155,0.8805365,0.51787984,0.7258275,0.39094082,1.0973742,0.77580965,0.71712,0.749498,1.0997136,0.7673304,0.49340934,0.98907095,0.5660067,1.2472556,0.49131075,0.6371047,0.0,0.6682419,0.0,0.0,0.0,0.9836411,1.311992,0.3796399,0.75062644,1.3255787,0.0,0.39924073,0.66628146,0.6239341,0.72230345,1.0337533,0.784105,1.1284256,1.1809751,1.1444638,0.8231946,0.8505476,0.092931904,0.7845768,0.86970747,0.0,0.8332414,0.0,0.9350713,0.0,0.62620974,0.39504814,0.8870337,1.1277788,0.982736,0.6524478,0.35363427,0.0,1.314977,0.73275715,0.92278796,0.414695,0.7514865,0.47832862,0.8301769,0.0,0.45802113,1.3375808,0.7503943,0.6194397,1.3191023,0.67956173,0.0,0.7175665,0.9957429,0.7596902,1.1755831,0.42681152,0.95720524,0.96366966,1.1879295,0.65915114,1.2957344,0.3984798,1.2049679,0.720583,0.005674489,0.0821774,0.0,0.8538576,0.98438936,1.269848,0.6480968,1.137173,0.28010035,1.0640067,1.2096833,0.3428262,0.760434,0.7130695,1.1806875,1.0194315
aftermathmovie,0.34188703,0.40137374,0.3409563,0.23523447,0.17800988,0.35775918,0.29352286,0.071098566,0.20527014,0.319558,0.3948665,0.44277132,0.0,0.0,0.46527135,0.25810042,0.22214542,0.41900143,0.16227819,0.0,0.2101924,0.434095,0.0,0.17537647,0.0,0.28134012,0.2502194,0.14695573,0.2879914,0.04883947,0.0,0.056744926,0.22283496,0.29309687,0.332089,0.14315349,0.38207334,0.27317986,0.24606717,0.30353016,0.32331812,0.22959362,0.21830778,0.34424728,0.23865336,0.31595308,0.2719006,0.12614018,0.0,0.3649721,0.0,0.0,0.0,0.34085336,0.29312813,0.21158503,0.34930652,0.4710156,0.0,0.22689733,0.3348612,0.1739716,0.26171806,0.34494835,0.49348226,0.3999742,0.32480833,0.26539257,0.3221304,0.3162724,0.0,0.16378777,0.2678082,0.0,0.22497973,0.0,0.36654374,0.0,0.27211174,0.18281373,0.28650302,0.23326708,0.38085,0.12514815,0.0792903,0.0,0.2723646,0.26600158,0.4120338,0.16866805,0.23783402,0.24845487,0.25680172,0.0,0.17588776,0.29025573,0.24042709,0.3300853,0.4370441,0.2907902,0.0,0.21551512,0.3196506,0.10826572,0.39605242,0.1912779,0.30326876,0.15764922,0.44777706,0.22459073,0.270625,0.2344113,0.25722343,0.27425689,0.0,0.0,0.0,0.21494482,0.3437425,0.35459343,0.2662879,0.29951215,0.136387,0.36667627,0.33726582,0.2535953,0.2888339,0.3760167,0.44903293,0.4446871
aftermovie,0.4750067,0.29909268,0.23538865,0.25697303,0.13169378,0.18108068,0.4763448,0.09384014,0.2983087,0.14915383,0.39174035,0.5085076,0.0,0.0,0.32490996,0.31895053,0.30758378,0.41769296,0.27668962,0.0,0.29260647,0.5453064,0.0,0.19054124,0.0,0.18455477,0.30243677,0.28130493,0.2699163,0.01821515,0.0,0.12080412,0.2441655,0.36390907,0.3334355,0.10922058,0.5745522,0.3232272,0.2889887,0.3495491,0.3690359,0.2169988,0.20865633,0.4136162,0.43808392,0.3578874,0.20052609,0.23811565,0.0,0.37794757,0.0,0.022020526,0.0,0.39653093,0.41722324,0.27036577,0.24393143,0.2842853,0.0,0.21239673,0.4398583,0.3243814,0.09045038,0.37611535,0.49199992,0.39606297,0.24880256,0.27923918,0.37929314,0.3884242,0.0,0.13671461,0.112567045,0.0,0.26422673,0.0,0.46360123,0.0,0.39723143,0.20494023,0.35087794,0.25820875,0.41672388,0.22562815,0.13253428,0.0,0.3484859,0.32319623,0.33321404,0.21213499,0.26860934,0.28910804,0.15863721,0.0,0.26423156,0.45299503,0.30696037,0.4318613,0.46737894,0.2970034,0.0,0.31636673,0.40861687,0.1769789,0.4739474,0.035617527,0.3651299,0.25861531,0.41093546,0.28163844,0.42816642,0.14681181,0.26428798,0.25888634,0.0,0.0,0.0,0.23852612,0.3471361,0.36463714,0.29576445,0.36968076,0.078107625,0.45830202,0.38343108,0.31018776,0.36731693,0.24537554,0.33023354,0.41576347
ahiddenlifefilm,0.16770476,0.15570697,0.14971854,0.10606993,0.04995876,0.13230066,0.1418778,0.06542676,0.09220322,0.12595412,0.13612849,0.23070139,0.0,0.0,0.20374338,0.13563088,0.12918939,0.17833556,0.12197196,0.0,0.1330137,0.18691644,0.0,0.11471377,0.0,0.10247921,0.1381055,0.115545616,0.12008734,0.01648986,0.0,0.044210833,0.118434295,0.13146126,0.15138659,0.07134761,0.18972594,0.14208508,0.1206136,0.15518512,0.13477391,0.10456378,0.10920017,0.16846627,0.14040174,0.14863728,0.10957722,0.11513028,0.0,0.17294377,0.0,0.0,0.0,0.14882872,0.17236154,0.096460596,0.15068807,0.20158622,0.0,0.08677381,0.1593087,0.12426801,0.067648634,0.16159144,0.21517588,0.16778037,0.1741348,0.14788434,0.18519056,0.15069796,0.0,0.092551164,0.11690124,0.0,0.10301183,0.0,0.18075165,0.0,0.16279922,0.08929324,0.1524811,0.12545948,0.16186492,0.10705086,0.06404721,0.0,0.14080623,0.14910305,0.17036481,0.10093808,0.10227563,0.077371396,0.10892317,0.0,0.11378438,0.18614703,0.12460394,0.13858251,0.20678179,0.14884351,0.0,0.14820981,0.16519426,0.08891853,0.17815204,0.06655756,0.1504346,0.1016096,0.18584299,0.081124686,0.16932088,0.08178909,0.12268315,0.101531364,0.035115317,0.0,0.0,0.12484178,0.15410776,0.16981018,0.12839428,0.15427017,0.057869077,0.18204938,0.17488244,0.12806794,0.15777628,0.15860482,0.15794677,0.21212508
alitamovie,0.7240188,0.66278046,0.5454644,0.3062721,0.13190041,0.4923533,0.41263852,0.39314687,0.43998486,0.46677107,0.4888664,0.66150355,0.0,0.0,0.61654603,0.6481238,0.46958467,0.5653539,0.5394051,0.0,0.50813496,0.61862665,0.0,0.38034847,0.0,0.4453814,0.43715906,0.3774216,0.3118594,0.033901706,0.0,0.1680495,0.42545405,0.42426446,0.44740665,0.16109891,0.725004,0.49027643,0.27686173,0.49342102,0.40548056,0.4955904,0.30955654,0.72513145,0.6007422,0.33253828,0.4194822,0.24952261,0.0,0.77848047,0.0296356,0.0,0.0,0.3444011,0.70471805,0.43592998,0.71707076,0.7905274,0.0,0.34286508,0.48560414,0.21848191,0.3142631,0.40229082,0.97936654,0.67723525,0.63142824,0.4480172,0.6648577,0.36178613,0.0,0.27610865,0.362548,0.0,0.6746433,0.0,0.7500234,0.0,0.6594505,0.2710696,0.45219132,0.20562047,0.5968122,0.20607425,0.43410397,0.0,0.4864182,0.3995961,0.5651751,0.22191596,0.5409705,0.3456173,0.37450656,0.0,0.2631146,0.4102783,0.46404704,0.5303012,0.5925664,0.53081405,0.0,0.34026313,0.6748353,0.15527336,0.62670785,0.21653779,0.37467676,0.26332745,0.6801224,0.35200232,0.6406587,0.2520116,0.5114325,0.5105277,0.10561265,0.0,0.0,0.35835603,0.5359462,0.49762234,0.21847478,0.64431775,0.040083148,0.59820753,0.44778493,0.5624942,0.58712083,0.41069534,0.4982626,0.5450847
