movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,0.8031783,1.2856967,1.0961668,1.2155471,0.93407124,0.6344147,0.7250059,0.7597525,0.56247693,0.8212469
47metersdown,0.71657515,1.5802634,1.5915649,1.5914798,0.7595552,0.8664638,0.8722273,0.6449336,0.56149966,0.9242784
abeautifuldaymovie,0.87343276,1.004765,1.2114837,1.0088407,0.57330287,0.8918295,0.8739791,0.87871194,0.607048,0.7707825
abominablemovie,1.1402303,1.7494483,1.9360838,1.5914462,1.26485,0.9197298,1.5421308,1.0679684,1.3709877,1.6720021
adastramovie,0.64624304,0.8825397,0.9756383,0.82364947,0.4906473,0.38304773,0.946492,0.6564776,0.6864728,0.74375844
adogsjourneymovie,1.8489653,2.9790545,2.3743083,1.8422508,1.2928592,1.6330837,1.5995532,1.733133,0.885283,1.293347
aftermathmovie,0.6620439,0.8737873,1.0243522,0.8601492,0.65031075,0.4483275,0.5900625,0.6613125,0.5288968,0.89311177
aftermovie,0.7031929,1.0550337,1.1451483,1.1284683,0.739867,0.623736,0.643396,0.6362135,0.5261238,0.96259844
ahiddenlifefilm,0.3747604,0.58918136,0.5978178,0.56573737,0.3705021,0.33036575,0.4000961,0.41006032,0.31986147,0.44328037
alitamovie,1.2341405,1.1181042,1.3905661,1.2865393,0.75826883,0.8958834,1.052112,1.2934741,1.074764,1.4109516
angelhasfallen,0.6041729,1.6774039,1.3962247,1.936236,0.7889609,0.72866565,0.87225616,0.760115,0.83004767,1.3796659
angrybirdsmovie,1.2884542,2.7109556,2.2685435,2.6152322,2.0429752,1.1128256,1.1573292,1.3941878,0.7036261,1.7378123
annabellemovie,0.99886703,1.970113,2.0497646,2.2560494,1.2070427,1.2531097,1.2039512,1.4491388,1.022231,1.6380023
annamovie,0.86464596,1.1770394,1.5987438,1.0291828,0.73567826,0.7381928,0.8720406,0.9686725,0.81565654,1.0154343
apollo11movie,0.6203891,0.75020224,0.8132818,0.8734252,0.5030739,0.58750176,0.46530274,0.52330923,0.34752256,0.5563549
arcticdogsmovie,0.6316717,1.1099191,1.1280036,1.0508541,0.6921706,0.56148916,0.75741446,0.7654568,0.27345195,0.8663766
arcticmovie,0.7514038,0.7683227,0.8367757,0.56247586,0.4464549,0.5954626,0.7606996,0.70121837,0.33526853,0.7086519
artofracingmovie,0.6900792,1.2108042,1.1352713,1.0432,0.6283921,0.6658019,0.8437377,0.809579,1.0948719,0.8597785
avengers,0.73510885,0.9915213,1.0173237,0.9139908,0.66615707,0.47599766,0.7628467,0.5339703,0.5909315,0.8008877
beachbummovie,0.92421305,0.7623561,0.9235571,1.0890838,0.6697786,0.7145193,0.6857722,0.7936566,0.36971468,0.57054937
bernadettefilm,1.1928257,1.2359445,1.6274678,0.93193656,0.91303104,0.9336807,0.7936348,1.0285614,0.6492611,1.2193007
blackandbluemovie,1.2662996,2.499546,2.1372945,2.278413,1.3893669,1.28114,1.8551761,1.4530491,1.1688938,1.4968573
blackchristmas,0.7962966,1.2663875,1.4742827,1.077718,0.8459569,0.33919427,0.87149596,0.8058437,0.7010185,0.6851827
blindedbythelightmovie,0.5336899,0.81284314,0.7693222,0.7111881,0.52894783,0.4021534,0.46729237,0.65002435,0.39419693,0.63743496
bombshellmovie,0.81760323,1.2664948,1.3559382,0.9773314,0.87033623,0.56854993,0.97714794,1.244182,0.5418404,1.0779126
