movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.63602394,0.049817458,0.34667927,0.36386502,0.24519837,0.5246545,0.79718816,0.75253695,0.6825699,0.48609754,0.67194355,0.0,0.23798323,0.66693354,0.6968878,0.8004092,0.5514605,0.64034766,0.6346138,0.8839388,0.4177082,0.63684165,0.45830536,0.9990807,0.7728134,0.34318396,0.74806523,0.6610236,0.9411857,0.5915102
47metersdown,1.0294274,0.0,0.18401398,0.43879017,0.55500644,0.4179603,1.0832422,0.9230946,0.80644137,0.31197426,0.9094051,0.0,0.3534647,0.7958987,1.0395453,1.026019,0.8323139,0.6841279,0.9197843,0.9058443,0.67374843,0.5142276,0.70553553,0.9797383,0.90642446,0.07422063,0.72773886,0.7215965,0.86432457,0.74166316
abeautifuldaymovie,0.72712964,0.077317856,0.3969145,0.39015505,0.24983841,0.26739198,0.86350036,0.6787875,0.63642544,0.42325315,0.46648148,0.0,0.3196247,0.66342485,0.7408328,0.80512255,0.59911996,0.523535,0.76583445,0.89012605,0.6160267,0.41287547,0.56293696,0.7926483,0.6219489,0.2530719,0.49523968,0.5341686,0.7300716,0.5509081
abominablemovie,0.8860082,0.017845739,0.5654489,0.43167555,0.40582734,0.62416375,1.4099947,1.0176821,0.8505843,0.9605965,0.6274921,0.0,0.37766582,0.9417937,0.8931411,1.1732913,1.1750576,0.87283015,0.95456445,1.3486426,0.9115656,0.6420185,0.5253586,1.2389145,0.77929825,0.52588814,0.7747822,0.77630365,1.3452765,0.78871924
adastramovie,0.72907114,0.0,0.32193595,0.42231917,0.32002637,0.18223621,0.7825246,0.7896721,0.5927166,0.41924104,0.7146703,0.0,0.26389536,0.45623982,0.6940711,0.7040723,0.8190852,0.6123051,0.6800356,0.6909778,0.3901229,0.47772425,0.59175223,0.8871531,0.56133735,0.20248006,0.56845105,0.41190153,0.68151814,0.5528164
adogsjourneymovie,1.457299,0.0,0.8399185,0.73809695,0.9305292,0.22811244,1.9698994,1.1062499,1.3878074,0.9983296,1.254441,0.0,0.42108846,1.2516007,2.060913,1.7797605,1.5362248,1.0994817,1.6870506,1.0878822,1.026195,1.307798,1.3610063,2.0479615,1.4000963,0.32046628,1.306886,1.0148157,1.3184603,1.3852242
aftermathmovie,0.4614075,0.08226893,0.3891659,0.29455155,0.17752248,0.33017159,0.7439966,0.6731477,0.7076892,0.35450095,0.55661255,0.0,0.1474317,0.5010271,0.67448926,0.60814494,0.5014925,0.51459205,0.6482562,0.5918551,0.47479373,0.4900917,0.45311865,0.6843594,0.6560933,0.23278233,0.44756493,0.6090923,0.65361506,0.5204232
aftermovie,0.7753638,0.0,0.4300508,0.32787213,0.17175755,0.4337793,0.82156706,0.7073581,0.6682066,0.43027735,0.76624894,0.0,0.17682266,0.5272372,0.78927517,0.8917569,0.7215695,0.5726599,0.7396943,0.5134556,0.6188064,0.46941617,0.41462514,0.90860397,0.59140044,0.14170234,0.7445075,0.542241,0.6489261,0.6091032
ahiddenlifefilm,0.33543855,0.016830064,0.20223404,0.16341528,0.15079914,0.19034511,0.40333462,0.3612735,0.33174145,0.22422482,0.31085664,0.0,0.10495828,0.28611672,0.3460064,0.3970593,0.34455138,0.29884297,0.34539822,0.37985563,0.25511566,0.24930426,0.26432437,0.45654655,0.32676366,0.13183977,0.299319,0.28304675,0.4182923,0.27512673
alitamovie,1.021066,0.10539506,0.16417086,0.62244356,0.49271226,0.5773813,1.0621407,1.0884315,0.91141623,0.40096873,1.0155097,0.0,0.45048788,0.8956523,1.2146416,1.1561507,0.8976562,0.93706053,1.2333328,0.8462078,0.5879569,0.79767233,1.0356393,1.4898101,0.8723088,0.013531502,0.82323885,0.71379757,0.9901072,0.9144708
angelhasfallen,0.8052428,0.28244323,0.5236983,0.30786744,0.2747946,0.48098332,1.0605003,0.8733518,0.7788576,0.359568,0.49714014,0.0,0.3385284,0.79962695,0.8872286,1.0967293,0.801994,0.6766152,0.7996714,1.1202527,0.8516394,0.6955406,0.7666815,1.362191,0.87260765,0.178528,0.8232724,0.67701954,1.0522524,0.5593645
angrybirdsmovie,1.0402459,0.0047333157,0.8531534,0.33816245,0.39384523,0.45560026,2.0314045,1.4898005,1.0188733,0.2362071,0.9538212,0.0,0.25324804,1.3230838,1.7529125,1.7094101,0.9173414,1.6127272,1.4183024,1.7035856,0.9937267,0.5505432,1.2205315,2.1964178,1.7963587,0.5229755,1.3860263,1.262139,1.7756095,1.3931143
