movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109
21bridgesmovie,0.0,0.42689294,0.5518567,0.0,0.33225462,0.0,0.34540012,0.52158487,0.3783152,0.39552027,0.0,0.46361995,0.39550367,0.20398904,0.38533217,0.5286216,0.3587773,0.39989567,0.32728618,0.36939797,0.27829635,0.5277299,0.35446697,0.41901776,0.10458136,0.14039303,0.3171913,0.25522625,0.36735174,0.12966648,0.89229447,0.49582833,0.5518341,0.42692438,0.08922183,0.0,0.50955385,0.42133406,0.44096714,0.41087192,0.5215076,0.2037887,0.39207554,0.26852396,0.33300963,0.35145026,0.5669319,0.5063819,0.23300113,0.53638333,0.52659774,0.0,0.27597192,0.4562795,0.57818115,0.2483751,0.38032955,0.19714276,0.24529956,0.2554732,0.0,0.34576744,0.13091296,0.0,0.14796823,0.2266646,0.49523014,0.20779638,0.56414145,0.4150616,0.0,0.062670425,0.52010596,0.51998127,0.3298002,0.29494593,0.6860709,0.41465178,0.44723362,0.5503283,0.1711395,0.27377635,0.4489042,0.39133203,0.20921886,0.34814426,0.36375585,0.0,0.44932863,0.51463157,0.5611723,0.058953505,0.14010605,0.35056964,0.61430764,0.1503137,0.043973204,0.33181432,0.0,0.51197577,0.59348434,0.31951743,0.39523286,0.4443167,0.0,0.26443875,0.48061904,0.5905223,0.0,0.0
47metersdown,0.0,0.6266047,0.7656941,0.0,0.53754246,0.0,0.41972706,0.6871605,0.69229597,0.3687048,0.0,0.6342523,0.24578656,0.12910846,0.4003429,0.7016553,0.37638462,0.5036486,0.3035652,0.61231035,0.2788827,0.5770833,0.33228725,0.6174406,0.1642006,0.080348425,0.35368413,0.0,0.3938988,0.20392258,0.77630156,0.58985424,0.689381,0.46712667,0.08116472,0.0,0.5850985,0.4921415,0.6173136,0.5813135,0.64130855,0.3197609,0.6932362,0.35477132,0.30078474,0.45227808,0.428055,0.4876808,0.16494559,0.73155886,0.86275434,0.0,0.34639946,0.6523194,0.57771784,0.22181842,0.34963453,0.20667745,0.051713243,0.5068452,0.0,0.5162981,0.048728157,0.0,0.0,0.24800222,0.41296437,0.31100708,0.7009644,0.6899695,0.0,0.041257072,0.6714855,0.5751393,0.5994043,0.23394388,0.65269446,0.4372047,0.840791,0.49983788,0.07359216,0.50311756,0.7389669,0.47018737,0.4247554,0.5611266,0.2971913,0.0,0.47668153,0.5828111,0.531922,0.0,0.1334462,0.49521983,0.56796765,0.15646441,0.16597775,0.3486985,0.0,0.5320851,0.73217577,0.36769456,0.25544226,0.7823755,0.0,0.2697718,0.50347656,0.7408443,0.0,0.0
abeautifuldaymovie,0.0,0.38910773,0.51083964,0.0,0.23926638,0.0,0.41124102,0.458778,0.3986566,0.4183764,0.0,0.6325629,0.30448472,0.30955234,0.43392035,0.57086664,0.21214476,0.3834312,0.32580745,0.49930012,0.21303144,0.479873,0.38364494,0.64140236,0.12492842,0.16701654,0.38474935,0.12618223,0.19391249,0.13519424,0.79922605,0.50119007,0.6072772,0.43330255,0.16215332,0.0,0.5728284,0.41407186,0.43315077,0.3778575,0.5934483,0.2613794,0.50678205,0.3747558,0.41055498,0.27815035,0.43569088,0.47037408,0.18185262,0.6199316,0.5270709,0.0,0.30828527,0.59682906,0.51542413,0.0962906,0.5160439,0.2538501,0.04812083,0.3570979,0.0,0.5479037,0.1122437,0.0,0.084070526,0.36747095,0.38561818,0.28327423,0.4558338,0.5542542,0.0,0.17962925,0.6786272,0.44992262,0.5415172,0.23040675,0.6045556,0.26815754,0.4304329,0.35173845,0.116906784,0.45901415,0.65760124,0.2944532,0.2520961,0.48099682,0.36029822,0.0,0.53421867,0.5887802,0.6282181,0.0,0.1387702,0.36794287,0.59372133,0.21352774,0.030612893,0.32268178,0.0,0.41081625,0.7244146,0.1429613,0.28557265,0.58757234,0.0,0.24221313,0.33381796,0.69010955,0.0,0.0
abominablemovie,0.0,0.82379276,0.9423385,0.0,0.5872389,0.0,0.51453865,0.70802224,0.70469886,0.6608147,0.0,0.9269633,0.40895563,0.4787939,0.8823827,0.6941834,0.5141612,0.45536196,0.2859648,0.58099884,0.5360071,0.95179987,0.5667726,0.681836,0.379182,0.27825284,0.37908924,0.2066179,0.35183555,0.20352127,0.9462169,0.4453108,0.9550871,0.7214119,0.42778704,0.0,1.0606681,0.57481545,0.64370495,0.63382643,0.45520973,0.44696027,0.5168371,0.27023923,0.52597034,0.48971686,1.0563253,0.53713524,0.0864115,0.92595875,0.71257657,0.0,0.5402396,0.76256776,0.55390966,0.4520618,0.6675766,0.0,0.33725536,0.55236447,0.0,0.5231342,0.16609576,0.0,0.05712474,0.17918272,0.53839797,0.38217688,0.6751556,0.70704764,0.0,0.063501865,0.5741697,0.6453092,0.5369522,0.23800448,0.8809283,0.31643155,0.751698,0.68208784,0.25443858,0.35655388,0.8037546,0.5896083,0.69006836,0.92854154,0.7791533,0.0,0.8082197,0.8729614,0.8747777,0.0,0.0,0.4987419,0.84893775,0.10435488,0.41674477,0.5282325,0.0,0.674485,1.0373584,0.7813855,0.35729527,0.8099332,0.0,0.58531857,0.6327163,0.7483044,0.0,0.0
adastramovie,0.0,0.32256094,0.54338723,0.0,0.28473026,0.0,0.29633316,0.4699308,0.4532602,0.260551,0.0,0.45846486,0.272917,0.3555442,0.32636267,0.37865436,0.22993934,0.34309745,0.1483481,0.36981994,0.20698771,0.6118744,0.18408465,0.2876152,0.187464,0.0,0.38605714,0.0819979,0.1828813,0.2264961,0.57668525,0.36036387,0.42474955,0.41093028,0.065016314,0.0,0.3840454,0.3160595,0.37535763,0.31074038,0.42322153,0.2739436,0.32772943,0.24514768,0.08130306,0.2836811,0.31493035,0.3439762,0.10611176,0.3826422,0.44624418,0.0,0.19238348,0.43910095,0.4044992,0.09811138,0.3511008,0.26068756,0.23094153,0.33866304,0.0,0.20535457,0.045330558,0.0,0.12568203,0.2735853,0.43872467,0.18878838,0.32932132,0.3538571,0.0,0.096216306,0.44323376,0.3561779,0.30828035,0.21024643,0.4112423,0.15263154,0.407896,0.36482418,0.18383914,0.3562346,0.47757226,0.19366632,0.3493459,0.5519221,0.3540026,0.0,0.3447432,0.32248783,0.4683639,0.0,0.16343972,0.30183554,0.4842689,0.11600912,0.010395657,0.29638627,0.0,0.42100066,0.4704338,0.19939394,0.37874252,0.52427053,0.0,0.18839276,0.4112976,0.53524035,0.0,0.0
adogsjourneymovie,0.0,0.84476024,1.2401495,0.0,0.9444222,0.0,1.0149931,0.86096203,0.8666125,1.0089575,0.0,1.4414127,0.97178185,0.53655225,1.1300371,1.2978873,0.63685185,1.1111368,0.5791955,0.7649395,0.6068817,1.3386352,0.7287419,1.1006645,0.18742731,0.5423045,0.42352116,0.17391147,0.5670066,0.67017627,1.922889,1.1543897,1.3020793,0.7501898,0.38508648,0.0,1.1026711,1.0041755,0.8707896,1.0897903,1.631026,0.63743436,0.97140276,0.8436231,0.7711476,0.78739315,1.1234227,1.0812153,0.21823464,0.94851035,1.3177496,0.0,0.57132506,1.3580735,1.2771877,0.37552837,1.1642143,0.81340563,0.5734019,0.6109493,0.0,1.4539436,0.3016128,0.0,0.4566582,0.7783891,1.3338244,0.43137306,1.429515,0.84894305,0.0,0.3798355,0.8774325,1.0673524,0.99816,0.8016702,1.2316223,0.24386935,0.98901606,0.49808592,0.27894044,0.9454825,1.2995055,0.85323066,0.49952126,0.83235466,0.78360367,0.0,1.2875389,1.2325065,1.1357871,0.0,0.18737333,0.67472565,1.4092567,0.25990868,0.059733883,0.78236467,0.0,0.83465356,1.5271134,0.25306255,0.9490447,1.2660716,0.0,0.7554625,1.1523045,1.5241994,0.0,0.0
aftermathmovie,0.0,0.43927076,0.50462747,0.0,0.2795503,0.0,0.3785554,0.35341713,0.37832993,0.33276987,0.0,0.4550246,0.30678293,0.08917934,0.34144238,0.4528975,0.21674185,0.3184842,0.13324112,0.31862047,0.19197161,0.41047877,0.21237743,0.24873076,0.14841956,0.098140284,0.2628566,0.10746368,0.2915792,0.22179765,0.5402654,0.32228577,0.38911211,0.47547555,0.10898227,0.0,0.3430388,0.32940206,0.3076298,0.43876597,0.485976,0.23162568,0.34027272,0.2856592,0.23285723,0.3356169,0.41274244,0.31631434,0.15195689,0.39408386,0.4440587,0.0,0.20539546,0.38359246,0.39289144,0.16267931,0.45583183,0.2058225,0.152521,0.26575124,0.0,0.23599008,0.098841764,0.0,0.06302359,0.2921505,0.2981285,0.2399457,0.44844365,0.38997525,0.0,0.0448505,0.43326998,0.29400596,0.28500754,0.32150707,0.52733207,0.20018753,0.2997509,0.29142326,0.114332795,0.291524,0.45170918,0.18518305,0.29777667,0.41230953,0.3605417,0.0,0.49628806,0.40935144,0.42572916,0.0,0.17678761,0.277821,0.34254196,0.050435185,0.07651455,0.25922704,0.0,0.39053473,0.5148905,0.12321058,0.3171059,0.47537908,0.0,0.2662078,0.35534754,0.4058202,0.0,0.0
aftermovie,0.0,0.41245034,0.6683605,0.0,0.3914165,0.0,0.40635952,0.4867606,0.4626395,0.47274745,0.0,0.5548131,0.19023967,0.11794779,0.4442471,0.5269524,0.21834214,0.3098852,0.21923348,0.3235695,0.4159124,0.43466768,0.18902628,0.42501515,0.1876367,0.1345464,0.22876526,0.26752692,0.12043118,0.17773733,0.84293085,0.37395656,0.5528755,0.38839793,0.2632768,0.0,0.711751,0.35298,0.6599957,0.37775123,0.42313763,0.24526072,0.42885637,0.2684442,0.23366557,0.3084944,0.46245706,0.40617737,0.13594219,0.5001467,0.47087246,0.0,0.22197343,0.51316667,0.35629162,0.19864462,0.44323158,0.2472278,0.16635072,0.47327772,0.0,0.46029016,0.023466233,0.0,0.20093782,0.14041501,0.4783533,0.15155283,0.25316292,0.48721367,0.0,0.0046417937,0.6331999,0.4178518,0.3661878,0.2443596,0.60946894,0.26584378,0.4357699,0.36802745,0.14436178,0.2960375,0.65380305,0.18661943,0.32956848,0.40013337,0.42878202,0.0,0.4644941,0.44219282,0.6392575,0.0,0.12695806,0.35956582,0.6409939,0.11301995,0.07972496,0.2779276,0.0,0.5480619,0.5644942,0.23188688,0.3333646,0.57292,0.0,0.25881234,0.3175256,0.43823856,0.0,0.0
ahiddenlifefilm,0.0,0.1689763,0.24980548,0.0,0.12542191,0.0,0.17823431,0.18801358,0.19501165,0.16999318,0.0,0.22158787,0.12887083,0.082953095,0.16441949,0.19665521,0.11185006,0.1575538,0.099534854,0.16156691,0.10999401,0.19029158,0.10239507,0.19783786,0.050599616,0.03388755,0.12768055,0.046404302,0.09450042,0.08736406,0.31449685,0.18605056,0.21598794,0.1743044,0.05072491,0.0,0.21557863,0.1495363,0.18577743,0.17198698,0.22334701,0.09635829,0.15856932,0.11974093,0.100343436,0.1401445,0.1960341,0.15887822,0.052745953,0.20092064,0.21482584,0.0,0.11747532,0.17388132,0.18608832,0.09612393,0.18197657,0.082173884,0.08002701,0.13586909,0.0,0.15174338,0.038072776,0.0,0.05797939,0.09310971,0.17199714,0.085750245,0.17313357,0.19129296,0.0,0.04325022,0.21558541,0.16375533,0.15969956,0.10309607,0.2543965,0.098771,0.18205118,0.13464637,0.035927877,0.13109106,0.22280964,0.14686061,0.13874009,0.185421,0.15467197,0.0,0.18198238,0.22086567,0.21682721,0.0,0.052506313,0.12661634,0.22563045,0.055456728,0.03841947,0.12802649,0.0,0.18953633,0.26212588,0.0947006,0.13926026,0.22864152,0.0,0.10980641,0.15663457,0.22805661,0.0,0.0
alitamovie,0.0,0.6269523,0.9239379,0.0,0.6238811,0.0,0.6996426,0.62184805,0.69650793,0.4710337,0.0,0.6578957,0.32052392,0.26722154,0.44110796,0.58870876,0.3869291,0.44342238,0.059786983,0.44760546,0.29924124,0.7480296,0.19490512,0.38646743,0.09227991,0.0,0.60212916,0.29475364,0.350876,0.44771054,0.7680775,0.25196418,0.7714113,0.6450191,0.083164915,0.0,0.64955974,0.52429074,0.4435979,0.4589625,0.7396743,0.29240024,0.37790912,0.49713433,0.21571147,0.35837424,0.78651696,0.45466805,0.22237964,0.6655553,0.7185939,0.0,0.41556743,0.6938285,0.6449966,0.27069086,0.5589739,0.26697746,0.29622376,0.49447244,0.0,0.3946705,0.106918305,0.0,0.23906755,0.33194274,0.82802564,0.21325172,0.9365017,0.66150665,0.0,0.107706666,0.68631744,0.51441276,0.52774507,0.5297707,0.8040024,0.32291374,0.7191001,0.57699686,0.0,0.43986934,0.6935717,0.30882517,0.35553125,0.61400247,0.68199486,0.0,0.5173374,0.566765,0.78297424,0.069985636,0.22241727,0.4518629,0.7540778,0.24706635,0.1556409,0.2747105,0.0,0.5419633,0.7283918,0.28945732,0.42385012,0.91318077,0.0,0.3233187,0.46978876,0.6854582,0.0,0.0
