movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89
21bridgesmovie,0.0,0.35022515,0.6751412,0.45657527,0.26722953,0.5684941,0.5638968,0.5583668,0.52889335,0.5261403,0.0,0.53560585,0.32213384,0.4630676,0.0,0.3827923,0.48942298,0.14822373,0.11135995,0.3191177,0.43524107,0.0,0.37669823,0.30182856,0.56215215,0.37694043,0.5649071,0.4657367,0.59747535,0.42564252,0.68832034,0.5085636,0.39779598,0.53323305,0.0,0.15523674,0.3424327,0.6252727,0.6819089,0.0,0.33654934,0.13675813,0.52674913,0.39613935,0.5625056,0.18962176,0.6589589,0.55458647,0.0,0.6115992,0.057965457,0.43977827,0.6753737,0.2522269,0.5348977,0.5068669,0.0,0.0,0.23560488,0.5364965,0.5530471,0.45205107,0.53095347,0.37284455,0.6757926,0.0,0.5249155,0.6016647,0.46695438,0.6939217,0.32369354,0.42903483,0.50796944,0.25392237,0.5021448,0.0,0.5607034,0.10758534,0.5167962,0.4220947,0.40577972,0.4328523,0.7476315,0.17484684,0.0,0.424084,0.09032272,0.42114764,0.3030473,0.3221957
47metersdown,0.0,0.49069154,0.7630023,0.4493544,0.33120582,0.50153595,0.6970596,0.6397796,0.6351825,0.57701814,0.27055222,0.52636343,0.6352791,0.67699593,0.07188067,0.22600889,0.5074822,0.39587227,0.15734318,0.54569554,0.6550435,0.0,0.04116427,0.43780088,0.3785853,0.22785455,0.3706259,0.509049,0.30780435,0.57216394,0.7917672,0.6591597,0.5333835,0.6129845,0.0,0.0,0.36666575,0.60210246,0.667094,0.0,0.22673914,0.19985907,0.34383577,0.46749,0.52325875,0.22750069,0.62377393,0.6065722,0.0,0.18184936,0.0,0.4931063,0.59645283,0.47507477,0.51104516,0.48743105,0.0,0.13787726,0.32620955,0.566033,0.7263173,0.61722183,0.7594792,0.5166926,0.7638117,0.0,0.52546805,0.58260775,0.26780567,0.7860154,0.25467595,0.31527242,0.5929725,0.43622962,0.44551337,0.0,0.5800647,0.5024593,0.6065131,0.6015117,0.63338643,0.46723726,0.5994758,0.5043744,0.0,0.30207887,0.0,0.5198107,0.2596575,0.52686644
abeautifuldaymovie,0.0,0.3081276,0.5135419,0.39858937,0.3532207,0.33145535,0.4175045,0.50766987,0.69943655,0.3154598,0.14757587,0.36894232,0.46349517,0.50928485,0.10061225,0.33055505,0.43397638,0.09813044,0.1281707,0.40374312,0.2552287,0.0,0.2613204,0.26619205,0.50612026,0.1456089,0.37540033,0.4562216,0.50947404,0.25678894,0.5693744,0.42278415,0.4079104,0.6022993,0.0,0.09601391,0.28173286,0.6653895,0.5543934,0.0,0.40880814,0.103668794,0.34189412,0.3994717,0.4941672,0.010370005,0.70639384,0.4416983,0.0,0.27346933,0.0,0.56199604,0.519772,0.25857246,0.4480429,0.27462897,0.0,0.0,0.16120052,0.4356885,0.4986533,0.5652146,0.62589747,0.3957172,0.42475498,0.0,0.22148868,0.45142943,0.35903114,0.53701866,0.34692356,0.43049702,0.42934188,0.15360622,0.48508996,0.0,0.22594039,0.18545608,0.48469552,0.24631634,0.46773294,0.41531268,0.6418203,0.37504283,0.0,0.36441496,0.058490586,0.44708902,0.1945038,0.4227206
abominablemovie,0.0,0.7549889,1.0985976,0.65123224,0.7485714,0.65684694,0.7919938,0.9377958,1.0454968,0.7232363,0.24935831,0.49476394,0.5934818,0.6615895,0.0,0.30995086,0.7539099,0.34049731,0.14142354,0.5339632,0.6615237,0.0,0.046736754,0.6823458,0.7881105,0.42091456,0.5138216,0.6172284,0.9272635,0.52892274,0.86742014,0.7295381,0.46599084,0.8185321,0.0,0.0,0.47743472,1.1969877,0.9800083,0.0,0.38425094,0.48282793,0.5955013,0.39016858,0.5798101,0.29412043,1.0725026,0.64849514,0.0,0.6706485,0.0,0.8664151,0.6843013,0.15822057,0.89155376,0.64351827,0.0,0.1357656,0.38602608,0.7699957,0.61292756,0.93702173,1.0243767,0.4991145,0.9261033,0.0,0.745216,0.7705334,0.75926566,1.0282785,0.28595513,0.6358639,0.83299875,0.6557303,0.698665,0.0,0.6362806,0.5246511,0.99412954,0.52862823,0.6514997,0.5550626,0.76607275,0.20590232,0.0,0.52203786,0.1418563,0.7255837,0.3930218,0.42221823
adastramovie,0.0,0.18816498,0.44032264,0.3804848,0.39829928,0.34494072,0.549096,0.5255186,0.49608162,0.32755208,0.052993655,0.25704542,0.26508793,0.4633549,0.018902924,0.29925495,0.25559133,0.28089797,0.0730338,0.35358885,0.41571543,0.0,0.07580024,0.14728163,0.4680767,0.18634039,0.25053862,0.41403866,0.28679082,0.15626118,0.39299807,0.46039906,0.22767185,0.50145644,0.0,0.0,0.20494084,0.57080156,0.60782045,0.0,0.14835136,0.20946619,0.20244613,0.29238194,0.41496,0.1268992,0.601114,0.36885655,0.0,0.29893437,0.054910265,0.48559135,0.46478477,0.1906754,0.41921794,0.3999417,0.0,0.11792702,0.17865196,0.46467483,0.40786985,0.4292319,0.51194644,0.28853175,0.49580482,0.0,0.30013907,0.47856838,0.32284474,0.496644,0.18176237,0.34768295,0.32956728,0.33025578,0.45694923,0.0,0.36184135,0.19030243,0.46612132,0.3479734,0.23876,0.39042178,0.4072363,0.28623474,0.0,0.3001529,0.17312182,0.34148267,0.29572234,0.5077636
adogsjourneymovie,0.0,0.3946849,0.78263426,0.6385897,0.9642241,1.2255949,1.1371906,1.1620029,1.3425592,0.41089356,0.0015826202,0.7791106,0.94815654,0.7787507,0.38864437,0.72025865,0.9917751,0.9389644,0.0,0.8182825,0.7647655,0.0,0.42947796,0.7783874,0.7236197,0.49038777,1.0976036,1.0297403,0.52794516,0.70040274,1.4940289,1.3597986,0.5889591,1.1334536,0.0,0.38040045,0.7780794,1.4314334,1.3771002,0.0,0.3165787,0.54747486,1.1097952,0.8535992,0.5850552,0.2842958,1.3478075,0.75486684,0.0,1.0316881,0.0,0.93953764,0.8369733,0.24740322,0.82677853,0.83150417,0.0,0.0,0.25500253,0.8231034,0.9172113,0.8026849,1.399362,0.9389699,1.0934052,0.0,0.70360357,1.0633739,1.022392,1.3623692,0.6186384,0.762261,0.9405791,0.67122054,1.1044557,0.0,0.9182876,0.51774,0.9555918,0.6566862,1.1126261,1.3276061,1.704374,0.74886346,0.0,1.1455547,0.45245534,0.81110084,0.7235215,0.7042717
aftermathmovie,0.0,0.20804834,0.41974604,0.26576433,0.24932571,0.35132694,0.44281995,0.4182304,0.31835932,0.31584027,0.044867113,0.2989933,0.21807185,0.3444144,0.07166524,0.26756412,0.2562369,0.22162232,0.040735967,0.33395454,0.303715,0.0,0.100672275,0.16370857,0.40650105,0.22457772,0.33305794,0.2838199,0.4238449,0.21004501,0.43277535,0.42157644,0.275192,0.3809905,0.0,0.0,0.2483102,0.5332511,0.43397585,0.0,0.2583895,0.13225935,0.22474588,0.2832424,0.2715701,0.1256644,0.419435,0.34599996,0.0,0.17214505,0.0,0.4132273,0.45365813,0.17439783,0.41678926,0.25588244,0.0,0.010438779,0.11756315,0.26313335,0.40788254,0.31200984,0.3437897,0.1534224,0.34923896,0.031582013,0.24807201,0.40708798,0.131847,0.33805263,0.19949338,0.2821168,0.41268563,0.19361119,0.31706238,0.0,0.2615096,0.051440097,0.36050776,0.17154737,0.26903784,0.4725141,0.37934065,0.14101432,0.0,0.24423568,0.032873202,0.33466935,0.23208973,0.2994526
aftermovie,0.0,0.2383796,0.508902,0.30556834,0.34487948,0.4575811,0.4950731,0.5236146,0.7025233,0.60220754,0.0,0.46326387,0.467434,0.35668638,0.12117028,0.43429196,0.44370458,0.30105463,0.044959374,0.3905168,0.4553356,0.0,0.046484068,0.26258576,0.4524472,0.18068364,0.551817,0.45195162,0.4923683,0.2998656,0.5384932,0.54718894,0.3183294,0.5024129,0.0,0.0,0.11507056,0.622124,0.63917536,0.0077887294,0.303513,0.381384,0.35803694,0.3635569,0.34557205,0.21960934,0.743683,0.41830432,0.0,0.36724737,0.07219082,0.33169046,0.66150355,0.2429772,0.53267556,0.4684083,0.0,0.0,0.33402228,0.49678883,0.4353587,0.6124738,0.58674425,0.38087085,0.46070352,0.0,0.46351063,0.45443803,0.38749462,0.6496028,0.35939106,0.2743714,0.55830574,0.36431023,0.49344927,0.0,0.40935817,0.40905878,0.56760275,0.36026534,0.5018353,0.5030698,0.6144891,0.3039969,0.0,0.3461796,0.08859217,0.48676854,0.33314848,0.37476718
ahiddenlifefilm,0.0,0.13796073,0.24066693,0.16408418,0.1528105,0.21035096,0.2679572,0.21361563,0.26101127,0.21413092,0.020511022,0.16937765,0.15896957,0.18972306,0.026820224,0.13730474,0.20227522,0.1243559,0.06301674,0.14913842,0.20715237,0.0,0.06055321,0.12372231,0.19152842,0.11330456,0.19306774,0.17752688,0.21525595,0.16641222,0.25423223,0.2148916,0.15653883,0.2290691,0.0,0.017772513,0.116396755,0.25308043,0.2905738,0.0,0.11982134,0.10639716,0.17932467,0.15669885,0.1829961,0.06472207,0.2750087,0.1814983,0.0,0.16817383,0.0,0.21045166,0.22597589,0.097721875,0.21853401,0.166346,0.0,0.0,0.13710228,0.18615386,0.23489754,0.21221471,0.24961951,0.15687442,0.2531192,0.0,0.16363005,0.24325033,0.15597984,0.25502685,0.12261372,0.15379864,0.21019103,0.132419,0.19084036,0.0,0.18906014,0.11300265,0.2083591,0.16883525,0.17114267,0.21184698,0.2812046,0.1454054,0.0,0.16853634,0.058338135,0.19191182,0.13096958,0.16659454
alitamovie,0.0,0.30684838,0.61283433,0.26298076,0.5173608,0.849045,0.9057103,0.5536028,0.72235566,0.64662564,0.0,0.5665204,0.60627544,0.31628418,0.095801294,0.38997447,0.5661493,0.44932795,0.14749052,0.26628467,0.64535236,0.0,0.0019623935,0.25385305,0.6853108,0.3847028,0.68938243,0.781925,0.55448025,0.51957715,0.75686747,0.5679426,0.1432027,0.5443223,0.0,0.0,0.28731132,0.89684135,0.7139966,0.0,0.33827394,0.4191189,0.6513311,0.46775395,0.33497486,0.5054972,0.84737605,0.6684945,0.0,0.37382764,0.0,0.55490243,0.512526,0.3738324,0.68419725,0.66162986,0.0,0.049402617,0.4590826,0.47177082,0.703818,0.8045951,0.73589784,0.5465816,0.8975325,0.0,0.5346547,0.74322516,0.46779734,0.8392325,0.37204823,0.5199029,0.690758,0.55981606,0.6011806,0.0,0.6955239,0.115322456,0.92302144,0.48771593,0.5379974,0.62262917,0.94758415,0.49305332,0.0,0.5021135,0.0,0.46407598,0.47416806,0.7528582
