movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39
21bridgesmovie,0.41443932,0.6933043,0.5004498,0.62420857,0.22307548,0.35666823,0.63590467,0.67212725,0.11197256,0.5026245,0.31155846,0.40484163,0.845601,0.8868732,0.7116843,0.0,0.5787046,0.0,0.78151387,0.41821727,0.37430835,0.46902016,0.4828407,0.8166967,0.7066603,0.10092796,0.3990393,0.0,0.56388444,0.0,0.8800539,0.0,0.5712059,0.19763102,0.566604,0.337332,0.46593517,0.2272411,0.6338527,0.691701
47metersdown,0.5000391,0.8782579,0.14822984,0.22712654,0.0,0.3163982,0.99349725,0.82733667,0.22111832,0.3864336,0.7074549,0.15183285,0.5582415,0.75102496,0.63574725,0.0,0.83380675,0.0,0.83283466,0.5359099,0.41000712,0.5261604,0.4790374,0.7231793,0.74796164,0.33958942,0.19936803,0.0,0.89554185,0.13890386,0.8339691,0.0,0.34818977,0.4244499,0.9931025,0.657602,0.7528612,0.0,0.6572517,0.5450863
abeautifuldaymovie,0.54838264,0.76923704,0.31778845,0.6055213,0.0139127225,0.2862315,0.554538,0.5763562,0.23970395,0.4417465,0.20074794,0.34255943,0.3990081,0.6373806,0.64551145,0.0,0.5096125,0.0,0.6125169,0.30585286,0.35308772,0.3784242,0.51509726,0.6749742,0.41119805,0.1320864,0.21243173,0.0,0.64612865,0.0,0.6895308,0.0,0.46278238,0.18804419,0.6277396,0.44275105,0.5062257,0.19024514,0.4851776,0.5832884
abominablemovie,0.9182611,0.87433636,0.2625058,0.2753438,0.0,0.3273711,1.3602144,0.98224854,0.6493722,0.49438405,0.3967314,0.0,0.7598426,0.9816069,0.8611716,0.0,1.027213,0.0,0.72197455,0.583402,0.7668823,0.57029796,0.3025572,0.95106375,0.6827265,0.3969558,0.0,0.0,1.1395572,0.0,0.9075709,0.0,0.6529978,0.2032975,0.84663683,0.814858,0.6479371,0.4832109,1.049528,0.77528304
adastramovie,0.41886997,0.79848444,0.42413336,0.24852407,0.004639171,0.22354919,0.72872543,0.8713186,0.2678144,0.46626228,0.3397828,0.45712197,0.8083806,0.93886536,0.6062101,0.0,0.82920146,0.0,0.77663636,0.4603243,0.3967523,0.47787657,0.5044925,0.75888366,0.61160994,0.11351171,0.08733008,0.0,0.7157717,0.010646056,0.63390535,0.0,0.40510237,0.29607356,0.69100314,0.18058239,0.71177465,0.16875347,0.4464718,0.5927758
adogsjourneymovie,0.6863703,1.4686451,0.9036903,1.2758024,0.01681614,0.32020906,1.2876549,1.4863691,0.093811244,0.5770144,0.4058995,0.83360064,0.97002333,1.4283714,1.2422924,0.0,0.46288475,0.0,1.110563,0.41382697,0.813891,0.7849933,0.80655193,1.4607167,0.9921249,0.0,0.71711445,0.0,0.9469039,0.0,1.3929156,0.0,1.0646783,0.7413657,0.714673,0.8343541,1.0780574,0.21134241,0.80792844,1.4397119
aftermathmovie,0.49363697,0.61413306,0.40933004,0.4959645,0.02427715,0.35233036,0.65374947,0.54934734,0.1853655,0.3423519,0.23329842,0.4082933,0.5362897,0.8881742,0.6536813,0.0,0.5408524,0.0,0.5030864,0.4040222,0.5258035,0.21151291,0.36807722,0.57321703,0.53896683,0.22121672,0.4224586,0.0,0.4945867,0.0,0.48684043,0.0,0.3500325,0.35897142,0.6897911,0.43924224,0.6404683,0.082469344,0.4574215,0.5268965
aftermovie,0.69227797,0.6927123,0.29626855,0.6205151,0.0,0.12933248,0.8191335,0.6292868,0.2419042,0.4624599,0.42642987,0.50682783,0.7570606,0.89500606,0.79690695,0.0,0.61913407,0.0,0.6127209,0.38515383,0.3625189,0.38854322,0.50742114,0.897975,0.81468713,0.10459822,0.15317269,0.0,0.6377416,0.0,0.56825197,0.0,0.5134252,0.27699038,0.75646466,0.42824534,0.87618166,0.09012436,0.46299353,0.66913784
ahiddenlifefilm,0.30155045,0.36504257,0.23447031,0.25536278,0.03844466,0.17921132,0.4546114,0.3835514,0.16232502,0.2391521,0.2002325,0.2160163,0.3711057,0.45987198,0.3837719,0.0,0.3216588,0.0,0.36335355,0.24073696,0.285509,0.23370668,0.22495128,0.38425815,0.33929273,0.09138265,0.13315983,0.0,0.36638975,0.0,0.34774506,0.0,0.28347516,0.19979087,0.331023,0.29032093,0.32563138,0.103872865,0.3150917,0.35672703
alitamovie,0.42829877,0.39279807,0.4703142,0.44050828,0.21292181,0.35093585,0.9516759,0.49824336,0.14971545,0.6511904,0.5371246,0.7205353,1.1182089,1.0992411,1.0173007,0.0,0.76926917,0.0,1.0144732,0.39976555,0.33939373,0.3895686,0.6397108,1.1091305,0.8211968,0.0,0.32109892,0.0,0.81986153,0.25209963,0.8571173,0.0,0.550785,0.014599871,0.70390695,0.4114392,0.7987552,0.0,0.34172842,1.0922545
