movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99
21bridgesmovie,0.5528958,0.0143921515,0.6373498,0.5126974,0.62392366,0.5403058,0.39051357,0.39516622,0.0,0.27320117,0.0,0.46011975,0.36120838,0.0,0.46892273,0.056271765,0.2963678,0.6213956,0.25820303,0.33207405,0.15344049,0.0,0.5545615,0.66419613,0.4487346,0.63804746,0.63797855,0.2945588,0.0,0.15297538,0.16284022,0.0,0.3526473,0.31205255,0.66023844,0.0,0.30973247,0.3315099,0.34846064,0.1783401,0.41308573,0.36679423,0.5430673,0.6460947,0.1448998,0.47693473,0.24262197,0.0,0.09348012,0.46422863,0.33064586,0.16522267,0.43233314,0.38465005,0.44687033,0.4715091,0.5340322,0.48946288,0.2714276,0.40506253,0.5167353,0.34169725,0.5086848,0.47876635,0.1607649,0.5140459,0.33267996,0.3605565,0.4612936,0.3741395,0.53285265,0.29282776,0.38338524,0.5651269,0.3703324,0.5746546,0.5610326,0.47271842,0.27343583,0.52037203,0.63147444,0.39919722,0.01206594,0.6144445,0.31550175,0.5503236,0.056299545,0.30400965,0.0,0.46098545,0.37271565,0.45173717,0.5274277,0.0,0.0,0.2580282,0.0,0.4413713,0.627293,0.12899485
47metersdown,0.78451526,0.0,0.63051575,0.53640974,0.55475396,0.5906984,0.5759134,0.43612215,0.0,0.43706834,0.0,0.37385714,0.70282394,0.0,0.4166757,0.0,0.43432298,0.7589519,0.26053593,0.22646274,0.17635417,0.0,0.58525264,0.7629128,0.5167369,0.6719252,0.67909193,0.63653016,0.3243918,0.2200923,0.32392898,0.0,0.52912736,0.4067908,0.4778401,0.064593725,0.3442619,0.3398718,0.6258083,0.20384122,0.32889467,0.20966128,0.5328577,0.8187987,0.097400315,0.22542886,0.23822728,0.0,0.0,0.6684658,0.33310038,0.48281094,0.609976,0.54211015,0.36398098,0.66576874,0.5664972,0.48959568,0.44864076,0.8108607,0.5502096,0.42865008,0.59549034,0.38108552,0.23748356,0.4868443,0.47278973,0.512383,0.3206041,0.39802286,0.5291637,0.4836415,0.311427,0.564867,0.2310049,0.4043194,0.49780372,0.40078694,0.19728994,0.45061004,0.3499173,0.31878418,0.068292245,0.7287319,0.15004039,0.8396575,0.28252944,0.5335724,0.0,0.7874804,0.36110294,0.64551264,0.4537165,0.0,0.0600887,0.22161296,0.0,0.7363493,0.65674317,0.088852935
abeautifuldaymovie,0.48728642,0.0,0.515145,0.33991903,0.48485154,0.4118633,0.19688913,0.45816988,0.0,0.39566413,0.0,0.24285609,0.47691303,0.0,0.39180505,0.04275125,0.18476318,0.49883687,0.29671282,0.14894773,0.18026368,0.0,0.43725795,0.65079916,0.33781114,0.42515987,0.4781766,0.27282408,0.03847813,0.16498914,0.19562727,0.0,0.32716423,0.42848146,0.47788474,0.0,0.32140198,0.20016603,0.31701347,0.21122733,0.18480977,0.1664942,0.39465567,0.5248583,0.05633513,0.24758507,0.18020546,0.0,0.080544576,0.467732,0.08909841,0.28834602,0.2803512,0.39453954,0.33816236,0.5135886,0.33686897,0.24394877,0.39820585,0.41276607,0.6059389,0.108447805,0.40573645,0.4664137,0.22612363,0.33532155,0.19753101,0.25339982,0.4103701,0.2373044,0.51351166,0.35659966,0.28675342,0.4130791,0.5006341,0.44779587,0.42696494,0.43588775,0.24046996,0.46859425,0.3576016,0.25565705,0.0,0.5069361,0.0778283,0.56734604,0.16051254,0.254622,0.0,0.5272141,0.14189819,0.4251622,0.24447554,0.0,0.0,0.16693586,0.0,0.48621458,0.38275176,0.16554284
abominablemovie,0.71502984,0.0,0.650915,0.6117926,0.78596187,0.78510624,0.5926353,1.0625019,0.0,0.9146532,0.0,0.5264684,0.66488314,0.0,0.7107744,0.0,0.24518658,0.74943775,0.6941299,0.25314632,0.22756948,0.0,0.6959518,0.6568026,0.37621588,1.0351453,0.70069295,0.4040487,0.119229615,0.20846157,0.25674704,0.0,0.31542307,0.23034532,0.6328761,0.0,0.56211466,0.33787277,0.7928223,0.104915276,0.37166992,0.30423766,0.6097181,0.99804646,0.039028503,0.69644696,0.012673471,0.0,0.023630206,0.8598669,0.50503486,0.41701338,0.5756598,0.7722372,0.5342867,0.9909403,0.7139603,0.46035838,0.69063973,0.5600039,0.7979523,0.37305918,0.9745933,0.72796655,0.4126819,0.7983187,0.6008923,0.5626115,0.7448851,0.670843,0.7158551,0.5147911,0.5861256,0.7244177,0.7966332,0.82003707,0.6893507,0.8882493,0.15921411,0.8741183,0.76859087,0.39189935,0.027309373,1.156088,0.032725748,0.9628828,0.11968813,0.99411803,0.0,0.9769072,0.5748128,0.6357355,0.66635317,0.0,0.0,0.33998185,0.0,0.9699558,0.8427795,0.27818814
adastramovie,0.43446985,0.08457559,0.5393817,0.41305345,0.58205,0.48454285,0.18902965,0.5010521,0.0,0.45054314,0.0,0.37587124,0.4716101,0.0,0.45759642,0.00019030506,0.18913595,0.60537636,0.37394738,0.16271804,0.0770369,0.0,0.37299502,0.45684958,0.4183192,0.3650234,0.40393463,0.34899482,0.008500759,0.041728664,0.19436294,0.0,0.26300982,0.22748387,0.5360485,0.0,0.27301896,0.36870483,0.50851446,0.1651495,0.37390086,0.05249218,0.40755564,0.540041,0.06141062,0.22834156,0.11683745,0.0,0.03254366,0.4182614,0.39715952,0.13464954,0.31161076,0.4326287,0.3512404,0.46518224,0.43243116,0.6288149,0.348103,0.40592602,0.47345856,0.22457463,0.43806946,0.47667474,0.15231878,0.50914264,0.19887501,0.2068696,0.34188884,0.32556364,0.36843026,0.080329284,0.42385626,0.32276234,0.29830527,0.3691224,0.50209177,0.4527523,0.27513066,0.3821703,0.48441944,0.23173846,0.0,0.5608848,0.1696727,0.51058376,0.11999901,0.43008313,0.0,0.5004268,0.17213674,0.42481744,0.4490463,0.0,0.0,0.3354698,0.0,0.39816245,0.42048004,0.13612144
adogsjourneymovie,1.3441205,0.08669024,1.133575,0.87756544,1.115298,0.6645767,1.1060075,1.2344977,0.0,1.0049236,0.0,0.62883294,0.97780615,0.0,0.81428343,0.2180112,0.5777833,0.9984112,0.5812938,0.33077642,0.7369572,0.0,0.889252,0.85271275,0.70931023,1.032304,0.87328845,0.8421786,0.19539748,0.3005838,0.49094707,0.0,0.7233782,0.31590736,0.9783479,0.0,0.6767275,0.52990574,1.10885,0.43613243,0.82230645,0.5371878,1.1250377,1.0031788,0.39103946,0.85102993,0.4757647,0.0,0.15960468,1.0498881,1.0186096,0.5592419,1.1226665,0.7858837,0.78806716,1.3698769,0.9319554,0.9496147,0.46172222,0.9139054,0.92537093,0.4799716,1.4951818,1.1297678,0.41466418,1.19734,0.8706383,0.76214486,1.3017511,0.8770982,0.85598075,0.7268428,0.5612479,0.9135665,0.8531135,1.0684923,1.5901378,1.2110703,0.2840833,0.945879,1.1842366,0.42514497,0.0,1.3329799,0.351532,1.3904774,0.22886333,0.6493493,0.0,1.1903181,0.5054662,1.1877105,0.8035004,0.0,0.0,0.43584934,0.0,1.1845269,1.089668,0.39979425
aftermathmovie,0.46691123,0.067303225,0.38506556,0.3026132,0.3864679,0.26992837,0.34674644,0.41725746,0.0,0.3130761,0.0,0.28391302,0.447747,0.0,0.4335799,0.0,0.23117386,0.4426813,0.2370323,0.15937658,0.022400726,0.0,0.34254372,0.3789994,0.26588026,0.29891512,0.43939224,0.2894682,0.031729072,0.14007786,0.13976362,0.0,0.29140323,0.2578065,0.4280124,0.0,0.2301533,0.15191217,0.35463446,0.12809893,0.29210111,0.27023724,0.38193348,0.49625748,0.21736589,0.28917426,0.12663116,0.0,0.060010556,0.28964722,0.101473495,0.3031706,0.29231218,0.15463804,0.38735968,0.41340476,0.40927312,0.2525733,0.3674334,0.3327782,0.33227155,0.23178975,0.46494752,0.47211123,0.31590456,0.37887692,0.18251076,0.27501038,0.28246182,0.22118326,0.4723899,0.28316763,0.25072783,0.33998808,0.31813318,0.41306204,0.409171,0.3438954,0.20186417,0.29294565,0.43916646,0.19512038,0.0,0.4010076,0.14146836,0.48402408,0.12471994,0.26838803,0.0,0.38522133,0.38545018,0.34597957,0.32535353,0.0,0.0,0.100254744,0.0,0.41491848,0.37096512,0.15590094
aftermovie,0.42903382,0.24127306,0.4670749,0.3633393,0.44474286,0.3567005,0.32872653,0.47703913,0.0,0.26713824,0.0,0.41777053,0.36585277,0.0,0.5201408,0.0,0.1960611,0.4482103,0.36575258,0.230619,0.08525804,0.0,0.45587212,0.4584065,0.42100978,0.47376063,0.29125336,0.29320234,0.10734235,0.0,0.24574342,0.0,0.21494704,0.2091399,0.41509306,0.0,0.3015257,0.24876647,0.42909402,0.10619086,0.4681083,0.2775411,0.44696212,0.42842153,0.16466196,0.4363917,0.2754581,0.0,0.05805845,0.354284,0.2545722,0.21862817,0.4150462,0.32308945,0.4050052,0.5426104,0.34011215,0.3619609,0.42978588,0.36065233,0.4616973,0.24480942,0.4943167,0.45025754,0.24346414,0.50703984,0.3049531,0.3653486,0.45218903,0.31700048,0.39020863,0.31589872,0.28977978,0.3755231,0.3529553,0.3924415,0.53195065,0.52158296,0.21023309,0.31763348,0.5592713,0.2591757,0.0,0.4049905,0.11491839,0.5467134,0.13847704,0.39689693,0.0,0.44557047,0.25116473,0.47079158,0.37794515,0.0,0.0,0.24330135,0.0,0.53729534,0.29916158,0.045536146
ahiddenlifefilm,0.21696217,0.013850068,0.20596907,0.16572498,0.20487587,0.18431997,0.16173092,0.23386326,0.0,0.17215362,0.0,0.15256757,0.22138827,0.0,0.2035163,0.0,0.10031369,0.20751101,0.14016815,0.06545859,0.05967528,0.0,0.19669281,0.21626529,0.17962305,0.20354351,0.22699517,0.13131757,0.04510436,0.07801637,0.08485691,0.0,0.13608755,0.12786144,0.22742948,0.0,0.1540736,0.13089585,0.18799675,0.08487641,0.15639856,0.10656171,0.19433221,0.2443671,0.041978665,0.15509364,0.090972334,0.0,0.029152468,0.19105467,0.13268986,0.0942571,0.1544946,0.1446645,0.1514608,0.22953631,0.18097675,0.17214958,0.16482586,0.19678643,0.22098884,0.09756829,0.23056506,0.18562296,0.11124094,0.20824526,0.12952983,0.14382833,0.15594754,0.15554696,0.18436173,0.13271438,0.12793797,0.1844665,0.15992974,0.20160915,0.2200658,0.20258054,0.10892399,0.16850685,0.21644348,0.09644967,0.0,0.27046785,0.081188574,0.26625654,0.052412555,0.16942394,0.0,0.23027386,0.13073675,0.21103206,0.15861246,0.0,0.00088480674,0.085938655,0.0,0.20196462,0.19695671,0.0718516
alitamovie,0.6743665,0.14744847,0.582138,0.68790835,0.8495531,0.8557718,0.51662314,0.6045949,0.0,0.5458897,0.0,0.6492827,0.74266773,0.0,0.7041289,0.0,0.5618889,0.8069893,0.62890315,0.32171622,0.27546,0.0,0.4975391,0.7338978,0.71622914,0.9112672,0.612752,0.5837283,0.07264172,0.22557646,0.2357414,0.0,0.618145,0.4965759,0.8618248,0.0,0.7021639,0.6277881,0.76753235,0.19375832,0.57530487,0.24953875,0.72850424,0.92760843,0.077315785,0.36020005,0.033864304,0.0,0.0,0.36230952,0.3469605,0.16611645,0.44572827,0.58376884,0.56613535,0.5258553,0.6954961,0.87061733,0.538478,0.6052548,0.79204094,0.46486232,0.7975996,0.635133,0.39896896,0.82450885,0.3642383,0.3938014,0.5562809,0.49659255,0.56760967,0.49078286,0.6422971,0.50168276,0.44056764,0.5397006,0.5916845,0.6502724,0.5951792,0.6148309,0.7335226,0.3651566,0.0,0.7876127,0.5367828,1.0080976,0.36302266,0.6284134,0.0,0.91187644,0.22935325,0.6696677,0.42870378,0.0,0.0,0.26516652,0.08829617,0.33654508,0.75931466,0.08837519
