movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
21bridgesmovie,1.5159165,1.0234046,1.1494901,0.7336687,1.1496718,0.8492868,1.1833556,1.229407,0.8228403,1.2275723
47metersdown,1.4046451,1.4499892,0.80343336,0.7352461,1.4307349,0.9587109,0.8838649,1.2757865,0.7943661,1.3156599
abeautifuldaymovie,1.1565473,0.71240425,0.8875833,0.77585864,1.426877,0.7843199,0.8368118,1.297793,0.7309828,1.0225145
abominablemovie,1.7179022,0.5427695,1.0222291,0.6930139,1.6182157,1.1341659,1.4168117,1.5897597,0.8190286,1.5121766
adastramovie,0.8138626,0.44365224,0.6444963,0.7024565,1.0083416,0.72351825,0.44076827,0.82437754,0.54108477,0.9392635
adogsjourneymovie,2.0453815,1.2749175,1.5611987,0.67657286,2.6903315,1.3135343,0.98036104,1.7867211,1.0537268,1.6385034
aftermathmovie,1.1242433,0.5203013,0.56246644,0.44717947,0.91600335,0.59952486,0.67612016,0.8705736,0.595641,0.69526476
aftermovie,1.0575362,0.7610377,0.89789486,0.7139298,1.3150418,0.81284887,0.82252645,1.2487015,0.59228015,1.0796759
ahiddenlifefilm,0.5703463,0.39824653,0.41613442,0.3082426,0.6263222,0.3965129,0.4102622,0.5413319,0.34937268,0.5322025
alitamovie,1.3845799,0.86244535,1.1536237,1.070627,1.3633071,0.98898286,0.9758101,1.30265,0.8173606,1.262591
angelhasfallen,1.438935,1.0150574,1.0654761,0.67701864,1.5846859,1.1347277,0.8937418,1.3390456,0.82410777,1.3849587
angrybirdsmovie,2.1071255,1.9011685,1.6186167,0.8708838,2.5870664,2.3416538,0.97339267,2.1267185,1.2988083,1.6211374
annabellemovie,1.7107472,1.3871685,1.6109841,1.1521075,2.194781,1.4086943,1.3299252,1.804347,1.2522526,2.0191014
annamovie,1.2696518,0.9837437,0.9319984,0.68508947,1.4942427,0.9846975,0.6475223,1.1247879,0.8759582,1.1740613
apollo11movie,0.6760089,0.5633051,0.54109603,0.51687306,0.8606672,0.6068204,0.5479526,0.83880293,0.46829712,0.6335185
arcticdogsmovie,1.1397583,0.93259317,0.81085944,0.41925558,1.0602028,0.82987297,0.8507425,1.0754311,0.76022136,1.0114857
arcticmovie,0.6887513,0.56794465,0.5271146,0.30799878,0.69389576,0.57359684,0.5530053,0.72442025,0.67783344,0.7130117
artofracingmovie,1.2437255,0.7562335,0.8365042,0.7539003,1.2283857,0.8193425,0.56544286,0.9583266,0.7779422,1.2256235
avengers,0.8585766,0.61258423,0.93202496,0.5935623,0.8545641,0.58146757,0.71587664,0.9303483,0.66175497,0.6710578
beachbummovie,0.9125772,0.6177391,0.5623066,0.6524473,1.062499,0.5915654,0.8711283,1.0960063,0.6057432,0.7790554
bernadettefilm,1.2279756,0.7546686,0.8333119,0.8299425,1.3100245,0.90806806,0.8210931,1.0577339,0.95452535,1.1421357
blackandbluemovie,1.9860055,1.1740806,1.6105765,0.9306991,2.8979313,1.2767986,1.9940976,2.259536,1.185863,1.5076948
blackchristmas,0.9812384,0.8590094,0.88301706,0.7620509,1.2196647,0.9840199,0.7532817,1.1744472,0.56393814,1.2501067
blindedbythelightmovie,0.71980995,0.5490405,0.590063,0.34326708,0.8015494,0.55609924,0.4837596,0.4914321,0.48482794,0.6713881
bombshellmovie,0.89619654,0.9071402,0.65029514,0.68026245,1.2990661,0.8742493,0.91794527,1.0990814,0.8675631,1.0787034
booksmart,0.25071573,0.0,0.0,0.0,0.0,0.03554369,0.3717071,0.81567156,0.27215004,0.093483984
breakthroughmovie,2.2466886,1.0296705,1.2088472,0.8142676,2.3771193,1.2706324,1.9871452,2.431119,0.8229741,1.6361687
brianbanksmovie,1.6818359,1.0224745,0.91965365,0.6289445,1.5604627,1.204294,1.1210842,1.2307539,1.0841727,1.4969167
brightburnmovie,1.3301421,0.694207,1.1602556,0.9325729,1.6528484,0.9881947,1.218493,1.5140861,0.89247656,1.2328472
brittanyrunsmov,0.7322692,0.49060085,0.45470446,0.5529611,0.57341236,0.47161403,0.45396852,0.5719898,0.48305595,0.62082714
captainmarvelofficial,0.73243314,0.8494386,0.8318473,0.68659276,1.0330191,0.8789058,0.7957168,1.1248326,0.83871984,0.884952
captivestatemovie,1.6682388,0.92440724,1.340833,0.7145543,1.4684066,0.8570483,0.871775,1.5388203,1.0285835,1.3093461
catsmovie,1.897613,0.78955704,0.87151504,1.1128098,1.5960892,1.2656249,1.599708,2.3983371,0.67908615,1.3380864
charliesangels,1.8167737,1.194324,1.5841943,0.82463515,2.3120096,1.1844168,1.4057534,1.870637,0.7683351,1.6845843
childsplaymovie,1.1543964,1.0483387,1.7699056,1.2638078,1.8516047,1.0612694,0.84034556,1.2860067,0.8377764,2.2361257
clarathefilm,0.12826788,0.21270058,0.6715752,0.51181734,1.5098958,0.2677205,0.118888825,0.468827,0.0,1.2331297
coldpursuitmovie,0.7758661,0.57452,0.5608305,0.37664872,0.82712215,0.36613023,0.5661687,0.65860325,0.43366367,0.83133703
countdown,1.7282952,1.4710032,1.564026,1.0855296,1.7573266,1.2591017,1.2592218,1.3249153,1.2195191,1.8690164
currentwarmovie,1.1779109,0.9879491,1.2156512,0.99072635,1.5051353,0.7182952,0.79778975,1.4800636,1.0389094,0.89740974
darkwatersmovie,1.8484862,1.4368366,1.8734772,0.7217302,2.1232774,0.9410097,1.1976559,1.8184189,1.3002679,1.276443
detectivepikachumovie,1.7659215,1.159917,1.0727866,0.53254586,2.0871623,1.0226558,1.1855335,1.3739548,0.7040991,1.7540036
disneyaladdin,1.9656439,0.95465505,1.3573304,1.1329541,1.8449776,1.2073184,0.97166604,1.4606917,0.99892235,1.5123137
disneyfrozen,1.8466963,0.7420429,1.3157452,0.56680983,1.8807421,1.0403426,0.7510249,0.73786044,0.801696,1.6729527
disneymaleficent,1.6159317,0.8243539,1.1295525,0.8081329,1.4567153,1.0256293,0.81513816,1.15461,0.8094443,1.3241351
doctorsleepmovie,0.99643403,0.91503567,1.115735,0.85945433,1.1657499,0.90417683,0.722663,0.98616815,0.52427423,1.0164671
dolemiteismyname,1.5964442,1.1494814,1.3612455,0.6914529,2.2913663,0.89046925,1.1367041,1.2605401,0.65127647,1.613148
dontletgomovie,1.0506992,1.0466397,1.1086766,0.9606017,1.3954251,1.215496,0.909879,1.3680714,0.7016468,1.5361911
doramovie,1.0560834,0.94112104,0.76921237,0.6045014,1.2057183,0.74310553,1.0584114,1.2996502,0.9094814,0.9791777
downtonabbey_official,1.4950793,0.8728447,1.5410713,0.90708315,1.9780285,0.9834825,0.91853106,1.6103106,1.0484979,1.6493927
dumbo,1.3624096,0.66284585,1.036139,0.7724512,1.3035941,0.9474527,0.6883623,0.9726969,0.7843045,1.170098
escaperoom,1.5338926,0.999984,1.141289,0.8266184,1.895242,1.1595091,1.4093287,1.7301003,1.0888076,1.3148814
everybodyknowsmovie,1.0019335,0.66055924,0.8141594,0.43999398,0.98446053,0.65217674,0.5593081,0.9125414,0.6327487,0.8562045
fastandfuriousmovie,1.8092966,1.1224996,1.1612523,0.6193166,2.4769468,1.1806539,1.6199197,2.0297418,0.7417904,2.1184607
fightingwmyfam,1.7456557,0.7896222,1.0710318,1.1523428,1.971143,1.1115817,1.2885108,1.5465714,1.0611732,2.020195
fivefeetapartfilm,1.6570665,1.1183171,1.0394396,1.0488044,2.2334063,1.4235387,1.5741534,2.0670774,0.9905741,1.728491
fordvferrari,1.083671,0.44906548,0.45531005,0.55376565,0.8559538,0.55759263,0.56341636,0.7840745,0.42764354,0.75194275
freaksthefilm,0.7114902,0.71148086,0.7098748,0.46969345,1.2191272,0.49156752,0.81735,1.0871018,0.4646005,0.7853673
geminimanmovie,1.6147928,0.8977978,0.9942472,0.94964606,1.5738685,0.9987687,0.7716606,1.5175272,0.82337403,1.249782
glassmovie,1.2044309,0.62670505,1.0209134,0.6037212,1.5269635,1.0501217,1.0031574,1.1318411,0.77015424,1.17617
gloriabellmovie,1.3949893,0.7960739,0.65986544,0.63232416,1.2089884,0.5861167,0.8309697,0.99707943,0.75166816,0.8482989
godzillamovie,1.0681782,1.1722287,0.8760292,0.47088125,1.5403503,0.8555997,1.1086091,1.2244155,0.67014235,1.392854
goldfinchmovie,1.5065135,0.6335364,0.9992317,0.7951416,1.5435481,1.1580337,0.9809834,1.2525897,0.8340666,1.4888487
goodboysmovie,1.2213362,1.0975014,1.3792588,0.9079014,1.781976,0.94842374,1.2964933,1.4446071,0.8092561,1.2393242
goodliarmovie,1.638058,1.0440364,1.1334664,0.7162462,1.9477283,1.0445554,1.1113383,1.5681986,1.1375278,1.4181365
gretafilm,1.4199684,0.90734684,0.8735563,0.507324,1.2879305,0.7096955,0.8244572,0.8896252,1.0263726,1.3150162
halathemovie,1.5116103,1.0450512,1.4648212,1.1625746,2.1075745,1.3469819,1.2290149,2.0904455,1.3188214,1.913114
happydeathdaymovie,0.69810313,0.3776988,0.701789,0.53764665,0.777713,0.5615173,0.5290667,0.52533597,0.4733255,0.7338354
harrietfilm,1.4176855,0.9183387,0.9753177,0.7026615,1.1551688,0.9145161,0.9221718,1.2872744,0.7585182,1.3201731
hellboymovie,0.8134027,0.7511443,0.8410522,0.68019533,1.3644118,0.96520305,0.9557883,1.0031796,0.6505868,0.9833778
hersmellmovie,1.4473535,1.0304582,1.6146053,0.9299933,2.2748966,0.9171288,1.0460613,1.773965,0.9139864,1.6515578
highlifemovie,1.1464298,0.7342094,0.5322091,0.47982404,1.0574402,0.542857,0.62211704,0.8842303,0.5120331,0.66763246
highstrungmovie,0.0,0.0,0.0,0.028426033,0.0,0.0,0.0,0.63179094,0.0,0.7778681
honeyboymovie,1.8528988,0.83635736,0.876106,1.0809112,1.5679374,0.79212654,1.0595741,1.2098802,0.45861608,1.7213211
hotelmumbaifilm,1.2672564,0.7304579,0.7563071,0.6769262,1.2010484,0.9066684,0.8116285,1.1377417,0.8747401,1.178738
httydragon,1.5194817,1.0025679,1.324413,0.9347744,1.8230599,1.4676722,1.0583482,1.8193047,0.5396453,2.2127988
hustlemovie,0.8120893,0.84471524,0.92360985,0.72272515,1.1378658,1.2412492,0.57413685,1.1065906,0.9451653,0.90154886
hustlersmovie,0.050837044,0.079802305,0.8751229,0.47539693,0.6682324,0.6549045,0.07103075,0.29081416,0.25008467,0.92414075
isntitromantic,1.5312762,1.1651968,1.1626269,1.1944001,1.4331534,1.2923251,0.8523543,1.1362302,0.8330592,1.148518
itmovieofficial,1.4386826,1.1877722,0.9909969,1.0949192,1.4668381,0.83751655,1.0973772,1.3183712,0.6599436,1.4268527
jayandsilentbob,1.7087834,1.6199247,1.3509747,0.9312871,2.5340407,0.9677334,1.4842391,2.0618458,0.94229954,1.5806332
johnwickmovie,1.8731242,1.3406888,1.4289631,0.84652376,1.9667723,1.8639382,0.93212783,1.5413748,1.3704853,1.6983312
jojorabbitmovie,2.0674098,1.0308222,0.9961019,1.0748824,1.7474413,1.3749784,1.0284429,1.4818882,1.0006152,1.769271
jokermovie,1.2356012,0.89658284,0.9052222,0.5633534,1.3213625,0.7402561,0.7069908,0.90311086,0.78187263,1.0175585
judythefilm,0.8906664,0.93490565,1.0699183,0.54941076,1.2744274,1.1267334,0.76372766,1.2296413,0.78571004,1.069297
jumanjimovie,2.6690252,1.3614227,1.3057133,0.95496106,2.5992658,1.7283068,1.7032465,2.1029062,1.6301942,2.0851264
justmercyfilm,0.7719878,0.7953677,0.74865544,0.6363393,0.8761956,0.668346,0.74357873,0.9063173,0.55784297,0.80503803
knivesout,1.4312623,1.3187351,1.3150812,1.0154335,1.7805277,1.460694,1.1228346,1.3342545,0.7788486,1.9433533
lalloronamovie,0.8980358,0.89103925,0.88848674,0.8589208,1.3501736,0.80371326,0.97648877,1.166709,0.70521826,1.1746427
lastblackmansf,1.8771114,1.3958057,1.2423946,0.8728434,2.5428185,0.9169992,1.2275357,1.7080454,0.4316836,1.9172958
lastchristmasthemovie,0.8050063,0.5890335,0.53547347,0.5416471,0.9847579,0.5600996,0.62124115,0.7773863,0.47391433,0.7921335
latenightmovie,1.632556,1.1073711,1.2348129,1.1002032,1.5519269,1.0248796,0.8538057,1.7451745,1.0660837,1.3477567
lighthousemovie,1.1464298,0.7342094,0.5322091,0.47982404,1.0574402,0.542857,0.62211704,0.8842303,0.5120331,0.66763246
lionking,1.7153684,1.5941869,1.5003088,1.0489492,1.9557447,1.5104333,1.530598,1.5788652,1.7289345,1.6528577
littlethemovie,1.2531154,1.1371709,1.2139505,0.8041557,1.4960636,1.3738104,1.090912,1.3453492,0.78189576,1.60525
littlewomenmovie,1.4957306,1.2655282,1.1769153,0.8038218,1.943398,0.9457581,1.2629769,1.6975566,0.97147715,1.5470742
littlewoodsfilm,1.6023843,0.8630969,0.9936046,0.82779187,1.6070738,1.1779305,0.8970442,1.450399,0.82048243,1.3732644
longshotmovie,0.8050279,1.1416016,0.8311521,0.7923821,1.6187879,0.9088304,1.2566897,1.4739984,0.7397742,1.2831651
lordsofchaosmovie,1.0302689,0.7247584,0.8524757,0.6864644,0.9579003,0.67630565,0.7477024,1.0726324,0.55969906,1.0074466
lucyintheskyfilm,1.0362419,0.58989024,0.73688364,0.6063049,1.1475824,0.61295426,0.63685673,0.93949383,0.6606206,0.61363524
mamovie2019,1.8974518,1.4281403,1.4452688,0.54501677,2.2641451,1.3888022,1.3396109,1.8606514,0.92553115,1.7287273
marriagestory,1.4861051,1.1186324,1.4965514,0.85191816,2.1471984,0.72253644,0.8849575,1.2056228,0.59374785,1.8778464
meettheaddams,1.1574023,0.8521828,0.9412935,0.7204776,1.7655975,0.6835036,1.222716,1.2734411,0.819349,1.3918443
meninblack,2.0099907,1.200848,1.3531681,0.6400798,2.3371112,1.0728778,2.0809784,2.1548367,1.217195,1.6984152
midsommarmovie,1.8704708,1.1788418,1.0149796,0.79289514,1.7989132,0.83110654,1.1753937,1.5248533,0.8850591,1.1027205
midwaymovie,1.6621006,1.1319147,0.9295743,1.0703301,1.7215381,1.5555271,0.8903429,1.3707911,0.92933863,1.674842
missbalamovie,1.6175354,0.93430424,1.157953,1.0364975,2.0160892,1.2171057,1.346592,1.847475,1.1164831,1.5215422
missinglinkfilm,0.67716074,0.6395034,0.74955153,0.5665211,0.9535453,0.70343864,0.70773625,0.9072463,0.5947958,0.8955326
motherlessbklyn,2.2889926,1.5996863,1.4748148,0.9233868,2.4388006,1.3390758,1.4566813,1.8572294,1.431721,1.993148
onceinhollywood,1.6428816,0.9802102,1.2385296,0.4267957,1.6841316,1.0831481,1.4684975,1.4671357,0.83373463,1.3125728
onthebasisofsex,1.7421763,1.6013949,1.4297222,1.2081287,1.7529445,1.1142265,1.0556147,2.240478,1.6554301,1.3920519
overcomermovie,0.85052156,0.613052,0.6790381,0.54675263,0.9971376,0.6637075,0.73353034,1.0038013,0.41678417,0.8410464
peanutbutterfalcon,0.7543418,0.0,0.0,0.0,0.0,0.0,0.33579022,0.0,0.27513582,0.5198146
petsematarymovie,1.9228128,1.3130003,1.3159527,1.0659605,1.6442538,1.210842,1.0006433,1.4754564,1.0205737,1.6967578
piercingmovie,0.18344316,0.055138446,0.63659394,1.1205424,1.5812728,0.30078787,0.017216992,0.118528135,0.10199155,1.5814729
playingwithfire,2.0730984,0.8024238,1.0657411,0.75858986,1.6247234,1.2705063,1.1518605,1.7004997,1.252404,1.4349885
playmobilthemovie,1.54239,1.1503597,1.1513691,0.8976613,1.5522332,1.2437037,1.1243458,1.2794902,0.81881785,1.3928031
pomsmovie,1.0498651,0.77005494,0.8001458,0.527844,0.8699569,0.6951927,0.81156045,0.91308326,0.6101445,0.9615165
queenandslim,1.5499237,1.0992383,1.7951741,1.0098046,2.2708359,1.4519538,1.0431229,1.7611849,0.90296805,2.5468483
rambomovie,0.9757665,0.5641889,0.6853442,0.39003477,0.93223625,0.7420659,0.61921215,0.762742,0.66785455,0.93398947
readyornotfilm,1.281909,0.59463906,0.5840856,0.5392096,1.0297205,0.6903664,0.80198556,1.0424106,0.7298604,0.8525919
richardjewellfilm,1.1253014,0.8062954,0.8958422,0.68693614,1.251105,0.80974853,0.50880504,0.92695224,0.84402394,1.1798121
rocketmanmovie,1.3357313,1.0355711,0.9078157,0.76910836,1.2169633,1.0616816,1.0028045,1.1496892,0.96589285,0.9609595
scarystoriesmovie,1.0328828,0.7704637,0.8001614,0.74995995,1.3038584,0.7209709,1.0420469,1.1641232,0.6035857,1.0489213
secretlifeofpets,2.1036534,0.98588085,1.2549033,1.0859653,2.2394948,1.575657,1.0479199,2.376415,1.0337648,1.751621
serenityfilm,0.8322153,1.0098221,1.0767723,0.7657603,1.3079886,0.8588551,0.7944444,1.1620611,0.6473895,1.1001985
shaftmovie,1.2129858,0.8464073,1.0914801,0.8332721,1.7154521,1.1294292,1.2365854,1.2732154,0.9206919,1.3576874
shazammovie,1.1731336,1.2025691,1.0381639,0.8094071,1.4257677,0.80186224,0.9138922,1.0087532,0.8009176,1.1009775
spidermanmovie,2.0094535,1.296003,1.1046469,0.6890854,2.1659725,1.2878283,1.6166325,2.349276,1.5500529,1.2156762
spiesindisguise,2.2203326,0.8651484,1.1901505,1.3699502,1.8405951,0.9435223,1.1201525,1.5340207,0.86430645,1.4849805
starwars,0.55541295,0.65877265,0.82962906,0.7675035,1.2987447,1.1089494,0.31719068,1.5405375,1.0285693,1.2221822
stormboymovie,0.92162406,0.5389251,0.7394594,0.8047451,1.1424696,0.7652664,0.7998677,0.95349777,0.7095385,0.93945557
stubermovie,1.1910311,0.422715,0.66060954,0.65218437,1.0667045,0.75492,0.6979792,0.7551911,0.4638692,0.9401228
taosdfilm,0.76182705,0.6119833,0.51251554,0.25460958,0.7591619,0.6591592,0.4736452,0.6837933,0.38981086,0.68438345
teenspiritmov,2.0820737,1.1862789,0.77738345,0.6146057,1.86655,0.9197561,1.7920351,1.5251524,0.5727039,0.8778841
terminator,1.7466838,1.024257,1.1698921,0.8810894,1.579969,1.1157413,1.00668,1.6598759,1.1709242,1.4880123
theaeronautsmov,0.725936,0.36783147,0.48388654,0.45196855,0.51375496,0.35248402,0.4757399,0.57715714,0.45269018,0.538286
thebestofenemies,1.2269926,0.9287621,0.968344,0.6730784,1.3827933,0.9456575,1.1640568,1.4088281,0.8419106,1.2810193
thedeaddontdie,1.3052742,0.66807663,1.2892486,0.5716878,1.4447461,1.0523764,0.9712455,1.1271278,0.91993904,1.2295908
thefarewell,1.4202619,1.0047,0.77574396,0.5782649,1.3697749,0.7960564,0.6644016,1.1856645,0.72530264,0.9412311
thehighwaymen,0.9615673,0.70385516,0.9713657,0.77682394,1.2367289,0.79742634,0.64523077,0.9345381,0.53251404,1.0365515
thehummingbirdprojectfilm,0.5703463,0.39824653,0.41613442,0.3082426,0.6263222,0.3965129,0.4102622,0.5413319,0.34937268,0.5322025
theintrudermovie,2.0408347,1.0177652,1.423138,1.0918267,2.4423826,1.2782699,1.7652452,2.0336518,1.1100368,1.7854156
theirishmanfilm,2.152517,1.2473558,1.7290547,0.9745775,2.5798028,1.2791524,1.0901413,1.3248127,1.3517793,2.2615612
thekitchenmovie,2.9968927,1.771396,1.5768758,1.2743767,2.4409835,1.7558541,1.4602017,2.1345637,1.5097454,1.9595306
