movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29
21bridgesmovie,0.45515668,0.6759014,0.7450242,0.92807615,0.16229522,0.0,0.54884946,0.7056041,0.9033675,0.72483855,0.76127344,0.49209502,1.0154747,0.69479954,0.0,0.6346761,0.0,0.36496726,0.4818819,0.59429455,0.45581427,0.47104117,0.0,0.69842196,0.534992,0.53444004,0.48682675,0.7480657,0.5547823,0.75719506
47metersdown,0.7265785,0.92421156,0.79625535,1.2658583,0.077764206,0.0,0.29426134,1.066504,1.1199187,0.7277127,1.0986141,0.73800904,0.6702101,0.65856504,0.0,0.9469545,0.0,0.5454247,0.5225396,0.7949929,0.6737182,0.5920857,0.28778124,0.8555666,1.1132201,0.55517924,0.6816419,0.7769137,0.84930074,0.88848615
abeautifuldaymovie,0.583753,0.70964074,0.59260774,0.7757315,0.14791468,0.0,0.5377704,0.8347101,0.75279075,0.60940945,0.8229044,0.13203762,0.8890086,0.62737346,0.0,0.61314905,0.0,0.50071913,0.3859114,0.7661511,0.44393343,0.392979,0.0,0.58347976,0.49014914,0.56718355,0.4453695,0.6029348,0.46238604,0.9606965
abominablemovie,0.58368665,1.1265186,0.93384916,0.9833473,0.48264703,0.0,1.1351979,1.2431834,1.1679713,0.698981,1.0940053,0.7398094,1.0851585,0.8688904,0.0,1.2051227,0.0,0.2934839,0.83047193,0.6722078,0.5254433,0.7201983,0.0,0.9523801,0.87266004,0.8480245,0.593429,1.0904987,0.5235423,1.2346076
adastramovie,0.6001627,0.7226194,0.72181416,0.76654845,0.15749574,0.04915095,0.5124966,0.53393483,0.7577982,0.4707512,0.76814973,0.6095711,0.7540418,0.5990701,0.0,0.7044172,0.04798852,0.44522262,0.44252938,0.4426894,0.43886453,0.48789838,0.0,0.6476778,0.527125,0.45243058,0.5762984,0.5727308,0.50062764,0.66403896
adogsjourneymovie,1.0262567,1.0845993,1.2481306,1.574146,0.18742007,0.04977212,1.5246122,1.7159162,1.5732678,1.126607,1.8409127,0.29541543,1.5362394,1.2915736,0.0,1.3956804,0.0,0.33021945,0.7059103,1.3742347,0.5567733,0.21238022,0.07407886,1.2244542,1.1360015,1.3039434,1.1987724,1.7671049,1.1102673,1.578849
aftermathmovie,0.37028468,0.576178,0.5565227,0.73349124,0.18844345,0.0,0.5900239,0.60581744,0.69553125,0.47033304,0.6946852,0.2583392,0.60960674,0.7251054,0.0,0.7055691,0.0,0.3420451,0.54089856,0.45169362,0.35110828,0.434333,0.0,0.600952,0.5543227,0.3053302,0.48340347,0.67784613,0.6068455,0.67912984
aftermovie,0.47356784,0.62360454,0.9318684,0.8597228,0.16893917,0.0,0.543352,0.6691313,0.8361571,0.6514982,0.7230753,0.42161265,0.72556657,0.6607411,0.0,0.81726974,0.0,0.41133484,0.40573236,0.5957911,0.5798223,0.50253224,0.0,0.6789492,0.76305467,0.4414609,0.5200439,0.6698679,0.55913436,0.67007196
ahiddenlifefilm,0.292165,0.34010506,0.32524258,0.41566807,0.15268558,0.0,0.3125442,0.34408715,0.41373146,0.28218374,0.43483838,0.20625353,0.4459154,0.35117185,0.0,0.39157665,0.0,0.1807727,0.27823263,0.31086302,0.26338148,0.23698567,0.0,0.3445024,0.30986893,0.26274717,0.2585346,0.36214638,0.27776444,0.4184717
alitamovie,0.7348654,0.939991,0.7912589,1.1437573,0.05797085,0.038635112,0.7053549,0.8101331,1.27916,0.5213057,1.1449212,0.67520607,0.8333187,0.6655685,0.0,0.75634986,0.0,0.45342532,0.622587,0.7884128,0.7075381,0.59196377,0.0,0.7666385,0.75019777,0.5188223,0.71345633,1.2626301,0.72956395,0.9390573
angelhasfallen,0.7322066,0.8296799,0.8473649,1.0599397,0.47827163,0.0,0.85960776,0.79452944,1.0938277,0.9312439,0.69557333,0.29032668,1.3317333,1.0468849,0.0,0.9651932,0.0,0.30685332,0.6168967,0.7026906,0.48744535,0.47252,0.0,0.9428166,0.8331294,0.70387036,0.5470287,1.0770195,0.4685457,1.1297408
angrybirdsmovie,0.8185322,1.482724,1.1990733,1.2061678,0.3633706,0.0,1.5665796,1.1565875,1.742958,0.83998823,1.732215,0.33637592,1.5022093,1.9336523,0.0,1.2579452,0.0,0.89402694,0.8381449,1.2726603,1.0275509,0.79345995,0.0,1.3350219,0.3619131,0.8417261,0.9833759,1.3107506,0.7618027,2.1130414
annabellemovie,0.50326353,1.0151135,1.0548155,1.3943347,0.49328429,0.0,0.8434556,1.0263069,1.1845468,0.7410284,1.2693536,0.4701608,0.9600278,1.1462055,0.0,1.4599241,0.00054159807,0.89918774,0.7940783,1.0676593,0.94745946,0.8103065,0.0,1.1119525,1.2874393,0.9493118,1.0025476,1.1334183,0.83157325,1.1648482
annamovie,0.6761799,0.752595,0.45055306,0.8322252,0.35771865,0.027657602,0.73821443,0.48816827,0.7172842,0.534949,0.7107073,0.29894686,0.84186125,0.71798337,0.0,0.7503411,0.0,0.3244821,0.46013072,0.4578423,0.6622665,0.39021572,0.0,0.50571465,0.39534453,0.57461303,0.45198253,0.65296596,0.42889512,0.8449808
apollo11movie,0.28096735,0.47063845,0.37964693,0.60780346,0.23732796,0.04478,0.31459385,0.36296758,0.5641569,0.2849714,0.5232193,0.27574134,0.43908107,0.4085682,0.0,0.48611966,0.0,0.27587152,0.36328375,0.41762692,0.46334583,0.3172123,0.0,0.31272134,0.40525156,0.19969547,0.43203875,0.4422317,0.40297955,0.37328964
arcticdogsmovie,0.67847264,0.68499666,0.702416,0.75528,0.17633957,0.014239839,0.47156996,0.477333,0.8704694,0.53376824,0.7150595,0.44511434,0.80486673,0.5789936,0.0,0.741806,0.06457139,0.3625963,0.46628162,0.49111906,0.38320237,0.4858867,0.0,0.46324486,0.81457645,0.49290615,0.5265103,0.685459,0.5404836,0.71381176
arcticmovie,0.41397977,0.4363684,0.46951947,0.68977946,0.33774716,0.0,0.5710322,0.43463966,0.5135465,0.4118699,0.54021424,0.42684942,0.6820024,0.6039244,0.0,0.66415054,0.010952324,0.22449206,0.5351069,0.49537474,0.4386848,0.39497668,0.0,0.64816874,0.5425165,0.4523936,0.42390677,0.46677107,0.41842374,0.6116092
artofracingmovie,0.71627575,0.82735425,0.77601403,0.9631014,0.19805625,0.081208825,0.5589252,0.6113937,1.0152924,0.59097534,1.020298,0.63414335,1.0555375,0.98534596,0.0,1.0124424,0.032210305,0.42902043,0.7002515,0.6384444,0.49865657,0.6112403,0.0,0.921308,0.7882088,0.5368315,0.78301734,0.9225441,0.6970073,0.93923163
avengers,0.3159952,0.6779625,0.5804471,0.7097262,0.24048501,0.0,0.43499178,0.6784425,0.8206965,0.60390764,0.8014542,0.37641487,0.69259167,0.534485,0.0,0.6068569,0.0,0.43707976,0.58104056,0.47263956,0.47913224,0.42755666,0.0,0.36155868,0.55237466,0.40451926,0.4686577,0.49273032,0.48295665,0.6395674
beachbummovie,0.49611154,0.76312226,0.40134943,0.8536699,0.31092787,0.0,0.6055285,0.39622965,0.8308475,0.61724055,0.6250367,0.34855348,0.75791323,0.6357403,0.0,0.55867505,0.043850143,0.4900997,0.4876754,0.57964325,0.56963277,0.52445924,0.0,0.6405406,0.6362765,0.34220037,0.4928052,0.5620363,0.51467234,0.57447654
bernadettefilm,0.62802166,0.4269989,0.80594695,0.79238015,0.29914176,0.064124,0.8619221,0.6742164,0.736556,0.5894183,1.0296067,0.5157746,0.8924856,0.7254096,0.0,1.0582607,0.0,0.4541346,0.48735747,0.6470026,0.3915397,0.3803229,0.0,0.64663833,0.7539046,0.62876505,0.7901588,0.8390573,0.5192342,0.5281559
blackandbluemovie,1.221807,1.5380546,1.3105428,1.9092407,0.27331784,0.0,1.445427,1.270823,1.5639681,1.0333731,1.7720996,0.56927377,1.7204986,1.2339514,0.0,1.8891014,0.029682145,0.62110347,0.6522367,1.3661569,0.8732873,1.133404,0.0,1.3096455,0.9588917,0.9238972,0.84236246,1.1489501,0.7936859,1.4244311
blackchristmas,0.52426153,0.6011115,0.62065953,0.70564073,0.4256874,0.0,0.5209632,0.6450187,0.8378371,0.47075388,1.0671382,0.30902275,0.9306128,0.6157267,0.0,0.94869274,0.0,0.30188248,0.5184127,0.58223903,0.53611666,0.45337197,0.0,0.5788007,0.62893033,0.65721637,0.63538283,0.84236956,0.59880245,0.84651905
blindedbythelightmovie,0.39566684,0.42250395,0.41866115,0.521608,0.35322985,0.15471433,0.5461414,0.38308698,0.6165595,0.2961122,0.62766504,0.3953596,0.663594,0.4698841,0.0,0.44001648,0.06694722,0.190358,0.46608856,0.59606165,0.34065416,0.2451104,0.0,0.49629653,0.46257436,0.43762904,0.30756432,0.4897014,0.4534942,0.6774501
bombshellmovie,0.2802893,0.76228863,0.394639,1.0545219,0.4573526,0.079352014,0.6974161,0.58411026,0.68334377,0.40885827,0.9834409,0.44869646,0.91848904,0.6728133,0.0,0.5828914,0.17261218,0.39689317,0.6609195,0.81563747,0.4387127,0.6690468,0.0,0.8060638,0.60620266,0.4916047,0.293676,0.751515,0.7290827,0.8366918
booksmart,0.0,0.10300854,0.65464044,0.010592315,0.0,0.045004435,0.29920334,0.1137551,0.449467,0.0,0.40755558,0.0,0.010130025,0.0,0.0,0.3073733,0.0,0.0,0.0,0.0,0.075191505,0.05253539,0.0,0.5021357,0.5341799,0.014549501,0.0,0.060495652,0.0,0.086699694
breakthroughmovie,1.2832186,1.3281804,1.5108917,1.6658633,0.46342915,0.008788026,0.8899402,1.2812214,1.7172018,0.95566833,1.7805701,1.1310452,1.3005877,0.9850352,0.0,1.9378098,0.0,0.5627906,0.7805751,1.2218305,1.2695966,0.957326,0.0,1.1346055,1.3382348,0.8414231,0.985557,1.1432157,0.80535233,0.88505846
