movie,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78,feature_79,feature_80,feature_81,feature_82,feature_83,feature_84,feature_85,feature_86,feature_87,feature_88,feature_89,feature_90,feature_91,feature_92,feature_93,feature_94,feature_95,feature_96,feature_97,feature_98,feature_99,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149
21bridgesmovie,0.1108855,0.49757817,0.246492,0.42205867,0.01054224,0.19623934,0.0,0.2493693,0.39398244,0.35307708,0.31806216,0.1521817,0.4169029,0.43284306,0.0,0.28411734,0.1309946,0.42270708,0.47747192,0.38855472,0.4018994,0.45282465,0.3782333,0.54848385,0.26527113,0.40763372,0.0,0.0,0.427427,0.213977,0.14913943,0.0,0.03313385,0.4066032,0.29923046,0.41054443,0.0,0.0,0.5187309,0.19073422,0.4274501,0.33300036,0.27110744,0.16676861,0.2627122,0.46098238,0.4442902,0.45097834,0.34056804,0.47885215,0.48252374,0.3994992,0.0,0.06614648,0.024116343,0.40798664,0.05593693,0.6491098,0.16588426,0.12576522,0.0,0.44758615,0.35231572,0.0,0.26196048,0.49309146,0.32143918,0.60407174,0.0,0.42682076,0.4142338,0.0,0.4699808,0.30791104,0.37499171,0.14663029,0.5402038,0.46752658,0.0,0.19865945,0.27588865,0.3039874,0.19313826,0.27545288,0.3394438,0.0,0.3439605,0.24497877,0.0,0.33592615,0.6365145,0.0,0.47617358,0.29457077,0.27293447,0.46750608,0.39172956,0.19682291,0.34434387,0.36392793,0.4400129,0.40912408,0.21990184,0.28925803,0.27146834,0.0,0.34455875,0.34755322,0.464942,0.20957254,0.17217024,0.0,0.17948282,0.08801999,0.0,0.0,0.5613507,0.0,0.0,0.40768167,0.0,0.44313374,0.42566583,0.53982675,0.0,0.36478272,0.46617612,0.0,0.4878524,0.37965894,0.0,0.0,0.5438603,0.34012246,0.2461593,0.0,0.08033761,0.36058488,0.11613386,0.51508516,0.4333248,0.076849736,0.31416753,0.0,0.47721434,0.3143696,0.42208603,0.30919594,0.40630895,0.22027342
47metersdown,0.045956004,0.7415181,0.4828397,0.7603014,0.11360651,0.29398364,0.0,0.12382186,0.40007332,0.5223929,0.5549301,0.26589084,0.5984237,0.5994951,0.0,0.6543095,0.19945678,0.5813969,0.43158013,0.4055373,0.647111,0.46039343,0.31695095,0.7364042,0.09476961,0.3436019,0.0,0.0,0.41543126,0.18440694,0.34519687,0.052279644,0.0,0.41648442,0.38953462,0.6220906,0.0,0.0,0.67597646,0.20961457,0.67168653,0.40182617,0.2966897,0.41415074,0.19770391,0.4845939,0.56184953,0.6512519,0.37208915,0.88768196,0.7598005,0.4641971,0.0,0.057030227,0.09982448,0.44815424,0.12813114,0.9321333,0.2560043,0.28008348,0.0,0.5528124,0.31831858,0.0,0.31939992,0.5633415,0.4627916,0.8188644,0.0,0.39016163,0.51232266,0.0,0.63471806,0.45096213,0.5399061,0.09311735,0.5715439,0.53079224,0.0,0.42397895,0.4069415,0.56388825,0.2558288,0.4515866,0.21044253,0.0133021595,0.40905708,0.14725207,0.0,0.55509686,0.64441955,0.0,0.78698796,0.21998753,0.5900288,0.7797869,0.4439634,0.452191,0.49438614,0.64153695,0.5364883,0.7371242,0.17980333,0.7863658,0.2504978,0.0,0.48412153,0.7398666,0.5634013,0.0,0.34665465,0.0,0.27074304,0.2868058,0.0,0.0,0.8556377,0.0,0.02722085,0.5683087,0.0,0.571616,0.44555366,0.7778136,0.0,0.48702097,0.45383808,0.0,0.85849607,0.43344402,0.14743413,0.0,0.62765765,0.5967425,0.516233,0.0,0.10385516,0.4948282,0.13259089,0.34225917,0.38780165,0.18566975,0.35303685,0.0,0.6284115,0.5552067,0.58778167,0.41251302,0.71804065,0.41718543
abeautifuldaymovie,0.09025845,0.5497612,0.31081152,0.3749708,0.0,0.21394198,0.0,0.27428183,0.2681107,0.33962533,0.543899,0.33531916,0.5185035,0.56049573,0.0,0.35539633,0.31468505,0.3470444,0.3971401,0.3145769,0.45074564,0.2700005,0.13443865,0.6392945,0.1767443,0.23527461,0.0,0.0,0.25761288,0.27475736,0.28169587,0.0,0.10065147,0.34136263,0.15249427,0.35206658,0.0,0.0,0.44734347,0.22041178,0.47469357,0.32047698,0.40965882,0.34358495,0.13935387,0.3403238,0.51509035,0.38725042,0.3388265,0.5318715,0.51037455,0.33752203,0.0,0.10624911,0.09568425,0.29212654,0.07836976,0.62775666,0.22759512,0.1895662,0.0,0.31939033,0.26052353,0.0,0.2567414,0.46996236,0.26709616,0.7022345,0.0,0.47983164,0.4526044,0.08285652,0.40374577,0.463832,0.2220648,0.15987013,0.5360844,0.25309798,0.0,0.25528187,0.30988553,0.37703684,0.14871296,0.23444432,0.3405877,0.045994718,0.52741385,0.22723046,0.0,0.30827197,0.5262061,0.0,0.40572733,0.18076439,0.39671022,0.4102388,0.34823886,0.11290091,0.24167958,0.579788,0.3556724,0.47747815,0.34277716,0.36706045,0.24790257,0.0,0.2621295,0.3094397,0.40818384,0.07777001,0.27428105,0.0,0.14298631,0.20473321,0.0,0.0,0.49213547,0.0,0.0,0.37719533,0.0,0.25968334,0.43579862,0.52761865,0.0,0.47082162,0.17984606,0.0,0.5915248,0.31906593,0.0,0.0,0.49496943,0.31588304,0.45158872,0.0,0.17521289,0.3352421,0.11372616,0.30305398,0.51031756,0.21759556,0.5424012,0.0,0.45602798,0.30659848,0.2884543,0.4206287,0.51171494,0.348646
abominablemovie,0.34065858,0.7228895,0.6517446,0.7026666,0.0,0.39596298,0.0,0.24539687,0.5780315,0.5177353,0.7703792,0.17054687,0.7989513,0.4226192,0.0,0.70723945,0.2435811,0.6369059,0.41204482,0.6843772,0.46410105,0.39239275,0.37878042,0.9982468,0.19659302,0.51665133,0.0,0.0,0.44620097,0.25127617,0.3539533,0.0,0.17608728,0.670595,0.5787642,0.6988251,0.0,0.0,0.83995634,0.24573225,0.6988965,0.542019,0.6576394,0.29035243,0.2350253,0.75126386,0.5483009,0.62375337,0.6337299,0.71198297,0.71894693,0.7010428,0.0,0.21639062,0.09683419,0.76846594,0.11761665,1.0904009,0.6208345,0.3734002,0.0,0.5662605,0.44905236,0.0,0.43801847,0.68056464,0.42988175,0.8711914,0.0,0.6823809,0.86754805,0.0,0.766842,0.5782048,0.45078993,0.25175834,0.77816534,0.6748333,0.0,0.3344516,0.5780475,0.5436266,0.21533805,0.44136763,0.81496066,0.011339732,0.9838938,0.33660966,0.0,0.6798042,0.90657985,0.0,0.73945886,0.27825618,0.6995627,0.71355975,0.46626118,0.1854668,0.5191307,0.68867904,0.42549992,0.8162092,0.36739218,0.6876725,0.5319102,0.0,0.59007496,0.6453369,0.60188746,0.23423728,0.44444075,0.0,0.5505545,0.44999033,0.0,0.0,0.64041626,0.0,0.0,0.53577036,0.0,0.5262979,0.76059985,0.95918036,0.0,0.4077463,0.3967869,0.0,1.0039753,0.57792753,0.0,0.0,0.9446377,0.5813109,0.5876892,0.0,0.40681857,0.35647002,0.11749351,0.6671466,0.5683925,0.27230644,0.6086463,0.038736794,0.7845754,0.65855414,0.42235607,0.85950327,0.62375194,0.3426239
adastramovie,0.086258516,0.45470825,0.289811,0.5107457,0.0,0.10677966,0.0,0.27083275,0.2787202,0.20534483,0.30577886,0.19620101,0.42158318,0.34184322,0.0,0.2604653,0.12693861,0.36968157,0.396006,0.19586016,0.20335348,0.23530094,0.29897618,0.38798758,0.18170041,0.11312255,0.11523911,0.0,0.23515077,0.17205131,0.2985916,0.0,0.0116325,0.36227763,0.30291432,0.38024127,0.0,0.0,0.53663594,0.20073257,0.5966821,0.25546616,0.25959086,0.14435253,0.20614997,0.35969472,0.30992183,0.2551485,0.24282102,0.42562664,0.39386895,0.28359684,0.0,0.0,0.14960262,0.3122117,0.09032194,0.5232209,0.028180236,0.102005124,0.0,0.4294375,0.302667,0.0,0.2587618,0.43404838,0.33171138,0.5003749,0.070257254,0.41988504,0.505986,0.093778774,0.35032573,0.2852223,0.115704104,0.19932874,0.3856839,0.28274706,0.0,0.3129924,0.24402413,0.3113132,0.23959652,0.20859519,0.27081966,0.0,0.29836425,0.23542725,0.0,0.22294132,0.5396264,0.0,0.32748818,0.06711258,0.38919082,0.34255582,0.38314095,0.10787789,0.25557742,0.34799135,0.34405485,0.3749838,0.29979542,0.28712463,0.20447208,0.0,0.3627902,0.28485295,0.3018663,0.19791579,0.18951996,0.0,0.26502636,0.22247112,0.0,0.11987124,0.5136634,0.0,0.05263553,0.47093928,0.0,0.33110774,0.4442385,0.5070245,0.0,0.31631228,0.14930832,0.0,0.49354774,0.3210612,0.0,0.0,0.4988659,0.2589565,0.26825055,0.0,0.09260727,0.3187911,0.14711204,0.456257,0.47559983,0.25497118,0.3843663,0.0,0.3086063,0.3249044,0.34540722,0.3359366,0.50646764,0.19344416
adogsjourneymovie,0.40555298,1.3364875,0.7798975,0.9247729,0.0,0.46947548,0.0,0.5089616,0.81142634,0.8162227,0.7376002,0.37432376,0.69767386,0.83327353,0.0,0.9832791,0.35902825,0.7753842,0.46326783,0.90532136,1.0475817,0.17005509,0.34739655,1.390092,0.19456804,0.48100063,0.0,0.0,0.858519,0.6318518,0.517636,0.0,0.0,0.984461,0.6870407,0.97008747,0.0,0.0,1.2355641,0.23218003,0.81423545,0.42140666,0.74090785,0.37606874,0.2614263,0.92816377,0.750088,0.98765343,0.35093808,0.99700946,0.92592436,0.5963164,0.0,0.0,0.0,0.45150518,0.17519242,1.2832476,0.45401657,0.16362475,0.0,0.74312186,0.817095,0.0,0.8039845,1.1563507,0.54426056,1.3188013,0.0,0.44685993,0.88783795,0.041265793,1.1980141,0.8902443,0.7283294,0.39418662,1.0434468,0.76214504,0.0,0.45055586,0.32049468,0.7108087,0.19589962,0.20006858,0.7374787,0.0,0.89117926,0.32367742,0.07411047,0.9342502,0.7908533,0.07938682,1.0179056,0.4006772,0.57449836,1.5772856,1.0840095,0.6657777,0.6957125,0.8739259,0.45462716,1.0888792,0.55085975,0.6274361,0.62174916,0.0,0.6231055,0.7460757,0.79243505,0.546062,0.3808776,0.0,0.49076623,0.36677533,0.0,0.007762471,0.8061744,0.0,0.0,0.6525866,0.0,0.75959694,1.0161408,1.3984526,0.0,0.8517821,0.47641292,0.0,1.154857,0.69741845,0.0,0.0,1.2159796,0.49406147,0.77101105,0.0,0.17265391,0.74096143,0.34334576,0.81606454,0.76981497,0.72769874,1.1133523,0.0,0.97798735,0.5800194,0.7382702,0.6289796,1.0356183,0.55980647
aftermathmovie,0.1950342,0.4177549,0.16297144,0.3816693,0.004674205,0.1844149,0.0,0.15024464,0.31516567,0.25968835,0.346692,0.17471446,0.36495572,0.27915445,0.0,0.23464012,0.14686716,0.24462825,0.3405475,0.35673842,0.2623992,0.25708488,0.20271283,0.33491543,0.21406586,0.13927674,0.0,0.0,0.35148704,0.24200332,0.25071234,0.05760192,0.029332059,0.24516426,0.32540044,0.27611405,0.0,0.0,0.3896953,0.18926811,0.3015851,0.22931601,0.36765423,0.23847073,0.080202885,0.26007816,0.42149794,0.41175747,0.29631668,0.41277894,0.49052128,0.27710858,0.0,0.13812153,0.033264987,0.3396024,0.052458465,0.47939327,0.12005492,0.16706064,0.0,0.40914705,0.24423206,0.0,0.20815027,0.30553314,0.2817199,0.45338866,0.0,0.26663816,0.43602806,0.0,0.37467322,0.3237032,0.21362889,0.20041396,0.23751807,0.2989909,0.0,0.13904771,0.21325552,0.33247808,0.18635736,0.1935037,0.33888355,0.0,0.33160588,0.021218294,0.0,0.27801058,0.31881964,0.0,0.3387218,0.09817441,0.28563318,0.3956071,0.23575644,0.18620518,0.20174022,0.23793478,0.25000578,0.3669331,0.19012024,0.24577338,0.1488355,0.0,0.28103793,0.25601652,0.2792396,0.045260623,0.1774994,0.0,0.15975036,0.16941623,0.0,0.04250186,0.36773795,0.0,0.040382802,0.2944962,0.0,0.24836391,0.24460672,0.44954652,0.0,0.29024535,0.23798612,0.0,0.42855185,0.30340853,0.0,0.0,0.3333148,0.253137,0.32583454,0.0,0.11980932,0.208417,0.1679433,0.3743151,0.19561161,0.14008005,0.25031558,0.018369276,0.30262685,0.2477307,0.22738154,0.34292677,0.27127364,0.10283379
aftermovie,0.20126177,0.53927416,0.21100678,0.38765827,0.0,0.19272332,0.0,0.18749909,0.24087344,0.29467663,0.39474294,0.13323551,0.4247135,0.30265334,0.0,0.3973111,0.21324393,0.44837132,0.30027896,0.43780068,0.35258085,0.36788625,0.25850475,0.48172334,0.22238478,0.17463987,0.0,0.0,0.3538087,0.20021336,0.22326261,0.0,0.0006065683,0.36021417,0.27120203,0.39118528,0.0,0.0,0.4373445,0.23193887,0.40181312,0.20934181,0.3719103,0.15146953,0.2918126,0.29565296,0.38403293,0.3947895,0.34257057,0.5284014,0.54655474,0.3461912,0.0,0.068827696,0.0,0.36309284,0.11266072,0.52124274,0.23261428,0.22891828,0.0,0.48368865,0.23687719,0.0,0.29608768,0.51444,0.31853223,0.5347354,0.061070997,0.46340385,0.44058162,0.08758865,0.52432436,0.34924012,0.29731622,0.16013561,0.45059192,0.2685956,0.0,0.21367449,0.15637305,0.33209836,0.22160253,0.083796926,0.26428446,0.0,0.38946518,0.15788509,0.025511688,0.41298893,0.4261697,0.0,0.47175646,0.14183524,0.48312923,0.44588932,0.39378348,0.2498141,0.32270598,0.34456673,0.33165404,0.5664998,0.248733,0.3061678,0.352785,0.0,0.3535975,0.2495902,0.36973777,0.15754445,0.11490154,0.0,0.23200403,0.28909338,0.0,0.0,0.51682967,0.0,0.0,0.25851676,0.0,0.34867918,0.4242377,0.5728469,0.0,0.23366281,0.26563612,0.0,0.6040506,0.3314263,0.0,0.0,0.5519674,0.32788485,0.37473056,0.0,0.031771936,0.22209468,0.03396672,0.33327755,0.46009743,0.038572427,0.41433936,0.0,0.35856798,0.31030935,0.27510422,0.39241877,0.31482828,0.13318855
ahiddenlifefilm,0.05625758,0.2194562,0.09736245,0.1692736,0.00028700335,0.08766494,0.0,0.08163574,0.11597122,0.13414639,0.13865817,0.091153614,0.18219496,0.1225478,0.0,0.16694102,0.0792481,0.1515992,0.1430954,0.14462224,0.12371038,0.11832034,0.08612708,0.2075364,0.08257215,0.1072284,0.0,0.0,0.10858158,0.09968931,0.11431019,0.0,0.00085585634,0.15757687,0.12655586,0.1559341,0.0,0.0,0.20578319,0.070570156,0.17380124,0.10668461,0.14233774,0.080218166,0.06745595,0.1661091,0.16927828,0.16172612,0.118516326,0.1995096,0.19666208,0.14867957,0.0,0.031205878,0.002089532,0.14640795,0.023292564,0.2187841,0.0765526,0.090184376,0.0,0.15553346,0.1226446,0.0,0.11396789,0.16371357,0.12097545,0.23842366,0.011034789,0.16391096,0.1775574,0.023089148,0.19799832,0.14911541,0.118949816,0.06664138,0.1804629,0.12851505,0.0,0.091261275,0.100812,0.15151839,0.087632656,0.07952454,0.13415211,0.0,0.16000001,0.058735825,0.0,0.14006335,0.20333746,0.0,0.15512484,0.07420091,0.13655901,0.18917976,0.15306534,0.09826916,0.10925519,0.17859164,0.13356489,0.19118269,0.10320766,0.13631906,0.10754094,0.0,0.12431465,0.14273797,0.15251297,0.060429484,0.08480508,0.0,0.081737265,0.07786982,0.0,0.0,0.17425919,0.0,0.0050634393,0.15693122,0.0,0.12942162,0.17537767,0.21365136,0.0,0.15239058,0.114813395,0.0,0.20284069,0.13810484,0.0,0.0,0.19716202,0.12663999,0.1579787,0.0,0.02079482,0.13155952,0.055927396,0.15615416,0.13263036,0.07826241,0.14797743,0.0,0.1642442,0.13176847,0.15418915,0.14093307,0.16504408,0.09036657
alitamovie,0.0,0.9365682,0.19070925,0.60520875,0.038302857,0.31877476,0.0,0.22152008,0.53253895,0.54905754,0.3189086,0.5296942,0.7906009,0.50116676,0.0,0.47400844,0.31318498,0.5572184,0.7359116,0.39519122,0.29888403,0.5530692,0.28062156,0.73486567,0.39535716,0.28067213,0.0,0.0,0.2289454,0.10450167,0.40098792,0.017970309,0.09614466,0.66846454,0.6028172,0.5649163,0.0,0.0,0.774488,0.27608207,0.82810414,0.56812155,0.29910442,0.21997274,0.09656262,0.58374023,0.57910824,0.34075373,0.54368687,0.52048826,0.62771195,0.5872127,0.0,0.20334028,0.098334655,0.5669075,0.0,0.82231134,0.30950984,0.16003928,0.0,0.6360781,0.6001441,0.0,0.52900517,0.55983484,0.40801862,0.79961026,0.0,0.63237774,0.68896484,0.0,0.70478565,0.52805614,0.5343043,0.27263105,0.7374853,0.7144457,0.0,0.59514993,0.68478835,0.72134244,0.29648972,0.4923797,0.5706312,0.0,0.6265201,0.33020794,0.026903262,0.65938866,1.1176208,0.0,0.5841287,0.20798758,0.7192065,0.7369017,0.70467144,0.31369844,0.43195522,0.551587,0.42710426,0.8060094,0.55603933,0.4906384,0.36009002,0.0,0.44534022,0.5062672,0.67522496,0.289252,0.36908504,0.0,0.3715097,0.28239495,0.0,0.09554117,0.7819889,0.0,0.21884602,0.4655158,0.0,0.5714156,0.7406609,0.57446295,0.0,0.4494914,0.43643054,0.0,0.9159843,0.39788824,0.0,0.0,0.8611522,0.5296522,0.4944187,0.0,0.08033858,0.5099715,0.14841878,0.6767394,0.7198575,0.16630809,0.4389744,0.065102875,0.7546696,0.9175343,0.7485202,0.33282915,0.7660905,0.4538874
