Epoch,Loss,Acc,Val_loss,Val_acc
1,0.45316048405645654,0.8790992322731668,0.3358321946361808,0.8911200962846486
2,0.3253818235567928,0.8976895159310336,0.31142421292690037,0.9008304856501812
3,0.30718584412001265,0.9040779329239814,0.2937561836112703,0.9114778504867164
4,0.2916863175835683,0.9150500350347776,0.28618010716097114,0.9222316795760159
5,0.28103271944153246,0.9193515690262517,0.27376256535366,0.9212308270155469
6,0.2726948469928014,0.9219974370790706,0.27015109469374765,0.9225723999322375
7,0.265369948577231,0.9233549748003178,0.2609679419198272,0.9250638737792254
8,0.2588517253352186,0.9247391352864709,0.255847175949883,0.9264054412126947
9,0.2541744581834624,0.9258943700709172,0.2516420819690321,0.9245315098681279
10,0.2499837759101614,0.9270016953120646,0.24831686200640676,0.9290459891194176
11,0.24640413572983197,0.9283592338456409,0.24466592068363496,0.9318143066393253
12,0.24091544963127506,0.9302438165503831,0.24075874757319943,0.9325809153828142
13,0.2361301462684823,0.9354769960172741,0.23477021864975534,0.9393313409319525
14,0.23019446272663202,0.9410136227307165,0.22827064391904633,0.9433347475183477
15,0.22395446520850848,0.9435264002119256,0.2250700613810622,0.9455281048251579
16,0.21946846418323873,0.94505962277596,0.21957416662365656,0.94676319429781
17,0.21561069121454196,0.9465183076501096,0.21730154585188455,0.9468057882643639
18,0.21140501030055994,0.9477534042306409,0.21487861760024116,0.9479131162471219
19,0.20921347159543274,0.9487116655661666,0.21222334808243196,0.9466354331125393
20,0.20560672203970523,0.949834961196633,0.21028954049594561,0.9481899490551404
21,0.20307905984696578,0.9504152424696967,0.20778332236881353,0.9498509323982811
22,0.19990241007159068,0.9517035744259265,0.204161767481336,0.95046847469762
23,0.19722580775187004,0.9525819796516705,0.20109343071812463,0.9510860330404577
24,0.1942727585058196,0.9538862829110895,0.20030198374436295,0.9525766560531759
25,0.19179413527301062,0.9547380718705601,0.196586295810022,0.955174615476566
26,0.1885966108493139,0.9562074061756036,0.19315024489438515,0.954855195200626
27,0.1867970078168167,0.9568196320858684,0.19230974954275296,0.9559199282014187
28,0.1840952876225444,0.957745952642756,0.19024270138301883,0.9569420772882296
29,0.18206788932038329,0.9584433538950282,0.1875491286969063,0.9585391789725529
30,0.1797736763091063,0.9593217647055344,0.18679438153158054,0.95730409031223
31,0.17744626676000566,0.9600138416485242,0.18494075663654322,0.9574105625867437
32,0.1756497995969181,0.9607218908085734,0.1831702204132405,0.9591567237088789
33,0.1735319843741048,0.9613287878402047,0.18239644905980645,0.9588798920178129
34,0.17272488506323638,0.9616322389453192,0.17939453773847835,0.9599872259914977
35,0.16977270318153972,0.9624361149090924,0.17828101427429174,0.9599446280648396
36,0.16895839432333762,0.9630589878132639,0.17524620712920388,0.9613500891389798
37,0.16705563486739358,0.9637563891670773,0.1740211223266397,0.9611797315501679
38,0.16462989661722005,0.9642301970486746,0.17226538752575343,0.9631601387231882
39,0.1637022491461983,0.9652310494060614,0.17224556189887164,0.9629684848111167
40,0.16222147564871753,0.9653907608132956,0.1699778262963693,0.9632027299481316
41,0.1602033439395375,0.9662265781649536,0.17062589026086375,0.9639054535804047
