Epoch,Loss,Acc,Val_loss,Val_acc
1,0.24253474445708093,0.902282178401947,0.2395607829093933,0.9083860516548157
2,0.15618090957319675,0.9387156963348389,0.18695694208145142,0.9305095672607422
3,0.09519055616193457,0.9642904996871948,0.1505994200706482,0.9293915629386902
4,0.055321910570633355,0.9802109599113464,0.2122441530227661,0.9320638179779053
