Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
tt7006612,30.88495575221239,19.86982067535106,57537036.36173855,89798958.3318889,0.21378266759726966,0.2634044431534112,6729.208043821273,2876.467711450728
tt7028140,32.082352941176474,28.12543825110302,2273381.5426482284,4735154.582677414,0.1835177351766864,0.2303124636017376,2644.314332128317,2369.4097738669725
tt7093966,54.33333333333334,50.976221548862284,21070166.430143785,55754576.57735327,0.4173622210387915,0.3502819080165389,4535.030330310183,2781.5973798871087
tt7104578,24.732558139534888,11.154751223190544,83845659.06988993,123818110.69367608,0.4508425359556181,0.3469719852095728,5986.8725542006205,2066.4703210928405
tt7125260,37.096153846153854,20.425530419046854,7805293.077613335,9626223.249274967,0.3836319053237153,0.3488183491757832,4209.138777902388,2074.3485149617704
tt7131338,36.067796610169495,31.388146530222212,2848965.386811125,7784629.279019282,0.18174427953470826,0.2579694581463237,2841.735917958057,1739.4397990293844
tt7188058,41.27777777777778,32.244388927128874,22865149.30438385,32269841.68458604,0.3491008306393677,0.3283662640212305,7398.639034409389,3411.6071030263843
tt7194914,76.46808510638297,60.654182316666315,49939292.00178881,70072722.92781089,0.44111702668212377,0.25937181957162564,5452.80022259044,2902.0324307524434
tt7198636,95.54545454545456,88.55338773496382,27148788.547026504,26063240.695294544,0.5961514736077724,0.20478772963063555,5887.1453353366405,3150.4073640118663
tt7295568,43.78378378378378,24.92706673383875,19419083.414538834,44833859.32628593,0.2393886044388665,0.2488622311638461,6053.114356686824,3039.837701783633
tt7421782,33.381578947368425,20.10431159914077,4503087.823207445,12427571.035277605,0.2486895923301829,0.31176285020461153,3849.744715969588,2667.707523997541
tt7474512,41.53846153846154,15.654271398495407,3631824.598445358,4457578.970960665,0.1690240337857022,0.20204030194433076,4378.192716134622,1912.0960818013928
tt7549618,30.972222222222218,24.98127385082427,21685544.938087616,38432462.48857205,0.2948865039617472,0.3373190589848101,5862.298712264179,3530.011983351317
tt7615722,38.24193548387097,31.073630291288925,56440749.54284229,122565780.55627404,0.19671045267273893,0.25100746148623115,4021.8082337052533,2569.169744929557
