Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
tt10178206,4.607833303407576,4.3328732604898725,11.964923493994208,13.271047446579804,0.05641373666065714,0.07546037068076808,7.221705570680531,7.523231033571037
tt10322976,4.031650492883177,3.9175092927294446,13.777854627659831,14.871955283032674,0.2728566843319993,0.3057389990269048,8.055568636357876,7.770097508495151
tt10550990,3.553089874605821,3.671526660626133,15.867739100019861,16.255872632610313,0.2696985404493606,0.3195580070863581,8.137478088829237,7.747008607139379
tt2328900,3.5965061339829214,3.3479080127394147,14.480874897470935,15.278144909738193,0.21897768196238704,0.2779975097559847,8.123025082542629,7.917854648028147
tt2777020,4.043051267834549,3.8453850238958682,16.03949734095291,17.147955665287398,0.21405588472368114,0.2497290483805201,8.222841445881269,8.04680480763521
tt2919200,4.955827057601262,5.755699988840804,17.898632465835362,19.30472459000529,0.3022805446528643,0.31652673592674857,8.557266202824291,8.153348343043536
tt2993848,3.635416625325121,3.7519120230266663,15.571536096470867,16.90398894903944,0.27562728369014744,0.2757522250786679,8.115268240699915,7.880765485473554
tt3385524,3.773778897900423,3.5770583824218347,12.792470786603992,13.799939105578902,0.17736321082242204,0.2491509055841001,8.151858522424188,8.324797416679731
tt3759298,3.543980714584175,3.477653595568996,14.28745968962054,16.057994078019256,0.2119438717491916,0.2807180386826262,7.71996787174141,7.694049875180128
tt4325644,3.634147760923353,3.309517745613192,14.648518745424385,15.267849574829464,0.21712837155260128,0.2593664839748928,8.203906243113941,8.028089731262916
tt4565230,4.135166556742356,3.3953358634454713,13.656570962228004,14.230913013531977,0.04858605586378453,0.12334996627758554,7.639095268445362,7.59378233823787
tt4951982,3.878040314558133,4.13627595316804,12.384334702529015,13.56682035763176,0.2396436646090923,0.3092889977181599,7.497596210498473,7.559157607700554
tt5094192,3.8310539428944783,3.7179693205252184,13.444698210859736,13.831130691864686,0.3802552802029292,0.3371634827213483,8.198508407227733,7.927252428300941
tt5100168,4.6471343850871225,4.434755614618669,17.1204817438148,18.39695840955968,0.5063186033883039,0.3515968802525857,8.463122948192817,7.975073382524233
tt5149490,4.314239599580478,4.686970019699615,10.055046155453383,11.229524867572708,0.14235246733420107,0.21418500415612735,7.26466910810121,7.930726351201416
tt5156532,3.4871665490733417,2.7114907584159664,14.939849035802775,15.588527261739225,0.17741922064284446,0.2098110066908762,8.072012367797075,7.797103381078526
tt5189828,3.627902657615221,3.8268292253882703,15.809090237111464,16.52710760431425,0.36630729165550063,0.3250020440179204,7.874353125198175,7.67577638238178
tt5208252,4.744729883443965,4.806580821044808,11.71450858452018,12.795603890066902,0.2535853723726165,0.30541739222264885,7.580610872965701,7.309166077729963
tt5311542,3.6531210945212327,3.159917646611976,14.765193340202227,15.629557875105355,0.19731381071219173,0.26124279683782514,8.384703334308766,8.072182823366052
tt5346656,3.2975063154738704,2.5323844023695927,16.726957485386265,17.184137570480143,0.27799599255384577,0.2698250324875197,8.379191348367113,7.9361955063468494
