Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
tt9363072,3.9415818076696905,3.969689979705332,17.581833122616448,18.89494002067302,0.3759131151830461,0.3008303224714587,8.782861204207089,8.229111251322463
tt9363466,5.3460866015833615,5.35044296097184,15.689319586475554,16.330354758770703,0.2025994438490112,0.2626264026715433,8.389646979348726,8.103694532810295
tt9374320,3.6653489567037423,3.319402453180252,14.934807170263426,16.131763638774313,0.18438794263768235,0.2295833105405312,7.991924311466135,7.7593618188552895
tt9375212,5.103670160063445,4.389171388075608,14.21432647681608,15.07965022583994,0.1794798685631923,0.23159201571465485,8.72981992710631,7.733896859789591
tt9377262,4.279440045898782,3.972537790168923,6.548045069846737,7.60723245552448,0.3302483213209353,0.328930932955101,8.790953004143619,8.257246567071341
tt9378944,3.8465404490859387,3.820923042267437,14.288551400104673,15.425531659381704,0.2560858623897243,0.2472298309172717,7.976125968203733,7.744656529542606
tt9382590,3.5969419587882507,3.200179075763212,16.580651788869034,17.986588743590588,0.23556068732248825,0.2795411002309925,8.471345277364938,8.00815549130432
tt9408052,4.894870767823624,4.50198275233437,16.979992016437958,16.739878711916127,0.2916448727797441,0.1933238365826396,8.322057078594396,7.130945491820134
tt9408742,4.793508090968191,4.4070775700462015,16.960522187997256,18.096724005275505,0.20238151913597469,0.23312926280604784,8.571321482672777,8.251061793397348
tt9412468,3.739069198637792,3.6797888798708778,15.678020011208794,16.579575906636247,0.24879206458501504,0.2681942008329699,8.33647060491704,8.131465965238942
tt9415116,3.665570687488469,3.558894369167108,16.43464381057717,17.194089850513606,0.2092432487113264,0.2548429915140113,8.496799083330432,7.790039467254363
tt9418304,4.021944532413535,4.175435694279492,13.443216649197671,14.2902948768919,0.3797496737249916,0.33836621485009305,8.471590235430183,7.904200348486666
tt9419670,3.640089289944504,2.9799383802156587,16.653899400947868,17.2505823980848,0.3291073636742938,0.3168095385486701,8.791655401116689,7.4230087367872075
tt9419672,4.651472786685722,4.861811619448077,12.774245866540284,13.872442127945659,0.2536376255634983,0.2711601013193042,8.242193712193401,8.107650779686821
tt9420548,3.6518381824335866,4.1388703583791155,14.232683016250009,15.705620563047653,0.17336067098648253,0.2362713787452842,6.806532144020363,7.3303561405508075
tt9423158,4.5357804103482815,4.195855419427714,18.73522675635118,19.081834880610174,0.12040181575834336,0.2074397312956151,8.658872537919706,8.115320174372533
tt9424540,3.4285394552271926,2.863257641177228,13.748930303987596,14.543947678163795,0.12306669130088264,0.19619012603628175,7.7540004579382575,7.582173318648474
tt9427536,4.013224885937113,3.4559579931113,16.21754559343487,16.912467643503803,0.1313994102050856,0.20385543077792173,8.801285603368434,7.997260877911347
tt9428090,3.5205578004035942,3.2530591141077374,13.456957802971914,14.232723824624546,0.18383051678913145,0.1942246420315319,8.007581366423056,7.845152311573613
tt9429520,4.164768507999032,4.119205558197653,17.122695604044846,17.775764036757696,0.14363007661838184,0.19250255266311045,8.685710442072049,8.0026185649178
tt9431330,4.667504575265281,4.665506881400278,17.752039301121307,18.488246915795862,0.2893389107657105,0.27556392162281834,8.488628629127541,8.017676073115213
tt9447006,3.914826090655263,3.622131785001644,15.102585049058678,15.573142479964234,0.2058716537417643,0.2999312542093577,8.676608593701362,8.249029895218168
tt9449706,3.633144175742963,3.6398093235932087,13.740423667624956,15.184616356269705,0.22535662315969246,0.25684203273528144,7.474222457264942,7.4580641629561875
tt9450410,3.7243538423075964,3.7686446357343306,14.019420032047966,15.37025456776807,0.23513639963038604,0.29004836453177657,7.577449071111269,7.636491748248988
tt9461382,3.826309487154116,3.6741023475776102,13.741006039422135,14.444058675474846,0.24621035041918246,0.2514745745388813,8.144571643843577,7.7424393496230595
tt9464436,6.541390684495887,6.441752480312313,12.818061847974324,12.478650567669211,0.1284340388853208,0.15102659482026995,7.684585248359263,6.428934848684508
tt9465358,3.451074148133437,2.8813737304694618,16.402641431806032,17.79615082307343,0.3208015257217236,0.29389400763315315,8.70570209644362,8.040110164454617
tt9471206,3.825699352590002,3.777481078440245,13.837689204323704,13.934709381134642,0.25217465581727955,0.34347595234454,8.354806912566534,7.728430059974366
tt9484580,4.16227406660223,3.781621888600492,17.38707589167061,18.314975521735796,0.4674561018006094,0.3814332845925463,8.671992357618588,8.023815307646835
tt9500236,4.201093003154775,5.075804157886265,12.186749833949618,12.942352571899624,0.17191439040356893,0.20342765416473432,7.647435317238298,7.627154610327319
tt9504436,3.6624059774467654,3.3905481128112385,15.938952735243769,16.62783419765702,0.319107365011981,0.3298190752539281,8.620186738595393,8.232783495696989
tt9534442,3.7841896339182615,3.767962037798589,15.93883946997527,17.124161464377778,0.2901007546470297,0.29720016766262725,8.2449660463535,8.102939407862273
tt9546244,3.9420038376400823,3.780184450053,18.06825733978482,18.193358637654786,0.36799667302954375,0.34347860861366425,9.057836878047052,7.577345525657005
tt9547790,3.624454886597365,4.088877037104059,19.319174579353472,20.32392913055684,0.4733502072937398,0.2940480841406201,8.767774538312722,7.942448806023584
tt9559626,4.067647253398267,3.65063428397462,18.08477735467364,18.26099298641423,0.4632346054248596,0.3587914851647114,8.94523406012289,8.260533716023213
tt9560438,4.037660419199674,4.35966287472089,16.174804220263475,17.292576209568,0.13715639828968165,0.21006154326891946,7.980660700624591,8.110808132617644
tt9566964,3.7341360457020567,3.2615474390115926,14.919058698734085,15.687230259207174,0.18402369204371602,0.2756099980364033,8.195481436529281,8.008134327112739
tt9568756,3.6820040205444964,3.6205155959743016,11.52492418378465,12.443969967524838,0.28277195656943743,0.2712947063768607,7.800180897824447,7.7456010291837725
tt9572670,7.018938807942753,6.822788124717863,4.455772455348772,4.7983770433784105,0.3582834194826545,0.20821006441191087,7.4401340186791804,6.984118408849202
tt9580316,4.60837931692904,4.531793852833767,17.4796118917423,18.10735643086044,0.2353637356837943,0.2799903699983001,8.842203227018349,8.065187547417219
tt9606802,4.118020397907387,3.446255381659308,17.223608486837467,17.35805939734258,0.3483753952031627,0.3185036566376256,8.650920923470224,8.269333052109154
tt9621052,4.359269647551265,4.126852698012094,16.696368120434464,17.401067290104248,0.30640548863216593,0.2253039149133331,8.555666900585429,7.995754765268281
tt9621054,3.9376083832462383,3.947040304474308,12.708681895750717,13.687854200807106,0.16141982509887132,0.2672630130016534,7.955889217053118,7.993403588716672
tt9621072,3.7071459447387785,3.9012350781840803,16.147592170333855,17.156817511347107,0.16167523043167012,0.20153178262463026,8.320304006351575,7.858038403691848
tt9623376,3.6344649503258446,3.3073093032592458,14.622703174422352,15.86143776203841,0.15612122765136313,0.18390804441200104,7.9991211001809575,7.953987313909639
tt9627018,3.478501299537456,2.7955720265599755,16.730417611197492,17.421799868229286,0.3092604159884376,0.2831038757307406,8.625607978158495,7.841617968560637
tt9641244,4.733035556985987,4.822295920837795,15.189793921830413,15.636541142998588,0.2063759539825748,0.2129137142366535,8.564458446914488,8.184212686977514
tt9648382,4.186478455608005,4.448291038249871,16.601001587966,16.79447520839823,0.31705150975767976,0.2259443190084097,8.531644734496183,7.6632128607837675
tt9649770,3.845028136603867,3.9692196360791376,15.60023816883791,17.359511237457795,0.1667694526985155,0.19233986339735634,7.508294834437827,7.911281459777461
tt9654236,4.771155323462351,4.980984278365624,14.043181638559767,14.022358059298108,0.3833739688492888,0.3359561236679213,8.218832541160596,7.901578767256737
tt9662290,4.199472492694555,4.2065613156106165,14.719524249505458,15.809767581118546,0.22426237225161866,0.21020670092958446,7.782460254144928,7.11860733802346
tt9662300,3.553375674262209,3.3734564588291986,14.811028366791305,15.343598895518394,0.33812035805978363,0.3489453970707436,8.077833342607697,7.647431112565253
tt9675928,4.551001949514942,4.114628454255315,17.047184046976597,18.21592436564972,0.1740159253323477,0.19277169911589515,8.740595039482272,8.119353177457038
tt9679380,3.8585552517076027,3.830023794340928,12.354963691789619,13.672580944060185,0.19853889960965712,0.23187173938884406,7.201095475005282,7.479710005146966
tt9689618,3.759583823116061,3.6848469728499857,14.983473071837834,15.644748148089993,0.22496325356078173,0.26287567118285804,8.210736780539332,7.834248457712535
tt9693098,4.313731064658598,4.591061214584881,14.829422238216932,15.600223847882473,0.22592006805349485,0.3197039258562244,8.644166453338443,7.975068682706031
tt9705266,3.9565960953200183,4.058873517081093,15.577013290833053,16.699397752335578,0.1793764939122415,0.2271800420232615,7.946756325407947,7.985183619590146
tt9715914,4.041700828736679,4.107841545496049,16.199827559101767,17.117963701258596,0.2776883271602285,0.2366519546581536,8.302776344060153,7.757571113574443
tt9716970,4.022314738848088,4.206924695040343,19.7845721681743,21.4469619003946,0.28283317326132,0.2531587456198565,8.680857174822599,8.222748493767913
tt9726500,5.506070361233795,4.886175700006137,12.558150213890881,13.038996211626113,0.2004265120916168,0.2737913748745433,7.887868581425122,8.407982105717306
tt9742652,3.6519561000093375,3.2788843163588863,13.333048291627465,13.75406696245584,0.3204686819257315,0.2599776714711127,8.258164813628289,7.783987447309947
tt9759012,5.781771793517895,5.0544960005564015,17.83184315758877,15.37060697131083,0.1910571563634899,0.1887099680169216,8.65773336709731,6.5489203567956285
tt9767986,3.7629304337621567,3.5246942690116105,17.204003639071455,17.833261379949747,0.3204041496431109,0.2820911123787521,8.674614964388399,7.99476184464859
tt9775472,4.4395964864953585,4.131186400396161,15.79702369031146,16.19227324541541,0.3865401308215799,0.23719862607420195,8.71153969848506,7.854978630870772
tt9776082,5.091093715764555,5.242349704120153,17.476297938275252,17.36612715005611,0.25252811778314466,0.238882225163695,8.61987141320473,7.815088734832518
tt9776096,3.6282548322975017,3.688822141140704,17.17588099484167,18.52785817662007,0.32034092176594603,0.2746142754779375,8.345196777020112,8.037367064364183
tt9776638,4.126237925998056,3.465598743267259,17.611590146611523,18.053281050901557,0.15505817287757648,0.25518569492861515,8.985747010877098,7.870814837871571
tt9782778,4.819777406280014,4.200610068923659,15.40318678450317,16.095065161979587,0.2060766316090493,0.210649435958322,8.154933586408816,7.853549630328207
tt9785996,3.6312503412772994,3.20284205589033,15.8424005755766,17.603910372110168,0.35034019953805023,0.3412229459616277,8.068787947132401,7.7584666717036335
tt9809078,5.037926154332159,4.681643485022502,14.331159048951108,14.94952289399678,0.3391255008700986,0.3198297192735856,8.226156848323928,7.48400217769028
tt9814930,4.653536980125796,4.395289970634467,17.877982312653014,18.208247168352173,0.2292163153203455,0.272130790126671,9.032931450881675,7.904743098449748
tt9816364,4.665559486000875,4.104160680022946,13.106025628097415,13.947628009037066,0.2972690990783638,0.3810171612156572,8.471114309850961,8.258620365522134
tt9826798,4.486119900341095,3.639083756904722,18.206009489794102,18.361744229250146,0.2331517837786949,0.2536890882305278,8.816311604480443,7.673638450376266
tt9826830,3.97156596137384,3.787184410151561,14.075145542500035,15.144756912882205,0.309449580571236,0.3021975320478197,7.746964387387035,7.753483527112415
tt9839624,4.439705746260559,4.624287940784591,14.305462818437649,15.102047038660213,0.2363200188294638,0.2290664909433883,8.035375396258889,7.529757965887581
tt9848240,3.6621992480987515,3.389023235750562,14.65079852235726,15.139095483791143,0.2377027636208872,0.24858381003741806,8.150935068255437,7.388259228861972
tt9879080,4.426478397244716,3.94781187403195,14.387161312012331,14.694598702064487,0.05864920015222009,0.08081503048203695,7.524462967820687,7.25642346005812
tt9891764,3.4878942437883653,2.9946876622748815,15.839655826877122,16.387069265575356,0.24314249319398756,0.28735143186313417,8.387382921615577,7.987072816195201
