Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std,A_avg_minmaxnorm,A_std_minmaxnorm,B_avg_minmaxnorm,B_std_minmaxnorm,C_avg_minmaxnorm,C_std_minmaxnorm,D_avg_minmaxnorm,D_std_minmaxnorm
abominablemovie,3.4873480146699616,3.2740700558911686,17.482964049756426,18.210800791377547,0.2518363644696767,0.2845149696465054,8.498777525088927,7.970774907830036,0.05521424872722902,0.1785888933589297,0.7783541360958247,0.7706194530189825,0.4887527705970664,0.6115612969973536,0.7293620739493134,0.748878828489798
angrybirdsmovie,3.5452977256359124,3.4310968860424538,19.72878518909076,20.43722086417056,0.3415629566501276,0.34148056657907155,8.952441080883965,7.8687600032681475,0.0720685529633075,0.216320840873367,1.0,0.978135160960632,0.7435300266665046,0.8405061213778735,0.9879057364485108,0.6643223748776199
arcticdogsmovie,3.6109179126442235,3.4813444988999875,19.22821709416716,20.671807040843632,0.31903532445453675,0.33199816308151125,8.884452108464432,8.156888757612219,0.0911537662876033,0.2283948303262497,0.9505976473820642,1.0,0.679563167154095,0.8023963266885619,0.9491587008659464,0.9031418469504376
catsmovie,3.65243383419348,3.457617853569792,16.24361123155454,17.305785671509607,0.1699839256774364,0.2160033480197401,7.937156640279543,7.726104514078507,0.10322840757172412,0.22269355917768185,0.6560392191769057,0.6862666143106546,0.2563340500004067,0.3362129810667368,0.4092933387823648,0.5460804149798033
disneyfrozen,3.809621071810065,3.4363932456730164,15.305014961622126,16.40931648284786,0.2460136376244378,0.2758738868261741,8.19234051789063,8.023521217136317,0.14894531419055645,0.2175935021339009,0.5634067394737053,0.6027103076610991,0.4722192287292515,0.5768327714435855,0.5547230817836404,0.792598330803937
httydragon,3.8471034593288302,3.907954799241837,17.885820210872282,19.051982625335,0.30753269979653897,0.2715897309620545,8.499586141105658,8.21468398596255,0.15984682779960713,0.3309049392427245,0.8181130466767937,0.8490226465198185,0.6469016442237743,0.5596147422339433,0.7298229056468353,0.9510462151013224
lionking,3.914328039103363,3.7115620584995455,13.873383102383693,14.616469223372786,0.29105052314747826,0.28637416976177604,8.150247096282174,8.024000189089495,0.17939866853835096,0.2837137644685453,0.4221153095035984,0.435606187092112,0.6001007612452455,0.619033425208048,0.5307339663901836,0.7929953332803334
meettheaddams,3.5899283950861927,3.4400550507768632,16.535151103663967,17.778505710769018,0.18616486008080904,0.2428579098111025,8.105066542696033,7.7357426864549375,0.08504909883034151,0.21847339659431464,0.6848120389195144,0.7303269580004508,0.3022795603307216,0.444141507479219,0.5049854890247687,0.5540691464201135
missinglinkfilm,3.987075909144645,3.9275621928069584,16.266390504440903,17.219249577256388,0.21192713496758192,0.2843129959864023,8.303832143510848,7.927744767922338,0.20055692306222409,0.3356163961585986,0.6582873642003796,0.6782009311626698,0.375431137207266,0.6107495645372071,0.6182623563355154,0.7132127065181457
playmobilthemovie,3.5118270099999935,3.0225752012279243,17.597333944824623,18.440789993656896,0.3056717859393543,0.2897419339166823,8.483426625281242,7.917938752025624,0.06233380856296844,0.11815724198341525,0.7896415951694954,0.7920558264658235,0.6416176084123885,0.6325684746855904,0.7206135690093873,0.7050848556727063
secretlifeofpets,4.029806041084528,3.527952925627458,17.73415476806834,17.578303280915776,0.39916499138559786,0.38116551699183465,8.735522136447193,7.521147966583973,0.21298470970270852,0.2395943604276796,0.80314479408271,0.7116668904461207,0.9070901039778664,0.9999999999999998,0.8642832465135228,0.3761993679390736
spiesindisguise,3.6699514442284173,3.7276914138027455,17.373535124098552,18.15921337199064,0.2980981088124883,0.2817230901793709,8.611946228927604,8.047903462640425,0.10832329284546237,0.2875894842239254,0.7675543140001372,0.76581119603919,0.6201122705872528,0.6003407289929257,0.7938571183428671,0.8128078895912818
thelegomovie,3.727721962654016,3.6241785814377874,18.67838189694768,18.904696946505624,0.27559579470776113,0.2667822881909082,8.757393969443129,7.968726494746321,0.12512548007281754,0.2627164051832136,0.8963329977364759,0.8352947376290212,0.5562173013981286,0.5402936221153849,0.8767480428060752,0.7471809731946769
toystory,3.617722588744922,3.2829580783321046,17.795482614460933,18.382434336423444,0.20819029330190567,0.29015777751446875,8.117410302256014,8.024020182517802,0.09313286297881074,0.18072459460135715,0.8091973969623402,0.7866167291134498,0.3648204337044266,0.6342397507643383,0.512020219421073,0.7930119051077584
uglydolls,3.9369723244760952,4.126319174201904,18.839913969473177,19.26970953623928,0.30895101693617943,0.3338243768541472,8.709021624194293,7.583573054514162,0.18598461467197114,0.3833756738750044,0.912275013392165,0.8693161008442623,0.6509289335734815,0.8097358827359136,0.8491805577291824,0.4279412587389917
wonderparkmovie,3.306243372518222,2.5797151554271647,18.878079077861614,19.907206044135297,0.4318856842704996,0.33171153689692306,8.622293006844389,7.921931853731237,0.0025411173774446683,0.011742484783664131,0.9160416260896744,0.9287345999689198,1.0,0.8012443755983085,0.7997537653701636,0.7083945928193458
