Movie,A_avg,A_std,B_avg,B_std,C_avg,C_std,D_avg,D_std
tt10160782,3.2820020588750363,2.7062716920032406,14.623674284465865,15.196394610708712,0.2236024705030461,0.24535867921597865,7.404598240969572,7.0598259707075295
tt10443766,3.3999771252569264,3.154858133833192,19.068138607431788,19.595149898569783,0.4094402905085748,0.35760607196040256,9.050344312001704,7.99060880093168
tt10758262,4.295961779288283,4.2114493747167865,17.172033449088644,18.19738425568097,0.2922969907504543,0.22534346369638975,8.98436355948735,8.195306026432656
tt2258058,3.8237071759518737,3.127626580119224,14.753632485255224,15.63982092496901,0.16698581426025425,0.17436850894579267,8.190379666776773,7.914062362586025
tt3201736,3.599327855605948,3.623108201194841,14.812971770888856,15.479991955864044,0.2577705167503133,0.2953230487112823,8.324222264060522,7.522019258730336
tt3295256,4.775135010093139,4.473922675519001,12.57970656070985,13.490117896447751,0.2934462770925594,0.2921910292143216,7.7528351201626995,7.619132228824734
tt3615952,3.538773096395201,3.3011715878262478,18.407546544396247,19.231335892149907,0.3621495745652059,0.2950699475258391,8.474603097283794,7.920653169121383
tt3643544,3.457510418494575,3.072779065462256,14.241720417289754,15.251653227531381,0.3361973936341812,0.28982996740776856,7.997614997825812,7.8098824258263155
tt3920820,3.442489853725786,3.4037391288560217,16.147391876192422,16.881621116949542,0.34325343849115697,0.3194153474397913,8.23384050782032,7.7211671065542875
tt4016674,3.7708243879650243,3.9150643008384534,16.855156710938118,17.535517907113675,0.22265197139692106,0.26079915302401124,8.428277470730213,7.920191948996322
tt4264610,3.3416351205108117,2.3827022709932173,16.257379734349506,16.79111682620255,0.2487057393594972,0.2696934599844653,8.240860635781216,7.651990408514661
tt4701724,3.4359319196417286,2.962549277272647,15.415957095708235,16.003350405568828,0.1775729079848664,0.19282058668438445,8.029181306797176,7.420555541912122
tt4741540,4.045484951196847,3.6236620085977767,16.78735810896412,17.87663138913931,0.25371903414729136,0.2561330501780867,8.640628621610885,8.093905489311933
tt4779344,3.742687190275348,3.756104235872813,15.81645498547659,16.741581955261854,0.2705225061169148,0.2424585067505645,8.305706593800018,7.630281542285303
tt4887106,3.846966937450988,3.3923003457625183,16.174371081345814,17.102520515472726,0.14615972306993272,0.19429268520092696,7.9330398219119695,7.753127914682602
tt5181834,3.8540479316816416,3.1964086828561573,17.1315402679054,17.820993272619855,0.3117003834488357,0.2711210616077189,8.569882277218996,7.7853175784499316
tt5427194,3.3034414653895485,2.648651462624537,16.50109448613545,17.134088179208245,0.3214152635960738,0.3304701405534618,8.361297547418864,7.4875536831701615
tt5467928,3.509795892593757,2.974351038541465,13.061085828456536,14.30359353605707,0.2013763234247456,0.2854820352998237,7.566986040556837,7.350321998895298
tt5575364,3.7176858880699295,2.9497358557183664,16.197431917508858,16.710240381405207,0.2706866022305863,0.310339181363482,8.536969375611628,8.016697961860501
tt5580392,3.5757107560082986,3.4903641894202018,12.546609001276831,13.355985346962946,0.2918089972099907,0.2731500220912121,7.617744537872581,7.42990797450362
tt5618938,3.7871496755467384,3.81577495981376,15.75923306228492,16.167163306951963,0.2585015001376755,0.26440372042850785,8.434657099997604,7.923296413467373
tt5691084,3.4250600498111625,2.813729086849227,15.623192707749148,15.978950921347627,0.3067768564469587,0.2754548785752504,8.539023454266863,8.084611537898002
tt5748106,3.6529865310533296,3.680829712840777,14.432200580511296,15.130567854990092,0.3672970125479944,0.35850887739382314,8.19621979409906,7.860155662516675
tt5844488,3.38057809445942,3.0684144483890714,14.986142521509647,16.458264826544642,0.32281900398113617,0.2884757085492279,8.052594099205345,7.918306614574169
tt5903926,3.807687605185565,4.365783491400058,17.848467683600767,18.47275437267707,0.34878240610071204,0.324803514700075,8.670610120286772,8.13035649316363
tt6061074,3.490952899251092,3.856899253731595,15.605595739070592,16.275186442632698,0.37475298608617535,0.3272649899214535,8.18867378608638,7.739341888881488
tt6107562,4.722063937459591,4.889982664601745,16.05566515310344,16.72514439745506,0.2503898491196676,0.25237259195688644,8.214615922596481,7.906828284876593
tt6173990,3.4278656287443168,2.938439047624669,15.6821962529155,16.570172501886102,0.24673888897925866,0.2553418314597952,8.197703516594814,7.875081017947518
tt6251504,3.436351970588628,2.8248974178692645,14.330682342937225,15.069585594586258,0.2604726241683035,0.24133585267113844,8.237289998985181,7.920312226084947
tt6343314,3.95897355038156,3.9586362428385353,13.301672954585488,15.088668522049153,0.18109562315831293,0.22259253061409595,7.464277409161588,7.526239317423968
tt6532374,3.4995332823830174,3.8742666801479686,15.683545668228565,16.440026880192825,0.2605038045061544,0.27714481040221284,8.472167218099328,7.845098113490309
