Epoch,Loss,Val_loss
1,0.24994730001146143,0.2486937791109085
2,0.24825231663205408,0.24691326916217804
3,0.24636675056182977,0.24472925066947937
4,0.2438434229204149,0.2418823093175888
5,0.24054231968793002,0.23807556927204132
6,0.23593806926951263,0.23299174010753632
7,0.22971664549726428,0.22617720067501068
8,0.22131763105139587,0.217018723487854
9,0.2103890785665223,0.2049218714237213
10,0.19627951740315466,0.18926012516021729
11,0.17798657466967902,0.16962406039237976
12,0.15654480841123697,0.14587931334972382
13,0.13080997674754172,0.11927161365747452
14,0.10420489672458533,0.09152920544147491
15,0.07855594666166739,0.06594864279031754
16,0.0571377207383965,0.04559764266014099
17,0.04128602626874591,0.03160758316516876
18,0.0317976793104952,0.023078186437487602
19,0.025627242344798462,0.018361426889896393
20,0.022572416134855965,0.015823306515812874
21,0.020762161041299503,0.01447805855423212
22,0.019843593126896656,0.013746042735874653
23,0.019281186149314497,0.013333257287740707
24,0.01897441025710467,0.013089085929095745
25,0.018769230637134926,0.01293918490409851
26,0.01863880723601941,0.012843057513237
27,0.018551620344320934,0.012778674252331257
28,0.018485390143751196,0.01273439358919859
29,0.0184414450530753,0.012702485546469688
30,0.018414454210098043,0.012678278610110283
31,0.018386958110513107,0.01265995018184185
32,0.01836709521541541,0.012645544484257698
33,0.018350975305745094,0.012633944861590862
34,0.018338892002110228,0.012624275870621204
35,0.01832511600558505,0.012616508640348911
36,0.018316491196552914,0.012609652243554592
37,0.01830702492346366,0.01260377187281847
38,0.018300346352837303,0.01259835995733738
39,0.018293413192485317,0.012593584135174751
40,0.018286992386547907,0.012589325197041035
41,0.018280448631919695,0.012585624121129513
42,0.01827557345457149,0.012582099996507168
43,0.018269545088211697,0.01257902942597866
44,0.018265379889106207,0.012575994245707989
45,0.018260384909808636,0.01257325243204832
46,0.018256342292509296,0.012570592574775219
47,0.018252728450478928,0.012568136677145958
48,0.018248095727440985,0.012565904296934605
49,0.01824433556898977,0.01256378274410963
50,0.018240391587217648,0.012561888433992863
51,0.0182366680607877,0.012560112401843071
52,0.018233383469509357,0.012558317743241787
53,0.01823005596683784,0.012556640431284904
54,0.018227051774209194,0.012555094435811043
55,0.018223656143880253,0.012553800828754902
56,0.018220275781597153,0.012552889063954353
57,0.018217706050949568,0.012552144937217236
58,0.01821481536678744,0.012551615945994854
59,0.01821213305899591,0.012551107443869114
60,0.01820937219555631,0.012550480663776398
61,0.018207094505090605,0.01254976075142622
62,0.018204655413600532,0.012549018487334251
63,0.018202360056227808,0.012548351660370827
64,0.018200263663223297,0.012548116035759449
65,0.018197800907673256,0.012547330930829048
66,0.01819564328726494,0.012546773999929428
67,0.018193753986534746,0.01254637073725462
68,0.018191618590869686,0.012545517645776272
69,0.018189663561343244,0.01254457700997591
70,0.018187844420247005,0.012543362565338612
71,0.018186171708459205,0.012542013078927994
72,0.018184042789719322,0.012540895491838455
73,0.018182352241693123,0.012540408410131931
74,0.018181092331581043,0.012539466843008995
75,0.018179066493317034,0.012539139948785305
76,0.018177627049612278,0.012538629584014416
77,0.018176480224638275,0.012537816539406776
78,0.018174782677581817,0.012537583708763123
79,0.018173463275712547,0.012536724098026752
80,0.018172316902288883,0.012535457499325275
81,0.018170925506362408,0.012535103596746922
82,0.018169517515960968,0.01253511942923069
