1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
100-5dim,0.5864209706753843,0.5031369792479536,0.13670037029961196,0.004229138256180572,-0.012156500913036605,-0.010626410667962485,-0.07336279473335759,-0.0774684296596904,-0.07559150755596857,-0.11725604090132358,-0.11499367009298718,-0.11551331369924249,-0.11348099819066298,-0.12293819067446078,-0.13063510604092488,-0.1851819085756119,-0.1543142487165084,-0.11914047980948764,-0.18711148951562298,-0.18117969450131335,-0.12497442198897034,-0.18090876265238187,-0.17989692035311455,-0.18230891848908418,-0.1798770702139758,-0.1798745101666428,-0.18080292231222864,-0.17847331799391883
20-10dim,0.6749994627487657,0.46864455707815483,0.15001052511008472,0.1509474710336227,-0.022180416823451586,-0.02857706541918316,-0.03968225692851921,-0.025824461552579198,-0.0884228739993931,-0.1461575464418297,-0.14560977866320626,-0.13921182358974743,-0.13946892228136784,-0.1491292862569594,-0.14950025981611498,-0.16578730872586148,-0.1666543490490959,-0.16082516340130076,-0.16019765144808096,-0.16412575198780613,-0.1625995246965867,-0.1613480794403521,-0.1628302020777995,-0.1623683707443141,-0.17835694847754507,-0.16306576818667917,-0.1652030747011869,-0.17677065535042455
20-15dim,0.6749994627487657,0.46864455707815483,0.09135658149430802,0.09229899570643103,0.011061182325980353,-0.11506101677613235,-0.05697835914891043,-0.02993024196441941,-0.06931469913214292,-0.11043981650240103,-0.06796155921569945,-0.11914092434220865,-0.12269603320205344,-0.12074185108217939,-0.12023623208685617,-0.12089602835613118,-0.11742987448571775,-0.1460825064757701,-0.1426643923370296,-0.14441889430587265,-0.17122025955597658,-0.1739928406727842,-0.14364251049739782,-0.13700433970346795,-0.13237202665251332,-0.13898790381894405,-0.1370427900546474,-0.13536732224793224
20-5dim,0.6749994627487657,0.5250168698094667,0.14384060694969228,0.1459500364259879,0.04073591098575687,-0.04445040822121339,-0.042085470874485394,-0.05158670568742933,-0.08260868019125003,-0.12604543668437168,-0.12425682238262396,-0.12553585293549444,-0.12648521322511516,-0.12444365038829726,-0.12414639467426636,-0.121735193175353,-0.1233450260839533,-0.12213941075238688,-0.167461149536157,-0.1656798218322563,-0.16304611687174456,-0.16138310604080994,-0.1895666979164117,-0.19165878517028725,-0.18651330916628173,-0.18455477021001065,-0.17990547101373358,-0.18272266146386343
30-10dim,0.6749994627487657,0.46864455707815483,0.11336787381288314,0.11430848926446804,-0.015294744470053917,-0.06855625152124342,-0.0628957994324999,-0.08201931135470666,-0.12472004965860777,-0.12575581660939167,-0.12113288337827663,-0.12126432921576834,-0.13007203252271698,-0.11913625650300819,-0.13587619261444986,-0.11903137056967429,-0.16495367730662083,-0.1650586147302925,-0.13203027140484988,-0.12327877785954651,-0.16597808479058193,-0.14912090821649274,-0.14926338340106246,-0.1463288214272609,-0.14609493201699658,-0.13010601236015223,-0.14629617301791858,-0.16082442840505273
30-15dim,0.6749994627487657,0.5031369792479536,0.12821228519939865,0.13057075826756254,0.13291484056198027,0.07324021290549743,-0.08898268001885795,-0.05319155427990145,-0.08802932428087207,-0.08751461581303319,-0.11871436309814812,-0.12170513826044113,-0.11856363411070214,-0.1226764433617928,-0.12122859141514321,-0.12316928877906035,-0.125785351016149,-0.1259551983979268,-0.12213742184223139,-0.12326060152023678,-0.11904634135794384,-0.13861410754164447,-0.16443903519792002,-0.1458186635908388,-0.14131898870990445,-0.1408491127504873,-0.13505925623273166,-0.15704147136583727
30-20dim,0.6031539714998905,0.5031369792479536,0.1370839450338829,0.1106899539790058,0.07842139345937857,0.08076988371017592,-0.07324851585654382,-0.06835440037535592,-0.07346946435660136,-0.1108011085403334,-0.1345673325209646,-0.10973486319366763,-0.10616501263928615,-0.11682442209003466,-0.10278586971361896,-0.10458932730670019,-0.1391698877422672,-0.10219462689243562,-0.14186969847764755,-0.15128214917071256,-0.1386973028864039,-0.14512499282306013,-0.14429333063991245,-0.14619938366722288,-0.14537731990882807,-0.13668500477964196,-0.1452469403700603,-0.14873460272393077
30-25dim,0.5864209706753843,0.5250168698094667,0.16622913257974717,-0.03227279581331226,0.00952210462130818,-0.029333368467082517,-0.02675043089194411,-0.08385083010824582,-0.08254291982989545,-0.07789208455953153,-0.07902934059888538,-0.07807271606759975,-0.07778927315917851,-0.08012009815292952,-0.12878114125604467,-0.1203774022058996,-0.1544874394159079,-0.14990245208156408,-0.12596008479124088,-0.12253909127764503,-0.14832731322242818,-0.14632245598954188,-0.1432753995941242,-0.1475313718966044,-0.15031807201416014,-0.11433083357551553,-0.14754122497862454,-0.121671489415437
30-5dim,0.6749994627487657,0.5031369792479536,0.13963083463122392,0.12340000368413565,0.06908051224731136,0.0714278017234702,-0.060783943154481636,-0.06732409089624344,-0.1090085127280694,-0.1149852642273368,-0.1331816225533353,-0.14793312694774677,-0.14902796996974926,-0.13848630588207925,-0.14657138206044432,-0.15085799268958971,-0.1533952487208894,-0.14555612238810695,-0.14943116590788535,-0.1446462811122032,-0.14588019281572856,-0.14170665896871013,-0.1472151180123114,-0.14804136369170623,-0.14444594308429765,-0.13422480768348738,-0.1435815091050333,-0.15645236245297006
40-10dim,0.6021410185939173,0.5031369792479536,0.1220894491944957,0.123778434465032,0.02669079706937746,0.02971918805747309,0.029868173464464,-0.07775022087811978,-0.07734425029868462,-0.09079665935739001,-0.09923038740848944,-0.13418100555300577,-0.13584692000155493,-0.09434867637926105,-0.10212105794565061,-0.09672482400804747,-0.11800292642371338,-0.10116319811322523,-0.13069020105178394,-0.1280379017658996,-0.1218495510083194,-0.1398117732389287,-0.13683497684651655,-0.1264821099537721,-0.1434524457195384,-0.13488738781901538,-0.12486079709528265,-0.13703176858957197
