1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
100-20dim,0.7095929497679607,0.41658483130347657,0.13449259956581947,0.006788780865417437,-0.00294796722059587,-0.010283498204775065,-0.04571557667020701,-0.025085399936226514,-0.016461429789555913,-0.029080765614594533,-0.0202271990341427,-0.022592339840130055,-0.042059858215531286,-0.03508957881072124,-0.09256658355130304,-0.07264633886384779,-0.04254567545057568,-0.0817635564043574,-0.05272946925988054,-0.11024657341201582,-0.1099138706021512,-0.10060102945874803,-0.09320599449751812,-0.09464517844203017,-0.09278535776471371,-0.110515807153672,-0.09566532274244165,-0.10013567560793303
100-50dim,0.49505405687710735,0.41658483130347657,-0.007143561656609997,-0.03029700531512278,-0.016291294912469025,-0.036384080646054064,-0.031080511290983274,-0.023673987044252085,-0.04999642246922559,-0.0709828668331933,-0.04807685555488684,-0.04279778011079025,-0.09042848403405859,-0.09213656461872512,-0.08505015784182997,-0.068996087339864,-0.08645535685849683,-0.08567400936242826,-0.07970657651063469,-0.08527348021494509,-0.06593522477580546,-0.08832498429000445,-0.07263138886533356,-0.08182639601706855,-0.07810425283626729,-0.08099288706876903,-0.08341424333711837,-0.0811702213245546
200-100dim,0.01865459761340148,-0.020733745750095213,-0.06897423038504785,-0.07336151372472864,-0.0885525563974983,-0.08375459906370723,-0.09618061665668556,-0.08602182857392857,-0.08706321975290703,-0.0754107066894915,-0.13698894176746193,-0.12298448439126439,-0.20433046599780577,-0.18996831596576833,-0.1170153850961991,-0.11294344411601916,-0.11358833984427277,-0.17295083646697884,-0.14907049923303942,-0.11794881378704747,-0.17465729449166534,-0.17712042777929585,-0.14702035029568652,-0.15887732953317535,-0.10937101293362365,-0.16417447687223857,-0.1532440766684718,-0.12973731421975612
200-20dim,0.01711452854717502,-0.02260754895914574,-0.05815791882512874,-0.08133615383909311,-0.048571015837698524,-0.06843916734152562,-0.08958756900894026,-0.0645494838613799,-0.07238152366232155,-0.07327676821868458,-0.1261849395239498,-0.11836116176629316,-0.12097918237107194,-0.11432478231067683,-0.12468378010887299,-0.09944812274896904,-0.10333482175813116,-0.11004330534651625,-0.1283522132293628,-0.12948214723777804,-0.14780275872340573,-0.11445002138257536,-0.1685143717464533,-0.1042965898454955,-0.17229018071378727,-0.10261416051534845,-0.11290858704989593,-0.10218567916340371
200-50dim,0.014916313882108978,-0.010458290391168927,-0.05257413480540677,-0.05737194815420562,-0.06089258157209058,-0.08825063603846459,-0.07500916609678447,-0.07672980383735238,-0.08884918832592341,-0.09632908357528555,-0.10631869584356965,-0.11104241885858859,-0.07536658444079965,-0.12369557236460235,-0.10741802357320311,-0.09600030811607697,-0.0913246485211301,-0.1058040438551945,-0.10582438438494164,-0.09838384083687059,-0.06518265116125457,-0.062000414130424016,-0.11928960230836472,-0.1112563886112774,-0.1333611763947196,-0.09053933770332682,-0.11400175953796253,-0.19132508731960443
