1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
120-10dim,0.010776531135887365,-0.023953297640764048,-0.060483138380832156,-0.0665227482293172,-0.060938839679216726,-0.06150811738717401,-0.09364991857036163,-0.06237816512119495,-0.08806957021107767,-0.09662970058640137,-0.08680771524855534,-0.07502234311098407,-0.0958386385952877,-0.08559211670662442,-0.07591472808778345,-0.08116334833952212,-0.0787716622381966,-0.08303759434263774,-0.0877388391648402,-0.06519752813775687,-0.0772937725848174,-0.0804862506767109,-0.07841788581276476,-0.06574330330466797,-0.06469558359332894,-0.11490864778736419,-0.09594587913491277,-0.08105137751578782
120-110dim,0.06738367016225319,-0.018112044812434287,-0.03966694502252428,-0.06459030906776103,-0.06097057985950194,-0.06603354518848055,-0.04817466507166621,-0.04818556634237693,-0.07959538889745033,-0.0386016249964898,-0.1350063944699857,-0.0877299777956511,-0.1372705235755213,-0.12886086130237875,-0.13908960150485034,-0.12811582491694187,-0.1364950685465983,-0.14611686481713093,-0.13065096355755773,-0.11214036344282924,-0.13703475891529068,-0.1467091266869753,-0.15654467346332696,-0.11757332415871243,-0.13121506293730284,-0.14273567538069018,-0.11889846227298038,-0.12347710302232554
120-20dim,0.02201432213394735,-0.011796378918405678,-0.05711925242876203,-0.088580659124247,-0.09731349006758692,-0.11907009701768319,-0.09539421685408715,-0.09846543376908522,-0.10019839597560433,-0.18154472120423926,-0.11035498294206295,-0.11184708157710853,-0.11505201883068673,-0.11680094347288383,-0.12245531265356917,-0.10609142564395867,-0.10830862636270015,-0.06863749882850281,-0.10137651278209861,-0.10207443469196197,-0.16310819674025506,-0.0877498484691194,-0.15993204846801187,-0.08527328834975476,-0.08049028607578315,-0.15433555209600108,-0.14665633874377138,-0.14903378230975067
120-30dim,0.028565813760995092,-0.02718769676109105,-0.05650388177916601,-0.08201437490451483,-0.07417289062434892,-0.08479962107388614,-0.09384522280231129,-0.07221938097892816,-0.08374406362179089,-0.09397405555724803,-0.07478691870377137,-0.09214479453218165,-0.08914350511092972,-0.0973016638050384,-0.09545031651158431,-0.09008526796940564,-0.08480318117006436,-0.09201336556305421,-0.10246927245503692,-0.06404318539424296,-0.1358769770376996,-0.08028498210533154,-0.08890283810921627,-0.07652414299439023,-0.11835747877747366,-0.08329513274411914,-0.07288428025002282,-0.09756425531278347
120-40dim,0.026802464415163763,-0.020201620567627684,-0.040680981228619656,-0.06331546836517543,-0.06788020119550309,-0.0673524532541944,-0.07472383967904604,-0.08855168277296932,-0.08987374511033483,-0.08060529687052159,-0.10625406019677147,-0.08542926533298219,-0.08592436285992403,-0.08784321075646125,-0.06657806474772218,-0.07682734011894722,-0.08539178701431564,-0.08553121437380583,-0.0830105813791569,-0.07118518455767191,-0.07138373721028808,-0.07484407595596182,-0.07516420725473448,-0.05840062219676615,-0.06076336110739981,-0.06032410379999622,-0.09448252251497273,-0.07200546182304247
120-50dim,0.03734198044267034,-0.024830415107508646,-0.02978307044960087,-0.07184611495149298,-0.06255970926014279,-0.10436375599008021,-0.04696405790899383,-0.1036405346583697,-0.09120967312093303,-0.11465276868790729,-0.14176282868822393,-0.04990941941443597,-0.1497512471892292,-0.15392340256599213,-0.1099842505309216,-0.1483504070355365,-0.15371737404834618,-0.11074807672507778,-0.18172205688175685,-0.13038799661196623,-0.09759482085135066,-0.14161326192957965,-0.13897596533265744,-0.08355360689995336,-0.13949054336382857,-0.12779855205766888,-0.12091916675819601,-0.13500803215534943
120-60dim,0.05632958840947445,-0.023833846493532367,-0.037742407873953054,-0.049191115795242595,-0.0664626653956378,-0.05969709805684765,-0.04319073196894787,-0.10548857259579654,-0.0796206903927787,-0.07896238916084664,-0.1021002006555778,-0.10510299007379735,-0.0998659116070679,-0.09399870809620667,-0.07753112205605102,-0.06840646587821647,-0.07016155671288023,-0.17711759894703819,-0.0897607965781108,-0.11368783903811791,-0.05006430896391773,-0.10646476854222266,-0.07720794701986802,-0.1138958427783162,-0.06944116746539368,-0.14183103136415476,-0.13901513725370795,-0.07707848008877333
120-70dim,0.05752755051773043,-0.020091490173899256,-0.029339794663741314,-0.08311680478468093,-0.07190354206921827,-0.10387896851260793,-0.10095634430369421,-0.10273541932866623,-0.096694875545367,-0.09628017082405556,-0.10304436926692767,-0.09602905420735966,-0.09702003603150955,-0.09666047754849448,-0.09220530077118023,-0.11179492563381901,-0.09299145950101968,-0.09977101525368468,-0.10249899786675207,-0.09750014625126846,-0.09283730198094665,-0.07734780414329734,-0.08862131807630085,-0.07815244934267931,-0.1281321237863805,-0.09317493646243279,-0.08266466690621321,-0.08664283298935731
120-80dim,0.04368053561915401,-0.023994542765344767,-0.03255680011559418,-0.04819890477455992,-0.053091619781622995,-0.08974856866126803,-0.1227750171149652,-0.07835944187769814,-0.059416825010638705,-0.09102723279176556,-0.06440205144495585,-0.09040757290607969,-0.11940123413228919,-0.07399221737837457,-0.08697904939168827,-0.12478572631859393,-0.0880586177141075,-0.09499840133069629,-0.11038435192778373,-0.11447018577766926,-0.1322299830157024,-0.10205594102017272,-0.10291468406677409,-0.09788119720768462,-0.09061305763706887,-0.07653730388424784,-0.08619131221114647,-0.08268785337496967
120-90dim,0.02869994707971972,-0.023208601702871565,-0.04914247271100046,-0.0602857795105366,-0.05866459548587201,-0.13545753636627958,-0.06040955729782348,-0.13993344761661827,-0.06577337163705167,-0.06304214152594838,-0.13941095023544436,-0.13825946319374316,-0.1294322988170885,-0.13126459867356838,-0.12465027682312972,-0.1198747232123019,-0.1278261061096121,-0.15274742087052068,-0.1380788106625959,-0.1328974998013504,-0.12618831804872035,-0.1294973373813753,-0.1103337060841849,-0.10949354825573133,-0.11838956023885415,-0.1235125127252175,-0.12887151222497556,-0.13598890910835798
130-100dim,0.028374451440798965,-0.030372653919373938,-0.025250195802646667,-0.03205763165623234,-0.05157788870893642,-0.10794028781847383,-0.07798665866479734,-0.09847539097760243,-0.09042394236441487,-0.09437288455310872,-0.11292363394954262,-0.12634304599335305,-0.08063275214003154,-0.1101412857415116,-0.09921792258027679,-0.12694613107274041,-0.10895898124031399,-0.09814748266497222,-0.1406440531940103,-0.1371759461283863,-0.08288286505815497,-0.1196613440658222,-0.1113623145785144,-0.06849801881820013,-0.10784587435440954,-0.1070574196338402,-0.11130221034356605,-0.06469416856885353
130-10dim,0.013352629873649472,-0.008195730679393512,-0.07015097954145595,-0.07343663911283144,-0.0555131938755516,-0.1252919642591839,-0.07504123120639787,-0.07925281007961843,-0.08087104123632032,-0.09413777044560723,-0.14069880138952223,-0.1249224981090255,-0.10389661868403524,-0.13423422533178,-0.10796102965898764,-0.14184528222134246,-0.11295773722832501,-0.0824925319148963,-0.09919216009268408,-0.1444816016390655,-0.08322378672818197,-0.08274320331210565,-0.09850044472314547,-0.1517410391566883,-0.13004438690006392,-0.08954064613967054,-0.10962651831865389,-0.09042615050480161
130-110dim,0.061644513140195784,-0.019904629780772266,-0.03695097631105749,-0.10372410432739854,-0.09848983215737583,-0.10812203058244815,-0.06369490199983674,-0.07569035183782007,-0.11212035449360823,-0.10437445421146906,-0.03902496381410814,-0.10280491929077186,-0.08789765398166643,-0.11479889653377098,-0.1315284675367048,-0.11577365416839704,-0.11712379346853093,-0.10999278440345306,-0.10617929627026226,-0.12355834081918567,-0.0638397677414466,-0.09846597457144261,-0.08838037600619106,-0.11187718231828299,-0.10538472601638438,-0.10379794319355697,-0.11463560807960352,-0.0991514156199529
130-120dim,0.05383375565968186,-0.009868637229469401,-0.039968664352068806,-0.05572967238385458,-0.05476776053797379,-0.04443506537311594,-0.07841375523904316,-0.031159052888323532,-0.07602145834150191,-0.04260265043780421,-0.07236942762273046,-0.06587710229044424,-0.06786131327015434,-0.03629429221354025,-0.06641502990635893,-0.04123631062424622,-0.05536880546244852,-0.04802350695099868,-0.22186201463786542,-0.046122457177612305,-0.05732079075764103,-0.06343855665315236,-0.057405124715190964,-0.15645909597117888,-0.04603231154256481,-0.053921060644247815,-0.04528186724114722,-0.12999194803082548
130-20dim,0.029602025241863932,-0.017846255045995855,-0.05300299939095023,-0.05476147933911399,-0.061403037447581174,-0.07714524501754143,-0.07054264964976878,-0.05974330880941615,-0.05664067758899281,-0.06627289978428014,-0.0710822907927915,-0.06296115469728554,-0.08917549528846398,-0.1345259900989847,-0.06666989361979805,-0.09333652596578539,-0.19347190445308052,-0.0614588313305874,-0.0697378645815896,-0.07992316326132476,-0.06195129575869463,-0.11382068644301718,-0.07415719665934722,-0.05798776295065702,-0.06676546626962114,-0.07422173318403433,-0.09692306892243241,-0.12180092569468448
130-30dim,0.01973665190787254,-0.017897105822919493,-0.061990806837372785,-0.06516971536994756,-0.09489852487671045,-0.06470116643794013,-0.0822495101457764,-0.07589547739236754,-0.08709507524516535,-0.09605345068238823,-0.06846229739642615,-0.09870535983708338,-0.08782260877088967,-0.10179316995114586,-0.07398384299470367,-0.0842193224723252,-0.07384996729424047,-0.09335360252667457,-0.10115202542774657,-0.1375145618472759,-0.07865030781918739,-0.07174866956718307,-0.09733131379848015,-0.1354659469402524,-0.06367401499790068,-0.07151114509336835,-0.11155504176017766,-0.07628509671686422
130-40dim,0.02139930944141525,-0.017311935041417984,-0.0413802975925545,-0.06115279869216693,-0.08601746240501446,-0.09267106450887694,-0.10041048955149363,-0.08496672624320703,-0.0885140245251517,-0.11506050506320309,-0.07829591454832799,-0.10943157073720311,-0.10900142341617698,-0.10676124851870529,-0.06466704367403825,-0.08894704246274403,-0.15192537765792463,-0.09912879099345132,-0.18515248559929254,-0.1918141478914665,-0.0823340449178136,-0.0734251154839432,-0.07419688449971575,-0.19301722743800784,-0.1913242951409366,-0.10871632399474346,-0.11557769033249485,-0.0880164641919849
130-50dim,0.03556909696394405,-0.03209975477327892,-0.02716209370658446,-0.057046132153731145,-0.05166343181019842,-0.05147189404776654,-0.05872809628544015,-0.0749706255894048,-0.15532902537509888,-0.15621719495997163,-0.11596774287488135,-0.13821814956997241,-0.12179389770199818,-0.1465171505047977,-0.1128267427530842,-0.1255930013829443,-0.0915670097688236,-0.15058459416440326,-0.1213579815247893,-0.1425146742221705,-0.12224514720764634,-0.1105623076134088,-0.11764626183800848,-0.13354095127164883,-0.11292060388353398,-0.1386814456610436,-0.12696761498364795,-0.12167984016813048
130-60dim,0.024890657674801663,-0.024554949867843488,-0.035943626516853476,-0.046689706498530145,-0.07752013806708838,-0.1422497011636877,-0.05969218327407925,-0.09541552011398403,-0.08148850829627725,-0.0979164888922035,-0.0990410243022749,-0.16259572096112657,-0.1365113500156611,-0.09909736956182173,-0.0995735503980998,-0.1152239191322839,-0.16969791446714397,-0.1148982714984244,-0.12016228741045602,-0.16867267301797836,-0.09540967796857559,-0.12732112051879932,-0.0818949521483682,-0.11326124003988773,-0.19309544268871423,-0.14020054796807951,-0.09738225441214812,-0.15676015820494513
130-70dim,0.07388776471505527,-0.02352823556143786,-0.04457027897889672,-0.057688722404133884,-0.06166291266906385,-0.061555437197045336,-0.05394302917694175,-0.08981847497853192,-0.09831102358064367,-0.13897485943713148,-0.09547279510972503,-0.09551845543424411,-0.08191451076535164,-0.108489857799179,-0.06709019965272679,-0.09040830040971796,-0.13107996291310528,-0.08862041967465732,-0.08787761630352882,-0.056851989182736894,-0.11961364062634897,-0.10828726674918758,-0.13143120908942663,-0.11244814523657533,-0.13602218557271994,-0.11168385872815896,-0.12751416225642584,-0.21805709813736385
130-80dim,0.055386085198562585,-0.026498219733946747,-0.02256894370885264,-0.08286695661037527,-0.085748965176327,-0.11040130883122494,-0.08644190850662284,-0.10091138239817117,-0.0956125507116146,-0.11116389665270505,-0.11101844138997904,-0.14640586131389377,-0.12473700564156266,-0.10264921927100581,-0.11820525827686529,-0.10740947486781145,-0.13203288365770238,-0.0775093970423641,-0.1271881875818337,-0.1459922662795584,-0.13476903227649573,-0.12124822591338053,-0.09878982574340751,-0.1353436125659165,-0.1296159001844669,-0.1391786310375881,-0.09571253092702227,-0.11105101610732222
130-90dim,0.029644439622991618,-0.025006964802590303,-0.04214855952380226,-0.06898240741981433,-0.06600520223531534,-0.09558688727584097,-0.09652880923265347,-0.12857758327861987,-0.09516047639546113,-0.15100790226991279,-0.1316632667924003,-0.11514876769685661,-0.1240620097720707,-0.11667883053192457,-0.131940993376602,-0.11366344174691327,-0.1109889887340861,-0.10980631552996474,-0.10448030092197018,-0.113752687276723,-0.09573802905118252,-0.11711594790942645,-0.09244306218394088,-0.052657993178793175,-0.11780963794209649,-0.1139601516127903,-0.10783111253352443,-0.08981628826100202
140-100dim,0.06648743693444154,-0.041661483058740754,-0.046444485961938904,-0.04314755534869718,-0.10220791600897958,-0.06328230573636182,-0.05235250023032097,-0.10813912818841968,-0.1167968795151228,-0.05796002068856324,-0.11307149766567685,-0.05225244470328237,-0.11332895863945236,-0.1150327763556964,-0.10668246316212399,-0.11160089866123755,-0.14633151067766267,-0.08735496637868573,-0.10126805691955165,-0.09215741658358406,-0.09237375182483089,-0.13810240778310504,-0.10079731300633298,-0.10098785892978447,-0.08222070452541615,-0.1062453350079181,-0.10936832870370207,-0.11741595591790371
140-10dim,0.025715054343768938,-0.01231669767953832,-0.06536852148659898,-0.07579345810710872,-0.08863273627077255,-0.07998400118396312,-0.07354119022559372,-0.10924561831431513,-0.08629946700337975,-0.07311467750833008,-0.12410496364491427,-0.11623990464656464,-0.11452151721539403,-0.128040006996864,-0.1279710229061829,-0.11747904305237016,-0.13026544697777268,-0.11712131004247045,-0.12181674952852307,-0.1235181893797671,-0.13250589864131573,-0.13638275562965202,-0.13943865575109982,-0.1265004732402308,-0.11879618784720469,-0.1271389410541235,-0.10519478040298436,-0.12965566172394732
140-110dim,0.05567219685893359,-0.014855271324915518,-0.018605015800356433,-0.0540187710944445,-0.04931992263356698,-0.050004639315685516,-0.05756426543716032,-0.08555625904918447,-0.03820768160364349,-0.068302119583262,-0.08611494036373946,-0.04509815038462419,-0.08809823771292319,-0.13119475804305963,-0.0839814266416608,-0.055181980240304435,-0.08245743897208516,-0.07463160343420411,-0.2501940857956514,-0.05964249238586713,-0.05997246537951622,-0.06461806112451537,-0.11047265499586002,-0.24283740151233643,-0.1636171514944368,-0.0926474583022433,-0.06300061675284661,-0.10238443395606353
140-120dim,0.042182335954949995,-0.015991003105127542,-0.04790162452813879,-0.05693576248999105,-0.04676737831981873,-0.05883941766117231,-0.05136648096409707,-0.08736170299300032,-0.06176302957810256,-0.08622623137341852,-0.07703343329533045,-0.06602377379824222,-0.08251975842361074,-0.1409295087201769,-0.11189748941401781,-0.05582949375285823,-0.08924296498787665,-0.10235415606969962,-0.046782465251708434,-0.09356823074296451,-0.10131518129269464,-0.14717403646597893,-0.08284561904588972,-0.08929589518890983,-0.09377311940563046,-0.11063607712071871,-0.061516254744017826,-0.07922471832651536
140-130dim,0.0767684676838068,-0.01594245133995033,-0.0463300164494395,-0.09867621449605336,-0.08237761074973175,-0.0660321049700064,-0.03871004722095991,-0.05455084089979075,-0.08571864779989875,-0.10054485832424219,-0.06500977310165058,-0.09150929788319379,-0.08247617856863912,-0.06780074758704052,-0.08418535662110542,-0.08389432593669684,-0.05989790410876446,-0.07621256505617471,-0.0943860834709973,-0.12552202073283147,-0.09178837497333571,-0.19234139534762063,-0.07858240848199696,-0.07107618361796089,-0.08224067698816193,-0.06325706738157588,-0.08552525863542718,-0.0810438330224168
140-20dim,0.02210286107232366,0.0010839913530855995,-0.05808818769955135,-0.08945771244714111,-0.08858317212857832,-0.07435768976427674,-0.08758044575557052,-0.08038974633174334,-0.101669915707793,-0.08129374692613313,-0.08032342996074056,-0.09700996791510322,-0.0961822112403464,-0.10134060300169415,-0.08652735838492787,-0.09191895267522356,-0.0893160736528506,-0.08460866027990047,-0.09641932644693194,-0.08320534320697312,-0.08455814386597318,-0.0862700276532086,-0.07890082236134499,-0.09919242341973426,-0.11857119830083916,-0.10409157392979683,-0.08036091989847405,-0.10448046562555634
