Epoch,Loss,Acc,Val_loss,Val_acc
1,0.6471019232400371,0.6259341532649518,0.551417745517242,0.7076512263338761
2,0.4395072528051736,0.8304270459239593,0.35504355623628747,0.8884341538588771
3,0.33747273503249225,0.892170797887646,0.32946450090917406,0.8884341538588771
4,0.3237792586516655,0.8921708106146164,0.323645402528213,0.8884341538588771
5,0.3200283497041655,0.8921263181866276,0.32219367126977316,0.8884341538588771
6,0.3182301523422431,0.8921708072207576,0.3206869638475235,0.8884341538588771
7,0.31748240327071464,0.8921708072207576,0.3201857581469512,0.8884341538588771
8,0.31716872831256365,0.8921708034026665,0.31988555680814584,0.8884341538588771
9,0.3164905544065496,0.8919038999547314,0.31935131221055135,0.8884341538588771
10,0.3160145214868186,0.8915925117149897,0.3191005916357889,0.8887900211632888
11,0.31575528900818467,0.8915035410707955,0.31915182829751665,0.8884341538588771
