Epoch,Loss,Acc,Val_loss,Val_acc
1,0.6630913759722854,0.6440815329551697,0.6463454853404652,0.6823863387107849
2,0.6301873813975941,0.71950763463974,0.615439848466353,0.7433711886405945
3,0.6002954714226,0.7775094509124756,0.5873962622700315,0.8026515245437622
4,0.5731808470957207,0.8294979929924011,0.5620048100298102,0.8678029775619507
5,0.5487012628353003,0.8808712363243103,0.5389914295890115,0.8863636255264282
6,0.5265244046847025,0.8884469270706177,0.5183220523776431,0.886931836605072
7,0.5065653125445048,0.8888257741928101,0.49962052973833954,0.8899621367454529
8,0.488571744073521,0.8898675441741943,0.4827104951396133,0.8899620771408081
9,0.47233136856194696,0.8894885778427124,0.467543312997529,0.8905303478240967
10,0.45772682446422,0.8895833492279053,0.4538675104126786,0.8901515007019043
11,0.4445654036420764,0.8901515603065491,0.44157716722199414,0.8897728323936462
12,0.4327271580696106,0.8905776143074036,0.43048057953516644,0.8899621963500977
13,0.4220585786935055,0.8904829621315002,0.42049214605129126,0.8901515603065491
14,0.41245261737794586,0.8907197713851929,0.41150610826232215,0.8901515603065491
15,0.40380066813844623,0.8908145427703857,0.40341066140117066,0.8901515603065491
16,0.3960012730323907,0.8909090757369995,0.39611135107098205,0.8899621963500977
17,0.38898984771786316,0.8908618092536926,0.38948413819977734,0.8897727727890015
18,0.3826373318831126,0.8909090757369995,0.38357334606575244,0.8899621963500977
19,0.3769287376692801,0.8909091353416443,0.3782078136097301,0.88958340883255
20,0.3717691383578561,0.8908145427703857,0.37337204904267285,0.88958340883255
21,0.3671054487878626,0.89090895652771,0.36902688669435907,0.88958340883255
22,0.36290813756711554,0.8908617496490479,0.3650598507938963,0.88958340883255
23,0.3591043208584641,0.8908618092536926,0.3614693880081177,0.88958340883255
24,0.35566624276565784,0.8908617496490479,0.3582465784116225,0.8897727727890015
25,0.35255112702196295,0.8908616900444031,0.3553416241299022,0.88958340883255
26,0.34973561673453357,0.8909091353416443,0.3526812394460042,0.88958340883255
27,0.34717547712904034,0.8908616900444031,0.3503237276366263,0.88958340883255
28,0.34488336154908844,0.8907670378684998,0.3481340426387209,0.8897727727890015
29,0.3427677669308402,0.8909090161323547,0.3461855478358991,0.88958340883255
30,0.34087563193205633,0.8909091949462891,0.3444224081256173,0.88958340883255
31,0.3391586442788442,0.8908617496490479,0.3427800951582013,0.8897727727890015
32,0.3375799556573232,0.8908616900444031,0.3413330984838081,0.88958340883255
33,0.33616203972787567,0.89090895652771,0.33998029069467023,0.88958340883255
34,0.3348713598468087,0.8908616304397583,0.3388057694290624,0.88958340883255
35,0.33369204582590045,0.8909092545509338,0.33769841988881427,0.88958340883255
36,0.33262894641269336,0.8909091353416443,0.33670752879345056,0.88958340883255
37,0.33165317593198834,0.8909090161323547,0.3358009954293569,0.88958340883255
38,0.33077237010002136,0.8909090757369995,0.3349641796314355,0.88958340883255
39,0.3299622427333485,0.8909090757369995,0.3342241988037572,0.88958340883255
40,0.3292410436904792,0.8909091353416443,0.3335513011975722,0.88958340883255
41,0.32856298847631976,0.8909090161323547,0.3329403788754434,0.88958340883255
42,0.3279585666728742,0.8909091353416443,0.3323974880305203,0.88958340883255
43,0.3273968127640811,0.8909091353416443,0.3318799842487682,0.88958340883255
44,0.32688766717910767,0.8908617496490479,0.33141877795710706,0.88958340883255
45,0.32642408121715893,0.8909090161323547,0.3309871536312681,0.88958340883255
46,0.32600384499087476,0.8909090757369995,0.3306109110514323,0.88958340883255
47,0.32560765382015344,0.8909090757369995,0.33026405175526935,0.88958340883255
48,0.3252649424654065,0.8908616900444031,0.3299453809405818,0.8897727727890015
49,0.32492568095525104,0.8908144235610962,0.32965979792855005,0.8897727727890015
50,0.3246358940095613,0.8909091353416443,0.3293841481208801,0.88958340883255
51,0.3243518580089916,0.8909090757369995,0.3291474309834567,0.88958340883255
52,0.324101038051374,0.8909091949462891,0.3289409243699276,0.88958340883255
53,0.32387332573081506,0.8909091353416443,0.3287205759323005,0.88958340883255
54,0.3236534288435271,0.8909091353416443,0.3285458873618733,0.88958340883255
55,0.3234580294652419,0.8909091353416443,0.32836047718019196,0.88958340883255
56,0.323265712369572,0.8909090161323547,0.3282218539353573,0.88958340883255
57,0.3231042217124592,0.8909091949462891,0.3280921903523532,0.88958340883255
58,0.3229470867099184,0.8909090757369995,0.3279525809215777,0.88958340883255
59,0.32280192411307135,0.8909091353416443,0.3278311825159824,0.88958340883255
60,0.322663094961282,0.8909091353416443,0.3277334986311017,0.88958340883255
61,0.3225323422388597,0.8909091949462891,0.3276082295359987,0.88958340883255
62,0.32241223165483185,0.8909090757369995,0.32749980055924616,0.88958340883255
63,0.32231102296800324,0.8909091353416443,0.32743261619047687,0.88958340883255
64,0.32219828981341736,0.8909090161323547,0.3273307139223272,0.88958340883255
65,0.3220947782198588,0.8909090757369995,0.3272478128924514,0.88958340883255
66,0.3219959871335463,0.8909090757369995,0.3271976013978322,0.88958340883255
67,0.3219133561307734,0.8909091353416443,0.3271282568122401,0.88958340883255
68,0.3218284177057671,0.8909091949462891,0.3270430059143991,0.88958340883255
69,0.3217457126487385,0.8909091353416443,0.32697971390955377,0.88958340883255
70,0.3216690953933831,0.8909091353416443,0.3269185044548728,0.88958340883255
71,0.32160256667570636,0.8908616900444031,0.32689373059706256,0.8897727727890015
72,0.321521647048719,0.8909091949462891,0.3267988237467679,0.88958340883255
73,0.3214540716373559,0.8909090757369995,0.3267617496577176,0.88958340883255
74,0.3213842745983239,0.8909091353416443,0.3266883727275964,0.88958340883255
75,0.3213208931865114,0.8909090161323547,0.32664666211966314,0.88958340883255
76,0.3212645686034,0.8909090757369995,0.326630995129094,0.88958340883255
77,0.3211963456688505,0.89090895652771,0.32656204881090106,0.88958340883255
78,0.3211372151519313,0.8909090757369995,0.3265015266158364,0.88958340883255
79,0.3210806828556639,0.8909090757369995,0.32646244764328003,0.88958340883255
80,0.32101613463777484,0.8909090757369995,0.32642316456997034,0.88958340883255
81,0.3209606363917842,0.8908617496490479,0.32637124440886756,0.88958340883255
82,0.32090717825022613,0.8908616304397583,0.3263369392264973,0.88958340883255
83,0.3208518389499549,0.8909091353416443,0.32627662926009204,0.88958340883255
84,0.32079293691750727,0.8909090757369995,0.3261994954311486,0.88958340883255
85,0.3207427976709424,0.8909091353416443,0.32617441180980566,0.88958340883255
86,0.32068931785496796,0.8909091353416443,0.3261568257302949,0.88958340883255
87,0.320640737360174,0.8909090757369995,0.32611169417699176,0.88958340883255
88,0.32058192654089496,0.8909090757369995,0.3260602734305642,0.88958340883255
89,0.3205347512707566,0.8909090161323547,0.3260087388934511,0.88958340883255
90,0.3204938796433536,0.8908616900444031,0.32599107785658404,0.88958340883255
91,0.3204365372657776,0.8909090161323547,0.3259519239266713,0.88958340883255
92,0.3203771909077962,0.8909090161323547,0.3258925026113337,0.88958340883255
93,0.320327644998377,0.8909091949462891,0.32582902456774854,0.88958340883255
94,0.3202797653097095,0.8909091353416443,0.32580528295401373,0.88958340883255
95,0.3202371669538093,0.8908616900444031,0.32578831098296424,0.88958340883255
96,0.32017523321238434,0.8909090161323547,0.32572420799370966,0.88958340883255
97,0.32013374386411725,0.8909091949462891,0.3256714470458753,0.88958340883255
98,0.3200766091996973,0.8909090161323547,0.3256453573703766,0.88958340883255
99,0.3200270858677951,0.8909091949462891,0.32558540503184,0.88958340883255
100,0.3199886273254048,0.8909090161323547,0.32554199840083264,0.88958340883255
