Epoch,Loss,Acc,Val_loss,Val_acc
1,0.6570907451889731,0.6802557110786438,0.5994282093915072,0.8176136612892151
2,0.5265291730562845,0.8709752559661865,0.45507223226807336,0.8856059908866882
3,0.3939498681010622,0.8893466591835022,0.35629608233769733,0.8899621367454529
4,0.33253008849693066,0.8907197117805481,0.3298730037429116,0.8897727727890015
5,0.32111427729780023,0.8905302286148071,0.32587638768282806,0.8903409242630005
6,0.3196818638931621,0.8908143043518066,0.32499681277708575,0.8899621963500977
7,0.3193367123603821,0.890766978263855,0.3248263994852702,0.8899621367454529
8,0.31919781096053845,0.8905302882194519,0.32442686232653534,0.8899621367454529
9,0.31918309583808435,0.890577495098114,0.3242601002707626,0.88958340883255
10,0.319087312077031,0.8904829025268555,0.3243215616905328,0.8901515007019043
