Epoch,Loss,Acc,Val_loss,Val_acc
1,0.6788168368917523,0.548958420753479,0.6468068632212552,0.625568151473999
2,0.618174444545399,0.6616477370262146,0.5916361700404774,0.6975378394126892
3,0.5670811389431809,0.7417140007019043,0.5456465121471521,0.7812500596046448
4,0.5245515866713091,0.8072917461395264,0.507478137811025,0.8329545259475708
5,0.48931122548652417,0.8452652096748352,0.47591864520853217,0.8657196760177612
6,0.46020062764485675,0.8835227489471436,0.44985079675009754,0.8886364102363586
7,0.4361863253694592,0.8904355764389038,0.4283749181212801,0.8886364102363586
8,0.4163697018767848,0.8903883099555969,0.4107470286614967,0.8899621367454529
9,0.40005848985729797,0.8907196521759033,0.39617164026607166,0.8897727727890015
10,0.38662341869238653,0.8906722068786621,0.38414523005485535,0.8888257145881653
11,0.37546620224461413,0.8907670974731445,0.37423561558578955,0.8899621367454529
12,0.3662658469243483,0.8906248807907104,0.3660496346878283,0.8899621367454529
13,0.3586313552928693,0.890625,0.35926037846189557,0.8901515603065491
14,0.3522939347859585,0.8909091353416443,0.353593594197071,0.8899621367454529
15,0.34700848658879596,0.8906723260879517,0.3488911914102959,0.8895832896232605
16,0.34260744940150867,0.8905302882194519,0.3449949739557324,0.8890151381492615
17,0.33891433567711804,0.8907196521759033,0.34165797630945843,0.8899621367454529
18,0.33580247019276477,0.8910038471221924,0.3389361121437766,0.8897727727890015
19,0.3332121661215117,0.8906249403953552,0.33665294900084985,0.8899621367454529
20,0.331033625385978,0.8908616900444031,0.3347107045578234,0.8901515603065491
21,0.3291793610110427,0.8908618688583374,0.3330955505371094,0.8901515603065491
22,0.327624856522589,0.8909091949462891,0.3317129377162818,0.8899621367454529
23,0.32630045395908935,0.8909091353416443,0.3305885764685544,0.8899621367454529
24,0.32518153208674805,0.8909090757369995,0.3295917547110355,0.8901515603065491
25,0.3242246689218463,0.89090895652771,0.32878494082075177,0.8901515603065491
26,0.32341939120581653,0.8910985589027405,0.3280742619976853,0.8899621367454529
27,0.3227157005757997,0.8910512328147888,0.3274673006751321,0.8897727727890015
28,0.3221368022037275,0.8910037279129028,0.32695822643511224,0.8901515603065491
29,0.3216326056104718,0.8907668590545654,0.3265502624439471,0.8905303478240967
30,0.3212070672801047,0.8907196521759033,0.32620862939141015,0.8899621367454529
31,0.32082951068878174,0.8909564018249512,0.3258589740955468,0.8901515603065491
32,0.32050324479738873,0.8908616304397583,0.32557025009935553,0.8903409242630005
33,0.3202414900967569,0.8908617496490479,0.3253538662737066,0.8903409242630005
34,0.31999874476230505,0.8910037875175476,0.3251627611391472,0.8901515603065491
35,0.3198042195854765,0.8909564018249512,0.32499535517259076,0.8903409242630005
36,0.3196215945662874,0.8910037875175476,0.3248725253524202,0.8903409242630005
37,0.3194698592027028,0.8910037875175476,0.3247072904398947,0.8903409242630005
38,0.31934173811565747,0.8910511136054993,0.3246640752662312,0.8901515603065491
39,0.31921523267572577,0.8910984992980957,0.3245608409245809,0.8903409242630005
40,0.31912232890273584,0.8910038471221924,0.3244970341523488,0.8901515603065491
41,0.31901548848007666,0.8909563422203064,0.324377796866677,0.8905302882194519
42,0.31894562551469513,0.8907670974731445,0.32433517773946124,0.8903408646583557
43,0.3188667857285702,0.890956461429596,0.32429132587981946,0.8899621367454529
44,0.3188161588076389,0.8910038471221924,0.3242060596292669,0.8901515603065491
45,0.31876170906153595,0.8910985589027405,0.3241966285488822,0.8903409242630005
46,0.31871416261701874,0.891051173210144,0.3241637818741076,0.8903409242630005
47,0.3186623454093933,0.8909090161323547,0.32409231680812256,0.8905302882194519
48,0.3186175696777575,0.8910985589027405,0.3240831963943713,0.8903408646583557
49,0.31859311732378875,0.8909565210342407,0.32404521017363574,0.8901515007019043
50,0.31854671239852905,0.8910983800888062,0.32400127071322815,0.8905302882194519
51,0.3185217353430661,0.8912404179573059,0.32399779016321356,0.8903409242630005
52,0.3184930086135864,0.8908618092536926,0.3239617934732726,0.8903408646583557
53,0.318444954626488,0.891193151473999,0.3239113480755777,0.8905302882194519
54,0.3184320800232165,0.8910511136054993,0.32391988147388806,0.8905302882194519
