23,70,1
24,4,1
24,14,1
24,19,1
24,24,1
24,33,1
24,40,1
24,51,1
24,54,1
24,60,1
24,65,1
24,66,1
24,73,1
24,75,1
25,14,1
25,31,1
25,35,1
25,44,1
25,64,1
25,66,1
25,67,1
26,1,1
26,5,1
26,9,1
26,42,1
26,49,1
26,51,1
26,57,1
26,74,1
27,1,1
27,2,1
27,9,1
27,11,1
27,20,1
27,35,1
27,42,1
27,43,1
27,51,1
27,52,1
27,62,1
27,63,1
27,64,1
27,67,1
27,70,1
27,72,1
28,2,1
28,5,1
28,9,1
28,24,1
28,28,1
28,36,1
28,37,1
28,42,1
28,43,1
28,44,1
28,48,1
28,54,1
28,61,1
28,68,1
28,71,1
28,72,1
29,22,1
29,24,1
29,33,1
29,35,1
29,40,1
29,42,1
29,44,1
29,45,1
29,46,1
29,52,1
29,57,1
29,72,1
30,1,1
30,14,1
30,37,1
30,43,1
30,44,1
30,46,1
30,47,1
30,62,1
30,64,1
30,66,1
31,2,1
31,10,1
31,14,1
31,20,1
31,33,1
31,35,1
31,42,1
31,49,1
31,51,1
31,60,1
31,64,1
31,72,1
32,12,1
32,16,1
32,17,1
32,18,1
32,21,1
32,38,1
32,40,1
32,69,1
33,4,1
33,10,1
33,14,1
33,25,1
33,31,1
33,33,1
33,36,1
33,49,1
33,55,1
33,61,1
33,62,1
33,64,1
33,68,1
33,71,1
34,16,1
34,22,1
34,27,1
34,33,1
34,35,1
34,53,1
34,62,1
34,70,1
35,7,1
35,19,1
35,20,1
35,31,1
35,42,1
35,46,1
35,47,1
35,50,1
35,52,1
35,61,1
35,69,1
35,73,1
36,7,1
36,15,1
36,20,1
36,33,1
36,35,1
36,40,1
36,44,1
36,51,1
36,52,1
36,58,1
37,1,1
37,9,1
37,12,1
37,31,1
37,36,1
37,37,1
37,39,1
37,50,1
37,52,1
37,54,1
37,58,1
37,69,1
37,71,1
37,72,1
37,73,1
38,8,1
38,16,1
38,20,1
38,42,1
38,51,1
38,58,1
38,75,1
39,4,1
39,5,1
39,9,1
39,10,1
39,12,1
39,15,1
39,19,1
39,22,1
39,28,1
39,39,1
39,42,1
39,52,1
39,53,1
39,55,1
39,56,1
39,64,1
39,71,1
39,74,1
40,8,1
40,12,1
40,26,1
40,36,1
40,56,1
40,61,1
40,69,1
41,7,1
41,11,1
41,15,1
41,20,1
41,21,1
41,47,1
41,49,1
41,62,1
41,74,1
42,1,1
42,5,1
42,8,1
42,11,1
42,12,1
42,29,1
42,39,1
42,50,1
42,53,1
42,67,1
43,4,1
43,15,1
43,16,1
43,19,1
43,25,1
43,27,1
43,45,1
43,49,1
43,50,1
43,71,1
44,4,1
44,9,1
44,12,1
44,19,1
44,33,1
44,46,1
44,52,1
44,55,1
44,61,1
45,8,1
45,9,1
45,12,1
45,19,1
45,35,1
45,50,1
45,53,1
45,73,1
46,8,1
46,10,1
46,19,1
46,46,1
46,51,1
46,52,1
46,62,1
46,69,1
47,2,1
47,7,1
47,21,1
47,24,1
47,31,1
47,37,1
47,41,1
47,43,1
47,46,1
47,47,1
47,49,1
47,60,1
47,71,1
47,72,1
48,1,1
48,4,1
48,11,1
48,19,1
48,26,1
48,27,1
48,36,1
48,41,1
48,42,1
48,44,1
48,47,1
48,58,1
48,63,1
48,73,1
49,36,1
49,37,1
49,40,1
49,47,1
49,49,1
49,50,1
49,58,1
49,70,1
50,11,1
50,15,1
50,19,1
50,24,1
50,42,1
50,58,1
50,63,1
50,65,1
50,73,1
51,11,1
51,12,1
51,25,1
51,35,1
51,44,1
51,53,1
51,64,1
52,9,1
52,19,1
52,25,1
52,49,1
52,51,1
52,53,1
52,58,1
52,71,1
53,2,1
53,5,1
53,9,1
53,10,1
53,15,1
53,30,1
53,31,1
53,35,1
53,36,1
53,37,1
53,43,1
53,47,1
53,54,1
53,57,1
53,60,1
53,63,1
53,68,1
53,70,1
54,17,1
54,22,1
54,23,1
54,40,1
54,41,1
54,45,1
54,46,1
55,4,1
55,8,1
55,11,1
55,14,1
55,42,1
55,44,1
55,47,1
55,52,1
55,58,1
55,63,1
55,73,1
56,4,1
56,7,1
56,9,1
56,10,1
56,15,1
56,19,1
56,20,1
56,24,1
56,49,1
56,51,1
56,52,1
56,58,1
56,65,1
57,2,1
57,3,1
57,8,1
57,12,1
57,13,1
57,33,1
57,40,1
58,17,1
58,22,1
58,23,1
58,32,1
58,40,1
58,50,1
58,51,1
58,62,1
58,73,1
59,4,1
59,9,1
59,10,1
59,11,1
59,15,1
59,23,1
59,25,1
59,27,1
59,32,1
59,33,1
59,35,1
59,39,1
59,44,1
59,45,1
59,46,1
59,50,1
59,51,1
59,52,1
59,56,1
59,59,1
59,62,1
59,64,1
59,69,1
59,70,1
59,71,1
59,72,1
59,73,1
60,15,1
60,25,1
60,50,1
60,51,1
60,57,1
60,58,1
60,72,1
61,4,1
61,9,1
61,10,1
61,18,1
61,25,1
61,49,1
61,55,1
61,56,1
61,58,1
61,60,1
61,64,1
62,3,1
62,22,1
62,25,1
62,27,1
62,32,1
62,33,1
62,41,1
62,45,1
62,62,1
63,2,1
63,4,1
63,9,1
63,10,1
63,11,1
63,19,1
63,21,1
63,30,1
63,31,1
63,33,1
63,36,1
63,37,1
63,42,1
63,43,1
63,44,1
63,46,1
63,49,1
63,51,1
63,54,1
63,58,1
63,60,1
63,64,1
63,67,1
63,71,1
63,72,1
64,15,1
64,21,1
64,24,1
64,25,1
64,33,1
64,51,1
64,58,1
64,70,1
65,11,1
65,28,1
65,43,1
65,46,1
65,49,1
65,60,1
65,64,1
65,68,1
65,71,1
65,72,1
66,8,1
66,10,1
66,11,1
66,12,1
66,14,1
66,25,1
66,44,1
66,47,1
66,64,1
66,70,1
67,2,1
67,7,1
67,9,1
67,11,1
67,21,1
67,28,1
67,37,1
67,51,1
67,67,1
67,71,1
68,23,1
68,40,1
68,42,1
68,46,1
68,52,1
68,69,1
68,72,1
69,5,1
69,15,1
69,19,1
69,25,1
69,39,1
69,52,1
69,58,1
70,1,1
70,4,1
70,5,1
70,9,1
70,10,1
70,12,1
70,24,1
70,28,1
70,31,1
70,34,1
70,42,1
70,44,1
70,49,1
70,57,1
70,63,1
70,64,1
70,66,1
70,73,1
71,9,1
71,13,1
71,26,1
71,32,1
71,47,1
71,51,1
71,63,1
72,4,1
72,12,1
72,35,1
72,38,1
72,50,1
72,53,1
72,59,1
72,73,1
73,4,1
73,7,1
73,9,1
73,11,1
73,27,1
73,42,1
73,51,1
73,57,1
73,64,1
74,5,1
74,24,1
74,27,1
74,42,1
74,43,1
74,51,1
74,63,1
74,66,1
75,3,1
75,8,1
75,11,1
75,12,1
75,17,1
75,31,1
75,33,1
75,40,1
75,42,1
75,50,1
75,53,1
75,59,1
75,61,1
75,73,1
76,4,1
76,12,1
76,15,1
76,19,1
76,21,1
76,51,1
76,57,1
76,73,1
77,1,1
77,2,1
77,4,1
77,6,1
77,7,1
77,8,1
77,9,1
77,10,1
77,12,1
77,14,1
77,15,1
77,19,1
77,20,1
77,21,1
77,25,1
77,26,1
77,27,1
77,28,1
77,31,1
77,32,1
77,33,1
77,34,1
77,35,1
77,39,1
77,40,1
77,42,1
77,44,1
77,45,1
77,46,1
77,47,1
77,49,1
77,50,1
77,51,1
77,52,1
77,53,1
77,55,1
77,56,1
77,57,1
77,58,1
77,60,1
77,62,1
77,63,1
77,64,1
77,65,1
77,66,1
77,67,1
77,68,1
77,69,1
77,70,1
77,71,1
77,72,1
77,73,1
78,24,1
78,39,1
78,42,1
78,47,1
78,52,1
78,57,1
78,64,1
78,72,1
79,10,1
79,11,1
79,12,1
79,19,1
79,36,1
79,51,1
79,61,1
79,63,1
79,65,1
80,10,1
80,30,1
80,33,1
80,35,1
80,42,1
80,43,1
80,44,1
80,47,1
80,49,1
80,52,1
80,57,1
80,62,1
80,64,1
80,68,1
80,72,1
81,9,1
81,16,1
81,26,1
81,36,1
81,58,1
81,71,1
81,72,1
82,1,1
82,2,1
82,7,1
82,20,1
82,39,1
82,53,1
82,56,1
82,59,1
82,62,1
82,70,1
83,10,1
83,17,1
83,22,1
83,26,1
83,53,1
83,61,1
83,69,1
84,4,1
84,7,1
84,14,1
84,15,1
84,35,1
84,39,1
84,66,1
85,12,1
85,22,1
85,26,1
85,53,1
85,56,1
85,57,1
85,59,1
86,26,1
86,28,1
86,32,1
86,46,1
86,52,1
86,59,1
86,62,1
86,68,1
86,70,1
87,8,1
87,9,1
87,11,1
87,13,1
87,19,1
87,25,1
87,26,1
87,33,1
87,35,1
87,36,1
87,39,1
87,52,1
87,58,1
87,62,1
87,63,1
87,64,1
87,73,1
88,2,1
88,11,1
88,14,1
88,24,1
88,42,1
88,51,1
88,57,1
88,72,1
89,3,1
89,4,1
89,7,1
89,10,1
89,35,1
89,39,1
89,44,1
89,46,1
89,49,1
89,52,1
89,62,1
89,70,1
89,73,1
90,8,1
90,10,1
90,15,1
90,16,1
90,22,1
90,23,1
90,29,1
90,33,1
91,2,1
91,5,1
91,21,1
91,24,1
91,35,1
91,36,1
91,37,1
91,40,1
91,41,1
91,42,1
91,43,1
91,47,1
91,49,1
91,51,1
91,52,1
91,60,1
91,62,1
91,64,1
91,71,1
91,72,1
92,2,1
92,8,1
92,15,1
92,17,1
92,25,1
92,49,1
92,51,1
92,72,1
93,12,1
93,16,1
93,20,1
93,40,1
93,46,1
93,50,1
93,52,1
93,62,1
93,73,1
94,5,1
94,11,1
94,19,1
94,33,1
94,51,1
94,70,1
94,71,1
95,17,1
95,22,1
95,23,1
95,29,1
95,45,1
95,61,1
95,69,1
96,1,1
96,10,1
96,39,1
96,56,1
96,63,1
96,67,1
96,72,1
97,9,1
97,11,1
97,20,1
97,33,1
97,35,1
97,42,1
97,49,1
97,51,1
97,55,1
97,62,1
97,66,1
98,4,1
98,11,1
98,16,1
98,17,1
98,33,1
98,41,1
98,44,1
98,56,1
98,69,1
99,1,1
99,4,1
99,9,1
99,15,1
99,39,1
99,55,1
99,56,1
99,67,1
99,68,1
99,69,1
99,73,1
100,27,1
100,33,1
100,35,1
100,40,1
100,42,1
100,46,1
100,49,1
100,51,1
