Epoch,Loss,Val_loss
1,0.6917214836135055,0.6884117722511292
2,0.6863462762399153,0.682391881942749
3,0.6788811367569547,0.673732578754425
4,0.667842377315868,0.661095917224884
5,0.6509905890984968,0.6429967880249023
6,0.6276371334538315,0.6177771091461182
7,0.5974648640011296,0.5832345485687256
8,0.5561986673961986,0.5377700328826904
9,0.5081031317963745,0.4806685149669647
10,0.44616541266441345,0.41446495056152344
11,0.38101332747575006,0.34104910492897034
12,0.31500962963609985,0.267570823431015
13,0.2551035149530931,0.2041148990392685
14,0.206526991770123,0.15599621832370758
15,0.1708183162140124,0.12366150319576263
16,0.14738360724665903,0.1047891229391098
17,0.13053177816398215,0.09528889507055283
18,0.11586726152084091,0.09050710499286652
19,0.10652905183308052,0.08815096318721771
20,0.1006808781036825,0.08735901862382889
21,0.09608104949196179,0.0871814638376236
22,0.09247778389941562,0.08728837221860886
