Epoch,Loss,Val_loss
1,0.691370862903017,0.6836229562759399
2,0.6781298265312657,0.6658079624176025
3,0.6530616274385741,0.6316256523132324
4,0.6064872976505395,0.5705198049545288
5,0.5297347993561716,0.4745599627494812
6,0.4258679855953563,0.3491807281970978
7,0.312780805609443,0.22299396991729736
8,0.2237745299935341,0.13588036596775055
9,0.17704639267740827,0.09706131368875504
10,0.15742880647832697,0.08509845286607742
11,0.13993083730791556,0.08229460567235947
12,0.12096838495044997,0.08139082789421082
13,0.11041780019348318,0.08086524903774261
14,0.09895179386843335,0.08087845146656036
