Epoch,Loss,Val_loss
1,0.6917460759480795,0.6875802278518677
2,0.6850906601457885,0.6796594858169556
3,0.6752689236944373,0.667649507522583
4,0.659654051065445,0.6493650078773499
5,0.6362746953964233,0.6221262216567993
6,0.6029668956091909,0.5832342505455017
7,0.5596810534144893,0.5298213958740234
8,0.5025731781215379,0.461991548538208
9,0.4334474467869961,0.3838144838809967
10,0.3630247540546186,0.3008260130882263
11,0.29075101108262036,0.2268040031194687
12,0.23453385924751108,0.16958460211753845
13,0.18883058112679105,0.13291597366333008
14,0.15944112679271988,0.11264926940202713
15,0.13898953953475662,0.10100763291120529
16,0.12403868025902545,0.09474632889032364
17,0.11133405261419037,0.09131471067667007
18,0.10209349463834907,0.08933238685131073
19,0.09679517319256609,0.088261678814888
20,0.09322953393513506,0.08752531558275223
21,0.09080828737580415,0.08698957413434982
22,0.08900296281684529,0.08656083792448044
23,0.08694120925484282,0.08620748668909073
24,0.08533469011837785,0.08588053286075592
25,0.0836133338285215,0.08551380038261414
26,0.08232595161958174,0.08511736989021301
27,0.08124305883591826,0.08465536683797836
28,0.08039239658550783,0.0842292457818985
29,0.07964836918946469,0.08386075496673584
30,0.07901793492562843,0.08355887979269028
31,0.07841399673259619,0.08317605406045914
32,0.07788525375001358,0.0828808918595314
33,0.07740146079749773,0.08246773481369019
34,0.07697082694732782,0.08207618445158005
35,0.07655656890887202,0.08178673684597015
36,0.07619579102505337,0.08149580657482147
37,0.07584672630058997,0.08123359084129333
38,0.07552559165792032,0.08097699284553528
39,0.07523792891791373,0.08069127798080444
40,0.07497509794704842,0.08041279017925262
41,0.0747313043384841,0.08011890947818756
42,0.07449321313337846,0.07987049967050552
43,0.07428141593030005,0.07960683107376099
44,0.07407812627427506,0.07938232272863388
45,0.07389449373339162,0.07918880134820938
46,0.0736986833314101,0.07901877164840698
47,0.0735303017903458,0.07886181771755219
48,0.07335975021123886,0.07871752977371216
49,0.07322871797915662,0.0785214900970459
50,0.07305907006516602,0.0783735066652298
51,0.07290376248684796,0.07820411771535873
52,0.0727561071063533,0.07803639769554138
53,0.0726075004221815,0.0778716430068016
54,0.07247142730788751,0.07768764346837997
55,0.07231908291578293,0.07751476764678955
56,0.07218062268062071,0.07737003266811371
57,0.07203772788246472,0.07726546376943588
58,0.07187961549921469,0.0771588459610939
59,0.0717394377923373,0.07702361792325974
60,0.07158564832625967,0.07689987868070602
61,0.07141320644454523,0.07678623497486115
62,0.0712424378955003,0.07667169719934464
63,0.07108583210995703,0.07659389078617096
64,0.07090570698633339,0.07649468630552292
65,0.07071826573122632,0.07641173899173737
66,0.07053410126404329,0.07632511109113693
67,0.0703426781251575,0.07624244689941406
68,0.07012644844750564,0.07615555822849274
69,0.06991358620650841,0.07605212181806564
70,0.06970306914864165,0.0759650468826294
71,0.06945157192195907,0.07588215917348862
72,0.06920478492975235,0.07580868899822235
73,0.06891621536377704,0.0757381021976471
74,0.06861653935277101,0.07564591616392136
75,0.06831884988103852,0.07558172196149826
76,0.0680174149121299,0.07550779730081558
77,0.06766783954067664,0.07543975114822388
78,0.06727430167974847,0.07532251626253128
79,0.06683227730294068,0.07521695643663406
80,0.06643243608149615,0.07514239102602005
81,0.06592421515872984,0.07506120204925537
82,0.06542422983682517,0.07496576011180878
83,0.06494404623905818,0.07493166625499725
84,0.0643015004920237,0.07488028705120087
85,0.06370488689704375,0.07484769821166992
86,0.06308623335578224,0.07478874176740646
87,0.06246871726982521,0.0747545063495636
88,0.061834774911403656,0.07469826936721802
89,0.061132190241055054,0.07463338226079941
90,0.06053632627608198,0.07456056028604507
91,0.059856058465260445,0.07449477910995483
92,0.05918397731853254,0.07438885420560837
93,0.058563204143535004,0.07428769767284393
94,0.0578998906932997,0.07419276237487793
95,0.05724142209598512,0.07410348206758499
96,0.056624615508498566,0.07404549419879913
97,0.055933787007675026,0.0739060640335083
98,0.05522229415223454,0.07380598038434982
99,0.05464941827636777,0.07374613732099533
100,0.05393228329943888,0.0736776813864708
