Epoch,Loss,Val_loss
1,0.6901320606083065,0.6667325496673584
2,0.6525899202792675,0.5631626844406128
3,0.508925084556852,0.33707499504089355
4,0.26173395789288856,0.16595867276191711
5,0.14057712663303723,0.179489865899086
